,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0,63.0,4.0,63.0,61.0,63.0,47.0,63.0,45.0,63.0,5.0,63.0,61.0,63.0,54.0,63.0,61.0,63.0,17.0,63.0,43.0,63.0,61.0,63.0,61.0,63.0,127.0,63.0,72.0,63.0,43.0,63.0,78.0,63.0,78.0,63.0,47.0,63.0,144.0,63.0,92.0,63.0,61.0,63.0,53.0,63.0,94.0,63.0,63.0,63.0,188.0,63.0,12.0,63.0,115.0
1,61.0,4.0,61.0,61.0,61.0,47.0,61.0,45.0,61.0,5.0,61.0,61.0,61.0,54.0,61.0,61.0,61.0,17.0,61.0,43.0,61.0,61.0,61.0,61.0,61.0,127.0,61.0,72.0,61.0,43.0,61.0,78.0,61.0,78.0,61.0,144.0,61.0,144.0,61.0,42.0,61.0,61.0,61.0,53.0,61.0,115.0,61.0,51.0,61.0,87.0,61.0,12.0,61.0,123.0
2,61.0,4.0,61.0,61.0,61.0,47.0,61.0,45.0,61.0,5.0,61.0,100.0,61.0,54.0,61.0,71.0,61.0,17.0,61.0,43.0,61.0,61.0,61.0,61.0,61.0,127.0,61.0,51.0,61.0,43.0,61.0,78.0,61.0,78.0,61.0,144.0,61.0,144.0,61.0,92.0,61.0,61.0,61.0,53.0,61.0,78.0,61.0,51.0,61.0,188.0,61.0,12.0,61.0,2.0
3,61.0,4.0,61.0,61.0,61.0,47.0,61.0,45.0,61.0,5.0,61.0,100.0,61.0,54.0,61.0,61.0,61.0,17.0,61.0,43.0,61.0,37.0,61.0,61.0,61.0,127.0,61.0,72.0,61.0,43.0,61.0,20.0,61.0,78.0,61.0,144.0,61.0,144.0,61.0,92.0,61.0,24.0,61.0,53.0,61.0,32.0,61.0,20.0,61.0,173.0,61.0,12.0,61.0,115.0
4,61.0,4.0,61.0,61.0,61.0,47.0,61.0,45.0,61.0,5.0,61.0,100.0,61.0,54.0,61.0,61.0,61.0,17.0,61.0,43.0,61.0,61.0,61.0,0.0,61.0,127.0,61.0,72.0,61.0,43.0,61.0,78.0,61.0,78.0,61.0,144.0,61.0,144.0,61.0,92.0,61.0,61.0,61.0,53.0,61.0,36.0,61.0,51.0,61.0,93.0,61.0,12.0,61.0,115.0
5,61.0,4.0,61.0,24.0,61.0,47.0,61.0,45.0,61.0,5.0,61.0,100.0,61.0,54.0,61.0,61.0,61.0,17.0,61.0,43.0,61.0,61.0,61.0,24.0,61.0,127.0,61.0,72.0,61.0,43.0,61.0,7.0,61.0,78.0,61.0,144.0,61.0,144.0,61.0,92.0,61.0,61.0,61.0,53.0,61.0,1.0,61.0,38.0,61.0,188.0,61.0,38.0,61.0,115.0
6,61.0,4.0,61.0,61.0,61.0,47.0,61.0,45.0,61.0,5.0,61.0,100.0,61.0,54.0,61.0,61.0,61.0,17.0,61.0,43.0,61.0,61.0,61.0,61.0,61.0,127.0,61.0,72.0,61.0,45.0,61.0,78.0,61.0,78.0,61.0,144.0,61.0,144.0,61.0,92.0,61.0,31.0,61.0,53.0,61.0,84.0,61.0,125.0,61.0,109.0,61.0,12.0,61.0,115.0
7,61.0,4.0,61.0,9.0,61.0,47.0,61.0,45.0,61.0,5.0,61.0,100.0,61.0,54.0,61.0,61.0,61.0,17.0,61.0,43.0,61.0,61.0,61.0,61.0,61.0,127.0,61.0,72.0,61.0,43.0,61.0,78.0,61.0,30.0,61.0,144.0,61.0,13.0,61.0,92.0,61.0,61.0,61.0,53.0,61.0,115.0,61.0,51.0,61.0,188.0,61.0,12.0,61.0,115.0
8,61.0,4.0,61.0,61.0,61.0,61.0,61.0,23.0,61.0,61.0,61.0,100.0,61.0,18.0,61.0,61.0,61.0,17.0,61.0,61.0,61.0,21.0,61.0,61.0,61.0,127.0,61.0,72.0,61.0,12.0,61.0,78.0,61.0,78.0,61.0,144.0,61.0,144.0,61.0,92.0,61.0,61.0,61.0,53.0,61.0,57.0,61.0,0.0,61.0,125.0,61.0,50.0,61.0,57.0
9,61.0,4.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,100.0,61.0,61.0,61.0,4.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,72.0,61.0,0.0,61.0,61.0,61.0,24.0,61.0,78.0,61.0,33.0,61.0,144.0,61.0,92.0,61.0,61.0,61.0,53.0,61.0,0.0,61.0,51.0,61.0,188.0,61.0,12.0,61.0,115.0
