,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
10,828.0,1380.0,828.0,712.0,828.0,712.0,828.0,1380.0,828.0,445.0,828.0,296.0,828.0,370.0,828.0,736.0,828.0,296.0,828.0,148.0,828.0,0.0,828.0,148.0,828.0,344.0,828.0,828.0,828.0,1104.0,828.0,1958.0,828.0,0.0,828.0,71.0,828.0,1136.0,828.0,74.0,828.0,89.0,828.0,222.0,828.0,267.0,828.0,92.0,828.0,1157.0,828.0,267.0,828.0,0.0,828.0,74.0,828.0,368.0,828.0,296.0,828.0,1564.0,828.0,71.0,828.0,979.0,828.0,828.0,828.0,0.0,828.0,0.0,828.0,176.0,828.0,1554.0,828.0,222.0
11,828.0,1380.0,828.0,712.0,828.0,712.0,828.0,1380.0,828.0,325.0,828.0,296.0,828.0,0.0,828.0,828.0,828.0,74.0,828.0,148.0,828.0,148.0,828.0,159.0,828.0,148.0,828.0,828.0,828.0,184.0,828.0,1958.0,828.0,712.0,828.0,71.0,828.0,71.0,828.0,74.0,828.0,89.0,828.0,222.0,828.0,356.0,828.0,828.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,74.0,828.0,828.0,828.0,296.0,828.0,71.0,828.0,71.0,828.0,267.0,828.0,828.0,828.0,1258.0,828.0,0.0,828.0,74.0,828.0,74.0,828.0,222.0
12,828.0,1380.0,828.0,712.0,828.0,712.0,828.0,1380.0,828.0,445.0,828.0,296.0,828.0,296.0,828.0,828.0,828.0,296.0,828.0,74.0,828.0,592.0,828.0,616.0,828.0,148.0,828.0,276.0,828.0,1104.0,828.0,1958.0,828.0,1958.0,828.0,71.0,828.0,71.0,828.0,74.0,828.0,89.0,828.0,222.0,828.0,89.0,828.0,828.0,828.0,0.0,828.0,0.0,828.0,415.0,828.0,0.0,828.0,828.0,828.0,296.0,828.0,71.0,828.0,71.0,828.0,267.0,828.0,552.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,222.0,828.0,222.0
13,828.0,1380.0,828.0,712.0,828.0,712.0,828.0,1380.0,828.0,445.0,828.0,296.0,828.0,296.0,828.0,828.0,828.0,296.0,828.0,552.0,828.0,148.0,828.0,74.0,828.0,142.0,828.0,0.0,828.0,1104.0,828.0,0.0,828.0,1958.0,828.0,71.0,828.0,71.0,828.0,74.0,828.0,178.0,828.0,222.0,828.0,89.0,828.0,828.0,828.0,370.0,828.0,148.0,828.0,0.0,828.0,74.0,828.0,0.0,828.0,296.0,828.0,92.0,828.0,71.0,828.0,89.0,828.0,828.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,1184.0,828.0,222.0
14,828.0,1380.0,828.0,712.0,828.0,712.0,828.0,1380.0,828.0,445.0,828.0,296.0,828.0,296.0,828.0,828.0,828.0,0.0,828.0,148.0,828.0,178.0,828.0,148.0,828.0,148.0,828.0,828.0,828.0,1104.0,828.0,1513.0,828.0,1958.0,828.0,710.0,828.0,71.0,828.0,74.0,828.0,89.0,828.0,222.0,828.0,89.0,828.0,0.0,828.0,0.0,828.0,518.0,828.0,0.0,828.0,74.0,828.0,828.0,828.0,296.0,828.0,142.0,828.0,71.0,828.0,0.0,828.0,828.0,828.0,666.0,828.0,0.0,828.0,154.0,828.0,0.0,828.0,222.0
15,828.0,1380.0,828.0,712.0,828.0,712.0,828.0,1380.0,828.0,445.0,828.0,296.0,828.0,296.0,828.0,828.0,828.0,296.0,828.0,166.0,828.0,148.0,828.0,74.0,828.0,148.0,828.0,828.0,828.0,1104.0,828.0,1958.0,828.0,1958.0,828.0,71.0,828.0,71.0,828.0,74.0,828.0,89.0,828.0,222.0,828.0,356.0,828.0,276.0,828.0,0.0,828.0,736.0,828.0,124.0,828.0,74.0,828.0,276.0,828.0,814.0,828.0,71.0,828.0,71.0,828.0,0.0,828.0,828.0,828.0,518.0,828.0,0.0,828.0,296.0,828.0,92.0,828.0,222.0
16,828.0,1380.0,828.0,712.0,828.0,712.0,828.0,1380.0,828.0,445.0,828.0,296.0,828.0,296.0,828.0,828.0,828.0,296.0,828.0,148.0,828.0,1012.0,828.0,250.0,828.0,148.0,828.0,828.0,828.0,1104.0,828.0,1958.0,828.0,1958.0,828.0,71.0,828.0,71.0,828.0,74.0,828.0,356.0,828.0,222.0,828.0,89.0,828.0,828.0,828.0,74.0,828.0,658.0,828.0,0.0,828.0,74.0,828.0,828.0,828.0,296.0,828.0,710.0,828.0,213.0,828.0,1691.0,828.0,828.0,828.0,518.0,828.0,0.0,828.0,74.0,828.0,65.0,828.0,184.0
17,828.0,1380.0,828.0,712.0,828.0,712.0,828.0,1380.0,828.0,445.0,828.0,296.0,828.0,296.0,828.0,828.0,828.0,296.0,828.0,0.0,828.0,148.0,828.0,184.0,828.0,148.0,828.0,828.0,828.0,1012.0,828.0,1958.0,828.0,1958.0,828.0,71.0,828.0,71.0,828.0,74.0,828.0,89.0,828.0,222.0,828.0,89.0,828.0,828.0,828.0,0.0,828.0,184.0,828.0,0.0,828.0,74.0,828.0,368.0,828.0,296.0,828.0,0.0,828.0,1065.0,828.0,178.0,828.0,828.0,828.0,888.0,828.0,0.0,828.0,0.0,828.0,370.0,828.0,370.0
18,828.0,1380.0,828.0,712.0,828.0,712.0,828.0,1380.0,828.0,445.0,828.0,296.0,828.0,296.0,828.0,828.0,828.0,296.0,828.0,460.0,828.0,860.0,828.0,296.0,828.0,148.0,828.0,828.0,828.0,1104.0,828.0,1958.0,828.0,1958.0,828.0,71.0,828.0,71.0,828.0,74.0,828.0,89.0,828.0,71.0,828.0,89.0,828.0,828.0,828.0,1184.0,828.0,368.0,828.0,0.0,828.0,74.0,828.0,828.0,828.0,296.0,828.0,284.0,828.0,71.0,828.0,644.0,828.0,828.0,828.0,1036.0,828.0,0.0,828.0,65.0,828.0,296.0,828.0,222.0
19,828.0,1380.0,828.0,712.0,828.0,712.0,828.0,1380.0,828.0,445.0,828.0,370.0,828.0,296.0,828.0,828.0,828.0,296.0,828.0,148.0,828.0,148.0,828.0,444.0,828.0,148.0,828.0,828.0,828.0,1104.0,828.0,1958.0,828.0,1958.0,828.0,213.0,828.0,71.0,828.0,74.0,828.0,89.0,828.0,385.0,828.0,89.0,828.0,828.0,828.0,370.0,828.0,592.0,828.0,592.0,828.0,74.0,828.0,276.0,828.0,296.0,828.0,71.0,828.0,71.0,828.0,1691.0,828.0,828.0,828.0,460.0,828.0,0.0,828.0,534.0,828.0,200.0,828.0,222.0
20,828.0,1380.0,828.0,712.0,828.0,712.0,828.0,1380.0,828.0,445.0,828.0,296.0,828.0,296.0,828.0,828.0,828.0,296.0,828.0,1406.0,828.0,148.0,828.0,148.0,828.0,0.0,828.0,644.0,828.0,1104.0,828.0,1958.0,828.0,1958.0,828.0,71.0,828.0,71.0,828.0,74.0,828.0,89.0,828.0,1258.0,828.0,979.0,828.0,828.0,828.0,184.0,828.0,592.0,828.0,444.0,828.0,518.0,828.0,828.0,828.0,296.0,828.0,852.0,828.0,284.0,828.0,1335.0,828.0,828.0,828.0,92.0,828.0,0.0,828.0,142.0,828.0,222.0,828.0,222.0
21,828.0,1380.0,828.0,712.0,828.0,712.0,828.0,1380.0,828.0,0.0,828.0,296.0,828.0,296.0,828.0,828.0,828.0,296.0,828.0,68.0,828.0,0.0,828.0,1036.0,828.0,148.0,828.0,368.0,828.0,920.0,828.0,1958.0,828.0,1958.0,828.0,71.0,828.0,71.0,828.0,74.0,828.0,89.0,828.0,1184.0,828.0,1288.0,828.0,828.0,828.0,16.0,828.0,592.0,828.0,370.0,828.0,74.0,828.0,828.0,828.0,296.0,828.0,77.0,828.0,71.0,828.0,534.0,828.0,828.0,828.0,92.0,828.0,0.0,828.0,0.0,828.0,370.0,828.0,222.0
22,828.0,1380.0,828.0,712.0,828.0,712.0,828.0,920.0,828.0,890.0,828.0,296.0,828.0,296.0,828.0,828.0,828.0,370.0,828.0,148.0,828.0,0.0,828.0,92.0,828.0,148.0,828.0,828.0,828.0,1104.0,828.0,1958.0,828.0,1958.0,828.0,71.0,828.0,71.0,828.0,74.0,828.0,89.0,828.0,142.0,828.0,178.0,828.0,828.0,828.0,296.0,828.0,592.0,828.0,444.0,828.0,74.0,828.0,828.0,828.0,296.0,828.0,71.0,828.0,71.0,828.0,445.0,828.0,828.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,740.0,828.0,222.0
23,828.0,1380.0,828.0,712.0,828.0,712.0,828.0,1380.0,828.0,445.0,828.0,296.0,828.0,296.0,828.0,828.0,828.0,296.0,828.0,1258.0,828.0,356.0,828.0,148.0,828.0,148.0,828.0,828.0,828.0,736.0,828.0,1958.0,828.0,1958.0,828.0,71.0,828.0,71.0,828.0,74.0,828.0,178.0,828.0,0.0,828.0,89.0,828.0,828.0,828.0,0.0,828.0,1184.0,828.0,444.0,828.0,222.0,828.0,828.0,828.0,296.0,828.0,0.0,828.0,71.0,828.0,0.0,828.0,828.0,828.0,74.0,828.0,0.0,828.0,296.0,828.0,222.0,828.0,222.0
24,828.0,1380.0,828.0,712.0,828.0,0.0,828.0,1380.0,828.0,445.0,828.0,296.0,828.0,296.0,828.0,828.0,828.0,296.0,828.0,222.0,828.0,148.0,828.0,148.0,828.0,148.0,828.0,828.0,828.0,1104.0,828.0,1958.0,828.0,89.0,828.0,71.0,828.0,71.0,828.0,74.0,828.0,89.0,828.0,1032.0,828.0,178.0,828.0,828.0,828.0,296.0,828.0,231.0,828.0,370.0,828.0,74.0,828.0,828.0,828.0,296.0,828.0,71.0,828.0,497.0,828.0,979.0,828.0,828.0,828.0,222.0,828.0,712.0,828.0,204.0,828.0,664.0,828.0,222.0
25,828.0,1380.0,828.0,712.0,828.0,712.0,828.0,1380.0,828.0,445.0,828.0,296.0,828.0,296.0,828.0,828.0,828.0,296.0,828.0,148.0,828.0,89.0,828.0,148.0,828.0,148.0,828.0,828.0,828.0,1104.0,828.0,1958.0,828.0,276.0,828.0,71.0,828.0,71.0,828.0,130.0,828.0,89.0,828.0,1380.0,828.0,89.0,828.0,828.0,828.0,148.0,828.0,34.0,828.0,444.0,828.0,666.0,828.0,828.0,828.0,222.0,828.0,71.0,828.0,71.0,828.0,89.0,828.0,828.0,828.0,460.0,828.0,814.0,828.0,249.0,828.0,74.0,828.0,222.0
26,828.0,1380.0,828.0,712.0,828.0,712.0,828.0,1380.0,828.0,445.0,828.0,148.0,828.0,296.0,828.0,184.0,828.0,296.0,828.0,148.0,828.0,518.0,828.0,666.0,828.0,148.0,828.0,828.0,828.0,1104.0,828.0,1958.0,828.0,1958.0,828.0,71.0,828.0,71.0,828.0,148.0,828.0,89.0,828.0,1196.0,828.0,178.0,828.0,828.0,828.0,1702.0,828.0,2116.0,828.0,444.0,828.0,74.0,828.0,0.0,828.0,272.0,828.0,71.0,828.0,71.0,828.0,0.0,828.0,0.0,828.0,1157.0,828.0,0.0,828.0,148.0,828.0,552.0,828.0,222.0
27,828.0,1380.0,828.0,623.0,828.0,712.0,828.0,1380.0,828.0,445.0,828.0,296.0,828.0,296.0,828.0,828.0,828.0,296.0,828.0,0.0,828.0,296.0,828.0,148.0,828.0,148.0,828.0,828.0,828.0,1104.0,828.0,1958.0,828.0,1958.0,828.0,71.0,828.0,568.0,828.0,592.0,828.0,89.0,828.0,385.0,828.0,178.0,828.0,828.0,828.0,1110.0,828.0,92.0,828.0,444.0,828.0,74.0,828.0,828.0,828.0,296.0,828.0,923.0,828.0,71.0,828.0,1424.0,828.0,83.0,828.0,86.0,828.0,355.0,828.0,814.0,828.0,1184.0,828.0,222.0
28,828.0,1380.0,828.0,448.0,828.0,712.0,828.0,368.0,828.0,445.0,828.0,296.0,828.0,296.0,828.0,828.0,828.0,296.0,828.0,148.0,828.0,148.0,828.0,712.0,828.0,814.0,828.0,828.0,828.0,1104.0,828.0,0.0,828.0,1958.0,828.0,71.0,828.0,71.0,828.0,74.0,828.0,356.0,828.0,444.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,444.0,828.0,74.0,828.0,828.0,828.0,296.0,828.0,568.0,828.0,71.0,828.0,712.0,828.0,828.0,828.0,585.0,828.0,888.0,828.0,74.0,828.0,296.0,828.0,222.0
29,828.0,1380.0,828.0,712.0,828.0,712.0,828.0,1380.0,828.0,445.0,828.0,296.0,828.0,296.0,828.0,828.0,828.0,296.0,828.0,148.0,828.0,962.0,828.0,0.0,828.0,148.0,828.0,92.0,828.0,1288.0,828.0,1958.0,828.0,623.0,828.0,71.0,828.0,71.0,828.0,74.0,828.0,89.0,828.0,740.0,828.0,920.0,828.0,828.0,828.0,148.0,828.0,592.0,828.0,444.0,828.0,644.0,828.0,828.0,828.0,296.0,828.0,1424.0,828.0,71.0,828.0,430.0,828.0,828.0,828.0,1776.0,828.0,0.0,828.0,462.0,828.0,0.0,828.0,962.0
30,828.0,1380.0,828.0,712.0,828.0,712.0,828.0,1380.0,828.0,445.0,828.0,1110.0,828.0,296.0,828.0,828.0,828.0,296.0,828.0,148.0,828.0,148.0,828.0,148.0,828.0,1332.0,828.0,828.0,828.0,460.0,828.0,1958.0,828.0,1958.0,828.0,0.0,828.0,71.0,828.0,74.0,828.0,89.0,828.0,62.0,828.0,0.0,828.0,828.0,828.0,720.0,828.0,92.0,828.0,444.0,828.0,74.0,828.0,828.0,828.0,296.0,828.0,445.0,828.0,71.0,828.0,356.0,828.0,828.0,828.0,0.0,828.0,962.0,828.0,148.0,828.0,92.0,828.0,222.0
31,828.0,1380.0,828.0,712.0,828.0,712.0,828.0,1380.0,828.0,445.0,828.0,296.0,828.0,296.0,828.0,828.0,828.0,296.0,828.0,2208.0,828.0,148.0,828.0,518.0,828.0,148.0,828.0,828.0,828.0,1104.0,828.0,0.0,828.0,1958.0,828.0,71.0,828.0,71.0,828.0,74.0,828.0,356.0,828.0,148.0,828.0,801.0,828.0,828.0,828.0,1288.0,828.0,0.0,828.0,444.0,828.0,74.0,828.0,828.0,828.0,296.0,828.0,445.0,828.0,71.0,828.0,178.0,828.0,828.0,828.0,1110.0,828.0,444.0,828.0,92.0,828.0,222.0,828.0,296.0
32,828.0,1380.0,828.0,712.0,828.0,712.0,828.0,1380.0,828.0,445.0,828.0,296.0,828.0,296.0,828.0,828.0,828.0,296.0,828.0,148.0,828.0,74.0,828.0,344.0,828.0,148.0,828.0,828.0,828.0,1104.0,828.0,1958.0,828.0,1958.0,828.0,1349.0,828.0,112.0,828.0,74.0,828.0,89.0,828.0,814.0,828.0,644.0,828.0,92.0,828.0,267.0,828.0,0.0,828.0,444.0,828.0,74.0,828.0,828.0,828.0,0.0,828.0,590.0,828.0,71.0,828.0,89.0,828.0,828.0,828.0,1332.0,828.0,1406.0,828.0,74.0,828.0,814.0,828.0,222.0
33,828.0,1380.0,828.0,712.0,828.0,712.0,828.0,1380.0,828.0,445.0,828.0,296.0,828.0,296.0,828.0,828.0,828.0,296.0,828.0,552.0,828.0,74.0,828.0,148.0,828.0,148.0,828.0,828.0,828.0,1104.0,828.0,1958.0,828.0,1958.0,828.0,639.0,828.0,71.0,828.0,74.0,828.0,89.0,828.0,644.0,828.0,1068.0,828.0,828.0,828.0,0.0,828.0,92.0,828.0,178.0,828.0,74.0,828.0,828.0,828.0,0.0,828.0,71.0,828.0,71.0,828.0,89.0,828.0,828.0,828.0,0.0,828.0,56.0,828.0,0.0,828.0,222.0,828.0,222.0
34,828.0,1380.0,828.0,712.0,828.0,712.0,828.0,1380.0,828.0,267.0,828.0,296.0,828.0,1110.0,828.0,828.0,828.0,296.0,828.0,148.0,828.0,74.0,828.0,148.0,828.0,148.0,828.0,828.0,828.0,1104.0,828.0,0.0,828.0,1958.0,828.0,71.0,828.0,71.0,828.0,74.0,828.0,89.0,828.0,2047.0,828.0,712.0,828.0,1196.0,828.0,0.0,828.0,888.0,828.0,444.0,828.0,74.0,828.0,828.0,828.0,296.0,828.0,71.0,828.0,71.0,828.0,89.0,828.0,828.0,828.0,368.0,828.0,92.0,828.0,736.0,828.0,0.0,828.0,222.0
35,828.0,1380.0,828.0,712.0,828.0,801.0,828.0,1380.0,828.0,445.0,828.0,814.0,828.0,296.0,828.0,828.0,828.0,296.0,828.0,148.0,828.0,74.0,828.0,142.0,828.0,148.0,828.0,828.0,828.0,1104.0,828.0,1958.0,828.0,1958.0,828.0,142.0,828.0,0.0,828.0,0.0,828.0,89.0,828.0,267.0,828.0,623.0,828.0,828.0,828.0,148.0,828.0,888.0,828.0,296.0,828.0,74.0,828.0,116.0,828.0,148.0,828.0,0.0,828.0,71.0,828.0,89.0,828.0,534.0,828.0,888.0,828.0,644.0,828.0,0.0,828.0,86.0,828.0,222.0
36,828.0,1380.0,828.0,712.0,828.0,712.0,828.0,1380.0,828.0,445.0,828.0,296.0,828.0,296.0,828.0,828.0,828.0,296.0,828.0,0.0,828.0,74.0,828.0,148.0,828.0,148.0,828.0,828.0,828.0,1104.0,828.0,1958.0,828.0,1958.0,828.0,71.0,828.0,0.0,828.0,74.0,828.0,89.0,828.0,356.0,828.0,890.0,828.0,828.0,828.0,518.0,828.0,888.0,828.0,296.0,828.0,74.0,828.0,828.0,828.0,0.0,828.0,267.0,828.0,71.0,828.0,89.0,828.0,828.0,828.0,444.0,828.0,276.0,828.0,1104.0,828.0,1258.0,828.0,222.0
37,828.0,1380.0,828.0,712.0,828.0,712.0,828.0,1380.0,828.0,445.0,828.0,296.0,828.0,296.0,828.0,828.0,828.0,296.0,828.0,592.0,828.0,74.0,828.0,148.0,828.0,148.0,828.0,828.0,828.0,1104.0,828.0,1958.0,828.0,1958.0,828.0,71.0,828.0,0.0,828.0,74.0,828.0,89.0,828.0,89.0,828.0,267.0,828.0,828.0,828.0,736.0,828.0,888.0,828.0,296.0,828.0,0.0,828.0,828.0,828.0,74.0,828.0,71.0,828.0,71.0,828.0,89.0,828.0,828.0,828.0,552.0,828.0,1840.0,828.0,592.0,828.0,74.0,828.0,222.0
38,828.0,1380.0,828.0,712.0,828.0,712.0,828.0,1380.0,828.0,445.0,828.0,296.0,828.0,296.0,828.0,828.0,828.0,296.0,828.0,148.0,828.0,74.0,828.0,148.0,828.0,148.0,828.0,0.0,828.0,1104.0,828.0,1958.0,828.0,1958.0,828.0,0.0,828.0,552.0,828.0,666.0,828.0,89.0,828.0,89.0,828.0,1068.0,828.0,828.0,828.0,658.0,828.0,888.0,828.0,296.0,828.0,89.0,828.0,644.0,828.0,74.0,828.0,71.0,828.0,71.0,828.0,89.0,828.0,828.0,828.0,0.0,828.0,92.0,828.0,666.0,828.0,222.0,828.0,222.0
39,828.0,1380.0,828.0,712.0,828.0,712.0,828.0,1380.0,828.0,445.0,828.0,296.0,828.0,296.0,828.0,828.0,828.0,296.0,828.0,10.0,828.0,74.0,828.0,148.0,828.0,74.0,828.0,774.0,828.0,1288.0,828.0,1958.0,828.0,1958.0,828.0,71.0,828.0,1349.0,828.0,370.0,828.0,89.0,828.0,89.0,828.0,534.0,828.0,828.0,828.0,184.0,828.0,888.0,828.0,296.0,828.0,1628.0,828.0,828.0,828.0,534.0,828.0,142.0,828.0,71.0,828.0,89.0,828.0,828.0,828.0,0.0,828.0,644.0,828.0,74.0,828.0,74.0,828.0,222.0
40,712.0,828.0,712.0,267.0,712.0,712.0,712.0,1380.0,712.0,445.0,712.0,296.0,712.0,296.0,712.0,828.0,712.0,296.0,712.0,666.0,712.0,74.0,712.0,148.0,712.0,370.0,712.0,888.0,712.0,1104.0,712.0,1958.0,712.0,1958.0,712.0,71.0,712.0,213.0,712.0,74.0,712.0,89.0,712.0,356.0,712.0,0.0,712.0,828.0,712.0,368.0,712.0,888.0,712.0,296.0,712.0,74.0,712.0,828.0,712.0,296.0,712.0,213.0,712.0,71.0,712.0,89.0,712.0,828.0,712.0,148.0,712.0,644.0,712.0,518.0,712.0,130.0,712.0,222.0
41,712.0,828.0,712.0,712.0,712.0,712.0,712.0,1012.0,712.0,445.0,712.0,296.0,712.0,296.0,712.0,828.0,712.0,296.0,712.0,0.0,712.0,148.0,712.0,148.0,712.0,148.0,712.0,460.0,712.0,368.0,712.0,1958.0,712.0,1958.0,712.0,71.0,712.0,0.0,712.0,74.0,712.0,89.0,712.0,89.0,712.0,1012.0,712.0,368.0,712.0,592.0,712.0,888.0,712.0,296.0,712.0,0.0,712.0,828.0,712.0,296.0,712.0,355.0,712.0,71.0,712.0,0.0,712.0,828.0,712.0,92.0,712.0,184.0,712.0,276.0,712.0,1564.0,712.0,222.0
