,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
44,801.0,801.0,801.0,92.0,801.0,979.0,801.0,178.0,801.0,1157.0,801.0,0.0,801.0,0.0,801.0,86.0,801.0,92.0,801.0,356.0,801.0,979.0,801.0,962.0,801.0,148.0,801.0,86.0,801.0,267.0,801.0,740.0,801.0,962.0,801.0,0.0,801.0,0.0
45,801.0,801.0,801.0,92.0,801.0,0.0,801.0,178.0,801.0,890.0,801.0,644.0,801.0,0.0,801.0,86.0,801.0,92.0,801.0,368.0,801.0,979.0,801.0,962.0,801.0,962.0,801.0,86.0,801.0,267.0,801.0,888.0,801.0,962.0,801.0,581.0,801.0,0.0
46,801.0,801.0,801.0,92.0,801.0,979.0,801.0,178.0,801.0,1157.0,801.0,0.0,801.0,0.0,801.0,516.0,801.0,92.0,801.0,89.0,801.0,979.0,801.0,962.0,801.0,962.0,801.0,86.0,801.0,267.0,801.0,740.0,801.0,962.0,801.0,356.0,801.0,83.0
47,801.0,801.0,801.0,92.0,801.0,979.0,801.0,178.0,801.0,1157.0,801.0,1012.0,801.0,552.0,801.0,258.0,801.0,92.0,801.0,89.0,801.0,979.0,801.0,962.0,801.0,962.0,801.0,0.0,801.0,267.0,801.0,740.0,801.0,962.0,801.0,0.0,801.0,0.0
48,801.0,801.0,801.0,92.0,801.0,979.0,801.0,178.0,801.0,1157.0,801.0,0.0,801.0,368.0,801.0,86.0,801.0,92.0,801.0,89.0,801.0,979.0,801.0,962.0,801.0,962.0,801.0,86.0,801.0,712.0,801.0,740.0,801.0,962.0,801.0,0.0,801.0,0.0
49,92.0,801.0,92.0,92.0,92.0,979.0,92.0,178.0,92.0,1157.0,92.0,0.0,92.0,0.0,92.0,86.0,92.0,92.0,92.0,89.0,92.0,979.0,92.0,962.0,92.0,962.0,92.0,86.0,92.0,267.0,92.0,740.0,92.0,962.0,92.0,0.0,92.0,92.0
50,92.0,801.0,92.0,92.0,92.0,979.0,92.0,178.0,92.0,1157.0,92.0,92.0,92.0,0.0,92.0,258.0,92.0,92.0,92.0,89.0,92.0,979.0,92.0,962.0,92.0,962.0,92.0,86.0,92.0,267.0,92.0,740.0,92.0,962.0,92.0,0.0,92.0,92.0
51,92.0,801.0,92.0,92.0,92.0,979.0,92.0,178.0,92.0,1157.0,92.0,0.0,92.0,0.0,92.0,86.0,92.0,92.0,92.0,89.0,92.0,712.0,92.0,962.0,92.0,962.0,92.0,86.0,92.0,0.0,92.0,740.0,92.0,962.0,92.0,747.0,92.0,92.0
52,828.0,801.0,828.0,92.0,828.0,979.0,828.0,178.0,828.0,1157.0,828.0,0.0,828.0,0.0,828.0,258.0,828.0,92.0,828.0,1068.0,828.0,0.0,828.0,962.0,828.0,962.0,828.0,86.0,828.0,267.0,828.0,740.0,828.0,962.0,828.0,0.0,828.0,0.0
53,92.0,801.0,92.0,92.0,92.0,1246.0,92.0,178.0,92.0,1157.0,92.0,0.0,92.0,86.0,92.0,258.0,92.0,92.0,92.0,89.0,92.0,0.0,92.0,962.0,92.0,962.0,92.0,86.0,92.0,0.0,92.0,740.0,92.0,962.0,92.0,0.0,92.0,92.0
