0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,3.0,30.0,60.0,0.0,9.0,21.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,141.0,9.0,0.0,192.0,12.0,0.0,174.0,51.0,45.0,0.0,36.0,0.0,0.0,0.0,69.0,0.0,0.0,3.0,0.0,60.0,0.0,3.0,0.0,0.0,9.0,189.0,66.0
1,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,3.0,30.0,60.0,3.0,12.0,15.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,69.0,0.0,141.0,0.0,60.0,0.0,0.0,0.0,12.0,0.0,30.0,12.0,0.0,192.0,3.0,0.0,69.0,3.0,3.0,9.0,0.0,0.0,0.0,3.0,0.0,6.0,57.0,0.0,0.0
2,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,30.0,60.0,0.0,12.0,12.0,0.0,12.0,12.0,33.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,141.0,60.0,0.0,0.0,0.0,174.0,33.0,129.0,15.0,0.0,0.0,192.0,3.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,36.0,0.0,0.0
3,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,30.0,60.0,0.0,12.0,15.0,54.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,141.0,0.0,0.0,0.0,0.0,162.0,93.0,60.0,0.0,0.0,0.0,192.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,150.0,174.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,30.0,60.0,3.0,51.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,141.0,0.0,0.0,192.0,0.0,192.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,69.0,0.0,9.0,0.0,3.0,153.0,0.0,15.0,0.0,192.0,0.0,177.0,0.0,42.0
5,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,30.0,60.0,3.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,60.0,63.0,0.0,69.0,6.0,141.0,96.0,0.0,0.0,42.0,0.0,0.0,15.0,30.0,0.0,3.0,192.0,0.0,0.0,69.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.0
6,0.0,0.0,0.0,192.0,192.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,192.0,0.0,192.0,192.0,0.0,0.0,0.0,30.0,60.0,39.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,42.0,33.0,0.0,30.0,0.0,141.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,192.0,0.0,0.0,0.0,9.0,0.0,0.0,141.0,192.0,0.0,0.0,0.0,0.0,174.0,0.0,123.0
7,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,192.0,192.0,0.0,0.0,0.0,30.0,60.0,0.0,12.0,0.0,0.0,18.0,0.0,0.0,0.0,12.0,0.0,54.0,0.0,33.0,0.0,3.0,60.0,0.0,0.0,60.0,192.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,192.0,0.0,174.0,0.0,45.0
8,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,192.0,192.0,192.0,192.0,0.0,192.0,54.0,30.0,60.0,0.0,0.0,12.0,0.0,0.0,192.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,15.0,30.0,0.0,60.0,0.0,60.0,192.0,42.0,0.0,174.0,0.0,0.0,0.0,78.0,0.0,0.0,69.0,69.0,9.0,3.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,93.0,0.0
9,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,30.0,60.0,0.0,60.0,12.0,192.0,0.0,174.0,174.0,0.0,0.0,3.0,33.0,24.0,0.0,0.0,138.0,0.0,18.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,3.0,30.0,60.0,0.0,18.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,81.0,93.0,0.0,0.0,42.0,0.0,174.0,0.0,0.0,0.0,6.0,6.0,0.0,69.0,0.0,9.0,0.0,0.0,48.0,192.0,12.0,0.0,192.0,0.0,174.0,0.0,0.0
11,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,192.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,192.0,0.0,0.0,3.0,30.0,60.0,0.0,3.0,0.0,12.0,12.0,12.0,6.0,0.0,0.0,0.0,9.0,0.0,33.0,3.0,0.0,60.0,120.0,87.0,0.0,192.0,42.0,174.0,99.0,54.0,0.0,0.0,33.0,0.0,0.0,39.0,0.0,9.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,39.0,69.0,0.0
12,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,192.0,192.0,192.0,192.0,0.0,192.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,192.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,192.0,192.0,0.0,0.0,3.0,30.0,60.0,0.0,105.0,12.0,0.0,15.0,12.0,15.0,0.0,3.0,0.0,9.0,0.0,177.0,3.0,0.0,60.0,0.0,0.0,60.0,192.0,42.0,0.0,120.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,192.0,15.0,0.0,0.0,0.0,0.0,69.0,42.0
