,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
0,0.0,15.0,0.0,890.0,0.0,222.0,0.0,123.0,0.0,25.0,0.0,10.0,0.0,24.0,0.0,15.0,0.0,222.0,0.0,123.0,0.0,123.0,0.0,25.0,0.0,801.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,276.0,0.0,15.0,0.0,276.0,0.0,60.0,0.0,5.0,0.0,644.0,0.0,15.0,0.0,40.0,0.0,445.0,0.0,0.0,0.0,15.0,0.0,5.0
1,0.0,15.0,0.0,890.0,0.0,222.0,0.0,123.0,0.0,25.0,0.0,15.0,0.0,24.0,0.0,15.0,0.0,222.0,0.0,123.0,0.0,123.0,0.0,25.0,0.0,0.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,276.0,0.0,15.0,0.0,166.0,0.0,15.0,0.0,99.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,141.0,0.0,6.0,0.0,15.0,0.0,0.0
2,0.0,15.0,0.0,890.0,0.0,222.0,0.0,123.0,0.0,25.0,0.0,15.0,0.0,24.0,0.0,15.0,0.0,222.0,0.0,123.0,0.0,123.0,0.0,25.0,0.0,801.0,0.0,24.0,0.0,184.0,0.0,368.0,0.0,276.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3,0.0,15.0,0.0,890.0,0.0,222.0,0.0,123.0,0.0,25.0,0.0,15.0,0.0,24.0,0.0,15.0,0.0,222.0,0.0,123.0,0.0,123.0,0.0,25.0,0.0,801.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,142.0,0.0,51.0,0.0,100.0,0.0,15.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0,15.0,0.0,5.0
4,0.0,15.0,0.0,890.0,0.0,222.0,0.0,123.0,0.0,25.0,0.0,15.0,0.0,24.0,0.0,15.0,0.0,222.0,0.0,123.0,0.0,123.0,0.0,25.0,0.0,0.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,276.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,276.0,0.0,15.0,0.0,15.0,0.0,55.0,0.0,0.0,0.0,15.0,0.0,74.0
5,0.0,15.0,0.0,890.0,0.0,222.0,0.0,123.0,0.0,25.0,0.0,15.0,0.0,24.0,0.0,15.0,0.0,222.0,0.0,123.0,0.0,82.0,0.0,370.0,0.0,801.0,0.0,24.0,0.0,24.0,0.0,0.0,0.0,276.0,0.0,92.0,0.0,920.0,0.0,0.0,0.0,15.0,0.0,29.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,0.0
6,0.0,15.0,0.0,890.0,0.0,222.0,0.0,123.0,0.0,25.0,0.0,15.0,0.0,24.0,0.0,15.0,0.0,0.0,0.0,123.0,0.0,123.0,0.0,25.0,0.0,552.0,0.0,24.0,0.0,0.0,0.0,94.0,0.0,276.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,74.0,0.0,276.0,0.0,0.0,0.0,44.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,460.0
7,0.0,15.0,0.0,890.0,0.0,222.0,0.0,123.0,0.0,25.0,0.0,15.0,0.0,24.0,0.0,15.0,0.0,222.0,0.0,123.0,0.0,123.0,0.0,25.0,0.0,801.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,276.0,0.0,15.0,0.0,74.0,0.0,15.0,0.0,15.0,0.0,276.0,0.0,15.0,0.0,5.0,0.0,5.0,0.0,15.0,0.0,15.0,0.0,184.0
8,0.0,15.0,0.0,890.0,0.0,15.0,0.0,248.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,222.0,0.0,123.0,0.0,123.0,0.0,25.0,0.0,801.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,276.0,0.0,15.0,0.0,89.0,0.0,15.0,0.0,138.0,0.0,276.0,0.0,15.0,0.0,5.0,0.0,83.0,0.0,15.0,0.0,15.0,0.0,0.0
9,0.0,15.0,0.0,89.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,222.0,0.0,123.0,0.0,164.0,0.0,25.0,0.0,0.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,276.0,0.0,0.0,0.0,1012.0,0.0,15.0,0.0,15.0,0.0,276.0,0.0,15.0,0.0,5.0,0.0,10.0,0.0,15.0,0.0,204.0,0.0,0.0
