,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
20,368.0,296.0,368.0,368.0,368.0,296.0,368.0,296.0,368.0,296.0,368.0,178.0,368.0,368.0,368.0,124.0,368.0,124.0,368.0,740.0,368.0,740.0,368.0,888.0,368.0,888.0,368.0,801.0,368.0,801.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,0.0,368.0,0.0,368.0,368.0,368.0,0.0,368.0,276.0,368.0,368.0,368.0,20.0,368.0,20.0,368.0,1157.0,368.0,124.0,368.0,460.0,368.0,172.0,368.0,83.0
21,368.0,296.0,368.0,368.0,368.0,296.0,368.0,296.0,368.0,296.0,368.0,178.0,368.0,368.0,368.0,124.0,368.0,124.0,368.0,740.0,368.0,740.0,368.0,888.0,368.0,888.0,368.0,801.0,368.0,801.0,368.0,142.0,368.0,20.0,368.0,20.0,368.0,368.0,368.0,296.0,368.0,368.0,368.0,184.0,368.0,276.0,368.0,368.0,368.0,20.0,368.0,20.0,368.0,1157.0,368.0,124.0,368.0,368.0,368.0,83.0,368.0,83.0
22,368.0,296.0,368.0,368.0,368.0,296.0,368.0,296.0,368.0,296.0,368.0,178.0,368.0,368.0,368.0,124.0,368.0,62.0,368.0,89.0,368.0,222.0,368.0,888.0,368.0,888.0,368.0,801.0,368.0,534.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,368.0,368.0,296.0,368.0,368.0,368.0,0.0,368.0,276.0,368.0,368.0,368.0,20.0,368.0,20.0,368.0,1157.0,368.0,744.0,368.0,368.0,368.0,249.0,368.0,83.0
23,368.0,296.0,368.0,368.0,368.0,296.0,368.0,296.0,368.0,368.0,368.0,178.0,368.0,368.0,368.0,124.0,368.0,124.0,368.0,74.0,368.0,740.0,368.0,888.0,368.0,888.0,368.0,801.0,368.0,801.0,368.0,104.0,368.0,20.0,368.0,0.0,368.0,368.0,368.0,296.0,368.0,368.0,368.0,184.0,368.0,276.0,368.0,184.0,368.0,20.0,368.0,20.0,368.0,1157.0,368.0,124.0,368.0,368.0,368.0,166.0,368.0,83.0
24,368.0,296.0,368.0,368.0,368.0,296.0,368.0,296.0,368.0,296.0,368.0,267.0,368.0,368.0,368.0,124.0,368.0,124.0,368.0,740.0,368.0,740.0,368.0,888.0,368.0,888.0,368.0,801.0,368.0,801.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,368.0,368.0,296.0,368.0,92.0,368.0,460.0,368.0,276.0,368.0,368.0,368.0,20.0,368.0,0.0,368.0,1157.0,368.0,124.0,368.0,368.0,368.0,83.0,368.0,83.0
25,368.0,296.0,368.0,368.0,368.0,296.0,368.0,370.0,368.0,296.0,368.0,178.0,368.0,368.0,368.0,124.0,368.0,124.0,368.0,740.0,368.0,740.0,368.0,888.0,368.0,888.0,368.0,801.0,368.0,0.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,368.0,368.0,296.0,368.0,368.0,368.0,184.0,368.0,0.0,368.0,0.0,368.0,20.0,368.0,20.0,368.0,1196.0,368.0,124.0,368.0,368.0,368.0,83.0,368.0,83.0
26,368.0,296.0,368.0,368.0,368.0,296.0,368.0,296.0,368.0,296.0,368.0,178.0,368.0,368.0,368.0,124.0,368.0,124.0,368.0,740.0,368.0,740.0,368.0,888.0,368.0,888.0,368.0,801.0,368.0,801.0,368.0,20.0,368.0,20.0,368.0,75.0,368.0,184.0,368.0,920.0,368.0,368.0,368.0,184.0,368.0,276.0,368.0,368.0,368.0,92.0,368.0,20.0,368.0,1157.0,368.0,644.0,368.0,0.0,368.0,0.0,368.0,166.0
27,368.0,296.0,368.0,368.0,368.0,296.0,368.0,296.0,368.0,296.0,368.0,178.0,368.0,368.0,368.0,124.0,368.0,310.0,368.0,740.0,368.0,740.0,368.0,888.0,368.0,888.0,368.0,89.0,368.0,801.0,368.0,20.0,368.0,104.0,368.0,20.0,368.0,368.0,368.0,0.0,368.0,368.0,368.0,184.0,368.0,828.0,368.0,368.0,368.0,30.0,368.0,0.0,368.0,1157.0,368.0,0.0,368.0,368.0,368.0,166.0,368.0,83.0
28,368.0,296.0,368.0,368.0,368.0,296.0,368.0,296.0,368.0,296.0,368.0,178.0,368.0,0.0,368.0,124.0,368.0,124.0,368.0,740.0,368.0,740.0,368.0,888.0,368.0,888.0,368.0,801.0,368.0,801.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,368.0,368.0,296.0,368.0,92.0,368.0,184.0,368.0,276.0,368.0,368.0,368.0,164.0,368.0,20.0,368.0,1157.0,368.0,166.0,368.0,368.0,368.0,92.0,368.0,83.0
29,368.0,296.0,368.0,368.0,368.0,222.0,368.0,0.0,368.0,184.0,368.0,178.0,368.0,368.0,368.0,124.0,368.0,124.0,368.0,740.0,368.0,740.0,368.0,888.0,368.0,888.0,368.0,801.0,368.0,801.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,368.0,368.0,296.0,368.0,368.0,368.0,184.0,368.0,276.0,368.0,552.0,368.0,8.0,368.0,65.0,368.0,890.0,368.0,184.0,368.0,368.0,368.0,83.0,368.0,83.0
30,368.0,296.0,368.0,368.0,368.0,296.0,368.0,296.0,368.0,178.0,368.0,178.0,368.0,368.0,368.0,124.0,368.0,806.0,368.0,740.0,368.0,740.0,368.0,148.0,368.0,888.0,368.0,801.0,368.0,1335.0,368.0,20.0,368.0,20.0,368.0,0.0,368.0,368.0,368.0,296.0,368.0,368.0,368.0,184.0,368.0,276.0,368.0,368.0,368.0,20.0,368.0,20.0,368.0,0.0,368.0,0.0,368.0,368.0,368.0,0.0,368.0,83.0
31,368.0,296.0,368.0,368.0,368.0,296.0,368.0,296.0,368.0,178.0,368.0,178.0,368.0,368.0,368.0,0.0,368.0,124.0,368.0,740.0,368.0,740.0,368.0,888.0,368.0,888.0,368.0,801.0,368.0,801.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,368.0,368.0,0.0,368.0,368.0,368.0,184.0,368.0,0.0,368.0,368.0,368.0,20.0,368.0,20.0,368.0,1157.0,368.0,124.0,368.0,368.0,368.0,83.0,368.0,83.0
32,368.0,296.0,368.0,368.0,368.0,296.0,368.0,296.0,368.0,178.0,368.0,178.0,368.0,368.0,368.0,124.0,368.0,124.0,368.0,740.0,368.0,740.0,368.0,888.0,368.0,888.0,368.0,801.0,368.0,712.0,368.0,286.0,368.0,20.0,368.0,0.0,368.0,368.0,368.0,296.0,368.0,368.0,368.0,184.0,368.0,276.0,368.0,0.0,368.0,20.0,368.0,20.0,368.0,623.0,368.0,0.0,368.0,368.0,368.0,356.0,368.0,83.0
33,368.0,296.0,368.0,368.0,368.0,296.0,368.0,296.0,368.0,178.0,368.0,178.0,368.0,368.0,368.0,124.0,368.0,124.0,368.0,740.0,368.0,890.0,368.0,888.0,368.0,888.0,368.0,801.0,368.0,801.0,368.0,232.0,368.0,20.0,368.0,20.0,368.0,368.0,368.0,296.0,368.0,368.0,368.0,184.0,368.0,368.0,368.0,368.0,368.0,20.0,368.0,20.0,368.0,1157.0,368.0,620.0,368.0,460.0,368.0,83.0,368.0,83.0
34,368.0,296.0,368.0,368.0,368.0,296.0,368.0,296.0,368.0,178.0,368.0,178.0,368.0,368.0,368.0,124.0,368.0,124.0,368.0,740.0,368.0,888.0,368.0,888.0,368.0,888.0,368.0,801.0,368.0,801.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,368.0,368.0,296.0,368.0,92.0,368.0,184.0,368.0,276.0,368.0,368.0,368.0,20.0,368.0,20.0,368.0,1157.0,368.0,71.0,368.0,368.0,368.0,249.0,368.0,83.0
35,368.0,296.0,368.0,368.0,368.0,296.0,368.0,296.0,368.0,178.0,368.0,178.0,368.0,368.0,368.0,124.0,368.0,124.0,368.0,740.0,368.0,222.0,368.0,888.0,368.0,888.0,368.0,534.0,368.0,801.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,0.0,368.0,296.0,368.0,368.0,368.0,184.0,368.0,276.0,368.0,368.0,368.0,20.0,368.0,20.0,368.0,1068.0,368.0,124.0,368.0,368.0,368.0,0.0,368.0,83.0
36,368.0,296.0,368.0,368.0,368.0,296.0,368.0,296.0,368.0,178.0,368.0,178.0,368.0,368.0,368.0,124.0,368.0,124.0,368.0,740.0,368.0,888.0,368.0,888.0,368.0,888.0,368.0,801.0,368.0,801.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,368.0,368.0,296.0,368.0,368.0,368.0,0.0,368.0,276.0,368.0,368.0,368.0,20.0,368.0,20.0,368.0,0.0,368.0,124.0,368.0,368.0,368.0,581.0,368.0,83.0
37,368.0,296.0,368.0,276.0,368.0,296.0,368.0,296.0,368.0,178.0,368.0,267.0,368.0,368.0,368.0,124.0,368.0,124.0,368.0,740.0,368.0,888.0,368.0,888.0,368.0,888.0,368.0,801.0,368.0,801.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,368.0,368.0,296.0,368.0,0.0,368.0,184.0,368.0,276.0,368.0,368.0,368.0,20.0,368.0,5.0,368.0,1157.0,368.0,124.0,368.0,368.0,368.0,1184.0,368.0,623.0
38,368.0,296.0,368.0,368.0,368.0,296.0,368.0,148.0,368.0,178.0,368.0,178.0,368.0,368.0,368.0,124.0,368.0,124.0,368.0,740.0,368.0,644.0,368.0,888.0,368.0,888.0,368.0,801.0,368.0,801.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,368.0,368.0,296.0,368.0,368.0,368.0,184.0,368.0,276.0,368.0,368.0,368.0,20.0,368.0,518.0,368.0,1157.0,368.0,124.0,368.0,368.0,368.0,166.0,368.0,83.0
39,368.0,296.0,368.0,276.0,368.0,296.0,368.0,296.0,368.0,178.0,368.0,178.0,368.0,368.0,368.0,124.0,368.0,124.0,368.0,267.0,368.0,888.0,368.0,888.0,368.0,888.0,368.0,801.0,368.0,0.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,368.0,368.0,602.0,368.0,184.0,368.0,460.0,368.0,184.0,368.0,368.0,368.0,20.0,368.0,10.0,368.0,1335.0,368.0,124.0,368.0,368.0,368.0,83.0,368.0,83.0
40,1157.0,368.0,1157.0,368.0,1157.0,296.0,1157.0,296.0,1157.0,178.0,1157.0,178.0,1157.0,368.0,1157.0,124.0,1157.0,62.0,1157.0,740.0,1157.0,888.0,1157.0,888.0,1157.0,888.0,1157.0,801.0,1157.0,801.0,1157.0,20.0,1157.0,20.0,1157.0,20.0,1157.0,368.0,1157.0,0.0,1157.0,552.0,1157.0,276.0,1157.0,276.0,1157.0,368.0,1157.0,518.0,1157.0,20.0,1157.0,1157.0,1157.0,124.0,1157.0,368.0,1157.0,184.0,1157.0,83.0
41,1157.0,368.0,1157.0,368.0,1157.0,296.0,1157.0,296.0,1157.0,178.0,1157.0,178.0,1157.0,368.0,1157.0,124.0,1157.0,124.0,1157.0,740.0,1157.0,888.0,1157.0,888.0,1157.0,888.0,1157.0,801.0,1157.0,801.0,1157.0,35.0,1157.0,20.0,1157.0,20.0,1157.0,368.0,1157.0,370.0,1157.0,368.0,1157.0,184.0,1157.0,276.0,1157.0,368.0,1157.0,35.0,1157.0,20.0,1157.0,1157.0,1157.0,124.0,1157.0,368.0,1157.0,0.0,1157.0,83.0
42,1157.0,368.0,1157.0,368.0,1157.0,296.0,1157.0,296.0,1157.0,178.0,1157.0,89.0,1157.0,368.0,1157.0,124.0,1157.0,124.0,1157.0,740.0,1157.0,740.0,1157.0,888.0,1157.0,888.0,1157.0,276.0,1157.0,801.0,1157.0,20.0,1157.0,20.0,1157.0,45.0,1157.0,368.0,1157.0,370.0,1157.0,368.0,1157.0,736.0,1157.0,276.0,1157.0,92.0,1157.0,178.0,1157.0,15.0,1157.0,1157.0,1157.0,124.0,1157.0,368.0,1157.0,83.0,1157.0,83.0
43,1157.0,368.0,1157.0,368.0,1157.0,296.0,1157.0,296.0,1157.0,178.0,1157.0,178.0,1157.0,368.0,1157.0,124.0,1157.0,124.0,1157.0,740.0,1157.0,888.0,1157.0,888.0,1157.0,888.0,1157.0,801.0,1157.0,74.0,1157.0,20.0,1157.0,20.0,1157.0,20.0,1157.0,368.0,1157.0,296.0,1157.0,368.0,1157.0,184.0,1157.0,276.0,1157.0,368.0,1157.0,82.0,1157.0,20.0,1157.0,712.0,1157.0,124.0,1157.0,368.0,1157.0,498.0,1157.0,92.0
44,1157.0,368.0,1157.0,368.0,1157.0,296.0,1157.0,296.0,1157.0,267.0,1157.0,1068.0,1157.0,368.0,1157.0,124.0,1157.0,124.0,1157.0,740.0,1157.0,184.0,1157.0,888.0,1157.0,888.0,1157.0,801.0,1157.0,801.0,1157.0,20.0,1157.0,20.0,1157.0,144.0,1157.0,368.0,1157.0,592.0,1157.0,368.0,1157.0,123.0,1157.0,276.0,1157.0,368.0,1157.0,272.0,1157.0,250.0,1157.0,1157.0,1157.0,124.0,1157.0,368.0,1157.0,0.0,1157.0,83.0
45,1157.0,368.0,1157.0,368.0,1157.0,296.0,1157.0,296.0,1157.0,178.0,1157.0,178.0,1157.0,368.0,1157.0,124.0,1157.0,124.0,1157.0,740.0,1157.0,370.0,1157.0,888.0,1157.0,888.0,1157.0,801.0,1157.0,801.0,1157.0,15.0,1157.0,20.0,1157.0,20.0,1157.0,276.0,1157.0,148.0,1157.0,368.0,1157.0,184.0,1157.0,460.0,1157.0,368.0,1157.0,15.0,1157.0,0.0,1157.0,1157.0,1157.0,124.0,1157.0,368.0,1157.0,83.0,1157.0,83.0
46,1157.0,1196.0,1157.0,368.0,1157.0,296.0,1157.0,296.0,1157.0,178.0,1157.0,0.0,1157.0,368.0,1157.0,124.0,1157.0,124.0,1157.0,148.0,1157.0,740.0,1157.0,888.0,1157.0,666.0,1157.0,801.0,1157.0,184.0,1157.0,20.0,1157.0,344.0,1157.0,0.0,1157.0,368.0,1157.0,296.0,1157.0,368.0,1157.0,184.0,1157.0,276.0,1157.0,368.0,1157.0,20.0,1157.0,148.0,1157.0,1157.0,1157.0,124.0,1157.0,368.0,1157.0,552.0,1157.0,83.0
47,1157.0,184.0,1157.0,368.0,1157.0,296.0,1157.0,296.0,1157.0,178.0,1157.0,178.0,1157.0,368.0,1157.0,124.0,1157.0,310.0,1157.0,740.0,1157.0,1036.0,1157.0,888.0,1157.0,1110.0,1157.0,801.0,1157.0,20.0,1157.0,20.0,1157.0,20.0,1157.0,142.0,1157.0,368.0,1157.0,296.0,1157.0,368.0,1157.0,184.0,1157.0,276.0,1157.0,0.0,1157.0,20.0,1157.0,0.0,1157.0,89.0,1157.0,124.0,1157.0,92.0,1157.0,0.0,1157.0,83.0
48,1157.0,460.0,1157.0,368.0,1157.0,296.0,1157.0,296.0,1157.0,178.0,1157.0,178.0,1157.0,368.0,1157.0,124.0,1157.0,124.0,1157.0,74.0,1157.0,740.0,1157.0,688.0,1157.0,888.0,1157.0,267.0,1157.0,20.0,1157.0,20.0,1157.0,20.0,1157.0,276.0,1157.0,368.0,1157.0,296.0,1157.0,368.0,1157.0,184.0,1157.0,828.0,1157.0,368.0,1157.0,20.0,1157.0,20.0,1157.0,1157.0,1157.0,124.0,1157.0,368.0,1157.0,664.0,1157.0,83.0
49,368.0,460.0,368.0,368.0,368.0,296.0,368.0,296.0,368.0,178.0,368.0,178.0,368.0,368.0,368.0,124.0,368.0,124.0,368.0,740.0,368.0,888.0,368.0,1156.0,368.0,888.0,368.0,801.0,368.0,20.0,368.0,222.0,368.0,212.0,368.0,368.0,368.0,368.0,368.0,296.0,368.0,368.0,368.0,184.0,368.0,276.0,368.0,368.0,368.0,20.0,368.0,20.0,368.0,1157.0,368.0,124.0,368.0,368.0,368.0,83.0,368.0,83.0
50,368.0,368.0,368.0,368.0,368.0,296.0,368.0,296.0,368.0,178.0,368.0,178.0,368.0,368.0,368.0,186.0,368.0,62.0,368.0,0.0,368.0,888.0,368.0,0.0,368.0,888.0,368.0,801.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,368.0,368.0,368.0,368.0,296.0,368.0,0.0,368.0,184.0,368.0,276.0,368.0,368.0,368.0,20.0,368.0,30.0,368.0,1472.0,368.0,124.0,368.0,368.0,368.0,500.0,368.0,83.0
51,368.0,368.0,368.0,460.0,368.0,296.0,368.0,296.0,368.0,178.0,368.0,178.0,368.0,368.0,368.0,124.0,368.0,124.0,368.0,740.0,368.0,888.0,368.0,888.0,368.0,888.0,368.0,801.0,368.0,0.0,368.0,20.0,368.0,208.0,368.0,92.0,368.0,368.0,368.0,296.0,368.0,368.0,368.0,184.0,368.0,276.0,368.0,368.0,368.0,0.0,368.0,20.0,368.0,1157.0,368.0,231.0,368.0,368.0,368.0,0.0,368.0,83.0
52,368.0,368.0,368.0,368.0,368.0,0.0,368.0,296.0,368.0,178.0,368.0,178.0,368.0,368.0,368.0,124.0,368.0,124.0,368.0,740.0,368.0,888.0,368.0,888.0,368.0,888.0,368.0,801.0,368.0,20.0,368.0,10.0,368.0,544.0,368.0,368.0,368.0,368.0,368.0,74.0,368.0,368.0,368.0,184.0,368.0,276.0,368.0,368.0,368.0,20.0,368.0,15.0,368.0,890.0,368.0,124.0,368.0,368.0,368.0,747.0,368.0,249.0
