,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
10,552.0,156.0,552.0,356.0,552.0,356.0,552.0,356.0,552.0,92.0,552.0,801.0,552.0,356.0,552.0,644.0,552.0,156.0,552.0,156.0,552.0,89.0,552.0,552.0,552.0,462.0,552.0,462.0,552.0,92.0,552.0,356.0,552.0,17.0,552.0,78.0,552.0,17.0,552.0,17.0,552.0,552.0,552.0,156.0,552.0,66.0,552.0,0.0,552.0,92.0,552.0,602.0,552.0,455.0,552.0,455.0,552.0,1554.0,552.0,962.0,552.0,0.0,552.0,1110.0,552.0,552.0,552.0,644.0,552.0,156.0,552.0,154.0,552.0,455.0
11,552.0,156.0,552.0,356.0,552.0,356.0,552.0,356.0,552.0,92.0,552.0,801.0,552.0,356.0,552.0,644.0,552.0,156.0,552.0,156.0,552.0,89.0,552.0,552.0,552.0,462.0,552.0,462.0,552.0,92.0,552.0,356.0,552.0,17.0,552.0,17.0,552.0,17.0,552.0,750.0,552.0,552.0,552.0,500.0,552.0,156.0,552.0,801.0,552.0,552.0,552.0,516.0,552.0,455.0,552.0,455.0,552.0,0.0,552.0,962.0,552.0,342.0,552.0,1110.0,552.0,552.0,552.0,644.0,552.0,0.0,552.0,462.0,552.0,455.0
12,552.0,156.0,552.0,356.0,552.0,296.0,552.0,356.0,552.0,92.0,552.0,1780.0,552.0,356.0,552.0,644.0,552.0,156.0,552.0,156.0,552.0,89.0,552.0,552.0,552.0,462.0,552.0,462.0,552.0,92.0,552.0,356.0,552.0,17.0,552.0,17.0,552.0,17.0,552.0,17.0,552.0,552.0,552.0,0.0,552.0,156.0,552.0,801.0,552.0,184.0,552.0,516.0,552.0,455.0,552.0,455.0,552.0,736.0,552.0,370.0,552.0,736.0,552.0,1702.0,552.0,552.0,552.0,460.0,552.0,156.0,552.0,462.0,552.0,455.0
13,552.0,156.0,552.0,356.0,552.0,356.0,552.0,0.0,552.0,0.0,552.0,801.0,552.0,356.0,552.0,644.0,552.0,156.0,552.0,920.0,552.0,245.0,552.0,552.0,552.0,462.0,552.0,462.0,552.0,0.0,552.0,356.0,552.0,17.0,552.0,17.0,552.0,17.0,552.0,17.0,552.0,552.0,552.0,156.0,552.0,156.0,552.0,801.0,552.0,552.0,552.0,516.0,552.0,455.0,552.0,455.0,552.0,0.0,552.0,962.0,552.0,920.0,552.0,1702.0,552.0,0.0,552.0,644.0,552.0,156.0,552.0,462.0,552.0,455.0
14,552.0,156.0,552.0,267.0,552.0,356.0,552.0,356.0,552.0,460.0,552.0,801.0,552.0,356.0,552.0,644.0,552.0,156.0,552.0,156.0,552.0,267.0,552.0,552.0,552.0,462.0,552.0,462.0,552.0,92.0,552.0,0.0,552.0,17.0,552.0,26.0,552.0,17.0,552.0,17.0,552.0,368.0,552.0,156.0,552.0,52.0,552.0,801.0,552.0,552.0,552.0,0.0,552.0,455.0,552.0,455.0,552.0,148.0,552.0,962.0,552.0,0.0,552.0,1702.0,552.0,552.0,552.0,644.0,552.0,0.0,552.0,462.0,552.0,455.0
15,552.0,156.0,552.0,356.0,552.0,356.0,552.0,356.0,552.0,184.0,552.0,534.0,552.0,356.0,552.0,644.0,552.0,156.0,552.0,156.0,552.0,89.0,552.0,552.0,552.0,462.0,552.0,462.0,552.0,800.0,552.0,356.0,552.0,17.0,552.0,552.0,552.0,17.0,552.0,17.0,552.0,552.0,552.0,156.0,552.0,156.0,552.0,801.0,552.0,552.0,552.0,516.0,552.0,455.0,552.0,455.0,552.0,400.0,552.0,962.0,552.0,0.0,552.0,1702.0,552.0,276.0,552.0,644.0,552.0,0.0,552.0,462.0,552.0,455.0
16,552.0,156.0,552.0,356.0,552.0,356.0,552.0,356.0,552.0,92.0,552.0,801.0,552.0,356.0,552.0,644.0,552.0,156.0,552.0,156.0,552.0,89.0,552.0,552.0,552.0,0.0,552.0,462.0,552.0,92.0,552.0,356.0,552.0,17.0,552.0,17.0,552.0,17.0,552.0,17.0,552.0,552.0,552.0,156.0,552.0,156.0,552.0,801.0,552.0,552.0,552.0,516.0,552.0,390.0,552.0,455.0,552.0,498.0,552.0,4.0,552.0,276.0,552.0,1702.0,552.0,552.0,552.0,552.0,552.0,0.0,552.0,462.0,552.0,0.0
17,552.0,156.0,552.0,356.0,552.0,356.0,552.0,356.0,552.0,92.0,552.0,801.0,552.0,356.0,552.0,644.0,552.0,156.0,552.0,156.0,552.0,89.0,552.0,552.0,552.0,462.0,552.0,385.0,552.0,92.0,552.0,356.0,552.0,17.0,552.0,17.0,552.0,460.0,552.0,17.0,552.0,0.0,552.0,156.0,552.0,156.0,552.0,801.0,552.0,552.0,552.0,516.0,552.0,650.0,552.0,455.0,552.0,370.0,552.0,962.0,552.0,92.0,552.0,1702.0,552.0,552.0,552.0,644.0,552.0,156.0,552.0,462.0,552.0,455.0
18,552.0,156.0,552.0,356.0,552.0,356.0,552.0,356.0,552.0,92.0,552.0,801.0,552.0,1780.0,552.0,644.0,552.0,156.0,552.0,156.0,552.0,89.0,552.0,460.0,552.0,462.0,552.0,462.0,552.0,92.0,552.0,356.0,552.0,17.0,552.0,17.0,552.0,17.0,552.0,17.0,552.0,736.0,552.0,156.0,552.0,156.0,552.0,801.0,552.0,552.0,552.0,516.0,552.0,455.0,552.0,455.0,552.0,444.0,552.0,962.0,552.0,0.0,552.0,1702.0,552.0,552.0,552.0,644.0,552.0,156.0,552.0,462.0,552.0,455.0
19,552.0,156.0,552.0,356.0,552.0,356.0,552.0,356.0,552.0,92.0,552.0,801.0,552.0,356.0,552.0,644.0,552.0,156.0,552.0,156.0,552.0,89.0,552.0,552.0,552.0,462.0,552.0,385.0,552.0,92.0,552.0,356.0,552.0,153.0,552.0,17.0,552.0,17.0,552.0,636.0,552.0,0.0,552.0,156.0,552.0,890.0,552.0,801.0,552.0,552.0,552.0,516.0,552.0,455.0,552.0,260.0,552.0,0.0,552.0,814.0,552.0,0.0,552.0,1702.0,552.0,552.0,552.0,644.0,552.0,276.0,552.0,462.0,552.0,455.0
20,552.0,156.0,552.0,356.0,552.0,356.0,552.0,356.0,552.0,644.0,552.0,801.0,552.0,356.0,552.0,644.0,552.0,156.0,552.0,156.0,552.0,89.0,552.0,552.0,552.0,462.0,552.0,462.0,552.0,92.0,552.0,356.0,552.0,74.0,552.0,17.0,552.0,17.0,552.0,170.0,552.0,644.0,552.0,600.0,552.0,156.0,552.0,801.0,552.0,552.0,552.0,516.0,552.0,455.0,552.0,455.0,552.0,0.0,552.0,33.0,552.0,0.0,552.0,740.0,552.0,552.0,552.0,644.0,552.0,156.0,552.0,462.0,552.0,455.0
21,552.0,156.0,552.0,267.0,552.0,356.0,552.0,356.0,552.0,92.0,552.0,801.0,552.0,356.0,552.0,644.0,552.0,138.0,552.0,156.0,552.0,89.0,552.0,552.0,552.0,462.0,552.0,462.0,552.0,92.0,552.0,356.0,552.0,0.0,552.0,17.0,552.0,51.0,552.0,17.0,552.0,552.0,552.0,156.0,552.0,156.0,552.0,801.0,552.0,552.0,552.0,516.0,552.0,455.0,552.0,455.0,552.0,0.0,552.0,296.0,552.0,0.0,552.0,0.0,552.0,552.0,552.0,644.0,552.0,156.0,552.0,740.0,552.0,0.0
22,552.0,156.0,552.0,267.0,552.0,356.0,552.0,356.0,552.0,92.0,552.0,801.0,552.0,356.0,552.0,644.0,552.0,156.0,552.0,156.0,552.0,89.0,552.0,552.0,552.0,462.0,552.0,462.0,552.0,92.0,552.0,356.0,552.0,17.0,552.0,17.0,552.0,17.0,552.0,17.0,552.0,231.0,552.0,156.0,552.0,156.0,552.0,801.0,552.0,552.0,552.0,516.0,552.0,455.0,552.0,455.0,552.0,184.0,552.0,296.0,552.0,920.0,552.0,1702.0,552.0,552.0,552.0,644.0,552.0,156.0,552.0,602.0,552.0,455.0
23,552.0,156.0,552.0,267.0,552.0,356.0,552.0,356.0,552.0,92.0,552.0,801.0,552.0,356.0,552.0,644.0,552.0,156.0,552.0,156.0,552.0,89.0,552.0,552.0,552.0,444.0,552.0,462.0,552.0,92.0,552.0,356.0,552.0,17.0,552.0,17.0,552.0,17.0,552.0,17.0,552.0,0.0,552.0,156.0,552.0,156.0,552.0,1958.0,552.0,552.0,552.0,688.0,552.0,455.0,552.0,1105.0,552.0,0.0,552.0,296.0,552.0,460.0,552.0,1702.0,552.0,552.0,552.0,0.0,552.0,156.0,552.0,462.0,552.0,455.0
24,552.0,156.0,552.0,267.0,552.0,356.0,552.0,356.0,552.0,92.0,552.0,801.0,552.0,356.0,552.0,644.0,552.0,156.0,552.0,156.0,552.0,89.0,552.0,552.0,552.0,462.0,552.0,462.0,552.0,368.0,552.0,356.0,552.0,17.0,552.0,828.0,552.0,255.0,552.0,17.0,552.0,736.0,552.0,156.0,552.0,0.0,552.0,1068.0,552.0,552.0,552.0,516.0,552.0,455.0,552.0,455.0,552.0,222.0,552.0,296.0,552.0,320.0,552.0,1702.0,552.0,552.0,552.0,92.0,552.0,184.0,552.0,462.0,552.0,455.0
25,552.0,156.0,552.0,267.0,552.0,356.0,552.0,356.0,552.0,92.0,552.0,801.0,552.0,356.0,552.0,644.0,552.0,156.0,552.0,282.0,552.0,89.0,552.0,552.0,552.0,616.0,552.0,462.0,552.0,0.0,552.0,356.0,552.0,17.0,552.0,190.0,552.0,17.0,552.0,17.0,552.0,644.0,552.0,156.0,552.0,182.0,552.0,801.0,552.0,0.0,552.0,516.0,552.0,455.0,552.0,650.0,552.0,644.0,552.0,296.0,552.0,222.0,552.0,344.0,552.0,552.0,552.0,644.0,552.0,156.0,552.0,462.0,552.0,455.0
26,552.0,156.0,552.0,267.0,552.0,445.0,552.0,356.0,552.0,92.0,552.0,801.0,552.0,267.0,552.0,644.0,552.0,156.0,552.0,156.0,552.0,1335.0,552.0,552.0,552.0,462.0,552.0,462.0,552.0,92.0,552.0,356.0,552.0,17.0,552.0,17.0,552.0,17.0,552.0,68.0,552.0,0.0,552.0,156.0,552.0,156.0,552.0,801.0,552.0,276.0,552.0,946.0,552.0,455.0,552.0,455.0,552.0,0.0,552.0,296.0,552.0,0.0,552.0,518.0,552.0,552.0,552.0,644.0,552.0,156.0,552.0,462.0,552.0,130.0
27,552.0,156.0,552.0,267.0,552.0,356.0,552.0,356.0,552.0,644.0,552.0,801.0,552.0,267.0,552.0,644.0,552.0,156.0,552.0,156.0,552.0,89.0,552.0,552.0,552.0,462.0,552.0,462.0,552.0,92.0,552.0,356.0,552.0,0.0,552.0,17.0,552.0,17.0,552.0,17.0,552.0,0.0,552.0,156.0,552.0,240.0,552.0,136.0,552.0,552.0,552.0,688.0,552.0,497.0,552.0,455.0,552.0,592.0,552.0,296.0,552.0,0.0,552.0,518.0,552.0,552.0,552.0,644.0,552.0,364.0,552.0,462.0,552.0,455.0
28,552.0,156.0,552.0,267.0,552.0,356.0,552.0,356.0,552.0,92.0,552.0,801.0,552.0,356.0,552.0,644.0,552.0,156.0,552.0,156.0,552.0,89.0,552.0,552.0,552.0,1155.0,552.0,462.0,552.0,92.0,552.0,356.0,552.0,17.0,552.0,17.0,552.0,17.0,552.0,17.0,552.0,552.0,552.0,156.0,552.0,442.0,552.0,801.0,552.0,552.0,552.0,516.0,552.0,455.0,552.0,455.0,552.0,0.0,552.0,296.0,552.0,356.0,552.0,518.0,552.0,552.0,552.0,644.0,552.0,156.0,552.0,534.0,552.0,455.0
29,552.0,156.0,552.0,267.0,552.0,356.0,552.0,356.0,552.0,276.0,552.0,801.0,552.0,356.0,552.0,644.0,552.0,156.0,552.0,156.0,552.0,89.0,552.0,552.0,552.0,462.0,552.0,462.0,552.0,92.0,552.0,356.0,552.0,17.0,552.0,184.0,552.0,0.0,552.0,34.0,552.0,552.0,552.0,156.0,552.0,156.0,552.0,801.0,552.0,184.0,552.0,516.0,552.0,455.0,552.0,455.0,552.0,518.0,552.0,296.0,552.0,178.0,552.0,518.0,552.0,552.0,552.0,368.0,552.0,156.0,552.0,462.0,552.0,455.0
30,552.0,156.0,552.0,356.0,552.0,356.0,552.0,356.0,552.0,92.0,552.0,801.0,552.0,356.0,552.0,644.0,552.0,156.0,552.0,156.0,552.0,89.0,552.0,552.0,552.0,462.0,552.0,462.0,552.0,92.0,552.0,356.0,552.0,0.0,552.0,17.0,552.0,17.0,552.0,17.0,552.0,920.0,552.0,156.0,552.0,156.0,552.0,801.0,552.0,552.0,552.0,516.0,552.0,715.0,552.0,455.0,552.0,518.0,552.0,296.0,552.0,0.0,552.0,518.0,552.0,552.0,552.0,644.0,552.0,156.0,552.0,539.0,552.0,455.0
31,552.0,156.0,552.0,712.0,552.0,356.0,552.0,356.0,552.0,92.0,552.0,801.0,552.0,356.0,552.0,644.0,552.0,156.0,552.0,156.0,552.0,89.0,552.0,276.0,552.0,462.0,552.0,462.0,552.0,92.0,552.0,356.0,552.0,136.0,552.0,17.0,552.0,17.0,552.0,17.0,552.0,552.0,552.0,156.0,552.0,104.0,552.0,445.0,552.0,552.0,552.0,516.0,552.0,455.0,552.0,455.0,552.0,0.0,552.0,296.0,552.0,0.0,552.0,518.0,552.0,552.0,552.0,644.0,552.0,178.0,552.0,0.0,552.0,0.0
32,552.0,156.0,552.0,356.0,552.0,356.0,552.0,356.0,552.0,92.0,552.0,801.0,552.0,356.0,552.0,644.0,552.0,130.0,552.0,156.0,552.0,89.0,552.0,552.0,552.0,462.0,552.0,462.0,552.0,92.0,552.0,356.0,552.0,17.0,552.0,17.0,552.0,17.0,552.0,17.0,552.0,552.0,552.0,156.0,552.0,156.0,552.0,801.0,552.0,552.0,552.0,516.0,552.0,455.0,552.0,455.0,552.0,296.0,552.0,666.0,552.0,400.0,552.0,518.0,552.0,552.0,552.0,644.0,552.0,156.0,552.0,462.0,552.0,455.0
33,552.0,156.0,552.0,356.0,552.0,356.0,552.0,356.0,552.0,92.0,552.0,801.0,552.0,356.0,552.0,644.0,552.0,156.0,552.0,156.0,552.0,89.0,552.0,552.0,552.0,462.0,552.0,462.0,552.0,92.0,552.0,356.0,552.0,0.0,552.0,17.0,552.0,17.0,552.0,17.0,552.0,184.0,552.0,156.0,552.0,104.0,552.0,801.0,552.0,552.0,552.0,516.0,552.0,455.0,552.0,455.0,552.0,296.0,552.0,666.0,552.0,460.0,552.0,518.0,552.0,552.0,552.0,644.0,552.0,156.0,552.0,462.0,552.0,455.0
34,552.0,156.0,552.0,356.0,552.0,356.0,552.0,0.0,552.0,92.0,552.0,801.0,552.0,1691.0,552.0,644.0,552.0,156.0,552.0,156.0,552.0,89.0,552.0,552.0,552.0,616.0,552.0,462.0,552.0,184.0,552.0,356.0,552.0,17.0,552.0,17.0,552.0,17.0,552.0,368.0,552.0,920.0,552.0,156.0,552.0,156.0,552.0,445.0,552.0,552.0,552.0,516.0,552.0,455.0,552.0,455.0,552.0,296.0,552.0,666.0,552.0,1424.0,552.0,74.0,552.0,552.0,552.0,644.0,552.0,156.0,552.0,462.0,552.0,455.0
35,552.0,156.0,552.0,356.0,552.0,356.0,552.0,356.0,552.0,92.0,552.0,801.0,552.0,0.0,552.0,644.0,552.0,156.0,552.0,156.0,552.0,89.0,552.0,552.0,552.0,462.0,552.0,462.0,552.0,368.0,552.0,356.0,552.0,17.0,552.0,17.0,552.0,17.0,552.0,552.0,552.0,552.0,552.0,156.0,552.0,156.0,552.0,801.0,552.0,552.0,552.0,516.0,552.0,455.0,552.0,736.0,552.0,296.0,552.0,666.0,552.0,1776.0,552.0,518.0,552.0,552.0,552.0,644.0,552.0,156.0,552.0,460.0,552.0,195.0
36,552.0,156.0,552.0,332.0,552.0,356.0,552.0,356.0,552.0,184.0,552.0,801.0,552.0,356.0,552.0,644.0,552.0,156.0,552.0,156.0,552.0,89.0,552.0,552.0,552.0,462.0,552.0,552.0,552.0,92.0,552.0,356.0,552.0,17.0,552.0,17.0,552.0,17.0,552.0,552.0,552.0,552.0,552.0,156.0,552.0,78.0,552.0,801.0,552.0,80.0,552.0,516.0,552.0,455.0,552.0,325.0,552.0,296.0,552.0,666.0,552.0,1776.0,552.0,518.0,552.0,552.0,552.0,276.0,552.0,156.0,552.0,462.0,552.0,0.0
37,552.0,156.0,552.0,356.0,552.0,89.0,552.0,356.0,552.0,92.0,552.0,801.0,552.0,356.0,552.0,644.0,552.0,156.0,552.0,156.0,552.0,89.0,552.0,552.0,552.0,462.0,552.0,462.0,552.0,92.0,552.0,979.0,552.0,17.0,552.0,17.0,552.0,17.0,552.0,552.0,552.0,552.0,552.0,156.0,552.0,156.0,552.0,801.0,552.0,0.0,552.0,623.0,552.0,455.0,552.0,455.0,552.0,296.0,552.0,666.0,552.0,1776.0,552.0,0.0,552.0,552.0,552.0,644.0,552.0,156.0,552.0,462.0,552.0,267.0
38,552.0,156.0,552.0,356.0,552.0,356.0,552.0,356.0,552.0,92.0,552.0,801.0,552.0,356.0,552.0,644.0,552.0,156.0,552.0,156.0,552.0,89.0,552.0,552.0,552.0,462.0,552.0,308.0,552.0,92.0,552.0,356.0,552.0,34.0,552.0,17.0,552.0,17.0,552.0,552.0,552.0,552.0,552.0,156.0,552.0,26.0,552.0,801.0,552.0,552.0,552.0,0.0,552.0,455.0,552.0,455.0,552.0,296.0,552.0,666.0,552.0,1776.0,552.0,518.0,552.0,552.0,552.0,644.0,552.0,156.0,552.0,462.0,552.0,0.0
39,552.0,156.0,552.0,356.0,552.0,356.0,552.0,356.0,552.0,92.0,552.0,801.0,552.0,356.0,552.0,644.0,552.0,156.0,552.0,156.0,552.0,89.0,552.0,552.0,552.0,462.0,552.0,462.0,552.0,92.0,552.0,356.0,552.0,17.0,552.0,26.0,552.0,17.0,552.0,552.0,552.0,644.0,552.0,156.0,552.0,156.0,552.0,801.0,552.0,552.0,552.0,516.0,552.0,455.0,552.0,455.0,552.0,296.0,552.0,666.0,552.0,1776.0,552.0,518.0,552.0,552.0,552.0,644.0,552.0,156.0,552.0,462.0,552.0,184.0
40,356.0,644.0,356.0,356.0,356.0,356.0,356.0,356.0,356.0,92.0,356.0,801.0,356.0,356.0,356.0,644.0,356.0,156.0,356.0,156.0,356.0,89.0,356.0,552.0,356.0,462.0,356.0,462.0,356.0,92.0,356.0,356.0,356.0,17.0,356.0,17.0,356.0,17.0,356.0,552.0,356.0,552.0,356.0,156.0,356.0,156.0,356.0,801.0,356.0,0.0,356.0,516.0,356.0,455.0,356.0,455.0,356.0,296.0,356.0,666.0,356.0,1776.0,356.0,518.0,356.0,368.0,356.0,644.0,356.0,104.0,356.0,462.0,356.0,65.0
41,356.0,552.0,356.0,267.0,356.0,356.0,356.0,356.0,356.0,736.0,356.0,801.0,356.0,356.0,356.0,644.0,356.0,156.0,356.0,300.0,356.0,89.0,356.0,552.0,356.0,462.0,356.0,462.0,356.0,644.0,356.0,356.0,356.0,17.0,356.0,17.0,356.0,17.0,356.0,552.0,356.0,552.0,356.0,150.0,356.0,156.0,356.0,979.0,356.0,552.0,356.0,516.0,356.0,65.0,356.0,455.0,356.0,296.0,356.0,666.0,356.0,1776.0,356.0,460.0,356.0,552.0,356.0,644.0,356.0,26.0,356.0,462.0,356.0,92.0
42,356.0,1104.0,356.0,356.0,356.0,356.0,356.0,356.0,356.0,92.0,356.0,801.0,356.0,356.0,356.0,644.0,356.0,156.0,356.0,156.0,356.0,89.0,356.0,552.0,356.0,693.0,356.0,462.0,356.0,92.0,356.0,356.0,356.0,17.0,356.0,17.0,356.0,17.0,356.0,552.0,356.0,552.0,356.0,156.0,356.0,156.0,356.0,801.0,356.0,552.0,356.0,516.0,356.0,455.0,356.0,455.0,356.0,296.0,356.0,666.0,356.0,1776.0,356.0,552.0,356.0,0.0,356.0,644.0,356.0,156.0,356.0,462.0,356.0,92.0
43,356.0,1012.0,356.0,356.0,356.0,178.0,356.0,356.0,356.0,92.0,356.0,801.0,356.0,356.0,356.0,644.0,356.0,156.0,356.0,156.0,356.0,89.0,356.0,552.0,356.0,0.0,356.0,462.0,356.0,92.0,356.0,89.0,356.0,17.0,356.0,17.0,356.0,17.0,356.0,552.0,356.0,552.0,356.0,156.0,356.0,156.0,356.0,801.0,356.0,552.0,356.0,516.0,356.0,455.0,356.0,455.0,356.0,370.0,356.0,148.0,356.0,1776.0,356.0,736.0,356.0,552.0,356.0,89.0,356.0,156.0,356.0,462.0,356.0,710.0
44,356.0,552.0,356.0,356.0,356.0,89.0,356.0,356.0,356.0,92.0,356.0,801.0,356.0,356.0,356.0,644.0,356.0,156.0,356.0,156.0,356.0,89.0,356.0,552.0,356.0,462.0,356.0,462.0,356.0,92.0,356.0,356.0,356.0,102.0,356.0,17.0,356.0,17.0,356.0,0.0,356.0,552.0,356.0,156.0,356.0,156.0,356.0,801.0,356.0,552.0,356.0,516.0,356.0,455.0,356.0,455.0,356.0,444.0,356.0,666.0,356.0,623.0,356.0,552.0,356.0,552.0,356.0,644.0,356.0,156.0,356.0,462.0,356.0,0.0
