,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0,0.0,828.0,0.0,276.0,0.0,544.0,0.0,86.0,0.0,77.0,0.0,86.0,0.0,272.0,0.0,222.0,0.0,0.0,0.0,77.0,0.0,92.0,0.0,68.0,0.0,0.0,0.0,497.0,0.0,272.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,544.0
1,0.0,828.0,0.0,276.0,0.0,544.0,0.0,86.0,0.0,77.0,0.0,86.0,0.0,272.0,0.0,77.0,0.0,77.0,0.0,77.0,0.0,92.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0,204.0,0.0,544.0,0.0,534.0,0.0,0.0,0.0,284.0
2,0.0,828.0,0.0,276.0,0.0,544.0,0.0,86.0,0.0,77.0,0.0,86.0,0.0,272.0,0.0,77.0,0.0,231.0,0.0,92.0,0.0,92.0,0.0,68.0,0.0,408.0,0.0,340.0,0.0,272.0,0.0,544.0,0.0,0.0,0.0,0.0,0.0,184.0
3,0.0,828.0,0.0,276.0,0.0,544.0,0.0,86.0,0.0,77.0,0.0,946.0,0.0,272.0,0.0,77.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,680.0,0.0,408.0,0.0,623.0,0.0,544.0,0.0,736.0,0.0,0.0,0.0,544.0
4,0.0,828.0,0.0,276.0,0.0,544.0,0.0,86.0,0.0,77.0,0.0,86.0,0.0,272.0,0.0,89.0,0.0,77.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,460.0,0.0,544.0,0.0,712.0,0.0,0.0,0.0,204.0
5,0.0,828.0,0.0,276.0,0.0,544.0,0.0,86.0,0.0,77.0,0.0,86.0,0.0,272.0,0.0,77.0,0.0,231.0,0.0,0.0,0.0,92.0,0.0,368.0,0.0,0.0,0.0,276.0,0.0,272.0,0.0,296.0,0.0,801.0,0.0,0.0,0.0,544.0
6,0.0,828.0,0.0,276.0,0.0,544.0,0.0,86.0,0.0,77.0,0.0,86.0,0.0,272.0,0.0,231.0,0.0,77.0,0.0,77.0,0.0,92.0,0.0,368.0,0.0,136.0,0.0,204.0,0.0,0.0,0.0,476.0,0.0,712.0,0.0,0.0,0.0,544.0
7,0.0,828.0,0.0,368.0,0.0,544.0,0.0,86.0,0.0,77.0,0.0,86.0,0.0,272.0,0.0,77.0,0.0,154.0,0.0,356.0,0.0,92.0,0.0,0.0,0.0,178.0,0.0,544.0,0.0,204.0,0.0,544.0,0.0,356.0,0.0,0.0,0.0,544.0
8,0.0,828.0,0.0,276.0,0.0,92.0,0.0,92.0,0.0,92.0,0.0,86.0,0.0,86.0,0.0,267.0,0.0,385.0,0.0,0.0,0.0,92.0,0.0,74.0,0.0,476.0,0.0,276.0,0.0,272.0,0.0,0.0,0.0,801.0,0.0,0.0,0.0,544.0
9,0.0,828.0,0.0,276.0,0.0,92.0,0.0,92.0,0.0,92.0,0.0,86.0,0.0,356.0,0.0,0.0,0.0,89.0,0.0,77.0,0.0,92.0,0.0,476.0,0.0,0.0,0.0,272.0,0.0,0.0,0.0,184.0,0.0,801.0,0.0,0.0,0.0,544.0
