0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,238.0,238.0,241.0,240.0,240.0,312.0,239.0,240.0,240.0,240.0,275.0,240.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,166.0,273.0,273.0,11.0,0.0,0.0,345.0,345.0,345.0,310.0,310.0,310.0,310.0,102.0,102.0,102.0,102.0,313.0,313.0,205.0,205.0,205.0,141.0,141.0,141.0,66.0,66.0,66.0,66.0
1,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,238.0,238.0,241.0,240.0,240.0,312.0,240.0,240.0,240.0,240.0,237.0,240.0,273.0,308.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,11.0,0.0,0.0,345.0,345.0,345.0,310.0,310.0,310.0,309.0,102.0,102.0,102.0,102.0,313.0,311.0,205.0,205.0,205.0,141.0,141.0,141.0,66.0,66.0,66.0,66.0
2,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,238.0,238.0,241.0,240.0,240.0,312.0,240.0,240.0,240.0,240.0,240.0,138.0,273.0,273.0,273.0,273.0,307.0,273.0,273.0,273.0,273.0,273.0,273.0,11.0,0.0,0.0,345.0,345.0,345.0,310.0,310.0,310.0,310.0,101.0,102.0,102.0,102.0,313.0,313.0,205.0,205.0,205.0,141.0,141.0,141.0,66.0,66.0,66.0,66.0
3,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,0.0,240.0,238.0,238.0,240.0,240.0,240.0,312.0,240.0,240.0,240.0,240.0,240.0,138.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,198.0,273.0,273.0,273.0,11.0,0.0,0.0,345.0,380.0,345.0,310.0,310.0,310.0,310.0,102.0,102.0,0.0,102.0,313.0,313.0,205.0,205.0,205.0,141.0,141.0,141.0,66.0,66.0,66.0,66.0
4,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,238.0,238.0,240.0,240.0,240.0,312.0,240.0,240.0,240.0,240.0,240.0,138.0,273.0,273.0,273.0,308.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,11.0,0.0,0.0,310.0,345.0,345.0,310.0,310.0,275.0,310.0,102.0,102.0,102.0,102.0,313.0,313.0,205.0,206.0,205.0,141.0,141.0,133.0,66.0,66.0,66.0,66.0
5,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,70.0,0.0,240.0,238.0,238.0,240.0,240.0,240.0,312.0,240.0,240.0,240.0,240.0,240.0,138.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,11.0,0.0,0.0,345.0,345.0,273.0,310.0,310.0,275.0,310.0,102.0,102.0,102.0,102.0,313.0,313.0,205.0,205.0,205.0,141.0,141.0,133.0,66.0,66.0,66.0,66.0
6,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,240.0,238.0,240.0,240.0,240.0,240.0,312.0,240.0,240.0,240.0,240.0,240.0,138.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,11.0,0.0,0.0,345.0,345.0,345.0,310.0,310.0,275.0,310.0,102.0,102.0,102.0,102.0,313.0,313.0,205.0,205.0,136.0,108.0,141.0,133.0,32.0,66.0,66.0,66.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,240.0,238.0,240.0,240.0,240.0,240.0,312.0,240.0,172.0,240.0,240.0,240.0,138.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,310.0,273.0,0.0,0.0,0.0,345.0,345.0,345.0,310.0,310.0,275.0,310.0,102.0,102.0,102.0,102.0,313.0,313.0,205.0,205.0,205.0,141.0,141.0,133.0,66.0,66.0,66.0,66.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,240.0,238.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,138.0,273.0,273.0,273.0,310.0,273.0,273.0,273.0,273.0,273.0,310.0,273.0,0.0,0.0,0.0,345.0,345.0,345.0,310.0,310.0,275.0,0.0,102.0,102.0,102.0,102.0,313.0,66.0,205.0,205.0,205.0,108.0,177.0,133.0,66.0,66.0,66.0,66.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,138.0,273.0,273.0,273.0,307.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,0.0,0.0,0.0,345.0,345.0,345.0,310.0,310.0,275.0,310.0,102.0,102.0,102.0,102.0,313.0,205.0,205.0,239.0,307.0,169.0,141.0,133.0,66.0,66.0,66.0,66.0
