0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,24.0,60.0,60.0,60.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,6.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,28.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,95.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,2.0,2.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,25.0,25.0,25.0,3.0,3.0,0.0,0.0,0.0,32.0,0.0,0.0,8.0,95.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,12.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,24.0,60.0,60.0,60.0,42.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,6.0,6.0,0.0,2.0,15.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,2.0,2.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,25.0,25.0,0.0,3.0,3.0,0.0,0.0,0.0,32.0,32.0,32.0,95.0,34.0,95.0,0.0,0.0,0.0,0.0,0.0,30.0,8.0,4.0,8.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,24.0,60.0,60.0,61.0,60.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,6.0,0.0,2.0,0.0,15.0,2.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,2.0,1.0,0.0,0.0,7.0,7.0,7.0,0.0,20.0,0.0,25.0,25.0,25.0,3.0,39.0,0.0,7.0,0.0,32.0,32.0,32.0,95.0,47.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,24.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,6.0,6.0,2.0,2.0,15.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,2.0,2.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,25.0,25.0,25.0,3.0,3.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,95.0,95.0,0.0,0.0,0.0,0.0,0.0,58.0,8.0,8.0,7.0,15.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,24.0,60.0,60.0,34.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,6.0,6.0,2.0,2.0,15.0,2.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,14.0,2.0,2.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,25.0,25.0,25.0,3.0,3.0,0.0,0.0,0.0,32.0,32.0,32.0,95.0,95.0,95.0,12.0,0.0,14.0,0.0,0.0,0.0,8.0,8.0,8.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,24.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,6.0,2.0,2.0,15.0,2.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,2.0,2.0,2.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,25.0,25.0,25.0,3.0,3.0,0.0,0.0,0.0,32.0,32.0,32.0,95.0,95.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,24.0,0.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,6.0,6.0,0.0,1.0,15.0,2.0,0.0,0.0,7.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,2.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,25.0,25.0,0.0,3.0,3.0,0.0,0.0,0.0,32.0,0.0,32.0,88.0,95.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,24.0,32.0,60.0,60.0,7.0,102.0,60.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,6.0,7.0,2.0,2.0,15.0,2.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,2.0,2.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,25.0,25.0,0.0,3.0,3.0,0.0,0.0,0.0,32.0,32.0,32.0,95.0,95.0,61.0,0.0,0.0,14.0,0.0,0.0,0.0,8.0,8.0,8.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,24.0,32.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,6.0,2.0,2.0,15.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,2.0,23.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,25.0,25.0,3.0,0.0,3.0,0.0,0.0,0.0,32.0,0.0,32.0,95.0,95.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,90.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,24.0,32.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,32.0,0.0,15.0,2.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,2.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,25.0,25.0,3.0,3.0,3.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,36.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
