,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0,368.0,356.0,368.0,445.0,368.0,8.0,368.0,1068.0,368.0,10.0,368.0,8.0,368.0,176.0,368.0,8.0,368.0,8.0,368.0,0.0,368.0,10.0,368.0,10.0,368.0,10.0,368.0,184.0,368.0,68.0,368.0,68.0,368.0,920.0,368.0,0.0,368.0,92.0,368.0,1068.0,368.0,176.0,368.0,74.0,368.0,1104.0,368.0,71.0,368.0,368.0,368.0,222.0,368.0,368.0
1,368.0,356.0,368.0,623.0,368.0,8.0,368.0,1068.0,368.0,10.0,368.0,6.0,368.0,176.0,368.0,8.0,368.0,6.0,368.0,8.0,368.0,10.0,368.0,10.0,368.0,10.0,368.0,184.0,368.0,68.0,368.0,17.0,368.0,368.0,368.0,178.0,368.0,184.0,368.0,1068.0,368.0,176.0,368.0,704.0,368.0,71.0,368.0,71.0,368.0,368.0,368.0,222.0,368.0,368.0
2,368.0,356.0,368.0,445.0,368.0,8.0,368.0,1068.0,368.0,10.0,368.0,8.0,368.0,176.0,368.0,8.0,368.0,8.0,368.0,8.0,368.0,10.0,368.0,14.0,368.0,10.0,368.0,184.0,368.0,68.0,368.0,68.0,368.0,368.0,368.0,178.0,368.0,184.0,368.0,1068.0,368.0,176.0,368.0,176.0,368.0,71.0,368.0,0.0,368.0,368.0,368.0,222.0,368.0,368.0
3,368.0,356.0,368.0,445.0,368.0,8.0,368.0,1068.0,368.0,10.0,368.0,8.0,368.0,176.0,368.0,8.0,368.0,8.0,368.0,4.0,368.0,10.0,368.0,0.0,368.0,16.0,368.0,267.0,368.0,68.0,368.0,68.0,368.0,368.0,368.0,178.0,368.0,184.0,368.0,1068.0,368.0,176.0,368.0,176.0,368.0,71.0,368.0,0.0,368.0,368.0,368.0,222.0,368.0,368.0
4,368.0,356.0,368.0,445.0,368.0,8.0,368.0,1068.0,368.0,10.0,368.0,8.0,368.0,176.0,368.0,0.0,368.0,8.0,368.0,8.0,368.0,10.0,368.0,10.0,368.0,10.0,368.0,0.0,368.0,68.0,368.0,68.0,368.0,368.0,368.0,178.0,368.0,184.0,368.0,1068.0,368.0,176.0,368.0,148.0,368.0,71.0,368.0,71.0,368.0,184.0,368.0,222.0,368.0,368.0
5,368.0,356.0,368.0,445.0,368.0,8.0,368.0,1068.0,368.0,10.0,368.0,8.0,368.0,176.0,368.0,8.0,368.0,8.0,368.0,10.0,368.0,10.0,368.0,10.0,368.0,0.0,368.0,184.0,368.0,68.0,368.0,68.0,368.0,368.0,368.0,178.0,368.0,184.0,368.0,1068.0,368.0,176.0,368.0,176.0,368.0,71.0,368.0,284.0,368.0,368.0,368.0,148.0,368.0,368.0
6,368.0,356.0,368.0,445.0,368.0,8.0,368.0,1068.0,368.0,10.0,368.0,8.0,368.0,176.0,368.0,8.0,368.0,8.0,368.0,8.0,368.0,10.0,368.0,10.0,368.0,71.0,368.0,92.0,368.0,68.0,368.0,68.0,368.0,368.0,368.0,1380.0,368.0,184.0,368.0,1068.0,368.0,176.0,368.0,176.0,368.0,71.0,368.0,71.0,368.0,368.0,368.0,222.0,368.0,368.0
7,368.0,356.0,368.0,445.0,368.0,8.0,368.0,1068.0,368.0,10.0,368.0,8.0,368.0,176.0,368.0,8.0,368.0,8.0,368.0,8.0,368.0,10.0,368.0,235.0,368.0,368.0,368.0,184.0,368.0,68.0,368.0,0.0,368.0,368.0,368.0,178.0,368.0,184.0,368.0,1068.0,368.0,176.0,368.0,80.0,368.0,71.0,368.0,71.0,368.0,368.0,368.0,222.0,368.0,368.0
8,368.0,356.0,368.0,445.0,368.0,178.0,368.0,356.0,368.0,8.0,368.0,8.0,368.0,8.0,368.0,8.0,368.0,8.0,368.0,8.0,368.0,10.0,368.0,10.0,368.0,368.0,368.0,92.0,368.0,68.0,368.0,68.0,368.0,368.0,368.0,178.0,368.0,368.0,368.0,1068.0,368.0,176.0,368.0,0.0,368.0,71.0,368.0,71.0,368.0,368.0,368.0,222.0,368.0,368.0
9,368.0,356.0,368.0,445.0,368.0,178.0,368.0,356.0,368.0,8.0,368.0,8.0,368.0,8.0,368.0,0.0,368.0,6.0,368.0,444.0,368.0,6.0,368.0,10.0,368.0,368.0,368.0,184.0,368.0,0.0,368.0,89.0,368.0,368.0,368.0,178.0,368.0,184.0,368.0,1068.0,368.0,176.0,368.0,176.0,368.0,142.0,368.0,71.0,368.0,368.0,368.0,222.0,368.0,368.0
10,368.0,356.0,368.0,445.0,368.0,178.0,368.0,356.0,368.0,8.0,368.0,8.0,368.0,8.0,368.0,8.0,368.0,8.0,368.0,8.0,368.0,10.0,368.0,10.0,368.0,368.0,368.0,184.0,368.0,68.0,368.0,68.0,368.0,368.0,368.0,178.0,368.0,184.0,368.0,1068.0,368.0,92.0,368.0,176.0,368.0,0.0,368.0,0.0,368.0,368.0,368.0,222.0,368.0,801.0
