,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
0,0.0,308.0,0.0,308.0,0.0,415.0,0.0,310.0,0.0,581.0,0.0,581.0,0.0,2.0,0.0,89.0,0.0,184.0,0.0,249.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,100.0,0.0,2.0,0.0,248.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,308.0,0.0,0.0,0.0,415.0,0.0,310.0,0.0,581.0,0.0,581.0,0.0,2.0,0.0,89.0,0.0,184.0,0.0,332.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,2.0,0.0,310.0,0.0,310.0,0.0,310.0,0.0,150.0,0.0,0.0
2,0.0,308.0,0.0,308.0,0.0,415.0,0.0,310.0,0.0,581.0,0.0,581.0,0.0,2.0,0.0,89.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,2.0,0.0,124.0,0.0,248.0,0.0,310.0,0.0,78.0,0.0,415.0
3,0.0,308.0,0.0,308.0,0.0,415.0,0.0,310.0,0.0,581.0,0.0,581.0,0.0,2.0,0.0,89.0,0.0,184.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,82.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,310.0,0.0,62.0,0.0,310.0,0.0,148.0,0.0,415.0
4,0.0,308.0,0.0,308.0,0.0,415.0,0.0,310.0,0.0,581.0,0.0,581.0,0.0,2.0,0.0,444.0,0.0,184.0,0.0,276.0,0.0,0.0,0.0,2.0,0.0,188.0,0.0,0.0,0.0,71.0,0.0,4.0,0.0,0.0,0.0,310.0,0.0,310.0,0.0,310.0,0.0,148.0,0.0,249.0
5,0.0,308.0,0.0,308.0,0.0,415.0,0.0,310.0,0.0,581.0,0.0,581.0,0.0,2.0,0.0,267.0,0.0,184.0,0.0,249.0,0.0,0.0,0.0,50.0,0.0,92.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,92.0,0.0,310.0,0.0,248.0,0.0,310.0,0.0,148.0,0.0,166.0
6,0.0,308.0,0.0,308.0,0.0,415.0,0.0,310.0,0.0,581.0,0.0,581.0,0.0,2.0,0.0,0.0,0.0,644.0,0.0,249.0,0.0,644.0,0.0,644.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,310.0,0.0,310.0,0.0,310.0,0.0,148.0,0.0,415.0
7,0.0,308.0,0.0,308.0,0.0,415.0,0.0,310.0,0.0,581.0,0.0,581.0,0.0,2.0,0.0,89.0,0.0,0.0,0.0,249.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0,92.0,0.0,329.0,0.0,4.0,0.0,0.0,0.0,310.0,0.0,310.0,0.0,310.0,0.0,148.0,0.0,415.0
8,0.0,308.0,0.0,308.0,0.0,276.0,0.0,415.0,0.0,415.0,0.0,581.0,0.0,92.0,0.0,89.0,0.0,184.0,0.0,249.0,0.0,0.0,0.0,184.0,0.0,18.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,310.0,0.0,148.0,0.0,415.0
9,0.0,308.0,0.0,231.0,0.0,276.0,0.0,415.0,0.0,86.0,0.0,581.0,0.0,0.0,0.0,368.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,356.0,0.0,50.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,310.0,0.0,310.0,0.0,310.0,0.0,148.0,0.0,415.0
