,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
33,92.0,890.0,92.0,623.0,92.0,92.0,92.0,83.0,92.0,83.0,92.0,623.0,92.0,92.0,92.0,581.0,92.0,581.0,92.0,92.0,92.0,385.0,92.0,581.0,92.0,77.0,92.0,0.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,184.0,92.0,89.0
34,92.0,890.0,92.0,623.0,92.0,92.0,92.0,142.0,92.0,83.0,92.0,89.0,92.0,92.0,92.0,581.0,92.0,581.0,92.0,74.0,92.0,385.0,92.0,0.0,92.0,92.0,92.0,644.0,92.0,368.0,92.0,1012.0,92.0,92.0,92.0,92.0,92.0,0.0,92.0,89.0
35,92.0,890.0,92.0,623.0,92.0,92.0,92.0,83.0,92.0,83.0,92.0,89.0,92.0,92.0,92.0,664.0,92.0,166.0,92.0,92.0,92.0,385.0,92.0,581.0,92.0,0.0,92.0,92.0,92.0,0.0,92.0,92.0,92.0,92.0,92.0,184.0,92.0,92.0,92.0,89.0
36,92.0,890.0,92.0,623.0,92.0,92.0,92.0,83.0,92.0,83.0,92.0,89.0,92.0,92.0,92.0,747.0,92.0,0.0,92.0,92.0,92.0,462.0,92.0,581.0,92.0,0.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,368.0,92.0,92.0,92.0,89.0
37,92.0,890.0,92.0,623.0,92.0,92.0,92.0,83.0,92.0,83.0,92.0,89.0,92.0,0.0,92.0,581.0,92.0,0.0,92.0,92.0,92.0,258.0,92.0,581.0,92.0,385.0,92.0,368.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,178.0
38,92.0,890.0,92.0,623.0,92.0,92.0,92.0,83.0,92.0,83.0,92.0,89.0,92.0,100.0,92.0,581.0,92.0,0.0,92.0,92.0,92.0,77.0,92.0,581.0,92.0,308.0,92.0,0.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,0.0,92.0,89.0
39,92.0,890.0,92.0,623.0,92.0,92.0,92.0,83.0,92.0,83.0,92.0,89.0,92.0,276.0,92.0,581.0,92.0,0.0,92.0,92.0,92.0,385.0,92.0,581.0,92.0,385.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,89.0
40,623.0,623.0,623.0,623.0,623.0,92.0,623.0,83.0,623.0,83.0,623.0,89.0,623.0,92.0,623.0,581.0,623.0,0.0,623.0,92.0,623.0,385.0,623.0,581.0,623.0,385.0,623.0,92.0,623.0,92.0,623.0,86.0,623.0,92.0,623.0,296.0,623.0,92.0,623.0,89.0
41,623.0,712.0,623.0,623.0,623.0,92.0,623.0,83.0,623.0,83.0,623.0,89.0,623.0,368.0,623.0,581.0,623.0,0.0,623.0,92.0,623.0,385.0,623.0,581.0,623.0,385.0,623.0,92.0,623.0,552.0,623.0,92.0,623.0,92.0,623.0,92.0,623.0,92.0,623.0,89.0
42,623.0,0.0,623.0,623.0,623.0,92.0,623.0,83.0,623.0,83.0,623.0,89.0,623.0,552.0,623.0,581.0,623.0,0.0,623.0,92.0,623.0,385.0,623.0,581.0,623.0,385.0,623.0,92.0,623.0,92.0,623.0,92.0,623.0,92.0,623.0,0.0,623.0,92.0,623.0,89.0
43,623.0,623.0,623.0,712.0,623.0,92.0,623.0,83.0,623.0,83.0,623.0,623.0,623.0,178.0,623.0,581.0,623.0,0.0,623.0,92.0,623.0,385.0,623.0,581.0,623.0,385.0,623.0,92.0,623.0,92.0,623.0,92.0,623.0,92.0,623.0,92.0,623.0,92.0,623.0,89.0
44,623.0,623.0,623.0,623.0,623.0,92.0,623.0,83.0,623.0,83.0,623.0,89.0,623.0,92.0,623.0,581.0,623.0,0.0,623.0,92.0,623.0,385.0,623.0,581.0,623.0,385.0,623.0,92.0,623.0,92.0,623.0,92.0,623.0,220.0,623.0,92.0,623.0,92.0,623.0,368.0
45,623.0,623.0,623.0,623.0,623.0,92.0,623.0,83.0,623.0,83.0,623.0,89.0,623.0,92.0,623.0,581.0,623.0,0.0,623.0,92.0,623.0,385.0,623.0,581.0,623.0,385.0,623.0,92.0,623.0,92.0,623.0,92.0,623.0,92.0,623.0,92.0,623.0,92.0,623.0,89.0
46,623.0,623.0,623.0,736.0,623.0,92.0,623.0,83.0,623.0,26.0,623.0,89.0,623.0,92.0,623.0,581.0,623.0,83.0,623.0,92.0,623.0,385.0,623.0,581.0,623.0,385.0,623.0,92.0,623.0,92.0,623.0,184.0,623.0,92.0,623.0,92.0,623.0,92.0,623.0,89.0
47,623.0,623.0,623.0,623.0,623.0,92.0,623.0,83.0,623.0,83.0,623.0,89.0,623.0,50.0,623.0,581.0,623.0,0.0,623.0,92.0,623.0,385.0,623.0,581.0,623.0,385.0,623.0,92.0,623.0,0.0,623.0,92.0,623.0,92.0,623.0,92.0,623.0,92.0,623.0,979.0
48,623.0,623.0,623.0,623.0,623.0,92.0,623.0,83.0,623.0,83.0,623.0,0.0,623.0,92.0,623.0,581.0,623.0,332.0,623.0,460.0,623.0,385.0,623.0,581.0,623.0,77.0,623.0,92.0,623.0,92.0,623.0,92.0,623.0,92.0,623.0,92.0,623.0,92.0,623.0,89.0
49,92.0,267.0,92.0,623.0,92.0,92.0,92.0,83.0,92.0,83.0,92.0,89.0,92.0,92.0,92.0,581.0,92.0,581.0,92.0,0.0,92.0,154.0,92.0,581.0,92.0,385.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,445.0,92.0,92.0,92.0,89.0
50,92.0,623.0,92.0,623.0,92.0,0.0,92.0,83.0,92.0,83.0,92.0,89.0,92.0,92.0,92.0,581.0,92.0,0.0,92.0,92.0,92.0,693.0,92.0,0.0,92.0,385.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,0.0,92.0,89.0
51,92.0,623.0,92.0,623.0,92.0,92.0,92.0,83.0,92.0,0.0,92.0,89.0,92.0,92.0,92.0,581.0,92.0,581.0,92.0,92.0,92.0,385.0,92.0,581.0,92.0,385.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,89.0
52,92.0,623.0,92.0,623.0,92.0,92.0,92.0,83.0,92.0,83.0,92.0,890.0,92.0,92.0,92.0,581.0,92.0,0.0,92.0,92.0,92.0,385.0,92.0,581.0,92.0,385.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,89.0
53,92.0,623.0,92.0,623.0,92.0,92.0,92.0,83.0,92.0,83.0,92.0,89.0,92.0,92.0,92.0,581.0,92.0,0.0,92.0,92.0,92.0,385.0,92.0,581.0,92.0,385.0,92.0,736.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,460.0,92.0,92.0,92.0,89.0
54,92.0,602.0,92.0,623.0,92.0,92.0,92.0,83.0,92.0,910.0,92.0,267.0,92.0,0.0,92.0,581.0,92.0,581.0,92.0,460.0,92.0,385.0,92.0,581.0,92.0,385.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,89.0
55,92.0,623.0,92.0,623.0,92.0,92.0,92.0,83.0,92.0,83.0,92.0,89.0,92.0,92.0,92.0,581.0,92.0,581.0,92.0,552.0,92.0,385.0,92.0,581.0,92.0,385.0,92.0,276.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,89.0
56,92.0,623.0,92.0,623.0,92.0,276.0,92.0,83.0,92.0,83.0,92.0,89.0,92.0,92.0,92.0,581.0,92.0,581.0,92.0,92.0,92.0,385.0,92.0,581.0,92.0,385.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,89.0
57,92.0,623.0,92.0,623.0,92.0,92.0,92.0,83.0,92.0,83.0,92.0,267.0,92.0,92.0,92.0,581.0,92.0,581.0,92.0,0.0,92.0,385.0,92.0,581.0,92.0,385.0,92.0,92.0,92.0,92.0,92.0,184.0,92.0,0.0,92.0,184.0,92.0,92.0,92.0,89.0
58,92.0,623.0,92.0,534.0,92.0,92.0,92.0,83.0,92.0,83.0,92.0,89.0,92.0,92.0,92.0,581.0,92.0,581.0,92.0,92.0,92.0,385.0,92.0,581.0,92.0,385.0,92.0,92.0,92.0,552.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,89.0
59,92.0,623.0,92.0,623.0,92.0,92.0,92.0,83.0,92.0,83.0,92.0,89.0,92.0,92.0,92.0,581.0,92.0,581.0,92.0,92.0,92.0,385.0,92.0,581.0,92.0,0.0,92.0,92.0,92.0,276.0,92.0,92.0,92.0,92.0,92.0,368.0,92.0,92.0,92.0,89.0
60,92.0,623.0,92.0,623.0,92.0,92.0,92.0,83.0,92.0,83.0,92.0,89.0,92.0,92.0,92.0,581.0,92.0,581.0,92.0,92.0,92.0,462.0,92.0,581.0,92.0,154.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,0.0,92.0,89.0
61,92.0,623.0,92.0,623.0,92.0,92.0,92.0,83.0,92.0,83.0,92.0,89.0,92.0,92.0,92.0,996.0,92.0,581.0,92.0,92.0,92.0,385.0,92.0,581.0,92.0,385.0,92.0,92.0,92.0,92.0,92.0,0.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,89.0
62,92.0,623.0,92.0,623.0,92.0,92.0,92.0,83.0,92.0,83.0,92.0,89.0,92.0,92.0,92.0,498.0,92.0,581.0,92.0,92.0,92.0,385.0,92.0,581.0,92.0,154.0,92.0,344.0,92.0,92.0,92.0,460.0,92.0,92.0,92.0,92.0,92.0,0.0,92.0,356.0
63,92.0,623.0,92.0,623.0,92.0,92.0,92.0,83.0,92.0,83.0,92.0,89.0,92.0,92.0,92.0,581.0,92.0,581.0,92.0,92.0,92.0,385.0,92.0,581.0,92.0,385.0,92.0,92.0,92.0,92.0,92.0,460.0,92.0,276.0,92.0,92.0,92.0,92.0,92.0,89.0
64,92.0,623.0,92.0,623.0,92.0,368.0,92.0,83.0,92.0,83.0,92.0,267.0,92.0,92.0,92.0,581.0,92.0,581.0,92.0,92.0,92.0,385.0,92.0,581.0,92.0,385.0,92.0,276.0,92.0,92.0,92.0,460.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,89.0
65,92.0,623.0,92.0,623.0,92.0,0.0,92.0,83.0,92.0,83.0,92.0,89.0,92.0,92.0,92.0,581.0,92.0,581.0,92.0,92.0,92.0,385.0,92.0,581.0,92.0,385.0,92.0,460.0,92.0,92.0,92.0,460.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,89.0
66,92.0,623.0,92.0,623.0,92.0,92.0,92.0,83.0,92.0,83.0,92.0,89.0,92.0,552.0,92.0,581.0,92.0,581.0,92.0,92.0,92.0,385.0,92.0,581.0,92.0,385.0,92.0,92.0,92.0,92.0,92.0,0.0,92.0,92.0,92.0,0.0,92.0,368.0,92.0,89.0
67,92.0,623.0,92.0,623.0,92.0,92.0,92.0,83.0,92.0,83.0,92.0,89.0,92.0,92.0,92.0,581.0,92.0,581.0,92.0,92.0,92.0,385.0,92.0,581.0,92.0,385.0,92.0,368.0,92.0,92.0,92.0,460.0,92.0,92.0,92.0,460.0,92.0,92.0,92.0,89.0
68,92.0,623.0,92.0,623.0,92.0,828.0,92.0,83.0,92.0,83.0,92.0,89.0,92.0,92.0,92.0,581.0,92.0,581.0,92.0,644.0,92.0,77.0,92.0,581.0,92.0,385.0,92.0,0.0,92.0,92.0,92.0,460.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,89.0
69,92.0,623.0,92.0,623.0,92.0,92.0,92.0,83.0,92.0,83.0,92.0,89.0,92.0,92.0,92.0,581.0,92.0,581.0,92.0,644.0,92.0,385.0,92.0,581.0,92.0,385.0,92.0,92.0,92.0,188.0,92.0,460.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,89.0
70,460.0,623.0,460.0,623.0,460.0,92.0,460.0,83.0,460.0,83.0,460.0,0.0,460.0,92.0,460.0,581.0,460.0,581.0,460.0,644.0,460.0,0.0,460.0,581.0,460.0,0.0,460.0,184.0,460.0,0.0,460.0,460.0,460.0,92.0,460.0,92.0,460.0,92.0,460.0,89.0
71,460.0,623.0,460.0,623.0,460.0,92.0,460.0,83.0,460.0,83.0,460.0,89.0,460.0,92.0,460.0,581.0,460.0,581.0,460.0,644.0,460.0,385.0,460.0,581.0,460.0,154.0,460.0,92.0,460.0,92.0,460.0,460.0,460.0,92.0,460.0,92.0,460.0,92.0,460.0,0.0
72,460.0,623.0,460.0,623.0,460.0,92.0,460.0,83.0,460.0,664.0,460.0,89.0,460.0,276.0,460.0,0.0,460.0,581.0,460.0,828.0,460.0,385.0,460.0,581.0,460.0,385.0,460.0,92.0,460.0,184.0,460.0,460.0,460.0,92.0,460.0,92.0,460.0,92.0,460.0,89.0
73,460.0,445.0,460.0,623.0,460.0,92.0,460.0,83.0,460.0,83.0,460.0,89.0,460.0,92.0,460.0,581.0,460.0,581.0,460.0,644.0,460.0,385.0,460.0,581.0,460.0,385.0,460.0,276.0,460.0,0.0,460.0,460.0,460.0,552.0,460.0,92.0,460.0,92.0,460.0,89.0
74,460.0,623.0,460.0,623.0,460.0,92.0,460.0,83.0,460.0,83.0,460.0,89.0,460.0,0.0,460.0,581.0,460.0,581.0,460.0,92.0,460.0,385.0,460.0,581.0,460.0,385.0,460.0,460.0,460.0,92.0,460.0,460.0,460.0,92.0,460.0,92.0,460.0,92.0,460.0,89.0
75,460.0,623.0,460.0,623.0,460.0,92.0,460.0,83.0,460.0,83.0,460.0,89.0,460.0,92.0,460.0,581.0,460.0,581.0,460.0,644.0,460.0,276.0,460.0,581.0,460.0,385.0,460.0,0.0,460.0,0.0,460.0,460.0,460.0,92.0,460.0,92.0,460.0,1288.0,460.0,89.0
76,460.0,623.0,460.0,623.0,460.0,92.0,460.0,83.0,460.0,83.0,460.0,89.0,460.0,92.0,460.0,581.0,460.0,581.0,460.0,1012.0,460.0,0.0,460.0,249.0,460.0,385.0,460.0,92.0,460.0,92.0,460.0,460.0,460.0,92.0,460.0,92.0,460.0,92.0,460.0,89.0
77,460.0,623.0,460.0,623.0,460.0,92.0,460.0,83.0,460.0,83.0,460.0,89.0,460.0,92.0,460.0,581.0,460.0,581.0,460.0,644.0,460.0,385.0,460.0,581.0,460.0,385.0,460.0,92.0,460.0,184.0,460.0,460.0,460.0,92.0,460.0,92.0,460.0,92.0,460.0,0.0
78,460.0,623.0,460.0,623.0,460.0,92.0,460.0,83.0,460.0,623.0,460.0,89.0,460.0,92.0,460.0,83.0,460.0,581.0,460.0,644.0,460.0,385.0,460.0,581.0,460.0,385.0,460.0,92.0,460.0,92.0,460.0,460.0,460.0,92.0,460.0,276.0,460.0,1068.0,460.0,89.0
79,92.0,623.0,92.0,623.0,92.0,92.0,92.0,83.0,92.0,83.0,92.0,89.0,92.0,92.0,92.0,581.0,92.0,581.0,92.0,644.0,92.0,385.0,92.0,581.0,92.0,385.0,92.0,92.0,92.0,92.0,92.0,460.0,92.0,92.0,92.0,92.0,92.0,86.0,92.0,89.0
80,92.0,623.0,92.0,623.0,92.0,92.0,92.0,83.0,92.0,0.0,92.0,89.0,92.0,92.0,92.0,581.0,92.0,581.0,92.0,644.0,92.0,231.0,92.0,581.0,92.0,385.0,92.0,92.0,92.0,92.0,92.0,460.0,92.0,92.0,92.0,92.0,92.0,86.0,92.0,89.0
81,92.0,623.0,92.0,623.0,92.0,92.0,92.0,83.0,92.0,83.0,92.0,89.0,92.0,92.0,92.0,581.0,92.0,581.0,92.0,644.0,92.0,184.0,92.0,581.0,92.0,385.0,92.0,92.0,92.0,92.0,92.0,460.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,516.0
82,92.0,623.0,92.0,445.0,92.0,92.0,92.0,83.0,92.0,83.0,92.0,89.0,92.0,0.0,92.0,581.0,92.0,581.0,92.0,92.0,92.0,385.0,92.0,581.0,92.0,385.0,92.0,368.0,92.0,92.0,92.0,460.0,92.0,92.0,92.0,92.0,92.0,258.0,92.0,89.0
83,92.0,623.0,92.0,623.0,92.0,92.0,92.0,83.0,92.0,83.0,92.0,89.0,92.0,100.0,92.0,581.0,92.0,0.0,92.0,92.0,92.0,308.0,92.0,581.0,92.0,385.0,92.0,184.0,92.0,92.0,92.0,460.0,92.0,92.0,92.0,920.0,92.0,86.0,92.0,89.0
84,92.0,623.0,92.0,623.0,92.0,92.0,92.0,83.0,92.0,83.0,92.0,267.0,92.0,0.0,92.0,581.0,92.0,581.0,92.0,92.0,92.0,154.0,92.0,581.0,92.0,385.0,92.0,92.0,92.0,92.0,92.0,89.0,92.0,0.0,92.0,92.0,92.0,86.0,92.0,89.0
