,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0,368.0,1288.0,368.0,368.0,368.0,1036.0,368.0,154.0,368.0,444.0,368.0,0.0,368.0,1424.0,368.0,296.0,368.0,1424.0,368.0,1424.0,368.0,184.0,368.0,231.0,368.0,92.0,368.0,1036.0,368.0,368.0,368.0,89.0,368.0,368.0,368.0,296.0,368.0,368.0
1,368.0,1288.0,368.0,368.0,368.0,1036.0,368.0,154.0,368.0,444.0,368.0,89.0,368.0,1424.0,368.0,444.0,368.0,1424.0,368.0,1424.0,368.0,368.0,368.0,154.0,368.0,154.0,368.0,1036.0,368.0,0.0,368.0,89.0,368.0,368.0,368.0,296.0,368.0,368.0
2,368.0,1288.0,368.0,368.0,368.0,1036.0,368.0,154.0,368.0,444.0,368.0,89.0,368.0,1424.0,368.0,444.0,368.0,1246.0,368.0,1424.0,368.0,368.0,368.0,154.0,368.0,154.0,368.0,1036.0,368.0,368.0,368.0,89.0,368.0,368.0,368.0,296.0,368.0,368.0
3,368.0,1288.0,368.0,368.0,368.0,1036.0,368.0,154.0,368.0,444.0,368.0,89.0,368.0,1424.0,368.0,444.0,368.0,1424.0,368.0,1424.0,368.0,368.0,368.0,154.0,368.0,154.0,368.0,1036.0,368.0,368.0,368.0,89.0,368.0,368.0,368.0,296.0,368.0,368.0
4,368.0,1288.0,368.0,368.0,368.0,1036.0,368.0,154.0,368.0,444.0,368.0,89.0,368.0,1424.0,368.0,444.0,368.0,1424.0,368.0,1424.0,368.0,368.0,368.0,154.0,368.0,154.0,368.0,1036.0,368.0,368.0,368.0,89.0,368.0,828.0,368.0,1472.0,368.0,92.0
5,368.0,1288.0,368.0,368.0,368.0,1036.0,368.0,154.0,368.0,444.0,368.0,89.0,368.0,1424.0,368.0,444.0,368.0,1424.0,368.0,1424.0,368.0,0.0,368.0,154.0,368.0,154.0,368.0,0.0,368.0,356.0,368.0,89.0,368.0,368.0,368.0,296.0,368.0,828.0
6,368.0,1288.0,368.0,368.0,368.0,1036.0,368.0,154.0,368.0,444.0,368.0,89.0,368.0,1424.0,368.0,444.0,368.0,1424.0,368.0,1424.0,368.0,368.0,368.0,154.0,368.0,0.0,368.0,1036.0,368.0,368.0,368.0,89.0,368.0,368.0,368.0,296.0,368.0,368.0
7,368.0,1288.0,368.0,368.0,368.0,1036.0,368.0,154.0,368.0,444.0,368.0,89.0,368.0,1424.0,368.0,74.0,368.0,1424.0,368.0,1424.0,368.0,368.0,368.0,154.0,368.0,154.0,368.0,1036.0,368.0,368.0,368.0,89.0,368.0,368.0,368.0,296.0,368.0,368.0
8,368.0,1288.0,368.0,368.0,368.0,1288.0,368.0,184.0,368.0,148.0,368.0,89.0,368.0,89.0,368.0,444.0,368.0,1424.0,368.0,1424.0,368.0,368.0,368.0,154.0,368.0,154.0,368.0,1036.0,368.0,368.0,368.0,89.0,368.0,368.0,368.0,296.0,368.0,368.0
9,368.0,1288.0,368.0,368.0,368.0,1288.0,368.0,184.0,368.0,296.0,368.0,89.0,368.0,89.0,368.0,444.0,368.0,178.0,368.0,1424.0,368.0,368.0,368.0,154.0,368.0,154.0,368.0,1036.0,368.0,368.0,368.0,89.0,368.0,368.0,368.0,296.0,368.0,368.0
10,368.0,1288.0,368.0,368.0,368.0,1288.0,368.0,184.0,368.0,296.0,368.0,1068.0,368.0,623.0,368.0,444.0,368.0,445.0,368.0,1424.0,368.0,368.0,368.0,154.0,368.0,154.0,368.0,368.0,368.0,368.0,368.0,89.0,368.0,368.0,368.0,296.0,368.0,368.0
11,368.0,1288.0,368.0,368.0,368.0,1288.0,368.0,184.0,368.0,296.0,368.0,89.0,368.0,89.0,368.0,592.0,368.0,1424.0,368.0,1424.0,368.0,368.0,368.0,0.0,368.0,462.0,368.0,1036.0,368.0,368.0,368.0,83.0,368.0,368.0,368.0,296.0,368.0,828.0
12,368.0,1288.0,368.0,368.0,368.0,1288.0,368.0,184.0,368.0,296.0,368.0,89.0,368.0,89.0,368.0,444.0,368.0,1424.0,368.0,1424.0,368.0,368.0,368.0,154.0,368.0,154.0,368.0,1036.0,368.0,368.0,368.0,0.0,368.0,368.0,368.0,296.0,368.0,368.0
