,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
10,92.0,1068.0,92.0,712.0,92.0,0.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,1162.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,83.0,92.0,92.0
11,92.0,1068.0,92.0,178.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,83.0,92.0,1162.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,0.0,92.0,92.0,92.0,498.0,92.0,83.0,92.0,92.0
12,92.0,1068.0,92.0,712.0,92.0,92.0,92.0,83.0,92.0,166.0,92.0,249.0,92.0,1162.0,92.0,534.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,0.0,92.0,498.0,92.0,83.0,92.0,92.0
13,92.0,1068.0,92.0,712.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,1162.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,83.0,92.0,92.0
14,92.0,1068.0,92.0,712.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,1162.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,83.0,92.0,92.0
15,92.0,1068.0,92.0,712.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,1162.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,83.0,92.0,92.0
16,92.0,1068.0,92.0,712.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,1162.0,92.0,1068.0,92.0,166.0,92.0,356.0,92.0,623.0,92.0,92.0,92.0,368.0,92.0,498.0,92.0,249.0,92.0,92.0
17,92.0,1068.0,92.0,712.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,1162.0,92.0,0.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,83.0,92.0,92.0
18,92.0,1068.0,92.0,712.0,92.0,92.0,92.0,83.0,92.0,368.0,92.0,0.0,92.0,1162.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,83.0,92.0,92.0
19,92.0,1068.0,92.0,712.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,1162.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,178.0,92.0,92.0,92.0,92.0,92.0,0.0,92.0,83.0,92.0,92.0
20,92.0,1068.0,92.0,712.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,1162.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,166.0,92.0,83.0,92.0,92.0
21,92.0,1068.0,92.0,712.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,1162.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,83.0,92.0,92.0
22,92.0,1068.0,92.0,712.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,1162.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,83.0,92.0,92.0
23,92.0,1068.0,92.0,712.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,1162.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,83.0,92.0,92.0
24,92.0,1068.0,92.0,712.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,1162.0,92.0,1068.0,92.0,166.0,92.0,0.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,83.0,92.0,92.0
25,92.0,1068.0,92.0,712.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,460.0,92.0,1162.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,913.0,92.0,92.0,92.0,498.0,92.0,83.0,92.0,0.0
26,92.0,1068.0,92.0,712.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,1162.0,92.0,890.0,92.0,0.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,83.0,92.0,92.0
27,92.0,1068.0,92.0,712.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,1162.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,166.0,92.0,83.0,92.0,166.0
28,92.0,1068.0,92.0,712.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,1162.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,184.0,92.0,92.0,92.0,498.0,92.0,83.0,92.0,92.0
29,92.0,1068.0,92.0,712.0,92.0,92.0,92.0,830.0,92.0,332.0,92.0,0.0,92.0,1162.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,0.0,92.0,92.0,92.0,92.0,92.0,166.0,92.0,83.0,92.0,92.0
30,92.0,1068.0,92.0,712.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,1162.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,249.0,92.0,83.0,92.0,920.0
31,92.0,1068.0,92.0,712.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,1162.0,92.0,801.0,92.0,445.0,92.0,356.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,83.0,92.0,92.0
32,92.0,1068.0,92.0,712.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,1162.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,83.0,92.0,92.0
33,92.0,1068.0,92.0,712.0,92.0,92.0,92.0,249.0,92.0,332.0,92.0,0.0,92.0,1162.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,276.0,92.0,498.0,92.0,83.0,92.0,92.0
34,92.0,1068.0,92.0,712.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,1162.0,92.0,1068.0,92.0,184.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,890.0,92.0,83.0,92.0,92.0
35,92.0,1068.0,92.0,712.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,1162.0,92.0,1068.0,92.0,166.0,92.0,0.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,83.0,92.0,92.0
36,92.0,1068.0,92.0,712.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,1162.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,83.0,92.0,736.0
37,92.0,1068.0,92.0,712.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,1162.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,83.0,92.0,74.0
38,92.0,1068.0,92.0,712.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,1162.0,92.0,1068.0,92.0,166.0,92.0,534.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,83.0,92.0,92.0
39,92.0,1068.0,92.0,712.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,1162.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,83.0,92.0,368.0
40,712.0,712.0,712.0,712.0,712.0,92.0,712.0,83.0,712.0,332.0,712.0,0.0,712.0,1162.0,712.0,1068.0,712.0,166.0,712.0,92.0,712.0,623.0,712.0,92.0,712.0,92.0,712.0,498.0,712.0,83.0,712.0,92.0
41,712.0,712.0,712.0,712.0,712.0,92.0,712.0,0.0,712.0,332.0,712.0,83.0,712.0,1162.0,712.0,1068.0,712.0,166.0,712.0,267.0,712.0,623.0,712.0,92.0,712.0,92.0,712.0,498.0,712.0,83.0,712.0,92.0
42,712.0,712.0,712.0,712.0,712.0,184.0,712.0,83.0,712.0,332.0,712.0,0.0,712.0,1162.0,712.0,178.0,712.0,166.0,712.0,178.0,712.0,356.0,712.0,92.0,712.0,92.0,712.0,498.0,712.0,83.0,712.0,92.0
43,712.0,623.0,712.0,712.0,712.0,92.0,712.0,83.0,712.0,332.0,712.0,0.0,712.0,1162.0,712.0,1068.0,712.0,166.0,712.0,890.0,712.0,801.0,712.0,92.0,712.0,92.0,712.0,498.0,712.0,83.0,712.0,92.0
44,712.0,623.0,712.0,712.0,712.0,92.0,712.0,83.0,712.0,332.0,712.0,0.0,712.0,913.0,712.0,178.0,712.0,166.0,712.0,890.0,712.0,0.0,712.0,92.0,712.0,92.0,712.0,83.0,712.0,166.0,712.0,92.0
45,712.0,623.0,712.0,712.0,712.0,92.0,712.0,415.0,712.0,332.0,712.0,0.0,712.0,1162.0,712.0,1068.0,712.0,166.0,712.0,890.0,712.0,0.0,712.0,92.0,712.0,92.0,712.0,83.0,712.0,83.0,712.0,92.0
46,712.0,623.0,712.0,712.0,712.0,92.0,712.0,83.0,712.0,332.0,712.0,0.0,712.0,1162.0,712.0,1068.0,712.0,166.0,712.0,890.0,712.0,623.0,712.0,92.0,712.0,92.0,712.0,498.0,712.0,83.0,712.0,92.0
47,712.0,623.0,712.0,712.0,712.0,92.0,712.0,83.0,712.0,249.0,712.0,0.0,712.0,1162.0,712.0,1068.0,712.0,166.0,712.0,0.0,712.0,623.0,712.0,92.0,712.0,92.0,712.0,498.0,712.0,83.0,712.0,92.0
48,712.0,623.0,712.0,712.0,712.0,92.0,712.0,83.0,712.0,332.0,712.0,0.0,712.0,1162.0,712.0,1068.0,712.0,166.0,712.0,890.0,712.0,623.0,712.0,92.0,712.0,92.0,712.0,498.0,712.0,83.0,712.0,92.0
49,92.0,623.0,92.0,712.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,1162.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,83.0,92.0,92.0
50,92.0,623.0,92.0,979.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,1162.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,83.0,92.0,92.0
51,92.0,623.0,92.0,712.0,92.0,92.0,92.0,83.0,92.0,249.0,92.0,0.0,92.0,1162.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,300.0,92.0,83.0,92.0,368.0
52,92.0,712.0,92.0,712.0,92.0,92.0,92.0,83.0,92.0,184.0,92.0,0.0,92.0,0.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,0.0,92.0,92.0,92.0,92.0
53,92.0,712.0,92.0,712.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,92.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,184.0,92.0,92.0,92.0,498.0,92.0,83.0,92.0,184.0
54,92.0,712.0,92.0,712.0,92.0,92.0,92.0,249.0,92.0,332.0,92.0,0.0,92.0,92.0,92.0,1068.0,92.0,0.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,83.0,92.0,0.0
55,92.0,712.0,92.0,0.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,92.0,92.0,1068.0,92.0,166.0,92.0,184.0,92.0,445.0,92.0,92.0,92.0,0.0,92.0,498.0,92.0,83.0,92.0,92.0
56,92.0,712.0,92.0,92.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,92.0,92.0,1068.0,92.0,166.0,92.0,800.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,83.0,92.0,92.0
57,92.0,712.0,92.0,92.0,92.0,92.0,92.0,83.0,92.0,92.0,92.0,249.0,92.0,92.0,92.0,1068.0,92.0,166.0,92.0,1068.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,83.0,92.0,92.0
58,92.0,712.0,92.0,92.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,92.0,92.0,1068.0,92.0,166.0,92.0,0.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,83.0,92.0,92.0
59,92.0,712.0,92.0,92.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,92.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,83.0,92.0,92.0
60,92.0,712.0,92.0,92.0,92.0,92.0,92.0,249.0,92.0,332.0,92.0,0.0,92.0,276.0,92.0,1068.0,92.0,83.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,83.0,92.0,92.0
61,92.0,712.0,92.0,92.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,92.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,498.0,92.0,92.0
62,92.0,712.0,92.0,92.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,83.0,92.0,92.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,166.0,92.0,92.0
63,92.0,712.0,92.0,92.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,92.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,267.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,83.0,92.0,92.0
64,92.0,712.0,92.0,92.0,92.0,92.0,92.0,83.0,92.0,83.0,92.0,0.0,92.0,92.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,581.0,92.0,83.0,92.0,92.0
65,92.0,712.0,92.0,92.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,92.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,368.0,92.0,92.0,92.0,498.0,92.0,83.0,92.0,92.0
66,92.0,712.0,92.0,92.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,1196.0,92.0,801.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,460.0,92.0,498.0,92.0,83.0,92.0,92.0
67,92.0,712.0,92.0,92.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,368.0,92.0,979.0,92.0,166.0,92.0,0.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,83.0,92.0,92.0
68,184.0,712.0,184.0,92.0,184.0,92.0,184.0,83.0,184.0,332.0,184.0,0.0,184.0,92.0,184.0,445.0,184.0,166.0,184.0,890.0,184.0,623.0,184.0,92.0,184.0,460.0,184.0,498.0,184.0,83.0,184.0,92.0
69,92.0,712.0,92.0,92.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,92.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,83.0,92.0,92.0
70,92.0,712.0,92.0,92.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,92.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,344.0,92.0,83.0,92.0,92.0
71,92.0,712.0,92.0,92.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,92.0,92.0,1068.0,92.0,166.0,92.0,1157.0,92.0,623.0,92.0,92.0,92.0,0.0,92.0,498.0,92.0,83.0,92.0,92.0
72,92.0,712.0,92.0,92.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,92.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,0.0,92.0,249.0,92.0,83.0,92.0,92.0
73,92.0,712.0,92.0,92.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,92.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,736.0,92.0,498.0,92.0,83.0,92.0,92.0
74,92.0,712.0,92.0,92.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,92.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,332.0,92.0,184.0,92.0,92.0
75,92.0,712.0,92.0,92.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,92.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,83.0,92.0,92.0
76,92.0,712.0,92.0,92.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,92.0,92.0,979.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,0.0,92.0,92.0,92.0,498.0,92.0,83.0,92.0,92.0
77,92.0,712.0,92.0,92.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,92.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,83.0,92.0,276.0
78,92.0,801.0,92.0,92.0,92.0,92.0,92.0,332.0,92.0,332.0,92.0,0.0,92.0,92.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,415.0,92.0,92.0
79,92.0,712.0,92.0,92.0,92.0,0.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,92.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,83.0,92.0,92.0
80,92.0,712.0,92.0,92.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,92.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,344.0,92.0,498.0,92.0,83.0,92.0,92.0
81,92.0,712.0,92.0,92.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,92.0,92.0,1068.0,92.0,184.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,83.0,92.0,92.0
82,92.0,712.0,92.0,92.0,92.0,92.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,92.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,0.0,92.0,498.0,92.0,83.0,92.0,92.0
83,92.0,712.0,92.0,92.0,92.0,0.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,92.0,92.0,1068.0,92.0,249.0,92.0,890.0,92.0,623.0,92.0,184.0,92.0,92.0,92.0,415.0,92.0,83.0,92.0,92.0
84,92.0,712.0,92.0,92.0,92.0,184.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,92.0,92.0,0.0,92.0,913.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,664.0,92.0,92.0
85,92.0,712.0,92.0,92.0,92.0,184.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,92.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,83.0,92.0,92.0
86,92.0,712.0,92.0,92.0,92.0,184.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,92.0,92.0,0.0,92.0,166.0,92.0,890.0,92.0,801.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,83.0,92.0,92.0
87,92.0,712.0,92.0,92.0,92.0,184.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,92.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,0.0,92.0,92.0,92.0,498.0,92.0,83.0,92.0,92.0
88,92.0,712.0,92.0,92.0,92.0,184.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,92.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,0.0,92.0,92.0
89,92.0,712.0,92.0,92.0,92.0,184.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,92.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,828.0,92.0,498.0,92.0,92.0,92.0,92.0
90,92.0,712.0,92.0,92.0,92.0,184.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,92.0,92.0,1068.0,92.0,249.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,92.0,92.0,92.0
91,92.0,712.0,92.0,92.0,92.0,184.0,92.0,83.0,92.0,249.0,92.0,0.0,92.0,92.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,747.0,92.0,92.0,92.0,92.0
92,92.0,712.0,92.0,92.0,92.0,184.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,92.0,92.0,267.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,92.0,92.0,92.0
93,92.0,712.0,92.0,92.0,92.0,184.0,92.0,83.0,92.0,332.0,92.0,996.0,92.0,92.0,92.0,166.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,92.0,92.0,92.0
94,92.0,712.0,92.0,276.0,92.0,184.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,92.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,712.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,92.0,92.0,92.0
95,92.0,712.0,92.0,92.0,92.0,184.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,92.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,0.0,92.0,92.0,92.0,498.0,92.0,92.0,92.0,92.0
96,92.0,712.0,92.0,92.0,92.0,184.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,92.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,92.0,92.0,92.0
97,92.0,712.0,92.0,92.0,92.0,184.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,92.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,92.0,92.0,184.0
98,92.0,712.0,92.0,92.0,92.0,184.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,92.0,92.0,1068.0,92.0,166.0,92.0,276.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,92.0,92.0,0.0
99,92.0,712.0,92.0,92.0,92.0,184.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,92.0,92.0,1068.0,92.0,1328.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,92.0,92.0,92.0
100,92.0,712.0,92.0,92.0,92.0,184.0,92.0,83.0,92.0,581.0,92.0,0.0,92.0,92.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,92.0,92.0,92.0
101,92.0,712.0,92.0,92.0,92.0,184.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,92.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,92.0,92.0,92.0
102,92.0,712.0,92.0,552.0,92.0,184.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,92.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,92.0,92.0,92.0
103,92.0,712.0,92.0,92.0,92.0,184.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,184.0,92.0,0.0,92.0,166.0,92.0,0.0,92.0,623.0,92.0,644.0,92.0,92.0,92.0,498.0,92.0,86.0,92.0,92.0
104,92.0,712.0,92.0,92.0,92.0,184.0,92.0,83.0,92.0,332.0,92.0,0.0,92.0,92.0,92.0,1068.0,92.0,166.0,92.0,890.0,92.0,0.0,92.0,92.0,92.0,92.0,92.0,498.0,92.0,92.0,92.0,92.0
