,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
23,828.0,18.0,828.0,890.0,828.0,890.0,828.0,890.0,828.0,1068.0,828.0,828.0,828.0,267.0,828.0,445.0,828.0,89.0,828.0,267.0,828.0,267.0,828.0,828.0,828.0,18.0,828.0,18.0,828.0,18.0,828.0,0.0,828.0,828.0,828.0,92.0,828.0,1104.0,828.0,828.0,828.0,344.0,828.0,2.0,828.0,276.0,828.0,4.0,828.0,4.0,828.0,828.0,828.0,592.0,828.0,592.0,828.0,0.0,828.0,4.0,828.0,560.0,828.0,83.0,828.0,2.0,828.0,2.0,828.0,2.0,828.0,890.0
24,828.0,18.0,828.0,890.0,828.0,712.0,828.0,890.0,828.0,1068.0,828.0,828.0,828.0,89.0,828.0,89.0,828.0,89.0,828.0,267.0,828.0,267.0,828.0,1196.0,828.0,18.0,828.0,18.0,828.0,18.0,828.0,18.0,828.0,828.0,828.0,828.0,828.0,552.0,828.0,828.0,828.0,460.0,828.0,2.0,828.0,0.0,828.0,4.0,828.0,4.0,828.0,828.0,828.0,592.0,828.0,592.0,828.0,0.0,828.0,4.0,828.0,828.0,828.0,581.0,828.0,2.0,828.0,2.0,828.0,2.0,828.0,890.0
25,828.0,18.0,828.0,890.0,828.0,890.0,828.0,890.0,828.0,1068.0,828.0,828.0,828.0,267.0,828.0,89.0,828.0,89.0,828.0,267.0,828.0,356.0,828.0,828.0,828.0,18.0,828.0,0.0,828.0,18.0,828.0,18.0,828.0,460.0,828.0,1104.0,828.0,1104.0,828.0,828.0,828.0,4.0,828.0,2.0,828.0,0.0,828.0,4.0,828.0,4.0,828.0,828.0,828.0,592.0,828.0,592.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,0.0,828.0,2.0,828.0,2.0,828.0,2.0,828.0,801.0
26,828.0,18.0,828.0,890.0,828.0,1157.0,828.0,890.0,828.0,1068.0,828.0,828.0,828.0,267.0,828.0,445.0,828.0,623.0,828.0,267.0,828.0,267.0,828.0,828.0,828.0,18.0,828.0,18.0,828.0,18.0,828.0,18.0,828.0,828.0,828.0,828.0,828.0,1104.0,828.0,828.0,828.0,4.0,828.0,2.0,828.0,4.0,828.0,4.0,828.0,4.0,828.0,592.0,828.0,592.0,828.0,592.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,267.0,828.0,0.0,828.0,2.0,828.0,2.0,828.0,890.0
27,828.0,18.0,828.0,890.0,828.0,890.0,828.0,890.0,828.0,1068.0,828.0,828.0,828.0,267.0,828.0,89.0,828.0,356.0,828.0,267.0,828.0,267.0,828.0,828.0,828.0,18.0,828.0,18.0,828.0,18.0,828.0,18.0,828.0,828.0,828.0,828.0,828.0,1104.0,828.0,828.0,828.0,574.0,828.0,6.0,828.0,172.0,828.0,4.0,828.0,4.0,828.0,828.0,828.0,592.0,828.0,592.0,828.0,0.0,828.0,828.0,828.0,920.0,828.0,0.0,828.0,2.0,828.0,2.0,828.0,2.0,828.0,890.0
28,828.0,18.0,828.0,890.0,828.0,890.0,828.0,890.0,828.0,1068.0,828.0,828.0,828.0,267.0,828.0,89.0,828.0,89.0,828.0,267.0,828.0,267.0,828.0,920.0,828.0,18.0,828.0,18.0,828.0,18.0,828.0,8.0,828.0,828.0,828.0,736.0,828.0,1104.0,828.0,828.0,828.0,240.0,828.0,4.0,828.0,4.0,828.0,4.0,828.0,4.0,828.0,828.0,828.0,592.0,828.0,592.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,89.0,828.0,2.0,828.0,2.0,828.0,6.0,828.0,890.0
29,828.0,18.0,828.0,890.0,828.0,890.0,828.0,890.0,828.0,1068.0,828.0,828.0,828.0,356.0,828.0,0.0,828.0,89.0,828.0,267.0,828.0,267.0,828.0,828.0,828.0,18.0,828.0,18.0,828.0,0.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,1104.0,828.0,828.0,828.0,4.0,828.0,28.0,828.0,2.0,828.0,0.0,828.0,4.0,828.0,828.0,828.0,592.0,828.0,296.0,828.0,0.0,828.0,828.0,828.0,1564.0,828.0,89.0,828.0,2.0,828.0,2.0,828.0,2.0,828.0,890.0
30,828.0,18.0,828.0,890.0,828.0,890.0,828.0,890.0,828.0,1068.0,828.0,828.0,828.0,267.0,828.0,89.0,828.0,89.0,828.0,623.0,828.0,267.0,828.0,828.0,828.0,18.0,828.0,18.0,828.0,18.0,828.0,18.0,828.0,828.0,828.0,828.0,828.0,0.0,828.0,828.0,828.0,748.0,828.0,10.0,828.0,14.0,828.0,10.0,828.0,4.0,828.0,828.0,828.0,592.0,828.0,592.0,828.0,0.0,828.0,828.0,828.0,920.0,828.0,89.0,828.0,0.0,828.0,2.0,828.0,92.0,828.0,890.0
31,828.0,18.0,828.0,890.0,828.0,890.0,828.0,890.0,828.0,1068.0,828.0,644.0,828.0,267.0,828.0,623.0,828.0,89.0,828.0,267.0,828.0,267.0,828.0,828.0,828.0,18.0,828.0,18.0,828.0,18.0,828.0,12.0,828.0,828.0,828.0,184.0,828.0,1104.0,828.0,828.0,828.0,4.0,828.0,700.0,828.0,150.0,828.0,6.0,828.0,0.0,828.0,828.0,828.0,518.0,828.0,592.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,89.0,828.0,0.0,828.0,2.0,828.0,2.0,828.0,890.0
32,828.0,18.0,828.0,890.0,828.0,890.0,828.0,890.0,828.0,0.0,828.0,1840.0,828.0,267.0,828.0,16.0,828.0,89.0,828.0,267.0,828.0,267.0,828.0,828.0,828.0,0.0,828.0,26.0,828.0,18.0,828.0,30.0,828.0,828.0,828.0,828.0,828.0,1104.0,828.0,89.0,828.0,0.0,828.0,6.0,828.0,4.0,828.0,48.0,828.0,4.0,828.0,828.0,828.0,592.0,828.0,592.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,89.0,828.0,368.0,828.0,2.0,828.0,2.0,828.0,890.0
33,828.0,18.0,828.0,890.0,828.0,890.0,828.0,890.0,828.0,1068.0,828.0,736.0,828.0,267.0,828.0,89.0,828.0,89.0,828.0,267.0,828.0,267.0,828.0,828.0,828.0,126.0,828.0,18.0,828.0,18.0,828.0,18.0,828.0,828.0,828.0,828.0,828.0,1104.0,828.0,828.0,828.0,48.0,828.0,4.0,828.0,0.0,828.0,4.0,828.0,4.0,828.0,828.0,828.0,592.0,828.0,592.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,89.0,828.0,2.0,828.0,2.0,828.0,2.0,828.0,890.0
34,828.0,18.0,828.0,890.0,828.0,890.0,828.0,890.0,828.0,1068.0,828.0,828.0,828.0,89.0,828.0,89.0,828.0,89.0,828.0,267.0,828.0,0.0,828.0,828.0,828.0,0.0,828.0,18.0,828.0,18.0,828.0,6.0,828.0,828.0,828.0,736.0,828.0,1104.0,828.0,828.0,828.0,14.0,828.0,370.0,828.0,184.0,828.0,4.0,828.0,4.0,828.0,276.0,828.0,592.0,828.0,592.0,828.0,0.0,828.0,736.0,828.0,828.0,828.0,89.0,828.0,16.0,828.0,2.0,828.0,2.0,828.0,890.0
35,828.0,18.0,828.0,890.0,828.0,890.0,828.0,890.0,828.0,1068.0,828.0,828.0,828.0,89.0,828.0,89.0,828.0,89.0,828.0,267.0,828.0,267.0,828.0,828.0,828.0,18.0,828.0,4.0,828.0,18.0,828.0,18.0,828.0,828.0,828.0,828.0,828.0,267.0,828.0,828.0,828.0,4.0,828.0,4.0,828.0,4.0,828.0,4.0,828.0,4.0,828.0,828.0,828.0,518.0,828.0,592.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,89.0,828.0,2.0,828.0,6.0,828.0,0.0,828.0,890.0
36,828.0,18.0,828.0,890.0,828.0,890.0,828.0,267.0,828.0,1068.0,828.0,828.0,828.0,267.0,828.0,89.0,828.0,89.0,828.0,267.0,828.0,89.0,828.0,828.0,828.0,18.0,828.0,4.0,828.0,18.0,828.0,18.0,828.0,828.0,828.0,828.0,828.0,1104.0,828.0,828.0,828.0,2.0,828.0,4.0,828.0,4.0,828.0,4.0,828.0,4.0,828.0,276.0,828.0,424.0,828.0,370.0,828.0,0.0,828.0,828.0,828.0,920.0,828.0,89.0,828.0,2.0,828.0,2.0,828.0,2.0,828.0,890.0
37,828.0,18.0,828.0,890.0,828.0,890.0,828.0,890.0,828.0,1068.0,828.0,828.0,828.0,267.0,828.0,89.0,828.0,89.0,828.0,356.0,828.0,267.0,828.0,828.0,828.0,18.0,828.0,4.0,828.0,18.0,828.0,18.0,828.0,828.0,828.0,828.0,828.0,1104.0,828.0,828.0,828.0,4.0,828.0,4.0,828.0,4.0,828.0,4.0,828.0,4.0,828.0,0.0,828.0,296.0,828.0,444.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,89.0,828.0,249.0,828.0,2.0,828.0,2.0,828.0,890.0
38,828.0,18.0,828.0,890.0,828.0,890.0,828.0,890.0,828.0,1068.0,828.0,828.0,828.0,267.0,828.0,89.0,828.0,89.0,828.0,267.0,828.0,0.0,828.0,828.0,828.0,148.0,828.0,4.0,828.0,18.0,828.0,18.0,828.0,828.0,828.0,828.0,828.0,1104.0,828.0,828.0,828.0,4.0,828.0,10.0,828.0,0.0,828.0,52.0,828.0,4.0,828.0,828.0,828.0,592.0,828.0,592.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,89.0,828.0,10.0,828.0,2.0,828.0,2.0,828.0,890.0
39,828.0,18.0,828.0,890.0,828.0,890.0,828.0,890.0,828.0,1068.0,828.0,828.0,828.0,267.0,828.0,89.0,828.0,89.0,828.0,267.0,828.0,267.0,828.0,828.0,828.0,620.0,828.0,4.0,828.0,18.0,828.0,18.0,828.0,828.0,828.0,828.0,828.0,1104.0,828.0,828.0,828.0,4.0,828.0,4.0,828.0,4.0,828.0,4.0,828.0,120.0,828.0,0.0,828.0,592.0,828.0,592.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,89.0,828.0,2.0,828.0,2.0,828.0,2.0,828.0,623.0
40,890.0,828.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,1068.0,890.0,828.0,890.0,267.0,890.0,89.0,890.0,89.0,890.0,267.0,890.0,267.0,890.0,828.0,890.0,18.0,890.0,4.0,890.0,18.0,890.0,18.0,890.0,828.0,890.0,828.0,890.0,1104.0,890.0,828.0,890.0,52.0,890.0,4.0,890.0,22.0,890.0,4.0,890.0,124.0,890.0,828.0,890.0,592.0,890.0,592.0,890.0,0.0,890.0,4.0,890.0,828.0,890.0,0.0,890.0,2.0,890.0,2.0,890.0,2.0,890.0,890.0
41,890.0,828.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,1068.0,890.0,828.0,890.0,267.0,890.0,89.0,890.0,0.0,890.0,267.0,890.0,267.0,890.0,828.0,890.0,18.0,890.0,4.0,890.0,14.0,890.0,18.0,890.0,828.0,890.0,828.0,890.0,1104.0,890.0,828.0,890.0,2.0,890.0,41.0,890.0,0.0,890.0,4.0,890.0,4.0,890.0,552.0,890.0,592.0,890.0,592.0,890.0,0.0,890.0,0.0,890.0,828.0,890.0,89.0,890.0,2.0,890.0,2.0,890.0,460.0,890.0,890.0
42,890.0,828.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,1068.0,890.0,828.0,890.0,267.0,890.0,89.0,890.0,368.0,890.0,267.0,890.0,267.0,890.0,828.0,890.0,18.0,890.0,4.0,890.0,10.0,890.0,18.0,890.0,828.0,890.0,828.0,890.0,460.0,890.0,1012.0,890.0,2.0,890.0,4.0,890.0,4.0,890.0,4.0,890.0,4.0,890.0,828.0,890.0,592.0,890.0,0.0,890.0,0.0,890.0,4.0,890.0,828.0,890.0,89.0,890.0,2.0,890.0,77.0,890.0,2.0,890.0,890.0
43,890.0,828.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,1068.0,890.0,828.0,890.0,267.0,890.0,89.0,890.0,267.0,890.0,267.0,890.0,2492.0,890.0,828.0,890.0,18.0,890.0,4.0,890.0,18.0,890.0,18.0,890.0,828.0,890.0,828.0,890.0,1288.0,890.0,0.0,890.0,2.0,890.0,0.0,890.0,4.0,890.0,4.0,890.0,4.0,890.0,0.0,890.0,592.0,890.0,444.0,890.0,0.0,890.0,4.0,890.0,178.0,890.0,712.0,890.0,2.0,890.0,0.0,890.0,4.0,890.0,890.0
44,890.0,828.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,534.0,890.0,828.0,890.0,267.0,890.0,89.0,890.0,267.0,890.0,267.0,890.0,0.0,890.0,828.0,890.0,18.0,890.0,18.0,890.0,18.0,890.0,18.0,890.0,736.0,890.0,828.0,890.0,178.0,890.0,828.0,890.0,2.0,890.0,4.0,890.0,50.0,890.0,4.0,890.0,520.0,890.0,828.0,890.0,74.0,890.0,592.0,890.0,0.0,890.0,4.0,890.0,1104.0,890.0,89.0,890.0,8.0,890.0,2.0,890.0,2.0,890.0,890.0
45,890.0,828.0,890.0,0.0,890.0,890.0,890.0,890.0,890.0,1068.0,890.0,828.0,890.0,267.0,890.0,356.0,890.0,267.0,890.0,267.0,890.0,178.0,890.0,828.0,890.0,18.0,890.0,18.0,890.0,18.0,890.0,18.0,890.0,828.0,890.0,828.0,890.0,0.0,890.0,828.0,890.0,2.0,890.0,36.0,890.0,4.0,890.0,4.0,890.0,828.0,890.0,828.0,890.0,592.0,890.0,89.0,890.0,0.0,890.0,4.0,890.0,828.0,890.0,890.0,890.0,2.0,890.0,2.0,890.0,2.0,890.0,890.0
