,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0,92.0,1288.0,92.0,0.0,92.0,1335.0,92.0,994.0,92.0,235.0,92.0,178.0,92.0,148.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,736.0,92.0,534.0,92.0,994.0,92.0,994.0,92.0,994.0,92.0,994.0,92.0,0.0,92.0,0.0,92.0,154.0,92.0,0.0,92.0,1104.0,92.0,235.0,92.0,0.0,92.0,0.0,92.0,1110.0,92.0,0.0,92.0,552.0
1,92.0,1288.0,92.0,0.0,92.0,1335.0,92.0,994.0,92.0,235.0,92.0,178.0,92.0,148.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,534.0,92.0,356.0,92.0,497.0,92.0,426.0,92.0,994.0,92.0,994.0,92.0,0.0,92.0,235.0,92.0,74.0,92.0,282.0,92.0,658.0,92.0,47.0,92.0,0.0,92.0,92.0,92.0,1110.0,92.0,0.0,92.0,368.0
2,92.0,1288.0,92.0,0.0,92.0,1335.0,92.0,994.0,92.0,235.0,92.0,178.0,92.0,148.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,460.0,92.0,356.0,92.0,994.0,92.0,184.0,92.0,994.0,92.0,994.0,92.0,71.0,92.0,235.0,92.0,0.0,92.0,552.0,92.0,658.0,92.0,0.0,92.0,188.0,92.0,148.0,92.0,1110.0,92.0,370.0,92.0,552.0
3,92.0,1288.0,92.0,0.0,92.0,1335.0,92.0,994.0,92.0,235.0,92.0,178.0,92.0,148.0,92.0,0.0,92.0,0.0,92.0,329.0,92.0,0.0,92.0,356.0,92.0,994.0,92.0,994.0,92.0,852.0,92.0,994.0,92.0,994.0,92.0,188.0,92.0,0.0,92.0,282.0,92.0,658.0,92.0,235.0,92.0,0.0,92.0,0.0,92.0,1110.0,92.0,370.0,92.0,0.0
4,92.0,1288.0,92.0,0.0,92.0,1335.0,92.0,994.0,92.0,235.0,92.0,178.0,92.0,148.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,356.0,92.0,994.0,92.0,994.0,92.0,994.0,92.0,994.0,92.0,994.0,92.0,644.0,92.0,235.0,92.0,282.0,92.0,658.0,92.0,235.0,92.0,0.0,92.0,0.0,92.0,370.0,92.0,0.0,92.0,276.0
5,92.0,1288.0,92.0,0.0,92.0,1335.0,92.0,994.0,92.0,235.0,92.0,178.0,92.0,148.0,92.0,0.0,92.0,0.0,92.0,1335.0,92.0,0.0,92.0,356.0,92.0,994.0,92.0,710.0,92.0,994.0,92.0,994.0,92.0,994.0,92.0,94.0,92.0,141.0,92.0,282.0,92.0,318.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,166.0
6,92.0,1288.0,92.0,0.0,92.0,1335.0,92.0,994.0,92.0,235.0,92.0,178.0,92.0,148.0,92.0,0.0,92.0,552.0,92.0,1335.0,92.0,0.0,92.0,356.0,92.0,994.0,92.0,994.0,92.0,994.0,92.0,994.0,92.0,994.0,92.0,0.0,92.0,0.0,92.0,282.0,92.0,235.0,92.0,235.0,92.0,0.0,92.0,0.0,92.0,370.0,92.0,0.0,92.0,89.0
7,92.0,1288.0,92.0,0.0,92.0,1335.0,92.0,994.0,92.0,235.0,92.0,178.0,92.0,148.0,92.0,0.0,92.0,0.0,92.0,1335.0,92.0,276.0,92.0,356.0,92.0,994.0,92.0,994.0,92.0,0.0,92.0,994.0,92.0,994.0,92.0,354.0,92.0,10.0,92.0,282.0,92.0,658.0,92.0,616.0,92.0,0.0,92.0,222.0,92.0,356.0,92.0,370.0,92.0,184.0
8,92.0,1288.0,92.0,0.0,92.0,178.0,92.0,1288.0,92.0,178.0,92.0,178.0,92.0,267.0,92.0,0.0,92.0,0.0,92.0,1335.0,92.0,0.0,92.0,356.0,92.0,276.0,92.0,923.0,92.0,552.0,92.0,994.0,92.0,994.0,92.0,141.0,92.0,0.0,92.0,282.0,92.0,658.0,92.0,444.0,92.0,0.0,92.0,148.0,92.0,178.0,92.0,1012.0,92.0,0.0
9,92.0,1288.0,92.0,0.0,92.0,267.0,92.0,1288.0,92.0,0.0,92.0,178.0,92.0,712.0,92.0,0.0,92.0,0.0,92.0,1335.0,92.0,0.0,92.0,356.0,92.0,0.0,92.0,994.0,92.0,852.0,92.0,994.0,92.0,994.0,92.0,86.0,92.0,235.0,92.0,282.0,92.0,658.0,92.0,552.0,92.0,0.0,92.0,74.0,92.0,592.0,92.0,0.0,92.0,0.0
