0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,6.0,0.0,5.0,5.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,6.0,0.0,5.0,0.0,3.0,3.0,9.0,9.0,0.0,9.0,5.0,14.0,9.0,0.0,0.0,0.0,8.0,8.0,0.0,6.0,0.0,0.0,5.0,5.0,3.0,5.0,9.0,9.0,9.0,4.0,29.0,49.0,26.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,52.0,0.0,52.0,49.0,49.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,6.0,0.0,0.0,3.0,5.0,0.0,0.0,14.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,4.0,41.0,41.0,27.0,0.0,0.0,0.0,8.0,0.0,6.0,6.0,0.0,5.0,3.0,5.0,3.0,0.0
1,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,6.0,0.0,5.0,0.0,8.0,3.0,0.0,0.0,0.0,8.0,0.0,6.0,5.0,6.0,5.0,5.0,3.0,3.0,5.0,0.0,9.0,0.0,9.0,9.0,9.0,0.0,0.0,5.0,0.0,8.0,8.0,5.0,6.0,0.0,0.0,5.0,0.0,8.0,0.0,9.0,9.0,5.0,0.0,29.0,49.0,26.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,14.0,4.0,0.0,0.0,52.0,0.0,29.0,0.0,49.0,26.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,5.0,3.0,8.0,3.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,52.0,52.0,0.0,27.0,0.0,0.0,4.0,52.0,0.0,0.0,0.0,8.0,0.0,0.0,6.0,6.0,0.0,5.0,3.0,0.0,8.0,0.0
2,0.0,0.0,8.0,0.0,0.0,8.0,8.0,8.0,6.0,6.0,5.0,5.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,5.0,5.0,0.0,3.0,3.0,0.0,0.0,9.0,0.0,9.0,5.0,14.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,11.0,0.0,0.0,5.0,5.0,8.0,0.0,9.0,14.0,0.0,29.0,5.0,26.0,0.0,4.0,5.0,0.0,5.0,0.0,5.0,52.0,0.0,5.0,35.0,11.0,0.0,49.0,0.0,0.0,49.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,5.0,3.0,3.0,5.0,0.0,0.0,9.0,9.0,9.0,4.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,41.0,41.0,11.0,0.0,0.0,8.0,0.0,0.0,6.0,5.0,0.0,5.0,3.0,0.0,3.0,0.0
3,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,6.0,6.0,0.0,5.0,3.0,3.0,3.0,0.0,0.0,0.0,8.0,8.0,6.0,11.0,0.0,0.0,5.0,0.0,5.0,0.0,14.0,5.0,0.0,9.0,9.0,14.0,9.0,0.0,0.0,5.0,0.0,5.0,6.0,0.0,6.0,0.0,5.0,0.0,0.0,3.0,14.0,9.0,0.0,0.0,29.0,0.0,26.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,52.0,49.0,17.0,49.0,49.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,0.0,3.0,14.0,14.0,9.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,4.0,13.0,0.0,0.0,41.0,41.0,41.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,0.0,5.0,3.0,3.0,3.0,0.0
4,0.0,0.0,5.0,0.0,0.0,8.0,8.0,8.0,6.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,5.0,5.0,0.0,3.0,3.0,3.0,0.0,0.0,14.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,8.0,11.0,6.0,6.0,0.0,5.0,5.0,3.0,3.0,9.0,9.0,9.0,0.0,29.0,49.0,26.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,26.0,0.0,0.0,5.0,49.0,29.0,0.0,4.0,49.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,26.0,5.0,0.0,0.0,52.0,44.0,0.0,0.0,0.0,5.0,41.0,0.0,41.0,0.0,0.0,0.0,8.0,5.0,5.0,0.0,5.0,5.0,3.0,3.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,6.0,6.0,0.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,8.0,8.0,5.0,6.0,6.0,5.0,5.0,8.0,3.0,0.0,9.0,9.0,5.0,5.0,9.0,9.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,3.0,9.0,9.0,0.0,0.0,29.0,5.0,26.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,52.0,0.0,49.0,0.0,0.0,49.0,0.0,5.0,0.0,0.0,0.0,8.0,8.0,5.0,6.0,0.0,5.0,3.0,3.0,3.0,5.0,9.0,9.0,9.0,9.0,4.0,0.0,0.0,10.0,26.0,0.0,5.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,41.0,41.0,41.0,0.0,5.0,8.0,0.0,0.0,6.0,0.0,0.0,5.0,3.0,6.0,3.0,5.0
6,0.0,5.0,0.0,5.0,0.0,8.0,8.0,8.0,6.0,6.0,5.0,5.0,3.0,8.0,8.0,5.0,0.0,0.0,8.0,8.0,6.0,6.0,0.0,5.0,0.0,8.0,3.0,0.0,0.0,9.0,0.0,0.0,14.0,9.0,9.0,0.0,0.0,0.0,8.0,8.0,11.0,6.0,11.0,0.0,5.0,5.0,3.0,5.0,9.0,9.0,9.0,4.0,29.0,0.0,26.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,52.0,0.0,0.0,9.0,11.0,7.0,0.0,0.0,32.0,0.0,26.0,4.0,0.0,5.0,0.0,8.0,8.0,5.0,6.0,5.0,5.0,3.0,3.0,3.0,5.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,7.0,52.0,41.0,49.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,8.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,6.0,0.0,5.0,5.0,3.0,3.0,3.0,0.0,0.0,0.0,8.0,8.0,6.0,6.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,14.0,9.0,5.0,9.0,0.0,0.0,0.0,8.0,8.0,6.0,6.0,5.0,0.0,5.0,5.0,3.0,3.0,5.0,9.0,9.0,4.0,29.0,0.0,26.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,52.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,4.0,0.0,8.0,8.0,6.0,6.0,5.0,5.0,3.0,0.0,3.0,9.0,9.0,4.0,9.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,52.0,29.0,0.0,41.0,27.0,11.0,0.0,0.0,8.0,8.0,0.0,6.0,0.0,0.0,5.0,0.0,3.0,3.0,4.0
8,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,6.0,6.0,5.0,5.0,3.0,5.0,8.0,0.0,0.0,0.0,8.0,8.0,6.0,6.0,3.0,5.0,5.0,0.0,3.0,0.0,9.0,0.0,14.0,5.0,9.0,14.0,9.0,0.0,0.0,0.0,5.0,8.0,6.0,11.0,6.0,0.0,5.0,0.0,3.0,3.0,9.0,9.0,9.0,0.0,0.0,49.0,26.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,52.0,7.0,52.0,0.0,4.0,49.0,49.0,0.0,0.0,26.0,26.0,8.0,5.0,0.0,8.0,5.0,0.0,6.0,0.0,5.0,3.0,3.0,3.0,9.0,9.0,4.0,9.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,52.0,0.0,5.0,41.0,11.0,41.0,0.0,4.0,0.0,0.0,0.0,6.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0
9,0.0,0.0,0.0,5.0,0.0,8.0,8.0,8.0,6.0,11.0,5.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,9.0,9.0,5.0,9.0,5.0,9.0,9.0,0.0,0.0,5.0,8.0,8.0,6.0,0.0,6.0,0.0,5.0,5.0,3.0,3.0,9.0,0.0,9.0,4.0,49.0,49.0,26.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,7.0,52.0,14.0,4.0,14.0,46.0,49.0,11.0,0.0,26.0,0.0,5.0,5.0,8.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,8.0,0.0,9.0,9.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,18.0,23.0,52.0,0.0,52.0,24.0,41.0,41.0,0.0,5.0,0.0,8.0,5.0,5.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0
