0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,113.0,348.0,348.0,348.0,464.0,464.0,464.0,342.0,348.0,348.0,366.0,363.0,464.0,464.0,580.0,321.0,0.0,327.0,117.0,117.0,117.0,1308.0,1308.0,348.0,348.0,1160.0,1160.0,1160.0,109.0,113.0,113.0,0.0,436.0,436.0,464.0,348.0,580.0,0.0,504.0,0.0,0.0,348.0,116.0,116.0,812.0,0.0,291.0,0.0,0.0,30.0,116.0,448.0,0.0,348.0,348.0,678.0,678.0,420.0,28.0,0.0,116.0,116.0,109.0,25.0,0.0,357.0,30.0,232.0,232.0,25.0,216.0,118.0,330.0,330.0,0.0,348.0,186.0,354.0,472.0,114.0,114.0,590.0,0.0,590.0,288.0,0.0,348.0,0.0,348.0,13.0,336.0,678.0,57.0,232.0,0.0,232.0,0.0,300.0,126.0,254.0,120.0,784.0,784.0
1,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,113.0,348.0,348.0,0.0,1276.0,464.0,464.0,348.0,232.0,232.0,366.0,363.0,464.0,116.0,464.0,327.0,327.0,327.0,117.0,117.0,117.0,1308.0,1308.0,348.0,348.0,1160.0,1160.0,1160.0,113.0,113.0,0.0,436.0,436.0,436.0,448.0,928.0,348.0,0.0,30.0,17.0,0.0,348.0,116.0,116.0,116.0,235.0,291.0,0.0,0.0,100.0,117.0,336.0,31.0,348.0,348.0,678.0,357.0,410.0,0.0,0.0,232.0,116.0,108.0,50.0,0.0,357.0,28.0,232.0,230.0,25.0,648.0,342.0,330.0,330.0,30.0,348.0,113.0,0.0,354.0,114.0,114.0,590.0,0.0,464.0,242.0,0.0,348.0,348.0,116.0,96.0,54.0,678.0,111.0,232.0,0.0,232.0,55.0,100.0,0.0,348.0,348.0,784.0,784.0
2,348.0,348.0,348.0,348.0,348.0,348.0,348.0,812.0,348.0,348.0,348.0,113.0,348.0,348.0,348.0,464.0,464.0,464.0,348.0,696.0,348.0,366.0,363.0,464.0,464.0,464.0,327.0,327.0,327.0,117.0,117.0,117.0,1308.0,1635.0,348.0,348.0,1160.0,1160.0,1160.0,113.0,113.0,113.0,436.0,436.0,436.0,580.0,348.0,348.0,31.0,0.0,17.0,0.0,232.0,116.0,116.0,116.0,17.0,6.0,116.0,0.0,0.0,468.0,168.0,0.0,348.0,348.0,0.0,678.0,336.0,0.0,0.0,116.0,464.0,0.0,0.0,285.0,476.0,114.0,232.0,0.0,858.0,375.0,342.0,330.0,440.0,6.0,0.0,354.0,354.0,354.0,345.0,114.0,590.0,0.0,590.0,0.0,105.0,452.0,348.0,348.0,104.0,0.0,678.0,678.0,232.0,0.0,232.0,77.0,100.0,122.0,348.0,348.0,784.0,784.0
3,348.0,348.0,351.0,348.0,464.0,348.0,348.0,348.0,348.0,348.0,348.0,113.0,348.0,348.0,348.0,464.0,464.0,464.0,348.0,348.0,348.0,366.0,363.0,464.0,464.0,464.0,327.0,327.0,327.0,117.0,117.0,117.0,1308.0,1308.0,348.0,348.0,1160.0,1160.0,1160.0,113.0,226.0,113.0,436.0,436.0,436.0,348.0,348.0,348.0,31.0,6.0,17.0,30.0,321.0,116.0,114.0,116.0,0.0,29.0,0.0,236.0,6.0,117.0,336.0,34.0,0.0,348.0,678.0,678.0,336.0,0.0,0.0,116.0,116.0,0.0,116.0,357.0,0.0,232.0,232.0,226.0,19.0,440.0,448.0,330.0,330.0,0.0,348.0,590.0,354.0,826.0,114.0,114.0,590.0,0.0,708.0,366.0,0.0,115.0,348.0,0.0,0.0,348.0,565.0,678.0,0.0,0.0,232.0,580.0,100.0,56.0,348.0,348.0,784.0,784.0
4,348.0,348.0,348.0,348.0,348.0,348.0,348.0,0.0,348.0,348.0,348.0,113.0,348.0,348.0,348.0,580.0,464.0,464.0,348.0,348.0,348.0,366.0,366.0,464.0,464.0,464.0,327.0,327.0,327.0,117.0,117.0,117.0,1308.0,1308.0,351.0,348.0,1160.0,1160.0,1160.0,113.0,113.0,113.0,436.0,436.0,436.0,348.0,348.0,348.0,31.0,30.0,17.0,0.0,348.0,116.0,1785.0,116.0,6.0,0.0,582.0,0.0,162.0,0.0,31.0,116.0,0.0,0.0,678.0,678.0,336.0,336.0,392.0,116.0,116.0,0.0,50.0,476.0,369.0,232.0,232.0,31.0,25.0,440.0,0.0,330.0,330.0,0.0,348.0,354.0,354.0,354.0,114.0,114.0,708.0,590.0,590.0,0.0,60.0,348.0,348.0,348.0,34.0,348.0,678.0,339.0,232.0,64.0,464.0,580.0,100.0,0.0,92.0,348.0,784.0,234.0
5,348.0,348.0,348.0,348.0,348.0,348.0,580.0,348.0,348.0,116.0,348.0,113.0,348.0,348.0,580.0,928.0,464.0,464.0,348.0,348.0,348.0,122.0,366.0,468.0,464.0,464.0,327.0,545.0,327.0,117.0,117.0,117.0,1308.0,1308.0,348.0,348.0,1160.0,1160.0,1160.0,113.0,113.0,113.0,654.0,436.0,436.0,348.0,348.0,348.0,31.0,0.0,17.0,28.0,348.0,116.0,116.0,226.0,0.0,162.0,0.0,798.0,30.0,440.0,336.0,116.0,348.0,348.0,339.0,678.0,330.0,336.0,51.0,116.0,30.0,0.0,226.0,357.0,119.0,232.0,232.0,696.0,27.0,440.0,436.0,330.0,330.0,1044.0,348.0,354.0,354.0,354.0,114.0,114.0,33.0,590.0,590.0,366.0,0.0,0.0,348.0,348.0,29.0,711.0,678.0,678.0,0.0,12.0,232.0,580.0,100.0,0.0,348.0,60.0,784.0,784.0
6,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,351.0,348.0,113.0,348.0,327.0,348.0,0.0,464.0,464.0,348.0,348.0,348.0,366.0,366.0,464.0,464.0,464.0,327.0,327.0,327.0,117.0,117.0,117.0,1308.0,1308.0,348.0,348.0,1110.0,1160.0,928.0,113.0,113.0,226.0,436.0,436.0,436.0,812.0,0.0,464.0,31.0,198.0,17.0,10.0,348.0,116.0,116.0,116.0,188.0,12.0,0.0,0.0,13.0,345.0,0.0,920.0,348.0,222.0,0.0,678.0,112.0,336.0,425.0,116.0,59.0,0.0,0.0,357.0,357.0,444.0,232.0,0.0,0.0,440.0,342.0,324.0,480.0,348.0,348.0,354.0,354.0,354.0,114.0,114.0,590.0,0.0,590.0,366.0,0.0,348.0,348.0,348.0,30.0,348.0,678.0,113.0,232.0,210.0,525.0,580.0,100.0,113.0,936.0,0.0,784.0,784.0
7,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,464.0,464.0,464.0,348.0,348.0,348.0,366.0,366.0,464.0,464.0,464.0,327.0,327.0,327.0,819.0,117.0,117.0,1308.0,1308.0,348.0,348.0,1160.0,1160.0,1160.0,113.0,113.0,113.0,436.0,436.0,436.0,348.0,348.0,132.0,31.0,150.0,17.0,33.0,232.0,116.0,116.0,116.0,0.0,112.0,0.0,0.0,246.0,440.0,476.0,116.0,0.0,348.0,678.0,678.0,336.0,0.0,0.0,696.0,360.0,0.0,0.0,357.0,357.0,232.0,232.0,0.0,0.0,440.0,570.0,0.0,330.0,0.0,348.0,354.0,354.0,354.0,114.0,114.0,590.0,590.0,590.0,366.0,0.0,348.0,348.0,348.0,348.0,236.0,654.0,678.0,0.0,112.0,232.0,580.0,100.0,0.0,348.0,0.0,784.0,112.0
8,348.0,348.0,232.0,348.0,348.0,116.0,348.0,348.0,580.0,348.0,464.0,348.0,348.0,348.0,348.0,464.0,464.0,464.0,348.0,348.0,226.0,366.0,366.0,464.0,464.0,464.0,327.0,327.0,327.0,117.0,117.0,234.0,1308.0,1308.0,348.0,348.0,1160.0,1160.0,1160.0,113.0,113.0,113.0,436.0,436.0,436.0,348.0,348.0,348.0,31.0,28.0,17.0,0.0,348.0,84.0,116.0,236.0,0.0,999.0,0.0,115.0,111.0,440.0,336.0,116.0,348.0,348.0,678.0,678.0,336.0,336.0,333.0,116.0,57.0,0.0,0.0,357.0,357.0,232.0,232.0,348.0,0.0,330.0,342.0,432.0,330.0,0.0,0.0,354.0,1452.0,354.0,684.0,0.0,590.0,590.0,590.0,366.0,94.0,348.0,0.0,0.0,348.0,354.0,678.0,678.0,345.0,0.0,232.0,580.0,0.0,32.0,348.0,348.0,784.0,448.0
9,348.0,678.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,464.0,464.0,464.0,348.0,348.0,708.0,366.0,366.0,464.0,464.0,464.0,327.0,327.0,327.0,117.0,117.0,117.0,1308.0,1308.0,348.0,348.0,1160.0,1160.0,1160.0,113.0,113.0,113.0,436.0,436.0,436.0,1392.0,348.0,345.0,31.0,124.0,17.0,0.0,348.0,464.0,116.0,116.0,0.0,0.0,0.0,0.0,357.0,440.0,336.0,116.0,348.0,348.0,620.0,678.0,336.0,336.0,114.0,116.0,109.0,560.0,0.0,333.0,357.0,111.0,232.0,232.0,25.0,0.0,228.0,763.0,330.0,0.0,6.0,354.0,25.0,354.0,114.0,114.0,590.0,590.0,590.0,110.0,0.0,348.0,348.0,348.0,348.0,0.0,342.0,678.0,232.0,0.0,232.0,580.0,58.0,28.0,0.0,0.0,784.0,336.0
