,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,8.0,0.0,34.0,0.0,37.0,0.0,46.0,0.0,46.0,0.0,46.0,0.0,46.0,0.0,46.0,0.0,46.0,0.0,46.0,0.0,46.0,0.0,235.0,0.0,269.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,265.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,308.0,0.0,308.0,0.0,308.0,0.0,92.0,0.0,92.0,0.0,92.0,0.0,130.0,0.0,130.0,0.0,130.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,178.0,0.0,141.0,0.0,141.0,0.0,205.0,0.0,205.0,0.0,384.0,0.0,384.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,273.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,8.0,0.0,34.0,0.0,37.0,0.0,46.0,0.0,46.0,0.0,11.0,0.0,46.0,0.0,46.0,0.0,27.0,0.0,46.0,0.0,46.0,0.0,235.0,0.0,269.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,265.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,308.0,0.0,308.0,0.0,308.0,0.0,92.0,0.0,92.0,0.0,92.0,0.0,129.0,0.0,130.0,0.0,130.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,105.0,0.0,101.0,0.0,177.0,0.0,141.0,0.0,141.0,0.0,0.0,0.0,205.0,0.0,384.0,0.0,384.0,0.0,241.0,0.0,239.0,0.0,239.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,273.0,0.0
,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,8.0,0.0,34.0,0.0,37.0,0.0,46.0,0.0,46.0,0.0,46.0,0.0,46.0,0.0,46.0,0.0,46.0,0.0,182.0,0.0,46.0,0.0,235.0,0.0,269.0,0.0,237.0,0.0,235.0,0.0,235.0,0.0,265.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,4.0,0.0,308.0,0.0,308.0,0.0,92.0,0.0,92.0,0.0,92.0,0.0,130.0,0.0,130.0,0.0,130.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,67.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,141.0,0.0,179.0,0.0,141.0,0.0,205.0,0.0,205.0,0.0,384.0,0.0,384.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,273.0,0.0
,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,8.0,0.0,34.0,0.0,37.0,0.0,46.0,0.0,46.0,0.0,8.0,0.0,46.0,0.0,46.0,0.0,46.0,0.0,182.0,0.0,46.0,0.0,235.0,0.0,269.0,0.0,237.0,0.0,235.0,0.0,235.0,0.0,265.0,0.0,235.0,0.0,201.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,4.0,0.0,131.0,0.0,308.0,0.0,92.0,0.0,92.0,0.0,92.0,0.0,130.0,0.0,130.0,0.0,130.0,0.0,101.0,0.0,170.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,98.0,0.0,101.0,0.0,101.0,0.0,141.0,0.0,141.0,0.0,141.0,0.0,205.0,0.0,205.0,0.0,384.0,0.0,384.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,273.0,0.0
,0.0,0.0,0.0,0.0,101.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,8.0,0.0,34.0,0.0,37.0,0.0,8.0,0.0,46.0,0.0,46.0,0.0,46.0,0.0,46.0,0.0,46.0,0.0,182.0,0.0,46.0,0.0,235.0,0.0,269.0,0.0,237.0,0.0,235.0,0.0,201.0,0.0,265.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,269.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,4.0,0.0,308.0,0.0,308.0,0.0,92.0,0.0,92.0,0.0,92.0,0.0,130.0,0.0,130.0,0.0,130.0,0.0,101.0,0.0,170.0,0.0,101.0,0.0,64.0,0.0,101.0,0.0,101.0,0.0,121.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,105.0,0.0,101.0,0.0,101.0,0.0,141.0,0.0,141.0,0.0,307.0,0.0,205.0,0.0,205.0,0.0,348.0,0.0,384.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,273.0,0.0
,0.0,0.0,0.0,0.0,101.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,8.0,0.0,34.0,0.0,37.0,0.0,46.0,0.0,46.0,0.0,46.0,0.0,46.0,0.0,46.0,0.0,46.0,0.0,182.0,0.0,46.0,0.0,235.0,0.0,235.0,0.0,237.0,0.0,235.0,0.0,272.0,0.0,265.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,4.0,0.0,308.0,0.0,308.0,0.0,92.0,0.0,92.0,0.0,92.0,0.0,130.0,0.0,130.0,0.0,130.0,0.0,101.0,0.0,170.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,270.0,0.0,141.0,0.0,141.0,0.0,205.0,0.0,205.0,0.0,384.0,0.0,384.0,0.0,239.0,0.0,205.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,273.0,0.0
,0.0,0.0,0.0,0.0,101.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,8.0,0.0,46.0,0.0,9.0,0.0,25.0,0.0,46.0,0.0,46.0,0.0,46.0,0.0,46.0,0.0,46.0,0.0,182.0,0.0,46.0,0.0,235.0,0.0,235.0,0.0,237.0,0.0,235.0,0.0,235.0,0.0,202.0,0.0,235.0,0.0,235.0,0.0,269.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,4.0,0.0,0.0,0.0,308.0,0.0,92.0,0.0,92.0,0.0,92.0,0.0,130.0,0.0,130.0,0.0,0.0,0.0,101.0,0.0,170.0,0.0,101.0,0.0,101.0,0.0,231.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,175.0,0.0,141.0,0.0,143.0,0.0,205.0,0.0,205.0,0.0,384.0,0.0,384.0,0.0,239.0,0.0,341.0,0.0,239.0,0.0,12.0,0.0,46.0,0.0,12.0,0.0,273.0,0.0
,0.0,0.0,0.0,0.0,101.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,8.0,0.0,46.0,0.0,46.0,0.0,25.0,0.0,46.0,0.0,46.0,0.0,46.0,0.0,46.0,0.0,6.0,0.0,182.0,0.0,46.0,0.0,272.0,0.0,235.0,0.0,237.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,4.0,0.0,308.0,0.0,308.0,0.0,92.0,0.0,92.0,0.0,92.0,0.0,130.0,0.0,130.0,0.0,23.0,0.0,101.0,0.0,170.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,141.0,0.0,141.0,0.0,141.0,0.0,205.0,0.0,205.0,0.0,384.0,0.0,384.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,275.0,0.0
,0.0,0.0,0.0,0.0,101.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,8.0,0.0,11.0,0.0,46.0,0.0,25.0,0.0,46.0,0.0,46.0,0.0,46.0,0.0,46.0,0.0,6.0,0.0,182.0,0.0,46.0,0.0,272.0,0.0,201.0,0.0,237.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,270.0,0.0,235.0,0.0,235.0,0.0,4.0,0.0,308.0,0.0,308.0,0.0,92.0,0.0,92.0,0.0,92.0,0.0,130.0,0.0,130.0,0.0,130.0,0.0,101.0,0.0,170.0,0.0,100.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,307.0,0.0,141.0,0.0,141.0,0.0,205.0,0.0,205.0,0.0,384.0,0.0,384.0,0.0,316.0,0.0,239.0,0.0,239.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,273.0,0.0
,0.0,0.0,0.0,0.0,101.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,8.0,0.0,11.0,0.0,46.0,0.0,25.0,0.0,46.0,0.0,46.0,0.0,46.0,0.0,46.0,0.0,6.0,0.0,182.0,0.0,0.0,0.0,272.0,0.0,235.0,0.0,237.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,272.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,4.0,0.0,308.0,0.0,308.0,0.0,92.0,0.0,92.0,0.0,92.0,0.0,130.0,0.0,130.0,0.0,130.0,0.0,101.0,0.0,170.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,103.0,0.0,42.0,0.0,101.0,0.0,141.0,0.0,141.0,0.0,177.0,0.0,205.0,0.0,205.0,0.0,384.0,0.0,384.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,273.0,0.0
,0.0,0.0,0.0,0.0,101.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,8.0,0.0,11.0,0.0,46.0,0.0,25.0,0.0,46.0,0.0,46.0,0.0,46.0,0.0,46.0,0.0,6.0,0.0,182.0,0.0,0.0,0.0,272.0,0.0,235.0,0.0,237.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,4.0,0.0,308.0,0.0,308.0,0.0,92.0,0.0,92.0,0.0,92.0,0.0,130.0,0.0,130.0,0.0,130.0,0.0,101.0,0.0,170.0,0.0,101.0,0.0,103.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,277.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,141.0,0.0,175.0,0.0,141.0,0.0,205.0,0.0,205.0,0.0,384.0,0.0,384.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,273.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,8.0,0.0,11.0,0.0,46.0,0.0,25.0,0.0,46.0,0.0,46.0,0.0,46.0,0.0,10.0,0.0,6.0,0.0,182.0,0.0,0.0,0.0,272.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,234.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,308.0,0.0,308.0,0.0,345.0,0.0,89.0,0.0,92.0,0.0,92.0,0.0,130.0,0.0,130.0,0.0,130.0,0.0,64.0,0.0,170.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,141.0,0.0,141.0,0.0,141.0,0.0,205.0,0.0,205.0,0.0,384.0,0.0,384.0,0.0,239.0,0.0,239.0,0.0,70.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,273.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,8.0,0.0,11.0,0.0,46.0,0.0,25.0,0.0,46.0,0.0,46.0,0.0,46.0,0.0,10.0,0.0,6.0,0.0,182.0,0.0,0.0,0.0,272.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,271.0,0.0,235.0,0.0,235.0,0.0,308.0,0.0,308.0,0.0,308.0,0.0,92.0,0.0,92.0,0.0,92.0,0.0,130.0,0.0,130.0,0.0,130.0,0.0,64.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,100.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,104.0,0.0,144.0,0.0,141.0,0.0,205.0,0.0,205.0,0.0,384.0,0.0,384.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,115.0,0.0
