,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
16,0.0,8.0,0.0,38.0,0.0,46.0,0.0,272.0,0.0,237.0,0.0,231.0,0.0,235.0,0.0,235.0,0.0,55.0,0.0,308.0,0.0,308.0,0.0,308.0,0.0,308.0,0.0,92.0,0.0,130.0,0.0,130.0,0.0,64.0,0.0,101.0,0.0,101.0,0.0,24.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,135.0,0.0,141.0,0.0,205.0,0.0,205.0,0.0,384.0,0.0,384.0,0.0,346.0,0.0,239.0,0.0,276.0
17,0.0,8.0,0.0,38.0,0.0,46.0,0.0,272.0,0.0,237.0,0.0,231.0,0.0,269.0,0.0,235.0,0.0,55.0,0.0,308.0,0.0,308.0,0.0,308.0,0.0,308.0,0.0,92.0,0.0,130.0,0.0,23.0,0.0,64.0,0.0,101.0,0.0,101.0,0.0,61.0,0.0,34.0,0.0,231.0,0.0,101.0,0.0,101.0,0.0,6.0,0.0,141.0,0.0,205.0,0.0,205.0,0.0,384.0,0.0,384.0,0.0,239.0,0.0,239.0,0.0,276.0
18,0.0,8.0,0.0,38.0,0.0,46.0,0.0,272.0,0.0,237.0,0.0,231.0,0.0,269.0,0.0,235.0,0.0,55.0,0.0,308.0,0.0,308.0,0.0,308.0,0.0,308.0,0.0,92.0,0.0,130.0,0.0,130.0,0.0,64.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,141.0,0.0,141.0,0.0,205.0,0.0,205.0,0.0,384.0,0.0,384.0,0.0,239.0,0.0,239.0,0.0,276.0
19,0.0,8.0,0.0,38.0,0.0,46.0,0.0,272.0,0.0,237.0,0.0,235.0,0.0,269.0,0.0,235.0,0.0,55.0,0.0,308.0,0.0,308.0,0.0,308.0,0.0,308.0,0.0,92.0,0.0,130.0,0.0,130.0,0.0,64.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,33.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,141.0,0.0,141.0,0.0,205.0,0.0,205.0,0.0,384.0,0.0,384.0,0.0,307.0,0.0,239.0,0.0,276.0
20,0.0,8.0,0.0,38.0,0.0,46.0,0.0,272.0,0.0,235.0,0.0,235.0,0.0,269.0,0.0,235.0,0.0,55.0,0.0,308.0,0.0,308.0,0.0,308.0,0.0,342.0,0.0,0.0,0.0,130.0,0.0,130.0,0.0,64.0,0.0,101.0,0.0,46.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,141.0,0.0,141.0,0.0,205.0,0.0,205.0,0.0,384.0,0.0,384.0,0.0,239.0,0.0,239.0,0.0,276.0
21,0.0,8.0,0.0,38.0,0.0,46.0,0.0,272.0,0.0,235.0,0.0,235.0,0.0,269.0,0.0,235.0,0.0,55.0,0.0,308.0,0.0,308.0,0.0,308.0,0.0,308.0,0.0,92.0,0.0,130.0,0.0,130.0,0.0,101.0,0.0,113.0,0.0,101.0,0.0,101.0,0.0,98.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,141.0,0.0,177.0,0.0,205.0,0.0,205.0,0.0,384.0,0.0,384.0,0.0,239.0,0.0,239.0,0.0,276.0
22,0.0,8.0,0.0,38.0,0.0,46.0,0.0,272.0,0.0,235.0,0.0,235.0,0.0,269.0,0.0,235.0,0.0,235.0,0.0,308.0,0.0,308.0,0.0,178.0,0.0,308.0,0.0,92.0,0.0,130.0,0.0,130.0,0.0,209.0,0.0,24.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,141.0,0.0,141.0,0.0,205.0,0.0,205.0,0.0,384.0,0.0,384.0,0.0,239.0,0.0,239.0,0.0,273.0
23,0.0,8.0,0.0,46.0,0.0,46.0,0.0,272.0,0.0,235.0,0.0,235.0,0.0,269.0,0.0,235.0,0.0,235.0,0.0,308.0,0.0,308.0,0.0,308.0,0.0,308.0,0.0,92.0,0.0,130.0,0.0,130.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,141.0,0.0,181.0,0.0,205.0,0.0,205.0,0.0,350.0,0.0,384.0,0.0,239.0,0.0,239.0,0.0,273.0
24,0.0,8.0,0.0,46.0,0.0,46.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,269.0,0.0,235.0,0.0,235.0,0.0,308.0,0.0,308.0,0.0,308.0,0.0,342.0,0.0,92.0,0.0,130.0,0.0,130.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,307.0,0.0,141.0,0.0,205.0,0.0,241.0,0.0,384.0,0.0,384.0,0.0,239.0,0.0,239.0,0.0,273.0
25,0.0,8.0,0.0,46.0,0.0,46.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,269.0,0.0,235.0,0.0,235.0,0.0,308.0,0.0,308.0,0.0,308.0,0.0,308.0,0.0,92.0,0.0,130.0,0.0,130.0,0.0,101.0,0.0,101.0,0.0,102.0,0.0,231.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,141.0,0.0,141.0,0.0,205.0,0.0,205.0,0.0,384.0,0.0,384.0,0.0,239.0,0.0,239.0,0.0,273.0
26,0.0,8.0,0.0,46.0,0.0,46.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,308.0,0.0,308.0,0.0,308.0,0.0,308.0,0.0,92.0,0.0,130.0,0.0,130.0,0.0,101.0,0.0,59.0,0.0,102.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,141.0,0.0,141.0,0.0,205.0,0.0,56.0,0.0,384.0,0.0,384.0,0.0,239.0,0.0,239.0,0.0,273.0
27,0.0,8.0,0.0,46.0,0.0,25.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,271.0,0.0,235.0,0.0,235.0,0.0,308.0,0.0,308.0,0.0,308.0,0.0,27.0,0.0,92.0,0.0,130.0,0.0,130.0,0.0,101.0,0.0,101.0,0.0,102.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,67.0,0.0,141.0,0.0,141.0,0.0,205.0,0.0,205.0,0.0,384.0,0.0,384.0,0.0,143.0,0.0,239.0,0.0,273.0
28,0.0,8.0,0.0,46.0,0.0,46.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,308.0,0.0,308.0,0.0,308.0,0.0,92.0,0.0,92.0,0.0,130.0,0.0,130.0,0.0,63.0,0.0,101.0,0.0,102.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,141.0,0.0,141.0,0.0,137.0,0.0,205.0,0.0,384.0,0.0,384.0,0.0,239.0,0.0,239.0,0.0,273.0
29,0.0,8.0,0.0,46.0,0.0,46.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,308.0,0.0,308.0,0.0,302.0,0.0,92.0,0.0,92.0,0.0,130.0,0.0,130.0,0.0,63.0,0.0,101.0,0.0,102.0,0.0,101.0,0.0,101.0,0.0,107.0,0.0,101.0,0.0,101.0,0.0,141.0,0.0,141.0,0.0,205.0,0.0,205.0,0.0,419.0,0.0,384.0,0.0,239.0,0.0,239.0,0.0,273.0
30,0.0,8.0,0.0,46.0,0.0,46.0,0.0,238.0,0.0,235.0,0.0,201.0,0.0,235.0,0.0,235.0,0.0,202.0,0.0,308.0,0.0,131.0,0.0,308.0,0.0,92.0,0.0,92.0,0.0,130.0,0.0,130.0,0.0,63.0,0.0,101.0,0.0,102.0,0.0,101.0,0.0,66.0,0.0,107.0,0.0,101.0,0.0,101.0,0.0,141.0,0.0,138.0,0.0,205.0,0.0,171.0,0.0,422.0,0.0,419.0,0.0,273.0,0.0,239.0,0.0,273.0
31,0.0,8.0,0.0,46.0,0.0,46.0,0.0,235.0,0.0,235.0,0.0,272.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,308.0,0.0,308.0,0.0,237.0,0.0,92.0,0.0,92.0,0.0,130.0,0.0,130.0,0.0,63.0,0.0,101.0,0.0,102.0,0.0,100.0,0.0,101.0,0.0,107.0,0.0,101.0,0.0,101.0,0.0,141.0,0.0,141.0,0.0,242.0,0.0,205.0,0.0,419.0,0.0,384.0,0.0,239.0,0.0,239.0,0.0,0.0
32,0.0,8.0,0.0,46.0,0.0,46.0,0.0,239.0,0.0,201.0,0.0,235.0,0.0,235.0,0.0,270.0,0.0,235.0,0.0,308.0,0.0,308.0,0.0,308.0,0.0,92.0,0.0,92.0,0.0,235.0,0.0,130.0,0.0,63.0,0.0,101.0,0.0,102.0,0.0,101.0,0.0,101.0,0.0,107.0,0.0,101.0,0.0,101.0,0.0,141.0,0.0,141.0,0.0,205.0,0.0,205.0,0.0,384.0,0.0,384.0,0.0,239.0,0.0,239.0,0.0,273.0
33,0.0,8.0,0.0,46.0,0.0,46.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,278.0,0.0,0.0,0.0,308.0,0.0,92.0,0.0,92.0,0.0,130.0,0.0,130.0,0.0,63.0,0.0,101.0,0.0,102.0,0.0,101.0,0.0,101.0,0.0,107.0,0.0,101.0,0.0,101.0,0.0,141.0,0.0,141.0,0.0,205.0,0.0,205.0,0.0,384.0,0.0,384.0,0.0,239.0,0.0,239.0,0.0,273.0
34,0.0,8.0,0.0,46.0,0.0,46.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,271.0,0.0,308.0,0.0,308.0,0.0,92.0,0.0,92.0,0.0,130.0,0.0,65.0,0.0,63.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,107.0,0.0,101.0,0.0,76.0,0.0,141.0,0.0,141.0,0.0,205.0,0.0,205.0,0.0,384.0,0.0,384.0,0.0,239.0,0.0,239.0,0.0,273.0
35,0.0,8.0,0.0,46.0,0.0,26.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,201.0,0.0,235.0,0.0,235.0,0.0,308.0,0.0,308.0,0.0,308.0,0.0,92.0,0.0,129.0,0.0,130.0,0.0,65.0,0.0,63.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,107.0,0.0,101.0,0.0,101.0,0.0,141.0,0.0,141.0,0.0,205.0,0.0,205.0,0.0,420.0,0.0,384.0,0.0,239.0,0.0,239.0,0.0,273.0
36,0.0,8.0,0.0,46.0,0.0,46.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,308.0,0.0,308.0,0.0,308.0,0.0,92.0,0.0,92.0,0.0,130.0,0.0,65.0,0.0,63.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,107.0,0.0,101.0,0.0,101.0,0.0,141.0,0.0,141.0,0.0,205.0,0.0,205.0,0.0,384.0,0.0,384.0,0.0,239.0,0.0,239.0,0.0,273.0
37,0.0,8.0,0.0,46.0,0.0,46.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,308.0,0.0,308.0,0.0,308.0,0.0,92.0,0.0,92.0,0.0,130.0,0.0,65.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,107.0,0.0,101.0,0.0,101.0,0.0,141.0,0.0,207.0,0.0,205.0,0.0,205.0,0.0,384.0,0.0,384.0,0.0,239.0,0.0,239.0,0.0,273.0
38,0.0,8.0,0.0,46.0,0.0,46.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,308.0,0.0,308.0,0.0,308.0,0.0,92.0,0.0,92.0,0.0,130.0,0.0,65.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,99.0,0.0,101.0,0.0,141.0,0.0,141.0,0.0,205.0,0.0,205.0,0.0,170.0,0.0,384.0,0.0,239.0,0.0,274.0,0.0,273.0
39,0.0,8.0,0.0,46.0,0.0,46.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,308.0,0.0,308.0,0.0,308.0,0.0,92.0,0.0,92.0,0.0,0.0,0.0,65.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,141.0,0.0,141.0,0.0,205.0,0.0,205.0,0.0,384.0,0.0,384.0,0.0,239.0,0.0,275.0,0.0,273.0
40,46.0,46.0,46.0,46.0,46.0,46.0,46.0,235.0,46.0,235.0,46.0,235.0,46.0,235.0,46.0,235.0,46.0,271.0,46.0,308.0,46.0,308.0,46.0,308.0,46.0,92.0,46.0,92.0,46.0,130.0,46.0,65.0,46.0,101.0,46.0,42.0,46.0,101.0,46.0,101.0,46.0,101.0,46.0,101.0,46.0,101.0,46.0,101.0,46.0,141.0,46.0,141.0,46.0,205.0,46.0,34.0,46.0,384.0,46.0,384.0,46.0,205.0,46.0,239.0,46.0,273.0
41,46.0,46.0,46.0,46.0,46.0,46.0,46.0,235.0,46.0,235.0,46.0,235.0,46.0,235.0,46.0,235.0,46.0,235.0,46.0,308.0,46.0,308.0,46.0,308.0,46.0,92.0,46.0,92.0,46.0,130.0,46.0,65.0,46.0,101.0,46.0,101.0,46.0,101.0,46.0,101.0,46.0,101.0,46.0,101.0,46.0,101.0,46.0,98.0,46.0,141.0,46.0,141.0,46.0,205.0,46.0,384.0,46.0,384.0,46.0,384.0,46.0,341.0,46.0,239.0,46.0,273.0
42,46.0,46.0,46.0,46.0,46.0,46.0,46.0,235.0,46.0,235.0,46.0,235.0,46.0,235.0,46.0,235.0,46.0,235.0,46.0,308.0,46.0,271.0,46.0,308.0,46.0,92.0,46.0,126.0,46.0,130.0,46.0,65.0,46.0,101.0,46.0,101.0,46.0,101.0,46.0,101.0,46.0,67.0,46.0,101.0,46.0,101.0,46.0,101.0,46.0,141.0,46.0,307.0,46.0,205.0,46.0,384.0,46.0,384.0,46.0,384.0,46.0,239.0,46.0,239.0,46.0,273.0
43,46.0,46.0,46.0,46.0,46.0,46.0,46.0,235.0,46.0,235.0,46.0,235.0,46.0,235.0,46.0,235.0,46.0,235.0,46.0,308.0,46.0,308.0,46.0,308.0,46.0,92.0,46.0,92.0,46.0,130.0,46.0,101.0,46.0,139.0,46.0,101.0,46.0,101.0,46.0,101.0,46.0,101.0,46.0,101.0,46.0,101.0,46.0,101.0,46.0,141.0,46.0,141.0,46.0,205.0,46.0,384.0,46.0,384.0,46.0,384.0,46.0,239.0,46.0,239.0,46.0,273.0
44,46.0,46.0,46.0,46.0,46.0,46.0,46.0,33.0,46.0,235.0,46.0,235.0,46.0,235.0,46.0,235.0,46.0,235.0,46.0,308.0,46.0,308.0,46.0,345.0,46.0,92.0,46.0,92.0,46.0,130.0,46.0,101.0,46.0,102.0,46.0,101.0,46.0,101.0,46.0,101.0,46.0,121.0,46.0,101.0,46.0,140.0,46.0,101.0,46.0,141.0,46.0,143.0,46.0,205.0,46.0,384.0,46.0,384.0,46.0,384.0,46.0,239.0,46.0,239.0,46.0,273.0
45,46.0,46.0,46.0,46.0,46.0,11.0,46.0,33.0,46.0,235.0,46.0,235.0,46.0,235.0,46.0,201.0,46.0,236.0,46.0,308.0,46.0,308.0,46.0,308.0,46.0,89.0,46.0,92.0,46.0,130.0,46.0,101.0,46.0,101.0,46.0,101.0,46.0,101.0,46.0,101.0,46.0,101.0,46.0,101.0,46.0,101.0,46.0,101.0,46.0,141.0,46.0,141.0,46.0,205.0,46.0,384.0,46.0,384.0,46.0,384.0,46.0,239.0,46.0,307.0,46.0,273.0
46,46.0,46.0,46.0,46.0,46.0,46.0,46.0,33.0,46.0,235.0,46.0,235.0,46.0,235.0,46.0,235.0,46.0,235.0,46.0,308.0,46.0,131.0,46.0,308.0,46.0,92.0,46.0,92.0,46.0,130.0,46.0,101.0,46.0,101.0,46.0,101.0,46.0,101.0,46.0,101.0,46.0,101.0,46.0,101.0,46.0,101.0,46.0,101.0,46.0,141.0,46.0,141.0,46.0,205.0,46.0,384.0,46.0,418.0,46.0,384.0,46.0,239.0,46.0,239.0,46.0,273.0
47,46.0,46.0,46.0,46.0,46.0,46.0,46.0,33.0,46.0,235.0,46.0,235.0,46.0,24.0,46.0,235.0,46.0,235.0,46.0,308.0,46.0,308.0,46.0,308.0,46.0,92.0,46.0,92.0,46.0,130.0,46.0,101.0,46.0,101.0,46.0,102.0,46.0,101.0,46.0,101.0,46.0,101.0,46.0,101.0,46.0,67.0,46.0,101.0,46.0,141.0,46.0,177.0,46.0,205.0,46.0,384.0,46.0,384.0,46.0,384.0,46.0,239.0,46.0,239.0,46.0,92.0
48,46.0,46.0,46.0,46.0,46.0,46.0,46.0,33.0,46.0,235.0,46.0,235.0,46.0,24.0,46.0,235.0,46.0,235.0,46.0,308.0,46.0,308.0,46.0,308.0,46.0,92.0,46.0,92.0,46.0,130.0,46.0,101.0,46.0,101.0,46.0,102.0,46.0,101.0,46.0,100.0,46.0,101.0,46.0,105.0,46.0,101.0,46.0,101.0,46.0,141.0,46.0,141.0,46.0,205.0,46.0,384.0,46.0,384.0,46.0,384.0,46.0,303.0,46.0,239.0,46.0,240.0
49,46.0,46.0,46.0,46.0,46.0,46.0,46.0,33.0,46.0,89.0,46.0,237.0,46.0,24.0,46.0,235.0,46.0,235.0,46.0,308.0,46.0,308.0,46.0,308.0,46.0,92.0,46.0,92.0,46.0,130.0,46.0,101.0,46.0,101.0,46.0,102.0,46.0,101.0,46.0,101.0,46.0,101.0,46.0,101.0,46.0,101.0,46.0,101.0,46.0,141.0,46.0,141.0,46.0,205.0,46.0,384.0,46.0,384.0,46.0,384.0,46.0,239.0,46.0,239.0,46.0,273.0
50,46.0,46.0,46.0,46.0,46.0,46.0,46.0,33.0,46.0,235.0,46.0,268.0,46.0,24.0,46.0,235.0,46.0,235.0,46.0,308.0,46.0,308.0,46.0,343.0,46.0,92.0,46.0,92.0,46.0,130.0,46.0,101.0,46.0,31.0,46.0,102.0,46.0,101.0,46.0,101.0,46.0,101.0,46.0,101.0,46.0,101.0,46.0,27.0,46.0,141.0,46.0,141.0,46.0,205.0,46.0,384.0,46.0,384.0,46.0,384.0,46.0,239.0,46.0,280.0,46.0,273.0
