0,5.0,5.0,5.0,5.0,9.0,5.0,5.0,5.0,10.0,0.0,13.0,0.0,5.0,10.0,15.0,15.0,5.0,5.0,5.0,9.0,10.0,9.0,5.0,5.0,2.0,7.0,6.0,19.0,16.0,19.0,0.0,5.0,5.0,25.0,24.0,10.0,0.0,4.0,12.0,12.0,5.0,16.0,5.0,16.0,0.0,3.0,10.0,15.0,15.0,5.0,5.0,10.0,9.0,0.0,5.0,5.0,6.0,6.0,6.0,19.0,20.0,19.0,0.0,5.0,31.0,24.0,29.0,0.0,0.0,0.0,12.0,11.0,0.0,20.0,0.0,0.0,0.0,7.0,5.0,5.0,1.0,8.0,0.0,5.0,15.0,0.0,0.0,5.0,14.0,9.0,5.0,1.0,5.0,0.0,6.0,15.0,19.0,0.0,5.0,5.0,24.0,21.0,24.0,0.0,6.0,4.0,5.0,20.0,41.0,44.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,15.0,15.0,15.0,0.0,5.0,15.0,9.0,10.0,5.0,5.0,5.0,0.0,6.0,19.0
1,5.0,5.0,1.0,3.0,0.0,5.0,5.0,5.0,11.0,5.0,13.0,0.0,5.0,15.0,0.0,15.0,10.0,0.0,5.0,9.0,0.0,9.0,5.0,11.0,0.0,16.0,7.0,19.0,6.0,19.0,5.0,5.0,24.0,11.0,24.0,1.0,5.0,1.0,12.0,4.0,5.0,5.0,5.0,11.0,0.0,0.0,1.0,10.0,15.0,0.0,5.0,4.0,9.0,0.0,4.0,5.0,6.0,6.0,7.0,19.0,15.0,19.0,4.0,5.0,11.0,19.0,24.0,1.0,1.0,7.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,5.0,1.0,0.0,0.0,20.0,15.0,5.0,4.0,5.0,9.0,6.0,5.0,5.0,5.0,7.0,12.0,19.0,19.0,19.0,10.0,5.0,20.0,24.0,24.0,5.0,5.0,12.0,0.0,6.0,35.0,44.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,0.0,1.0,10.0,0.0,5.0,5.0,6.0,9.0,0.0,5.0,5.0,6.0,6.0,2.0,19.0
2,5.0,0.0,5.0,5.0,15.0,5.0,16.0,5.0,19.0,5.0,13.0,0.0,0.0,15.0,15.0,15.0,4.0,5.0,5.0,19.0,9.0,6.0,1.0,10.0,6.0,7.0,6.0,15.0,16.0,19.0,5.0,5.0,5.0,24.0,20.0,1.0,1.0,1.0,12.0,12.0,5.0,5.0,5.0,11.0,0.0,1.0,10.0,0.0,20.0,5.0,15.0,10.0,16.0,0.0,15.0,5.0,6.0,6.0,6.0,10.0,14.0,5.0,5.0,5.0,24.0,24.0,24.0,1.0,1.0,18.0,12.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,25.0,5.0,0.0,0.0,0.0,15.0,15.0,5.0,5.0,5.0,9.0,9.0,5.0,5.0,5.0,6.0,1.0,19.0,19.0,19.0,5.0,5.0,24.0,24.0,24.0,1.0,1.0,0.0,12.0,12.0,44.0,40.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,11.0,0.0,0.0,5.0,0.0,15.0,5.0,4.0,5.0,9.0,0.0,5.0,0.0,11.0,6.0,6.0,19.0
3,5.0,5.0,10.0,5.0,5.0,5.0,5.0,5.0,10.0,5.0,13.0,0.0,0.0,15.0,15.0,15.0,5.0,10.0,5.0,0.0,9.0,16.0,5.0,5.0,6.0,18.0,9.0,16.0,19.0,19.0,5.0,5.0,5.0,24.0,24.0,1.0,4.0,1.0,6.0,12.0,5.0,12.0,10.0,11.0,0.0,10.0,15.0,24.0,15.0,0.0,0.0,10.0,9.0,0.0,5.0,5.0,1.0,11.0,6.0,19.0,19.0,21.0,5.0,5.0,24.0,41.0,24.0,1.0,1.0,1.0,12.0,6.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,1.0,4.0,9.0,5.0,5.0,10.0,6.0,6.0,19.0,19.0,19.0,16.0,5.0,24.0,0.0,7.0,6.0,14.0,7.0,12.0,12.0,44.0,44.0,4.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,15.0,6.0,15.0,5.0,0.0,5.0,9.0,9.0,5.0,5.0,12.0,6.0,6.0,19.0
4,5.0,5.0,5.0,10.0,5.0,5.0,5.0,20.0,5.0,5.0,13.0,1.0,19.0,15.0,15.0,15.0,5.0,15.0,5.0,10.0,12.0,20.0,5.0,5.0,1.0,7.0,15.0,19.0,11.0,19.0,2.0,10.0,15.0,24.0,29.0,2.0,4.0,1.0,12.0,12.0,5.0,5.0,5.0,11.0,0.0,9.0,15.0,15.0,15.0,20.0,5.0,9.0,1.0,0.0,5.0,10.0,6.0,6.0,6.0,19.0,26.0,20.0,5.0,5.0,26.0,24.0,24.0,4.0,5.0,4.0,12.0,6.0,0.0,0.0,0.0,8.0,5.0,0.0,5.0,0.0,0.0,4.0,0.0,10.0,15.0,1.0,5.0,5.0,9.0,9.0,5.0,5.0,0.0,6.0,6.0,5.0,20.0,21.0,5.0,5.0,24.0,24.0,24.0,0.0,12.0,0.0,1.0,12.0,44.0,44.0,0.0,0.0,2.0,0.0,1.0,5.0,14.0,5.0,0.0,0.0,15.0,25.0,15.0,0.0,5.0,9.0,9.0,9.0,5.0,15.0,10.0,4.0,6.0,19.0
5,5.0,20.0,10.0,0.0,2.0,5.0,15.0,5.0,5.0,5.0,13.0,0.0,0.0,15.0,15.0,15.0,0.0,5.0,5.0,9.0,9.0,9.0,15.0,5.0,6.0,7.0,6.0,19.0,15.0,19.0,5.0,5.0,5.0,20.0,24.0,1.0,1.0,1.0,12.0,12.0,5.0,9.0,5.0,11.0,7.0,0.0,9.0,15.0,10.0,0.0,10.0,5.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,19.0,19.0,20.0,5.0,5.0,24.0,24.0,0.0,5.0,1.0,1.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,10.0,5.0,1.0,0.0,15.0,0.0,5.0,5.0,1.0,9.0,10.0,1.0,4.0,0.0,6.0,7.0,18.0,19.0,15.0,0.0,10.0,24.0,24.0,24.0,0.0,1.0,12.0,1.0,5.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,15.0,15.0,15.0,5.0,5.0,15.0,0.0,4.0,5.0,0.0,5.0,0.0,6.0,19.0
6,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,10.0,0.0,13.0,5.0,0.0,16.0,15.0,29.0,10.0,5.0,5.0,5.0,5.0,9.0,10.0,5.0,12.0,6.0,6.0,14.0,19.0,19.0,5.0,5.0,1.0,24.0,4.0,1.0,1.0,0.0,12.0,12.0,5.0,6.0,5.0,1.0,0.0,0.0,9.0,10.0,6.0,5.0,0.0,11.0,14.0,4.0,5.0,0.0,20.0,6.0,11.0,19.0,14.0,19.0,15.0,10.0,24.0,24.0,5.0,16.0,10.0,12.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,7.0,0.0,0.0,0.0,15.0,15.0,5.0,5.0,1.0,9.0,11.0,0.0,10.0,10.0,1.0,6.0,19.0,19.0,14.0,6.0,5.0,24.0,0.0,0.0,1.0,1.0,1.0,15.0,12.0,44.0,44.0,0.0,0.0,12.0,0.0,0.0,10.0,5.0,46.0,0.0,13.0,15.0,0.0,15.0,5.0,5.0,9.0,0.0,1.0,20.0,35.0,2.0,6.0,6.0,19.0
7,5.0,5.0,9.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,13.0,4.0,4.0,15.0,15.0,14.0,5.0,5.0,5.0,3.0,9.0,9.0,5.0,5.0,6.0,1.0,6.0,11.0,14.0,19.0,5.0,10.0,24.0,19.0,34.0,1.0,1.0,0.0,5.0,0.0,10.0,5.0,5.0,11.0,0.0,1.0,20.0,0.0,15.0,5.0,5.0,11.0,0.0,9.0,5.0,5.0,15.0,6.0,5.0,20.0,19.0,19.0,5.0,0.0,29.0,24.0,24.0,1.0,0.0,12.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,1.0,0.0,0.0,15.0,15.0,19.0,1.0,5.0,9.0,15.0,10.0,5.0,0.0,1.0,6.0,14.0,19.0,19.0,12.0,0.0,19.0,24.0,24.0,23.0,1.0,12.0,12.0,12.0,44.0,19.0,0.0,12.0,0.0,3.0,0.0,5.0,5.0,5.0,0.0,0.0,15.0,15.0,15.0,5.0,5.0,9.0,9.0,9.0,5.0,0.0,6.0,6.0,6.0,19.0
8,5.0,10.0,6.0,1.0,10.0,5.0,5.0,9.0,5.0,5.0,13.0,0.0,10.0,15.0,20.0,15.0,11.0,30.0,4.0,9.0,9.0,9.0,1.0,10.0,3.0,4.0,6.0,19.0,19.0,19.0,5.0,5.0,19.0,24.0,30.0,1.0,1.0,1.0,12.0,12.0,5.0,5.0,5.0,6.0,0.0,0.0,15.0,5.0,15.0,5.0,5.0,0.0,9.0,20.0,5.0,5.0,10.0,6.0,6.0,19.0,19.0,14.0,5.0,20.0,30.0,1.0,25.0,2.0,1.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,10.0,25.0,10.0,5.0,0.0,5.0,9.0,9.0,0.0,0.0,5.0,6.0,0.0,15.0,16.0,5.0,1.0,5.0,30.0,24.0,2.0,6.0,0.0,16.0,12.0,12.0,44.0,44.0,0.0,5.0,0.0,0.0,0.0,17.0,5.0,5.0,0.0,1.0,15.0,15.0,20.0,5.0,5.0,9.0,9.0,9.0,5.0,10.0,6.0,6.0,0.0,19.0
9,5.0,10.0,5.0,1.0,5.0,5.0,5.0,15.0,25.0,5.0,2.0,0.0,0.0,15.0,0.0,15.0,0.0,5.0,0.0,6.0,9.0,2.0,25.0,0.0,5.0,10.0,1.0,15.0,19.0,24.0,0.0,10.0,30.0,19.0,24.0,1.0,1.0,4.0,12.0,6.0,0.0,5.0,5.0,11.0,0.0,0.0,10.0,15.0,15.0,10.0,10.0,9.0,9.0,9.0,4.0,0.0,0.0,6.0,1.0,15.0,6.0,5.0,5.0,5.0,24.0,24.0,24.0,1.0,1.0,12.0,12.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,15.0,4.0,5.0,5.0,10.0,9.0,9.0,5.0,0.0,0.0,11.0,13.0,17.0,19.0,0.0,0.0,30.0,19.0,24.0,10.0,1.0,16.0,6.0,12.0,0.0,44.0,41.0,0.0,9.0,20.0,0.0,0.0,10.0,5.0,5.0,0.0,0.0,15.0,15.0,15.0,5.0,5.0,9.0,5.0,15.0,6.0,3.0,6.0,10.0,18.0,16.0
10,5.0,5.0,7.0,1.0,5.0,0.0,6.0,10.0,5.0,15.0,0.0,0.0,5.0,20.0,15.0,15.0,5.0,14.0,5.0,9.0,4.0,10.0,0.0,10.0,10.0,6.0,6.0,19.0,19.0,14.0,5.0,5.0,24.0,26.0,6.0,16.0,1.0,5.0,12.0,12.0,5.0,5.0,14.0,6.0,1.0,1.0,15.0,0.0,15.0,4.0,10.0,18.0,9.0,14.0,15.0,6.0,6.0,9.0,7.0,19.0,19.0,0.0,5.0,5.0,24.0,19.0,10.0,1.0,1.0,1.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,0.0,0.0,0.0,15.0,15.0,10.0,11.0,5.0,9.0,9.0,6.0,9.0,5.0,14.0,6.0,9.0,19.0,19.0,5.0,5.0,24.0,12.0,30.0,2.0,1.0,12.0,12.0,41.0,44.0,41.0,0.0,5.0,6.0,0.0,0.0,5.0,22.0,5.0,0.0,0.0,15.0,15.0,15.0,5.0,0.0,0.0,9.0,9.0,10.0,10.0,1.0,0.0,6.0,19.0
11,5.0,14.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,9.0,6.0,0.0,5.0,5.0,5.0,10.0,11.0,9.0,20.0,5.0,6.0,6.0,5.0,19.0,19.0,19.0,1.0,5.0,24.0,10.0,19.0,1.0,0.0,1.0,12.0,0.0,5.0,16.0,17.0,15.0,0.0,0.0,15.0,0.0,15.0,5.0,15.0,11.0,15.0,4.0,1.0,10.0,6.0,1.0,6.0,15.0,19.0,5.0,5.0,5.0,24.0,6.0,24.0,6.0,1.0,12.0,12.0,6.0,0.0,0.0,7.0,0.0,5.0,0.0,5.0,5.0,0.0,26.0,0.0,15.0,15.0,5.0,0.0,10.0,9.0,9.0,1.0,5.0,10.0,1.0,12.0,19.0,19.0,19.0,5.0,4.0,25.0,24.0,7.0,1.0,1.0,36.0,12.0,40.0,1.0,44.0,0.0,9.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,15.0,15.0,15.0,5.0,9.0,1.0,9.0,1.0,5.0,6.0,6.0,24.0,10.0,19.0
12,5.0,14.0,20.0,1.0,5.0,13.0,0.0,5.0,5.0,0.0,1.0,2.0,0.0,5.0,15.0,20.0,5.0,1.0,5.0,1.0,9.0,12.0,9.0,5.0,5.0,6.0,6.0,19.0,19.0,24.0,5.0,5.0,1.0,25.0,24.0,1.0,1.0,11.0,12.0,12.0,5.0,5.0,5.0,1.0,2.0,0.0,26.0,15.0,16.0,5.0,24.0,8.0,9.0,9.0,5.0,5.0,7.0,0.0,6.0,19.0,19.0,0.0,15.0,0.0,26.0,24.0,24.0,1.0,1.0,11.0,6.0,6.0,0.0,0.0,0.0,0.0,33.0,0.0,5.0,0.0,0.0,4.0,0.0,10.0,15.0,5.0,0.0,5.0,0.0,5.0,9.0,14.0,0.0,6.0,25.0,19.0,19.0,0.0,5.0,10.0,24.0,24.0,0.0,1.0,5.0,12.0,6.0,44.0,44.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,15.0,16.0,15.0,5.0,5.0,9.0,4.0,6.0,5.0,5.0,6.0,6.0,6.0,19.0
13,5.0,4.0,5.0,1.0,5.0,15.0,5.0,5.0,5.0,15.0,5.0,1.0,0.0,15.0,15.0,15.0,5.0,5.0,5.0,19.0,9.0,9.0,5.0,5.0,1.0,0.0,6.0,15.0,19.0,19.0,10.0,5.0,24.0,24.0,24.0,6.0,1.0,2.0,16.0,16.0,5.0,10.0,5.0,0.0,0.0,0.0,15.0,15.0,0.0,5.0,5.0,9.0,28.0,9.0,5.0,5.0,5.0,7.0,6.0,19.0,19.0,5.0,20.0,5.0,24.0,24.0,24.0,0.0,1.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,4.0,0.0,15.0,15.0,5.0,4.0,5.0,5.0,9.0,5.0,9.0,5.0,6.0,6.0,19.0,19.0,15.0,5.0,0.0,19.0,24.0,30.0,2.0,0.0,12.0,12.0,44.0,29.0,44.0,0.0,12.0,0.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,15.0,19.0,15.0,34.0,5.0,10.0,1.0,6.0,10.0,0.0,15.0,6.0,1.0,0.0
14,5.0,5.0,0.0,1.0,0.0,5.0,5.0,5.0,15.0,5.0,0.0,0.0,0.0,15.0,10.0,21.0,5.0,5.0,0.0,7.0,9.0,9.0,5.0,5.0,6.0,4.0,6.0,21.0,20.0,19.0,5.0,5.0,29.0,26.0,24.0,1.0,1.0,1.0,7.0,12.0,10.0,5.0,5.0,1.0,0.0,0.0,5.0,15.0,15.0,5.0,1.0,6.0,10.0,6.0,4.0,6.0,6.0,6.0,6.0,5.0,19.0,5.0,4.0,5.0,24.0,24.0,24.0,1.0,1.0,17.0,9.0,15.0,0.0,0.0,0.0,21.0,0.0,0.0,5.0,0.0,5.0,0.0,1.0,10.0,15.0,5.0,5.0,5.0,9.0,4.0,5.0,0.0,5.0,6.0,6.0,15.0,19.0,19.0,5.0,0.0,9.0,24.0,24.0,1.0,5.0,12.0,12.0,44.0,6.0,44.0,0.0,12.0,0.0,2.0,14.0,26.0,20.0,5.0,0.0,11.0,15.0,10.0,15.0,1.0,5.0,9.0,9.0,5.0,5.0,5.0,0.0,6.0,6.0,19.0
15,5.0,5.0,1.0,5.0,5.0,10.0,5.0,5.0,19.0,5.0,11.0,0.0,0.0,0.0,15.0,15.0,5.0,0.0,5.0,4.0,1.0,5.0,5.0,5.0,6.0,6.0,6.0,24.0,16.0,19.0,5.0,0.0,24.0,24.0,10.0,1.0,1.0,16.0,11.0,12.0,5.0,4.0,10.0,0.0,1.0,0.0,15.0,20.0,5.0,10.0,5.0,6.0,9.0,9.0,5.0,5.0,6.0,1.0,6.0,19.0,19.0,5.0,5.0,5.0,24.0,15.0,24.0,1.0,1.0,12.0,15.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,5.0,4.0,0.0,0.0,0.0,15.0,15.0,5.0,5.0,0.0,14.0,11.0,5.0,5.0,5.0,6.0,6.0,19.0,19.0,19.0,5.0,5.0,1.0,24.0,24.0,15.0,1.0,12.0,12.0,44.0,45.0,10.0,0.0,3.0,0.0,1.0,0.0,5.0,5.0,5.0,11.0,0.0,15.0,15.0,5.0,0.0,5.0,15.0,9.0,5.0,5.0,5.0,6.0,6.0,1.0,19.0
16,5.0,5.0,0.0,10.0,8.0,4.0,5.0,5.0,5.0,9.0,0.0,0.0,16.0,15.0,2.0,6.0,5.0,14.0,5.0,5.0,5.0,1.0,5.0,5.0,6.0,1.0,6.0,19.0,19.0,19.0,1.0,11.0,19.0,24.0,19.0,1.0,1.0,10.0,12.0,12.0,5.0,5.0,5.0,0.0,1.0,0.0,15.0,15.0,11.0,5.0,0.0,4.0,9.0,14.0,0.0,5.0,0.0,1.0,6.0,19.0,19.0,5.0,5.0,5.0,24.0,24.0,24.0,4.0,2.0,12.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,14.0,0.0,15.0,6.0,4.0,1.0,1.0,9.0,36.0,5.0,0.0,10.0,0.0,4.0,1.0,19.0,19.0,35.0,5.0,26.0,24.0,16.0,1.0,10.0,12.0,12.0,5.0,49.0,5.0,0.0,1.0,0.0,5.0,1.0,5.0,10.0,5.0,1.0,5.0,15.0,15.0,15.0,5.0,5.0,2.0,0.0,9.0,10.0,5.0,6.0,6.0,6.0,0.0
