0,0.0,460.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,267.0,267.0,267.0,267.0,0.0,0.0,460.0,460.0,0.0,0.0,0.0,368.0,0.0,0.0,0.0,0.0,267.0,267.0,267.0,0.0,0.0,460.0,460.0,460.0,460.0,460.0,460.0,0.0,0.0,644.0,644.0,644.0,267.0,267.0,267.0,0.0,0.0,92.0,644.0,644.0,178.0,178.0,178.0,0.0,0.0,0.0,644.0,644.0,368.0,368.0,415.0,415.0,415.0,415.0,644.0,644.0,644.0,296.0,296.0,296.0,296.0,296.0,0.0,0.0,460.0,460.0,460.0,0.0,426.0,426.0,0.0,130.0,130.0,130.0,130.0,0.0,0.0,0.0,0.0,0.0,89.0,89.0,920.0,920.0,1012.0,1012.0,1012.0,1012.0,0.0,276.0,0.0,0.0,0.0,460.0,0.0,0.0,0.0,460.0,460.0,92.0,0.0,89.0,0.0,0.0,0.0,460.0,460.0,460.0,0.0,0.0,426.0,426.0,0.0,92.0,0.0,0.0
1,0.0,460.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,267.0,267.0,267.0,267.0,0.0,368.0,460.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,267.0,267.0,0.0,0.0,460.0,460.0,460.0,460.0,460.0,460.0,0.0,0.0,644.0,644.0,644.0,267.0,267.0,267.0,0.0,0.0,644.0,644.0,644.0,178.0,178.0,178.0,0.0,0.0,0.0,184.0,644.0,368.0,368.0,415.0,415.0,249.0,249.0,644.0,644.0,644.0,148.0,0.0,296.0,296.0,518.0,0.0,0.0,460.0,460.0,460.0,142.0,426.0,426.0,0.0,130.0,250.0,920.0,130.0,0.0,0.0,184.0,0.0,276.0,0.0,89.0,920.0,920.0,920.0,1012.0,1012.0,92.0,0.0,0.0,0.0,0.0,0.0,460.0,460.0,0.0,0.0,460.0,460.0,644.0,89.0,89.0,0.0,0.0,0.0,460.0,430.0,0.0,0.0,0.0,426.0,426.0,0.0,0.0,0.0,0.0
2,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,267.0,267.0,267.0,267.0,0.0,0.0,460.0,644.0,0.0,0.0,0.0,0.0,0.0,0.0,644.0,0.0,267.0,267.0,267.0,0.0,0.0,460.0,460.0,460.0,460.0,460.0,460.0,0.0,0.0,644.0,644.0,644.0,267.0,267.0,267.0,0.0,0.0,644.0,644.0,644.0,178.0,178.0,178.0,0.0,0.0,644.0,644.0,644.0,368.0,184.0,415.0,415.0,415.0,415.0,644.0,644.0,644.0,296.0,296.0,296.0,296.0,296.0,0.0,0.0,460.0,460.0,460.0,0.0,426.0,426.0,130.0,0.0,130.0,130.0,130.0,0.0,0.0,0.0,0.0,0.0,89.0,92.0,0.0,0.0,920.0,1012.0,1012.0,92.0,0.0,0.0,0.0,0.0,0.0,460.0,460.0,0.0,0.0,368.0,92.0,92.0,89.0,0.0,0.0,184.0,0.0,460.0,460.0,0.0,0.0,0.0,426.0,426.0,0.0,0.0,0.0,0.0
3,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,267.0,267.0,267.0,267.0,0.0,0.0,460.0,276.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,267.0,267.0,267.0,0.0,0.0,368.0,460.0,460.0,460.0,460.0,460.0,0.0,0.0,644.0,644.0,644.0,267.0,267.0,267.0,0.0,0.0,644.0,460.0,644.0,178.0,178.0,178.0,0.0,0.0,644.0,644.0,644.0,368.0,368.0,0.0,415.0,249.0,415.0,644.0,444.0,644.0,296.0,296.0,222.0,0.0,148.0,0.0,0.0,460.0,460.0,460.0,426.0,184.0,426.0,130.0,130.0,130.0,130.0,130.0,0.0,0.0,0.0,0.0,0.0,89.0,178.0,920.0,920.0,920.0,1012.0,1012.0,1012.0,0.0,92.0,460.0,0.0,0.0,460.0,0.0,0.0,0.0,460.0,460.0,460.0,178.0,445.0,0.0,0.0,0.0,460.0,460.0,92.0,0.0,0.0,426.0,426.0,0.0,184.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,552.0,0.0,0.0,0.0,0.0,0.0,267.0,267.0,267.0,267.0,267.0,0.0,0.0,276.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,267.0,267.0,0.0,0.0,460.0,460.0,460.0,460.0,460.0,460.0,0.0,0.0,644.0,644.0,644.0,267.0,267.0,267.0,0.0,0.0,368.0,644.0,644.0,534.0,178.0,178.0,0.0,0.0,644.0,644.0,644.0,368.0,368.0,415.0,415.0,415.0,415.0,644.0,644.0,644.0,0.0,296.0,296.0,296.0,296.0,0.0,0.0,460.0,460.0,0.0,0.0,426.0,276.0,130.0,52.0,130.0,130.0,130.0,276.0,0.0,0.0,0.0,0.0,0.0,89.0,920.0,920.0,920.0,1012.0,1012.0,1012.0,0.0,0.0,0.0,0.0,0.0,184.0,460.0,0.0,0.0,460.0,460.0,0.0,89.0,89.0,0.0,0.0,0.0,460.0,460.0,0.0,58.0,0.0,426.0,426.0,0.0,0.0,0.0,0.0
5,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,267.0,0.0,267.0,267.0,184.0,0.0,644.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,267.0,267.0,0.0,0.0,460.0,460.0,460.0,460.0,460.0,460.0,0.0,0.0,644.0,644.0,644.0,267.0,267.0,267.0,0.0,0.0,460.0,644.0,644.0,0.0,178.0,534.0,0.0,0.0,644.0,644.0,644.0,368.0,368.0,415.0,415.0,415.0,415.0,644.0,644.0,644.0,284.0,296.0,296.0,296.0,296.0,184.0,0.0,460.0,460.0,460.0,0.0,426.0,426.0,52.0,130.0,130.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,920.0,920.0,920.0,1012.0,1012.0,1012.0,0.0,92.0,0.0,0.0,0.0,460.0,460.0,184.0,0.0,460.0,460.0,460.0,89.0,89.0,184.0,0.0,0.0,0.0,460.0,92.0,92.0,0.0,426.0,426.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,267.0,267.0,276.0,0.0,0.0,0.0,460.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,267.0,222.0,0.0,0.0,460.0,460.0,0.0,460.0,267.0,460.0,0.0,0.0,460.0,644.0,644.0,267.0,267.0,267.0,0.0,276.0,644.0,644.0,460.0,178.0,178.0,178.0,0.0,0.0,644.0,644.0,644.0,368.0,276.0,415.0,415.0,415.0,415.0,644.0,644.0,276.0,296.0,296.0,814.0,740.0,814.0,0.0,0.0,460.0,460.0,0.0,426.0,426.0,426.0,130.0,130.0,130.0,130.0,130.0,0.0,0.0,0.0,0.0,0.0,89.0,89.0,920.0,920.0,920.0,1012.0,1012.0,1012.0,0.0,92.0,0.0,0.0,0.0,460.0,460.0,0.0,0.0,460.0,460.0,460.0,89.0,18.0,0.0,0.0,0.0,460.0,460.0,0.0,0.0,0.0,426.0,426.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,267.0,445.0,267.0,267.0,0.0,0.0,0.0,460.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,267.0,0.0,0.0,0.0,460.0,460.0,460.0,460.0,460.0,460.0,0.0,0.0,460.0,644.0,644.0,267.0,267.0,267.0,0.0,0.0,166.0,644.0,0.0,178.0,0.0,267.0,0.0,0.0,92.0,644.0,644.0,368.0,368.0,415.0,415.0,415.0,415.0,644.0,644.0,644.0,296.0,296.0,1012.0,296.0,296.0,0.0,0.0,460.0,460.0,460.0,142.0,426.0,781.0,130.0,130.0,130.0,130.0,130.0,0.0,0.0,0.0,0.0,89.0,89.0,89.0,920.0,552.0,920.0,1012.0,1012.0,1012.0,0.0,92.0,0.0,0.0,460.0,460.0,460.0,0.0,0.0,460.0,460.0,460.0,89.0,89.0,368.0,0.0,460.0,460.0,644.0,0.0,0.0,0.0,426.0,368.0,0.0,65.0,0.0,184.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,267.0,267.0,267.0,0.0,0.0,0.0,460.0,460.0,0.0,0.0,552.0,0.0,0.0,0.0,0.0,0.0,267.0,267.0,368.0,0.0,0.0,460.0,460.0,460.0,460.0,460.0,460.0,0.0,0.0,644.0,1012.0,644.0,267.0,267.0,267.0,0.0,0.0,644.0,644.0,644.0,178.0,356.0,178.0,0.0,0.0,644.0,644.0,644.0,736.0,368.0,415.0,415.0,415.0,415.0,644.0,644.0,644.0,296.0,50.0,296.0,518.0,0.0,0.0,0.0,460.0,83.0,460.0,426.0,426.0,426.0,130.0,130.0,130.0,130.0,444.0,0.0,0.0,0.0,0.0,89.0,89.0,0.0,920.0,920.0,920.0,1012.0,1012.0,1012.0,0.0,276.0,0.0,0.0,460.0,460.0,460.0,0.0,0.0,460.0,460.0,460.0,89.0,89.0,0.0,0.0,0.0,460.0,92.0,0.0,0.0,0.0,426.0,426.0,0.0,0.0,0.0,0.0
9,0.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,267.0,267.0,267.0,0.0,0.0,0.0,460.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,267.0,0.0,0.0,0.0,460.0,460.0,460.0,460.0,460.0,460.0,0.0,0.0,644.0,1012.0,644.0,267.0,267.0,267.0,0.0,0.0,828.0,644.0,644.0,178.0,178.0,296.0,0.0,0.0,89.0,644.0,644.0,368.0,368.0,415.0,415.0,415.0,415.0,644.0,92.0,644.0,296.0,296.0,296.0,296.0,296.0,0.0,0.0,460.0,460.0,460.0,284.0,426.0,426.0,130.0,130.0,130.0,130.0,130.0,0.0,0.0,0.0,0.0,89.0,89.0,979.0,920.0,920.0,920.0,1012.0,1012.0,1012.0,368.0,0.0,0.0,0.0,460.0,552.0,184.0,0.0,0.0,460.0,460.0,460.0,178.0,89.0,92.0,0.0,0.0,460.0,644.0,0.0,0.0,0.0,426.0,426.0,0.0,92.0,0.0,0.0
