,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0,368.0,445.0,368.0,534.0,368.0,774.0,368.0,320.0,368.0,1424.0,368.0,320.0,368.0,8.0,368.0,368.0,368.0,830.0,368.0,356.0,368.0,8.0,368.0,8.0,368.0,368.0,368.0,623.0,368.0,368.0,368.0,74.0,368.0,320.0,368.0,184.0,368.0,774.0,368.0,0.0,368.0,552.0
1,368.0,445.0,368.0,534.0,368.0,774.0,368.0,320.0,368.0,1424.0,368.0,320.0,368.0,8.0,368.0,368.0,368.0,178.0,368.0,534.0,368.0,8.0,368.0,8.0,368.0,368.0,368.0,267.0,368.0,368.0,368.0,370.0,368.0,320.0,368.0,184.0,368.0,774.0,368.0,267.0,368.0,184.0
2,368.0,445.0,368.0,534.0,368.0,774.0,368.0,320.0,368.0,1424.0,368.0,0.0,368.0,8.0,368.0,276.0,368.0,83.0,368.0,276.0,368.0,8.0,368.0,8.0,368.0,0.0,368.0,267.0,368.0,368.0,368.0,74.0,368.0,320.0,368.0,184.0,368.0,774.0,368.0,267.0,368.0,184.0
3,368.0,445.0,368.0,534.0,368.0,774.0,368.0,320.0,368.0,1424.0,368.0,320.0,368.0,8.0,368.0,460.0,368.0,222.0,368.0,828.0,368.0,8.0,368.0,8.0,368.0,332.0,368.0,267.0,368.0,368.0,368.0,74.0,368.0,320.0,368.0,184.0,368.0,774.0,368.0,267.0,368.0,184.0
4,368.0,445.0,368.0,534.0,368.0,774.0,368.0,320.0,368.0,1424.0,368.0,80.0,368.0,8.0,368.0,368.0,368.0,368.0,368.0,828.0,368.0,8.0,368.0,0.0,368.0,368.0,368.0,267.0,368.0,368.0,368.0,74.0,368.0,320.0,368.0,184.0,368.0,774.0,368.0,267.0,368.0,184.0
5,368.0,445.0,368.0,534.0,368.0,774.0,368.0,320.0,368.0,1424.0,368.0,320.0,368.0,8.0,368.0,368.0,368.0,368.0,368.0,828.0,368.0,8.0,368.0,8.0,368.0,368.0,368.0,267.0,368.0,368.0,368.0,74.0,368.0,320.0,368.0,184.0,368.0,774.0,368.0,267.0,368.0,184.0
6,368.0,445.0,368.0,534.0,368.0,774.0,368.0,320.0,368.0,1424.0,368.0,160.0,368.0,8.0,368.0,368.0,368.0,368.0,368.0,828.0,368.0,8.0,368.0,8.0,368.0,368.0,368.0,267.0,368.0,368.0,368.0,74.0,368.0,320.0,368.0,184.0,368.0,774.0,368.0,267.0,368.0,184.0
7,368.0,445.0,368.0,534.0,368.0,774.0,368.0,320.0,368.0,1424.0,368.0,320.0,368.0,8.0,368.0,368.0,368.0,368.0,368.0,828.0,368.0,8.0,368.0,8.0,368.0,368.0,368.0,356.0,368.0,368.0,368.0,74.0,368.0,320.0,368.0,184.0,368.0,774.0,368.0,267.0,368.0,184.0
8,368.0,445.0,368.0,534.0,368.0,828.0,368.0,552.0,368.0,267.0,368.0,320.0,368.0,368.0,368.0,368.0,368.0,368.0,368.0,828.0,368.0,8.0,368.0,8.0,368.0,368.0,368.0,267.0,368.0,356.0,368.0,74.0,368.0,320.0,368.0,184.0,368.0,774.0,368.0,267.0,368.0,184.0
9,368.0,445.0,368.0,534.0,368.0,828.0,368.0,552.0,368.0,267.0,368.0,320.0,368.0,368.0,368.0,368.0,368.0,368.0,368.0,828.0,368.0,8.0,368.0,8.0,368.0,368.0,368.0,267.0,368.0,368.0,368.0,74.0,368.0,320.0,368.0,368.0,368.0,774.0,368.0,267.0,368.0,184.0
10,368.0,445.0,368.0,534.0,368.0,828.0,368.0,552.0,368.0,267.0,368.0,320.0,368.0,368.0,368.0,460.0,368.0,368.0,368.0,828.0,368.0,552.0,368.0,8.0,368.0,368.0,368.0,267.0,368.0,368.0,368.0,74.0,368.0,320.0,368.0,460.0,368.0,774.0,368.0,356.0,368.0,184.0
11,368.0,445.0,368.0,534.0,368.0,276.0,368.0,552.0,368.0,267.0,368.0,320.0,368.0,368.0,368.0,368.0,368.0,368.0,368.0,828.0,368.0,8.0,368.0,8.0,368.0,368.0,368.0,267.0,368.0,368.0,368.0,74.0,368.0,320.0,368.0,184.0,368.0,774.0,368.0,267.0,368.0,184.0
12,368.0,445.0,368.0,534.0,368.0,828.0,368.0,552.0,368.0,267.0,368.0,240.0,368.0,368.0,368.0,368.0,368.0,368.0,368.0,828.0,368.0,8.0,368.0,8.0,368.0,368.0,368.0,267.0,368.0,368.0,368.0,74.0,368.0,320.0,368.0,184.0,368.0,89.0,368.0,267.0,368.0,184.0
13,368.0,445.0,368.0,534.0,368.0,828.0,368.0,552.0,368.0,267.0,368.0,320.0,368.0,368.0,368.0,920.0,368.0,368.0,368.0,828.0,368.0,8.0,368.0,8.0,368.0,368.0,368.0,267.0,368.0,368.0,368.0,74.0,368.0,320.0,368.0,184.0,368.0,774.0,368.0,534.0,368.0,184.0
14,368.0,445.0,368.0,534.0,368.0,1196.0,368.0,552.0,368.0,267.0,368.0,320.0,368.0,368.0,368.0,368.0,368.0,368.0,368.0,828.0,368.0,8.0,368.0,8.0,368.0,368.0,368.0,267.0,368.0,276.0,368.0,148.0,368.0,320.0,368.0,184.0,368.0,774.0,368.0,267.0,368.0,184.0
15,368.0,445.0,368.0,534.0,368.0,828.0,368.0,552.0,368.0,267.0,368.0,240.0,368.0,368.0,368.0,368.0,368.0,368.0,368.0,828.0,368.0,8.0,368.0,8.0,368.0,368.0,368.0,267.0,368.0,368.0,368.0,296.0,368.0,320.0,368.0,184.0,368.0,774.0,368.0,267.0,368.0,184.0
16,368.0,445.0,368.0,534.0,368.0,828.0,368.0,552.0,368.0,267.0,368.0,320.0,368.0,368.0,368.0,368.0,368.0,368.0,368.0,828.0,368.0,8.0,368.0,8.0,368.0,368.0,368.0,602.0,368.0,368.0,368.0,74.0,368.0,320.0,368.0,184.0,368.0,774.0,368.0,267.0,368.0,184.0
17,368.0,445.0,368.0,534.0,368.0,828.0,368.0,552.0,368.0,267.0,368.0,320.0,368.0,368.0,368.0,368.0,368.0,368.0,368.0,828.0,368.0,148.0,368.0,0.0,368.0,368.0,368.0,267.0,368.0,368.0,368.0,74.0,368.0,320.0,368.0,184.0,368.0,774.0,368.0,267.0,368.0,184.0
