0,63.0,18.0,50.0,61.0,61.0,5.0,61.0,61.0,61.0,61.0,61.0,24.0,61.0,30.0,61.0,4.0,4.0,4.0,61.0,61.0,61.0,6.0,6.0,18.0,18.0,18.0,27.0,27.0,27.0,61.0,61.0,5.0,5.0,5.0,64.0,64.0,64.0,104.0,18.0,44.0,21.0,44.0,31.0,29.0,50.0,50.0,50.0,69.0,23.0,23.0,11.0,2.0,61.0,61.0,61.0,54.0,54.0,54.0,26.0,26.0,119.0,119.0,16.0,116.0,116.0,31.0,31.0,31.0,25.0,25.0,25.0,73.0,73.0,22.0,22.0,77.0,0.0,0.0,0.0,28.0,28.0,28.0,124.0,124.0,66.0,167.0,167.0,167.0,124.0,124.0,124.0,61.0,24.0,4.0,4.0,4.0,61.0,64.0,6.0,2.0,6.0,18.0,18.0,18.0,48.0,27.0,61.0,59.0,5.0,5.0,5.0,64.0,64.0,104.0,104.0,104.0,44.0,44.0,29.0,9.0,29.0,50.0,0.0,23.0,23.0,23.0,11.0,86.0,61.0,61.0,61.0,38.0,54.0
1,61.0,61.0,50.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,60.0,4.0,4.0,4.0,61.0,14.0,61.0,6.0,6.0,18.0,18.0,18.0,27.0,27.0,27.0,16.0,61.0,5.0,5.0,89.0,64.0,6.0,64.0,84.0,104.0,44.0,44.0,44.0,29.0,29.0,50.0,50.0,50.0,23.0,23.0,23.0,11.0,11.0,61.0,61.0,61.0,54.0,54.0,53.0,26.0,26.0,119.0,119.0,119.0,116.0,116.0,31.0,31.0,31.0,57.0,4.0,25.0,4.0,73.0,22.0,22.0,22.0,0.0,0.0,0.0,28.0,28.0,30.0,124.0,12.0,124.0,167.0,167.0,86.0,124.0,124.0,124.0,9.0,61.0,0.0,4.0,4.0,61.0,61.0,6.0,6.0,1.0,18.0,18.0,44.0,27.0,26.0,61.0,61.0,5.0,5.0,20.0,8.0,64.0,104.0,104.0,26.0,44.0,44.0,29.0,0.0,29.0,0.0,14.0,23.0,23.0,15.0,13.0,11.0,61.0,61.0,61.0,54.0,54.0
2,61.0,61.0,50.0,61.0,61.0,61.0,59.0,61.0,61.0,7.0,61.0,61.0,61.0,61.0,61.0,4.0,14.0,4.0,61.0,45.0,61.0,18.0,6.0,18.0,18.0,18.0,27.0,45.0,27.0,61.0,61.0,5.0,5.0,5.0,64.0,64.0,35.0,104.0,104.0,44.0,44.0,44.0,12.0,29.0,98.0,50.0,50.0,23.0,23.0,100.0,11.0,11.0,61.0,61.0,61.0,54.0,54.0,26.0,26.0,26.0,119.0,119.0,119.0,116.0,116.0,31.0,31.0,31.0,25.0,25.0,21.0,73.0,73.0,22.0,3.0,22.0,0.0,58.0,0.0,28.0,28.0,28.0,124.0,124.0,124.0,167.0,167.0,167.0,124.0,124.0,124.0,61.0,118.0,4.0,4.0,4.0,61.0,61.0,6.0,6.0,6.0,18.0,18.0,27.0,27.0,27.0,61.0,14.0,5.0,5.0,5.0,64.0,64.0,104.0,42.0,104.0,44.0,44.0,21.0,2.0,29.0,50.0,106.0,23.0,23.0,23.0,11.0,15.0,61.0,10.0,61.0,54.0,54.0
3,61.0,27.0,50.0,61.0,61.0,61.0,9.0,61.0,61.0,61.0,61.0,61.0,49.0,61.0,61.0,4.0,4.0,4.0,61.0,61.0,61.0,6.0,6.0,18.0,60.0,36.0,27.0,27.0,54.0,61.0,61.0,5.0,5.0,5.0,64.0,64.0,104.0,104.0,104.0,44.0,59.0,13.0,29.0,29.0,10.0,50.0,50.0,23.0,23.0,23.0,60.0,11.0,61.0,61.0,61.0,54.0,54.0,26.0,26.0,33.0,119.0,119.0,69.0,116.0,116.0,31.0,32.0,25.0,25.0,16.0,13.0,84.0,59.0,22.0,22.0,22.0,0.0,0.0,0.0,28.0,28.0,28.0,124.0,124.0,129.0,167.0,167.0,167.0,124.0,124.0,124.0,71.0,61.0,4.0,4.0,4.0,61.0,20.0,6.0,6.0,6.0,18.0,18.0,27.0,2.0,27.0,61.0,61.0,5.0,5.0,5.0,17.0,64.0,14.0,104.0,104.0,44.0,44.0,33.0,24.0,29.0,50.0,50.0,23.0,23.0,23.0,11.0,11.0,61.0,37.0,61.0,54.0,54.0
4,61.0,27.0,50.0,61.0,12.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,64.0,4.0,4.0,38.0,61.0,61.0,6.0,6.0,51.0,15.0,18.0,27.0,27.0,27.0,61.0,61.0,12.0,5.0,5.0,64.0,64.0,104.0,104.0,27.0,13.0,59.0,44.0,29.0,29.0,50.0,50.0,50.0,23.0,23.0,23.0,75.0,11.0,61.0,61.0,61.0,54.0,18.0,26.0,26.0,26.0,7.0,119.0,119.0,116.0,116.0,52.0,31.0,31.0,38.0,25.0,25.0,73.0,73.0,28.0,22.0,22.0,0.0,0.0,119.0,28.0,28.0,28.0,124.0,69.0,124.0,167.0,167.0,167.0,124.0,124.0,124.0,70.0,61.0,4.0,4.0,4.0,61.0,61.0,6.0,27.0,6.0,18.0,45.0,35.0,27.0,23.0,61.0,10.0,69.0,18.0,5.0,64.0,64.0,104.0,104.0,104.0,21.0,44.0,2.0,29.0,29.0,50.0,50.0,23.0,23.0,23.0,11.0,11.0,61.0,6.0,31.0,71.0,45.0
5,61.0,27.0,50.0,61.0,61.0,28.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,4.0,4.0,4.0,61.0,61.0,61.0,6.0,6.0,18.0,18.0,18.0,26.0,27.0,27.0,61.0,61.0,5.0,5.0,66.0,64.0,62.0,104.0,104.0,104.0,44.0,44.0,74.0,29.0,6.0,50.0,50.0,50.0,8.0,23.0,49.0,11.0,9.0,61.0,5.0,61.0,54.0,36.0,26.0,26.0,26.0,119.0,119.0,119.0,116.0,116.0,31.0,69.0,31.0,25.0,25.0,25.0,73.0,73.0,22.0,22.0,22.0,0.0,0.0,0.0,28.0,35.0,28.0,124.0,124.0,124.0,77.0,167.0,92.0,124.0,31.0,16.0,61.0,61.0,4.0,4.0,4.0,61.0,61.0,6.0,6.0,6.0,18.0,18.0,88.0,31.0,70.0,61.0,61.0,58.0,5.0,7.0,64.0,64.0,104.0,104.0,104.0,44.0,46.0,29.0,29.0,0.0,50.0,50.0,23.0,23.0,23.0,11.0,43.0,40.0,61.0,61.0,54.0,54.0
6,61.0,27.0,50.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,34.0,4.0,4.0,11.0,61.0,42.0,61.0,16.0,50.0,18.0,18.0,18.0,31.0,27.0,2.0,61.0,61.0,33.0,5.0,5.0,64.0,49.0,104.0,104.0,104.0,44.0,44.0,44.0,29.0,29.0,50.0,50.0,13.0,88.0,23.0,23.0,11.0,11.0,61.0,61.0,61.0,54.0,54.0,31.0,45.0,26.0,83.0,119.0,119.0,116.0,4.0,31.0,31.0,31.0,25.0,25.0,49.0,73.0,73.0,22.0,22.0,22.0,0.0,0.0,0.0,28.0,28.0,0.0,124.0,124.0,124.0,0.0,167.0,115.0,124.0,124.0,124.0,54.0,61.0,4.0,4.0,4.0,61.0,61.0,6.0,6.0,6.0,18.0,18.0,27.0,27.0,27.0,61.0,61.0,64.0,15.0,38.0,95.0,64.0,104.0,104.0,104.0,44.0,44.0,77.0,29.0,29.0,50.0,50.0,23.0,23.0,23.0,11.0,11.0,69.0,61.0,61.0,54.0,27.0
7,61.0,27.0,50.0,61.0,61.0,61.0,61.0,61.0,38.0,61.0,61.0,38.0,61.0,61.0,61.0,4.0,4.0,4.0,61.0,7.0,61.0,6.0,6.0,18.0,18.0,61.0,27.0,27.0,27.0,61.0,61.0,5.0,5.0,5.0,64.0,64.0,104.0,55.0,104.0,44.0,44.0,44.0,1.0,29.0,2.0,67.0,79.0,25.0,23.0,23.0,11.0,11.0,61.0,42.0,61.0,54.0,3.0,31.0,26.0,26.0,119.0,119.0,119.0,116.0,116.0,39.0,31.0,31.0,25.0,25.0,54.0,73.0,73.0,22.0,22.0,22.0,0.0,0.0,0.0,28.0,21.0,28.0,124.0,124.0,124.0,54.0,167.0,167.0,78.0,124.0,124.0,61.0,12.0,0.0,53.0,4.0,61.0,28.0,6.0,62.0,6.0,16.0,18.0,27.0,27.0,26.0,61.0,61.0,14.0,5.0,5.0,64.0,64.0,104.0,104.0,104.0,44.0,44.0,29.0,32.0,27.0,50.0,50.0,23.0,23.0,23.0,11.0,38.0,61.0,61.0,61.0,41.0,54.0
8,61.0,27.0,50.0,61.0,36.0,61.0,61.0,61.0,61.0,41.0,61.0,61.0,61.0,66.0,61.0,4.0,4.0,4.0,61.0,30.0,61.0,6.0,6.0,18.0,18.0,28.0,21.0,27.0,27.0,61.0,61.0,5.0,5.0,5.0,71.0,64.0,104.0,65.0,86.0,44.0,44.0,44.0,29.0,29.0,52.0,50.0,50.0,23.0,23.0,23.0,11.0,11.0,61.0,61.0,33.0,54.0,41.0,26.0,26.0,26.0,119.0,119.0,119.0,116.0,116.0,31.0,31.0,31.0,25.0,20.0,25.0,73.0,21.0,22.0,22.0,45.0,0.0,0.0,0.0,28.0,28.0,28.0,124.0,124.0,3.0,167.0,123.0,167.0,124.0,124.0,124.0,45.0,61.0,25.0,4.0,4.0,61.0,61.0,6.0,6.0,6.0,18.0,18.0,27.0,27.0,27.0,61.0,61.0,14.0,5.0,24.0,64.0,64.0,104.0,104.0,30.0,44.0,44.0,29.0,29.0,50.0,2.0,50.0,23.0,23.0,23.0,11.0,11.0,61.0,61.0,61.0,54.0,54.0
9,61.0,27.0,50.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,4.0,74.0,4.0,34.0,61.0,61.0,6.0,15.0,2.0,18.0,18.0,27.0,47.0,27.0,35.0,61.0,5.0,5.0,5.0,64.0,64.0,104.0,104.0,104.0,36.0,83.0,68.0,29.0,29.0,50.0,50.0,50.0,23.0,23.0,23.0,33.0,6.0,61.0,61.0,61.0,54.0,54.0,26.0,26.0,26.0,119.0,119.0,119.0,116.0,116.0,31.0,19.0,31.0,25.0,25.0,25.0,73.0,73.0,22.0,24.0,22.0,0.0,0.0,0.0,28.0,28.0,28.0,124.0,124.0,124.0,23.0,167.0,167.0,124.0,124.0,124.0,16.0,61.0,4.0,4.0,3.0,61.0,61.0,22.0,6.0,6.0,18.0,119.0,89.0,27.0,27.0,61.0,61.0,14.0,27.0,5.0,64.0,64.0,104.0,104.0,104.0,44.0,8.0,24.0,20.0,50.0,50.0,50.0,23.0,44.0,23.0,11.0,11.0,32.0,61.0,16.0,54.0,54.0
