,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
2693,,920.0,,828.0,,644.0,,828.0,,736.0,,828.0,,450.0,2.0,200.0,2.0,150.0,2.0,213.0,2.0,828.0,2.0,644.0,2.0,0.0,2.0,115.0,2.0,184.0,2.0,69.0,2.0,0.0,2.0,828.0,2.0,6.0,2.0,6.0,2.0,6.0,2.0,140.0,2.0,644.0,2.0,2.0,2.0,0.0,2.0,10.0,2.0,10.0,2.0,10.0,2.0,460.0,2.0,1196.0,2.0,828.0,2.0,184.0,2.0,828.0,2.0,828.0,2.0,20.0,2.0,20.0,2.0,828.0,2.0,2.0,2.0,2.0,2.0,,2.0,,2.0,,2.0,
2694,,828.0,,828.0,,828.0,,828.0,,368.0,,828.0,,450.0,2.0,150.0,2.0,150.0,2.0,284.0,2.0,828.0,2.0,644.0,2.0,0.0,2.0,0.0,2.0,92.0,2.0,0.0,2.0,828.0,2.0,828.0,2.0,6.0,2.0,6.0,2.0,6.0,2.0,140.0,2.0,644.0,2.0,34.0,2.0,23.0,2.0,10.0,2.0,10.0,2.0,10.0,2.0,828.0,2.0,1104.0,2.0,828.0,2.0,184.0,2.0,828.0,2.0,828.0,2.0,78.0,2.0,20.0,2.0,644.0,2.0,2.0,2.0,0.0,2.0,,2.0,,2.0,,2.0,
2695,,828.0,,828.0,,828.0,,644.0,,639.0,,828.0,,450.0,2.0,150.0,2.0,0.0,2.0,150.0,2.0,828.0,2.0,644.0,2.0,0.0,2.0,0.0,2.0,184.0,2.0,69.0,2.0,828.0,2.0,828.0,2.0,6.0,2.0,6.0,2.0,6.0,2.0,140.0,2.0,276.0,2.0,0.0,2.0,5.0,2.0,10.0,2.0,10.0,2.0,10.0,2.0,368.0,2.0,1104.0,2.0,828.0,2.0,184.0,2.0,828.0,2.0,828.0,2.0,20.0,2.0,20.0,2.0,1012.0,2.0,2.0,2.0,2.0,2.0,,2.0,,2.0,,2.0,
2696,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,450.0,2.0,150.0,2.0,200.0,2.0,150.0,2.0,828.0,2.0,644.0,2.0,0.0,2.0,0.0,2.0,184.0,2.0,69.0,2.0,828.0,2.0,828.0,2.0,6.0,2.0,6.0,2.0,6.0,2.0,160.0,2.0,644.0,2.0,2.0,2.0,5.0,2.0,10.0,2.0,10.0,2.0,10.0,2.0,828.0,2.0,1104.0,2.0,828.0,2.0,92.0,2.0,828.0,2.0,828.0,2.0,20.0,2.0,20.0,2.0,828.0,2.0,2.0,2.0,2.0,2.0,,2.0,,2.0,,2.0,
2697,,460.0,,828.0,,828.0,,828.0,,828.0,,828.0,,600.0,2.0,150.0,2.0,150.0,2.0,150.0,2.0,828.0,2.0,644.0,2.0,1068.0,2.0,0.0,2.0,184.0,2.0,1335.0,2.0,828.0,2.0,828.0,2.0,6.0,2.0,213.0,2.0,6.0,2.0,60.0,2.0,644.0,2.0,2.0,2.0,10.0,2.0,10.0,2.0,10.0,2.0,10.0,2.0,828.0,2.0,1104.0,2.0,828.0,2.0,184.0,2.0,1104.0,2.0,828.0,2.0,20.0,2.0,20.0,2.0,828.0,2.0,78.0,2.0,2.0,2.0,,2.0,,2.0,,2.0,
2698,,828.0,,828.0,,828.0,,828.0,,828.0,,460.0,,450.0,74.0,150.0,74.0,150.0,74.0,150.0,74.0,828.0,74.0,644.0,74.0,644.0,74.0,0.0,74.0,184.0,74.0,69.0,74.0,828.0,74.0,828.0,74.0,6.0,74.0,391.0,74.0,6.0,74.0,140.0,74.0,644.0,74.0,2.0,74.0,5.0,74.0,534.0,74.0,10.0,74.0,10.0,74.0,828.0,74.0,1104.0,74.0,828.0,74.0,184.0,74.0,828.0,74.0,828.0,74.0,20.0,74.0,20.0,74.0,828.0,74.0,2.0,74.0,71.0,74.0,,74.0,,74.0,,74.0,
2699,,828.0,,1196.0,,828.0,,828.0,,920.0,,828.0,,450.0,28.0,188.0,28.0,150.0,28.0,150.0,28.0,828.0,28.0,644.0,28.0,0.0,28.0,0.0,28.0,184.0,28.0,10.0,28.0,828.0,28.0,828.0,28.0,6.0,28.0,8.0,28.0,6.0,28.0,518.0,28.0,552.0,28.0,30.0,28.0,5.0,28.0,10.0,28.0,10.0,28.0,10.0,28.0,828.0,28.0,1104.0,28.0,828.0,28.0,184.0,28.0,828.0,28.0,828.0,28.0,20.0,28.0,20.0,28.0,828.0,28.0,22.0,28.0,92.0,28.0,,28.0,,28.0,,28.0,
2700,,828.0,,828.0,,828.0,,828.0,,828.0,,276.0,,150.0,2.0,150.0,2.0,200.0,2.0,150.0,2.0,828.0,2.0,644.0,2.0,0.0,2.0,368.0,2.0,184.0,2.0,69.0,2.0,828.0,2.0,828.0,2.0,83.0,2.0,6.0,2.0,6.0,2.0,140.0,2.0,644.0,2.0,2.0,2.0,5.0,2.0,10.0,2.0,0.0,2.0,10.0,2.0,828.0,2.0,1104.0,2.0,828.0,2.0,92.0,2.0,828.0,2.0,828.0,2.0,20.0,2.0,100.0,2.0,828.0,2.0,2.0,2.0,2.0,2.0,,2.0,,2.0,,2.0,
2701,,828.0,,368.0,,828.0,,828.0,,828.0,,828.0,,450.0,2.0,150.0,2.0,150.0,2.0,150.0,2.0,828.0,2.0,368.0,2.0,0.0,2.0,368.0,2.0,184.0,2.0,69.0,2.0,828.0,2.0,828.0,2.0,6.0,2.0,6.0,2.0,6.0,2.0,360.0,2.0,644.0,2.0,2.0,2.0,801.0,2.0,10.0,2.0,10.0,2.0,80.0,2.0,828.0,2.0,1104.0,2.0,828.0,2.0,184.0,2.0,92.0,2.0,828.0,2.0,20.0,2.0,20.0,2.0,828.0,2.0,370.0,2.0,18.0,2.0,,2.0,,2.0,,2.0,
2702,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,450.0,2.0,50.0,2.0,150.0,2.0,150.0,2.0,828.0,2.0,644.0,2.0,0.0,2.0,0.0,2.0,184.0,2.0,69.0,2.0,828.0,2.0,828.0,2.0,6.0,2.0,6.0,2.0,6.0,2.0,140.0,2.0,644.0,2.0,2.0,2.0,5.0,2.0,10.0,2.0,10.0,2.0,10.0,2.0,828.0,2.0,0.0,2.0,92.0,2.0,184.0,2.0,828.0,2.0,828.0,2.0,20.0,2.0,20.0,2.0,276.0,2.0,0.0,2.0,2.0,2.0,,2.0,,2.0,,2.0,
2703,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,450.0,2.0,150.0,2.0,150.0,2.0,150.0,2.0,828.0,2.0,644.0,2.0,0.0,2.0,0.0,2.0,184.0,2.0,69.0,2.0,92.0,2.0,828.0,2.0,6.0,2.0,0.0,2.0,222.0,2.0,140.0,2.0,644.0,2.0,2.0,2.0,5.0,2.0,10.0,2.0,10.0,2.0,10.0,2.0,828.0,2.0,1104.0,2.0,828.0,2.0,460.0,2.0,828.0,2.0,828.0,2.0,17.0,2.0,0.0,2.0,828.0,2.0,2.0,2.0,2.0,2.0,,2.0,,2.0,,2.0,
2704,,828.0,,828.0,,828.0,,736.0,,460.0,,828.0,,450.0,2.0,150.0,2.0,150.0,2.0,150.0,2.0,828.0,2.0,644.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,69.0,2.0,0.0,2.0,828.0,2.0,6.0,2.0,6.0,2.0,400.0,2.0,140.0,2.0,644.0,2.0,2.0,2.0,5.0,2.0,736.0,2.0,10.0,2.0,10.0,2.0,828.0,2.0,1104.0,2.0,828.0,2.0,184.0,2.0,828.0,2.0,828.0,2.0,20.0,2.0,20.0,2.0,828.0,2.0,2.0,2.0,2.0,2.0,,2.0,,2.0,,2.0,
2705,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,450.0,2.0,150.0,2.0,150.0,2.0,150.0,2.0,828.0,2.0,0.0,2.0,0.0,2.0,368.0,2.0,184.0,2.0,69.0,2.0,828.0,2.0,828.0,2.0,6.0,2.0,6.0,2.0,644.0,2.0,140.0,2.0,644.0,2.0,2.0,2.0,5.0,2.0,124.0,2.0,148.0,2.0,10.0,2.0,828.0,2.0,1288.0,2.0,828.0,2.0,184.0,2.0,828.0,2.0,828.0,2.0,20.0,2.0,0.0,2.0,828.0,2.0,12.0,2.0,444.0,2.0,,2.0,,2.0,,2.0,
2706,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,450.0,2.0,150.0,2.0,150.0,2.0,150.0,2.0,828.0,2.0,644.0,2.0,0.0,2.0,0.0,2.0,184.0,2.0,69.0,2.0,828.0,2.0,828.0,2.0,6.0,2.0,6.0,2.0,100.0,2.0,140.0,2.0,644.0,2.0,2.0,2.0,1032.0,2.0,40.0,2.0,0.0,2.0,10.0,2.0,828.0,2.0,1104.0,2.0,828.0,2.0,184.0,2.0,828.0,2.0,828.0,2.0,20.0,2.0,20.0,2.0,828.0,2.0,2.0,2.0,2.0,2.0,,2.0,,2.0,,2.0,
2707,,828.0,,828.0,,828.0,,920.0,,828.0,,828.0,,450.0,14.0,150.0,14.0,50.0,14.0,150.0,14.0,828.0,14.0,644.0,14.0,0.0,14.0,0.0,14.0,184.0,14.0,69.0,14.0,828.0,14.0,828.0,14.0,6.0,14.0,6.0,14.0,140.0,14.0,0.0,14.0,1196.0,14.0,2.0,14.0,5.0,14.0,88.0,14.0,10.0,14.0,10.0,14.0,828.0,14.0,1104.0,14.0,828.0,14.0,184.0,14.0,828.0,14.0,828.0,14.0,20.0,14.0,20.0,14.0,828.0,14.0,2.0,14.0,92.0,14.0,,14.0,,14.0,,14.0,
2708,,828.0,,828.0,,828.0,,828.0,,0.0,,828.0,,450.0,2.0,114.0,2.0,150.0,2.0,150.0,2.0,828.0,2.0,644.0,2.0,644.0,2.0,0.0,2.0,184.0,2.0,69.0,2.0,828.0,2.0,828.0,2.0,6.0,2.0,6.0,2.0,200.0,2.0,0.0,2.0,644.0,2.0,2.0,2.0,5.0,2.0,10.0,2.0,10.0,2.0,10.0,2.0,828.0,2.0,828.0,2.0,828.0,2.0,184.0,2.0,92.0,2.0,920.0,2.0,40.0,2.0,2208.0,2.0,828.0,2.0,2.0,2.0,2.0,2.0,,2.0,,2.0,,2.0,
2709,,828.0,,828.0,,828.0,,828.0,,267.0,,828.0,,450.0,2.0,150.0,2.0,150.0,2.0,150.0,2.0,828.0,2.0,184.0,2.0,0.0,2.0,0.0,2.0,184.0,2.0,69.0,2.0,828.0,2.0,828.0,2.0,10.0,2.0,50.0,2.0,140.0,2.0,140.0,2.0,644.0,2.0,2.0,2.0,25.0,2.0,25.0,2.0,20.0,2.0,10.0,2.0,828.0,2.0,1104.0,2.0,74.0,2.0,276.0,2.0,828.0,2.0,828.0,2.0,20.0,2.0,267.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,,2.0,,2.0,,2.0,
2710,,828.0,,736.0,,828.0,,828.0,,828.0,,77.0,,450.0,0.0,150.0,0.0,150.0,0.0,150.0,0.0,828.0,0.0,644.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,130.0,0.0,368.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,140.0,0.0,140.0,0.0,644.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,1104.0,0.0,828.0,0.0,184.0,0.0,828.0,0.0,828.0,0.0,20.0,0.0,20.0,0.0,828.0,0.0,2.0,0.0,1424.0,0.0,,0.0,,0.0,,0.0,
2711,,828.0,,736.0,,828.0,,828.0,,0.0,,828.0,,450.0,2.0,150.0,2.0,150.0,2.0,150.0,2.0,828.0,2.0,644.0,2.0,0.0,2.0,0.0,2.0,184.0,2.0,69.0,2.0,276.0,2.0,1472.0,2.0,6.0,2.0,195.0,2.0,140.0,2.0,140.0,2.0,644.0,2.0,2.0,2.0,5.0,2.0,10.0,2.0,100.0,2.0,10.0,2.0,828.0,2.0,1104.0,2.0,828.0,2.0,184.0,2.0,828.0,2.0,828.0,2.0,0.0,2.0,20.0,2.0,0.0,2.0,2.0,2.0,74.0,2.0,,2.0,,2.0,,2.0,
2712,,828.0,,828.0,,1196.0,,828.0,,828.0,,0.0,,450.0,2.0,150.0,2.0,572.0,2.0,150.0,2.0,828.0,2.0,644.0,2.0,0.0,2.0,0.0,2.0,552.0,2.0,69.0,2.0,644.0,2.0,828.0,2.0,6.0,2.0,6.0,2.0,140.0,2.0,140.0,2.0,644.0,2.0,2.0,2.0,5.0,2.0,10.0,2.0,184.0,2.0,10.0,2.0,828.0,2.0,1104.0,2.0,828.0,2.0,184.0,2.0,0.0,2.0,828.0,2.0,40.0,2.0,736.0,2.0,828.0,2.0,2.0,2.0,2.0,2.0,,2.0,,2.0,,2.0,
2713,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,450.0,8.0,150.0,8.0,150.0,8.0,150.0,8.0,828.0,8.0,644.0,8.0,0.0,8.0,0.0,8.0,1104.0,8.0,69.0,8.0,828.0,8.0,828.0,8.0,6.0,8.0,6.0,8.0,60.0,8.0,140.0,8.0,644.0,8.0,2.0,8.0,5.0,8.0,176.0,8.0,10.0,8.0,10.0,8.0,828.0,8.0,1104.0,8.0,828.0,8.0,184.0,8.0,828.0,8.0,828.0,8.0,20.0,8.0,312.0,8.0,828.0,8.0,22.0,8.0,2.0,8.0,,8.0,,8.0,,8.0,
2714,,644.0,,828.0,,828.0,,828.0,,828.0,,828.0,,450.0,2.0,150.0,2.0,150.0,2.0,150.0,2.0,0.0,2.0,460.0,2.0,0.0,2.0,0.0,2.0,184.0,2.0,69.0,2.0,828.0,2.0,828.0,2.0,6.0,2.0,6.0,2.0,140.0,2.0,282.0,2.0,644.0,2.0,2.0,2.0,10.0,2.0,10.0,2.0,10.0,2.0,10.0,2.0,828.0,2.0,1104.0,2.0,828.0,2.0,184.0,2.0,828.0,2.0,828.0,2.0,20.0,2.0,0.0,2.0,828.0,2.0,2.0,2.0,2.0,2.0,,2.0,,2.0,,2.0,
2715,,828.0,,828.0,,828.0,,0.0,,828.0,,828.0,,450.0,34.0,150.0,34.0,100.0,34.0,150.0,34.0,828.0,34.0,644.0,34.0,0.0,34.0,0.0,34.0,184.0,34.0,69.0,34.0,828.0,34.0,828.0,34.0,6.0,34.0,6.0,34.0,140.0,34.0,140.0,34.0,644.0,34.0,2.0,34.0,5.0,34.0,10.0,34.0,10.0,34.0,10.0,34.0,828.0,34.0,1104.0,34.0,1012.0,34.0,184.0,34.0,828.0,34.0,828.0,34.0,20.0,34.0,434.0,34.0,828.0,34.0,2.0,34.0,2.0,34.0,,34.0,,34.0,,34.0,
2716,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,450.0,2.0,150.0,2.0,150.0,2.0,150.0,2.0,828.0,2.0,644.0,2.0,0.0,2.0,0.0,2.0,184.0,2.0,69.0,2.0,29.0,2.0,828.0,2.0,6.0,2.0,6.0,2.0,140.0,2.0,140.0,2.0,644.0,2.0,2.0,2.0,5.0,2.0,10.0,2.0,10.0,2.0,5.0,2.0,828.0,2.0,1104.0,2.0,828.0,2.0,184.0,2.0,828.0,2.0,828.0,2.0,20.0,2.0,20.0,2.0,828.0,2.0,2.0,2.0,2.0,2.0,,2.0,,2.0,,2.0,
2717,,92.0,,828.0,,828.0,,828.0,,460.0,,828.0,,450.0,2.0,150.0,2.0,150.0,2.0,150.0,2.0,828.0,2.0,644.0,2.0,276.0,2.0,0.0,2.0,184.0,2.0,69.0,2.0,0.0,2.0,828.0,2.0,6.0,2.0,6.0,2.0,140.0,2.0,140.0,2.0,736.0,2.0,2.0,2.0,5.0,2.0,10.0,2.0,10.0,2.0,0.0,2.0,828.0,2.0,1104.0,2.0,276.0,2.0,184.0,2.0,828.0,2.0,828.0,2.0,20.0,2.0,644.0,2.0,1012.0,2.0,2.0,2.0,2.0,2.0,,2.0,,2.0,,2.0,
2718,,828.0,,828.0,,828.0,,184.0,,828.0,,828.0,,600.0,2.0,150.0,2.0,150.0,2.0,150.0,2.0,828.0,2.0,644.0,2.0,0.0,2.0,0.0,2.0,184.0,2.0,69.0,2.0,828.0,2.0,828.0,2.0,6.0,2.0,6.0,2.0,140.0,2.0,140.0,2.0,644.0,2.0,2.0,2.0,5.0,2.0,118.0,2.0,10.0,2.0,10.0,2.0,828.0,2.0,1104.0,2.0,0.0,2.0,184.0,2.0,828.0,2.0,828.0,2.0,20.0,2.0,828.0,2.0,828.0,2.0,2.0,2.0,2.0,2.0,,2.0,,2.0,,2.0,
2719,,828.0,,828.0,,828.0,,828.0,,920.0,,828.0,,400.0,2.0,150.0,2.0,150.0,2.0,150.0,2.0,828.0,2.0,688.0,2.0,222.0,2.0,0.0,2.0,184.0,2.0,69.0,2.0,828.0,2.0,828.0,2.0,6.0,2.0,368.0,2.0,140.0,2.0,140.0,2.0,644.0,2.0,2.0,2.0,5.0,2.0,160.0,2.0,10.0,2.0,10.0,2.0,828.0,2.0,1104.0,2.0,828.0,2.0,184.0,2.0,828.0,2.0,828.0,2.0,20.0,2.0,0.0,2.0,828.0,2.0,2.0,2.0,2.0,2.0,,2.0,,2.0,,2.0,
2720,,828.0,,828.0,,276.0,,828.0,,0.0,,0.0,,450.0,6.0,150.0,6.0,150.0,6.0,500.0,6.0,828.0,6.0,644.0,6.0,0.0,6.0,0.0,6.0,184.0,6.0,69.0,6.0,828.0,6.0,828.0,6.0,6.0,6.0,6.0,6.0,20.0,6.0,140.0,6.0,644.0,6.0,2.0,6.0,5.0,6.0,10.0,6.0,5.0,6.0,104.0,6.0,828.0,6.0,1104.0,6.0,828.0,6.0,184.0,6.0,828.0,6.0,828.0,6.0,20.0,6.0,828.0,6.0,828.0,6.0,2.0,6.0,2.0,6.0,,6.0,,6.0,,6.0,
2721,,828.0,,828.0,,828.0,,552.0,,828.0,,828.0,,450.0,2.0,150.0,2.0,150.0,2.0,150.0,2.0,828.0,2.0,644.0,2.0,0.0,2.0,0.0,2.0,920.0,2.0,69.0,2.0,828.0,2.0,828.0,2.0,6.0,2.0,6.0,2.0,161.0,2.0,344.0,2.0,623.0,2.0,2.0,2.0,5.0,2.0,10.0,2.0,10.0,2.0,10.0,2.0,828.0,2.0,1104.0,2.0,828.0,2.0,368.0,2.0,828.0,2.0,828.0,2.0,20.0,2.0,828.0,2.0,828.0,2.0,2.0,2.0,2.0,2.0,,2.0,,2.0,,2.0,
2722,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,450.0,2.0,150.0,2.0,150.0,2.0,150.0,2.0,828.0,2.0,644.0,2.0,0.0,2.0,920.0,2.0,184.0,2.0,69.0,2.0,828.0,2.0,828.0,2.0,6.0,2.0,0.0,2.0,140.0,2.0,140.0,2.0,89.0,2.0,2.0,2.0,5.0,2.0,10.0,2.0,10.0,2.0,90.0,2.0,828.0,2.0,1104.0,2.0,0.0,2.0,184.0,2.0,828.0,2.0,828.0,2.0,20.0,2.0,828.0,2.0,828.0,2.0,2.0,2.0,10.0,2.0,,2.0,,2.0,,2.0,
2723,,828.0,,1012.0,,828.0,,828.0,,828.0,,1328.0,,450.0,2.0,150.0,2.0,300.0,2.0,150.0,2.0,828.0,2.0,920.0,2.0,0.0,2.0,0.0,2.0,92.0,2.0,69.0,2.0,828.0,2.0,828.0,2.0,6.0,2.0,828.0,2.0,140.0,2.0,140.0,2.0,644.0,2.0,2.0,2.0,5.0,2.0,10.0,2.0,10.0,2.0,10.0,2.0,828.0,2.0,1104.0,2.0,828.0,2.0,0.0,2.0,828.0,2.0,828.0,2.0,20.0,2.0,828.0,2.0,828.0,2.0,2.0,2.0,2.0,2.0,,2.0,,2.0,,2.0,
2724,,828.0,,0.0,,828.0,,828.0,,828.0,,828.0,,450.0,2.0,4.0,2.0,150.0,2.0,150.0,2.0,828.0,2.0,644.0,2.0,0.0,2.0,0.0,2.0,184.0,2.0,69.0,2.0,828.0,2.0,0.0,2.0,2.0,2.0,6.0,2.0,140.0,2.0,140.0,2.0,644.0,2.0,2.0,2.0,5.0,2.0,0.0,2.0,10.0,2.0,415.0,2.0,828.0,2.0,1104.0,2.0,828.0,2.0,184.0,2.0,828.0,2.0,828.0,2.0,20.0,2.0,828.0,2.0,828.0,2.0,16.0,2.0,2.0,2.0,,2.0,,2.0,,2.0,
2725,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,250.0,2.0,150.0,2.0,100.0,2.0,100.0,2.0,828.0,2.0,644.0,2.0,0.0,2.0,0.0,2.0,184.0,2.0,253.0,2.0,828.0,2.0,828.0,2.0,6.0,2.0,20.0,2.0,140.0,2.0,140.0,2.0,644.0,2.0,2.0,2.0,5.0,2.0,10.0,2.0,10.0,2.0,10.0,2.0,828.0,2.0,1104.0,2.0,639.0,2.0,184.0,2.0,0.0,2.0,828.0,2.0,20.0,2.0,828.0,2.0,828.0,2.0,2.0,2.0,2.0,2.0,,2.0,,2.0,,2.0,
2726,,828.0,,828.0,,828.0,,736.0,,1012.0,,184.0,,450.0,2.0,200.0,2.0,150.0,2.0,150.0,2.0,828.0,2.0,644.0,2.0,184.0,2.0,0.0,2.0,184.0,2.0,69.0,2.0,828.0,2.0,828.0,2.0,6.0,2.0,6.0,2.0,140.0,2.0,140.0,2.0,644.0,2.0,2.0,2.0,5.0,2.0,10.0,2.0,0.0,2.0,10.0,2.0,828.0,2.0,1104.0,2.0,828.0,2.0,184.0,2.0,828.0,2.0,0.0,2.0,20.0,2.0,828.0,2.0,828.0,2.0,2.0,2.0,12.0,2.0,,2.0,,2.0,,2.0,
2727,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,450.0,2.0,150.0,2.0,150.0,2.0,150.0,2.0,92.0,2.0,644.0,2.0,0.0,2.0,0.0,2.0,460.0,2.0,69.0,2.0,828.0,2.0,828.0,2.0,6.0,2.0,0.0,2.0,140.0,2.0,140.0,2.0,828.0,2.0,2.0,2.0,0.0,2.0,10.0,2.0,10.0,2.0,10.0,2.0,828.0,2.0,1104.0,2.0,828.0,2.0,184.0,2.0,552.0,2.0,828.0,2.0,20.0,2.0,640.0,2.0,92.0,2.0,2.0,2.0,2.0,2.0,,2.0,,2.0,,2.0,
2728,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,450.0,2.0,184.0,2.0,150.0,2.0,150.0,2.0,534.0,2.0,644.0,2.0,0.0,2.0,0.0,2.0,184.0,2.0,69.0,2.0,828.0,2.0,828.0,2.0,6.0,2.0,6.0,2.0,140.0,2.0,140.0,2.0,644.0,2.0,2.0,2.0,5.0,2.0,10.0,2.0,10.0,2.0,10.0,2.0,736.0,2.0,1104.0,2.0,828.0,2.0,184.0,2.0,828.0,2.0,828.0,2.0,20.0,2.0,828.0,2.0,828.0,2.0,2.0,2.0,1380.0,2.0,,2.0,,2.0,,2.0,
2729,,828.0,,828.0,,828.0,,460.0,,828.0,,828.0,,828.0,2.0,150.0,2.0,150.0,2.0,92.0,2.0,644.0,2.0,644.0,2.0,0.0,2.0,0.0,2.0,184.0,2.0,69.0,2.0,828.0,2.0,828.0,2.0,6.0,2.0,6.0,2.0,140.0,2.0,140.0,2.0,644.0,2.0,2.0,2.0,5.0,2.0,10.0,2.0,10.0,2.0,10.0,2.0,828.0,2.0,1104.0,2.0,828.0,2.0,0.0,2.0,828.0,2.0,828.0,2.0,20.0,2.0,1196.0,2.0,828.0,2.0,2.0,2.0,38.0,2.0,,2.0,,2.0,,2.0,
2730,,276.0,,828.0,,828.0,,260.0,,828.0,,828.0,,400.0,2.0,150.0,2.0,154.0,2.0,150.0,2.0,644.0,2.0,644.0,2.0,0.0,2.0,0.0,2.0,184.0,2.0,69.0,2.0,828.0,2.0,1656.0,2.0,6.0,2.0,6.0,2.0,140.0,2.0,140.0,2.0,644.0,2.0,2.0,2.0,5.0,2.0,10.0,2.0,10.0,2.0,10.0,2.0,828.0,2.0,1104.0,2.0,828.0,2.0,184.0,2.0,828.0,2.0,828.0,2.0,20.0,2.0,828.0,2.0,828.0,2.0,0.0,2.0,38.0,2.0,,2.0,,2.0,,2.0,
2731,,828.0,,828.0,,368.0,,828.0,,828.0,,828.0,,450.0,2.0,150.0,2.0,300.0,2.0,150.0,2.0,644.0,2.0,644.0,2.0,0.0,2.0,0.0,2.0,184.0,2.0,132.0,2.0,828.0,2.0,828.0,2.0,6.0,2.0,6.0,2.0,140.0,2.0,140.0,2.0,644.0,2.0,2.0,2.0,5.0,2.0,10.0,2.0,35.0,2.0,10.0,2.0,828.0,2.0,1104.0,2.0,828.0,2.0,184.0,2.0,828.0,2.0,828.0,2.0,20.0,2.0,828.0,2.0,828.0,2.0,184.0,2.0,38.0,2.0,,2.0,,2.0,,2.0,
2732,,828.0,,828.0,,828.0,,1104.0,,828.0,,828.0,,450.0,2.0,814.0,2.0,150.0,2.0,150.0,2.0,644.0,2.0,644.0,2.0,0.0,2.0,0.0,2.0,184.0,2.0,69.0,2.0,828.0,2.0,0.0,2.0,6.0,2.0,6.0,2.0,140.0,2.0,140.0,2.0,644.0,2.0,2.0,2.0,5.0,2.0,10.0,2.0,10.0,2.0,35.0,2.0,828.0,2.0,1104.0,2.0,828.0,2.0,184.0,2.0,828.0,2.0,828.0,2.0,20.0,2.0,828.0,2.0,828.0,2.0,2.0,2.0,38.0,2.0,,2.0,,2.0,,2.0,
2733,,828.0,,276.0,,828.0,,828.0,,828.0,,0.0,,450.0,2.0,200.0,2.0,150.0,2.0,150.0,2.0,644.0,2.0,644.0,2.0,0.0,2.0,0.0,2.0,184.0,2.0,69.0,2.0,828.0,2.0,828.0,2.0,6.0,2.0,6.0,2.0,140.0,2.0,140.0,2.0,644.0,2.0,2.0,2.0,5.0,2.0,10.0,2.0,10.0,2.0,10.0,2.0,276.0,2.0,1104.0,2.0,828.0,2.0,184.0,2.0,828.0,2.0,828.0,2.0,20.0,2.0,828.0,2.0,0.0,2.0,356.0,2.0,0.0,2.0,,2.0,,2.0,,2.0,
2734,,828.0,,368.0,,828.0,,184.0,,552.0,,828.0,,450.0,8.0,150.0,8.0,300.0,8.0,150.0,8.0,644.0,8.0,368.0,8.0,0.0,8.0,0.0,8.0,184.0,8.0,69.0,8.0,828.0,8.0,828.0,8.0,6.0,8.0,6.0,8.0,140.0,8.0,140.0,8.0,644.0,8.0,2.0,8.0,5.0,8.0,10.0,8.0,10.0,8.0,35.0,8.0,828.0,8.0,1104.0,8.0,828.0,8.0,184.0,8.0,828.0,8.0,828.0,8.0,20.0,8.0,828.0,8.0,828.0,8.0,2.0,8.0,38.0,8.0,,8.0,,8.0,,8.0,
2735,,828.0,,828.0,,828.0,,828.0,,828.0,,828.0,,450.0,2.0,150.0,2.0,150.0,2.0,150.0,2.0,644.0,2.0,644.0,2.0,0.0,2.0,0.0,2.0,184.0,2.0,69.0,2.0,828.0,2.0,828.0,2.0,6.0,2.0,6.0,2.0,140.0,2.0,140.0,2.0,644.0,2.0,2.0,2.0,30.0,2.0,0.0,2.0,10.0,2.0,20.0,2.0,828.0,2.0,1104.0,2.0,828.0,2.0,184.0,2.0,828.0,2.0,828.0,2.0,20.0,2.0,0.0,2.0,184.0,2.0,2.0,2.0,38.0,2.0,,2.0,,2.0,,2.0,
