,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
0,368.0,89.0,368.0,712.0,368.0,332.0,368.0,56.0,368.0,370.0,368.0,184.0,368.0,249.0,368.0,89.0,368.0,166.0,368.0,332.0,368.0,370.0,368.0,370.0,368.0,0.0,368.0,0.0,368.0,920.0,368.0,166.0,368.0,249.0,368.0,0.0,368.0,92.0,368.0,231.0,368.0,1079.0,368.0,89.0
1,368.0,89.0,368.0,890.0,368.0,332.0,368.0,56.0,368.0,370.0,368.0,184.0,368.0,249.0,368.0,89.0,368.0,332.0,368.0,332.0,368.0,370.0,368.0,370.0,368.0,0.0,368.0,356.0,368.0,0.0,368.0,602.0,368.0,172.0,368.0,184.0,368.0,276.0,368.0,0.0,368.0,332.0,368.0,89.0
2,368.0,89.0,368.0,712.0,368.0,332.0,368.0,56.0,368.0,370.0,368.0,184.0,368.0,249.0,368.0,89.0,368.0,332.0,368.0,332.0,368.0,370.0,368.0,370.0,368.0,0.0,368.0,0.0,368.0,736.0,368.0,249.0,368.0,415.0,368.0,444.0,368.0,92.0,368.0,178.0,368.0,249.0,368.0,89.0
3,368.0,89.0,368.0,712.0,368.0,332.0,368.0,56.0,368.0,370.0,368.0,184.0,368.0,249.0,368.0,89.0,368.0,332.0,368.0,332.0,368.0,370.0,368.0,370.0,368.0,0.0,368.0,178.0,368.0,747.0,368.0,249.0,368.0,249.0,368.0,276.0,368.0,736.0,368.0,0.0,368.0,148.0,368.0,178.0
4,368.0,89.0,368.0,712.0,368.0,332.0,368.0,56.0,368.0,370.0,368.0,184.0,368.0,249.0,368.0,89.0,368.0,332.0,368.0,332.0,368.0,370.0,368.0,1258.0,368.0,705.0,368.0,0.0,368.0,184.0,368.0,249.0,368.0,249.0,368.0,142.0,368.0,644.0,368.0,0.0,368.0,83.0,368.0,178.0
5,368.0,89.0,368.0,712.0,368.0,332.0,368.0,56.0,368.0,370.0,368.0,184.0,368.0,249.0,368.0,89.0,368.0,332.0,368.0,332.0,368.0,370.0,368.0,370.0,368.0,498.0,368.0,0.0,368.0,0.0,368.0,249.0,368.0,249.0,368.0,0.0,368.0,368.0,368.0,460.0,368.0,0.0,368.0,89.0
6,368.0,89.0,368.0,712.0,368.0,332.0,368.0,56.0,368.0,370.0,368.0,184.0,368.0,249.0,368.0,89.0,368.0,332.0,368.0,332.0,368.0,0.0,368.0,370.0,368.0,0.0,368.0,92.0,368.0,552.0,368.0,249.0,368.0,249.0,368.0,276.0,368.0,368.0,368.0,664.0,368.0,249.0,368.0,89.0
7,368.0,89.0,368.0,712.0,368.0,332.0,368.0,56.0,368.0,370.0,368.0,184.0,368.0,249.0,368.0,89.0,368.0,332.0,368.0,332.0,368.0,370.0,368.0,370.0,368.0,0.0,368.0,0.0,368.0,65.0,368.0,249.0,368.0,249.0,368.0,276.0,368.0,920.0,368.0,332.0,368.0,1012.0,368.0,89.0
8,368.0,89.0,368.0,712.0,368.0,368.0,368.0,280.0,368.0,280.0,368.0,0.0,368.0,89.0,368.0,89.0,368.0,249.0,368.0,332.0,368.0,370.0,368.0,370.0,368.0,0.0,368.0,0.0,368.0,368.0,368.0,249.0,368.0,498.0,368.0,276.0,368.0,1104.0,368.0,166.0,368.0,1290.0,368.0,86.0
9,368.0,89.0,368.0,712.0,368.0,368.0,368.0,280.0,368.0,280.0,368.0,1012.0,368.0,89.0,368.0,89.0,368.0,249.0,368.0,332.0,368.0,370.0,368.0,370.0,368.0,0.0,368.0,0.0,368.0,368.0,368.0,249.0,368.0,249.0,368.0,828.0,368.0,92.0,368.0,415.0,368.0,0.0,368.0,89.0
10,368.0,89.0,368.0,712.0,368.0,368.0,368.0,280.0,368.0,280.0,368.0,184.0,368.0,89.0,368.0,89.0,368.0,332.0,368.0,332.0,368.0,370.0,368.0,370.0,368.0,0.0,368.0,0.0,368.0,368.0,368.0,249.0,368.0,166.0,368.0,276.0,368.0,0.0,368.0,89.0,368.0,0.0,368.0,89.0
11,368.0,89.0,368.0,712.0,368.0,368.0,368.0,280.0,368.0,280.0,368.0,184.0,368.0,267.0,368.0,89.0,368.0,664.0,368.0,332.0,368.0,370.0,368.0,370.0,368.0,0.0,368.0,644.0,368.0,552.0,368.0,276.0,368.0,249.0,368.0,276.0,368.0,0.0,368.0,276.0,368.0,332.0,368.0,89.0
12,368.0,89.0,368.0,712.0,368.0,368.0,368.0,280.0,368.0,224.0,368.0,184.0,368.0,0.0,368.0,89.0,368.0,332.0,368.0,332.0,368.0,370.0,368.0,370.0,368.0,267.0,368.0,0.0,368.0,368.0,368.0,0.0,368.0,0.0,368.0,276.0,368.0,368.0,368.0,498.0,368.0,83.0,368.0,89.0
13,368.0,89.0,368.0,712.0,368.0,368.0,368.0,280.0,368.0,280.0,368.0,184.0,368.0,89.0,368.0,89.0,368.0,83.0,368.0,332.0,368.0,370.0,368.0,370.0,368.0,276.0,368.0,0.0,368.0,368.0,368.0,1012.0,368.0,89.0,368.0,276.0,368.0,368.0,368.0,249.0,368.0,0.0,368.0,89.0
14,368.0,89.0,368.0,712.0,368.0,368.0,368.0,280.0,368.0,280.0,368.0,184.0,368.0,89.0,368.0,552.0,368.0,332.0,368.0,1564.0,368.0,666.0,368.0,370.0,368.0,0.0,368.0,0.0,368.0,368.0,368.0,0.0,368.0,249.0,368.0,276.0,368.0,534.0,368.0,296.0,368.0,92.0,368.0,89.0
15,368.0,89.0,368.0,712.0,368.0,368.0,368.0,280.0,368.0,280.0,368.0,184.0,368.0,89.0,368.0,332.0,368.0,332.0,368.0,332.0,368.0,370.0,368.0,370.0,368.0,0.0,368.0,1068.0,368.0,368.0,368.0,0.0,368.0,83.0,368.0,276.0,368.0,644.0,368.0,249.0,368.0,498.0,368.0,0.0
16,368.0,89.0,368.0,712.0,368.0,368.0,368.0,280.0,368.0,280.0,368.0,184.0,368.0,89.0,368.0,332.0,368.0,332.0,368.0,0.0,368.0,370.0,368.0,370.0,368.0,0.0,368.0,0.0,368.0,368.0,368.0,830.0,368.0,0.0,368.0,276.0,368.0,460.0,368.0,0.0,368.0,83.0,368.0,267.0
17,368.0,89.0,368.0,712.0,368.0,368.0,368.0,280.0,368.0,280.0,368.0,644.0,368.0,89.0,368.0,0.0,368.0,332.0,368.0,332.0,368.0,370.0,368.0,370.0,368.0,0.0,368.0,0.0,368.0,368.0,368.0,0.0,368.0,0.0,368.0,276.0,368.0,83.0,368.0,552.0,368.0,83.0,368.0,89.0
18,368.0,89.0,368.0,712.0,368.0,368.0,368.0,280.0,368.0,280.0,368.0,184.0,368.0,89.0,368.0,249.0,368.0,332.0,368.0,332.0,368.0,370.0,368.0,86.0,368.0,0.0,368.0,644.0,368.0,368.0,368.0,166.0,368.0,0.0,368.0,276.0,368.0,0.0,368.0,0.0,368.0,249.0,368.0,736.0
19,368.0,89.0,368.0,712.0,368.0,368.0,368.0,280.0,368.0,280.0,368.0,276.0,368.0,89.0,368.0,332.0,368.0,332.0,368.0,332.0,368.0,370.0,368.0,222.0,368.0,0.0,368.0,0.0,368.0,368.0,368.0,552.0,368.0,332.0,368.0,276.0,368.0,644.0,368.0,664.0,368.0,166.0,368.0,445.0
20,368.0,89.0,368.0,712.0,368.0,368.0,368.0,280.0,368.0,280.0,368.0,0.0,368.0,89.0,368.0,332.0,368.0,166.0,368.0,332.0,368.0,370.0,368.0,178.0,368.0,0.0,368.0,0.0,368.0,368.0,368.0,83.0,368.0,0.0,368.0,276.0,368.0,0.0,368.0,0.0,368.0,830.0,368.0,267.0
21,368.0,89.0,368.0,712.0,368.0,368.0,368.0,280.0,368.0,280.0,368.0,368.0,368.0,89.0,368.0,332.0,368.0,332.0,368.0,332.0,368.0,370.0,368.0,370.0,368.0,0.0,368.0,0.0,368.0,368.0,368.0,498.0,368.0,0.0,368.0,276.0,368.0,644.0,368.0,0.0,368.0,332.0,368.0,184.0
22,368.0,89.0,368.0,712.0,368.0,368.0,368.0,280.0,368.0,280.0,368.0,184.0,368.0,89.0,368.0,332.0,368.0,332.0,368.0,332.0,368.0,370.0,368.0,370.0,368.0,0.0,368.0,0.0,368.0,368.0,368.0,249.0,368.0,0.0,368.0,89.0,368.0,552.0,368.0,83.0,368.0,0.0,368.0,0.0
23,368.0,89.0,368.0,712.0,368.0,368.0,368.0,280.0,368.0,280.0,368.0,184.0,368.0,0.0,368.0,332.0,368.0,332.0,368.0,332.0,368.0,370.0,368.0,370.0,368.0,0.0,368.0,0.0,368.0,92.0,368.0,498.0,368.0,0.0,368.0,89.0,368.0,276.0,368.0,71.0,368.0,430.0,368.0,89.0
24,368.0,89.0,368.0,356.0,368.0,368.0,368.0,280.0,368.0,280.0,368.0,184.0,368.0,89.0,368.0,332.0,368.0,332.0,368.0,332.0,368.0,370.0,368.0,370.0,368.0,0.0,368.0,0.0,368.0,828.0,368.0,736.0,368.0,0.0,368.0,89.0,368.0,368.0,368.0,0.0,368.0,184.0,368.0,89.0
25,368.0,89.0,368.0,712.0,368.0,368.0,368.0,168.0,368.0,280.0,368.0,184.0,368.0,89.0,368.0,332.0,368.0,332.0,368.0,332.0,368.0,370.0,368.0,370.0,368.0,0.0,368.0,0.0,368.0,368.0,368.0,236.0,368.0,332.0,368.0,89.0,368.0,368.0,368.0,83.0,368.0,249.0,368.0,89.0
26,368.0,89.0,368.0,712.0,368.0,368.0,368.0,280.0,368.0,280.0,368.0,184.0,368.0,89.0,368.0,332.0,368.0,0.0,368.0,0.0,368.0,370.0,368.0,370.0,368.0,644.0,368.0,178.0,368.0,368.0,368.0,0.0,368.0,0.0,368.0,89.0,368.0,368.0,368.0,0.0,368.0,747.0,368.0,89.0
27,368.0,89.0,368.0,712.0,368.0,368.0,368.0,168.0,368.0,280.0,368.0,184.0,368.0,89.0,368.0,332.0,368.0,332.0,368.0,332.0,368.0,370.0,368.0,370.0,368.0,0.0,368.0,0.0,368.0,368.0,368.0,996.0,368.0,0.0,368.0,89.0,368.0,368.0,368.0,249.0,368.0,184.0,368.0,89.0
