0,63.0,61.0,22.0,61.0,61.0,30.0,61.0,61.0,61.0,61.0,61.0,0.0,89.0,22.0,22.0,22.0,25.0,25.0,125.0,125.0,125.0,61.0,61.0,61.0,67.0,67.0,67.0,6.0,40.0,61.0,61.0,61.0,90.0,90.0,90.0,59.0,99.0,31.0,31.0,31.0,135.0,78.0,135.0,61.0,61.0,61.0,9.0,9.0,39.0,39.0,39.0,24.0,24.0,40.0,36.0,40.0,62.0,62.0,52.0,95.0,95.0,119.0,119.0,126.0,126.0,49.0,63.0,133.0,84.0,84.0,37.0,22.0,22.0,27.0,10.0,0.0,0.0,17.0,17.0,66.0,16.0,66.0,26.0,50.0,89.0,71.0,17.0,42.0,21.0,70.0,70.0,70.0,48.0,0.0,37.0,37.0,28.0,12.0,12.0,61.0,88.0,39.0,39.0,36.0,90.0,90.0,99.0,99.0,21.0,31.0,27.0,25.0,18.0,56.0,24.0,11.0,40.0,40.0,62.0,62.0,95.0
1,61.0,61.0,22.0,61.0,61.0,61.0,61.0,4.0,61.0,6.0,61.0,89.0,89.0,126.0,22.0,61.0,36.0,25.0,125.0,125.0,125.0,61.0,61.0,26.0,67.0,67.0,67.0,6.0,6.0,63.0,61.0,61.0,90.0,90.0,61.0,99.0,99.0,87.0,31.0,31.0,135.0,74.0,135.0,79.0,61.0,58.0,9.0,9.0,39.0,39.0,39.0,40.0,24.0,40.0,41.0,3.0,62.0,16.0,95.0,95.0,95.0,36.0,119.0,126.0,126.0,133.0,133.0,133.0,82.0,84.0,84.0,56.0,22.0,22.0,10.0,0.0,22.0,17.0,80.0,66.0,77.0,66.0,26.0,1.0,28.0,71.0,19.0,42.0,42.0,70.0,33.0,70.0,24.0,16.0,37.0,37.0,12.0,12.0,32.0,34.0,61.0,1.0,15.0,39.0,38.0,97.0,99.0,99.0,31.0,31.0,43.0,25.0,25.0,36.0,24.0,40.0,0.0,40.0,62.0,62.0,95.0
2,61.0,61.0,22.0,20.0,72.0,61.0,9.0,61.0,61.0,61.0,66.0,89.0,89.0,126.0,22.0,1.0,25.0,25.0,125.0,68.0,125.0,61.0,61.0,61.0,67.0,67.0,67.0,6.0,6.0,61.0,24.0,61.0,90.0,40.0,90.0,99.0,99.0,31.0,37.0,70.0,135.0,135.0,135.0,61.0,61.0,61.0,9.0,9.0,39.0,39.0,39.0,24.0,24.0,19.0,3.0,40.0,27.0,8.0,95.0,95.0,95.0,119.0,119.0,126.0,126.0,133.0,133.0,133.0,84.0,84.0,44.0,154.0,28.0,22.0,10.0,0.0,0.0,0.0,17.0,13.0,66.0,66.0,3.0,11.0,71.0,71.0,42.0,42.0,42.0,70.0,70.0,11.0,0.0,16.0,93.0,37.0,12.0,12.0,48.0,61.0,61.0,39.0,39.0,39.0,90.0,45.0,38.0,99.0,10.0,31.0,31.0,25.0,88.0,43.0,24.0,40.0,40.0,40.0,62.0,62.0,95.0
3,61.0,9.0,22.0,61.0,61.0,72.0,61.0,61.0,61.0,61.0,61.0,89.0,89.0,126.0,22.0,22.0,25.0,25.0,125.0,125.0,70.0,70.0,61.0,61.0,67.0,67.0,67.0,6.0,6.0,61.0,61.0,61.0,90.0,34.0,90.0,29.0,99.0,31.0,31.0,76.0,135.0,135.0,135.0,61.0,61.0,61.0,9.0,9.0,51.0,12.0,39.0,24.0,24.0,40.0,40.0,40.0,62.0,57.0,95.0,95.0,95.0,119.0,69.0,126.0,126.0,133.0,133.0,133.0,5.0,84.0,84.0,154.0,15.0,22.0,10.0,0.0,17.0,17.0,143.0,66.0,66.0,13.0,26.0,1.0,71.0,71.0,42.0,42.0,42.0,70.0,70.0,70.0,3.0,36.0,37.0,108.0,37.0,119.0,12.0,61.0,6.0,19.0,39.0,2.0,90.0,97.0,99.0,99.0,31.0,31.0,31.0,25.0,0.0,23.0,24.0,40.0,40.0,40.0,62.0,62.0,95.0
4,61.0,60.0,22.0,39.0,61.0,61.0,61.0,61.0,61.0,20.0,61.0,89.0,89.0,126.0,22.0,22.0,25.0,25.0,125.0,125.0,125.0,61.0,61.0,80.0,67.0,67.0,67.0,6.0,6.0,62.0,61.0,61.0,90.0,90.0,90.0,99.0,99.0,34.0,31.0,31.0,135.0,135.0,135.0,51.0,61.0,31.0,9.0,9.0,39.0,39.0,10.0,24.0,24.0,40.0,40.0,40.0,14.0,62.0,95.0,95.0,95.0,119.0,119.0,126.0,126.0,52.0,133.0,90.0,84.0,84.0,84.0,154.0,22.0,63.0,10.0,0.0,22.0,17.0,17.0,65.0,43.0,66.0,26.0,1.0,26.0,71.0,42.0,42.0,42.0,70.0,70.0,70.0,0.0,74.0,102.0,0.0,12.0,12.0,12.0,73.0,61.0,39.0,39.0,16.0,90.0,97.0,99.0,10.0,31.0,31.0,31.0,25.0,25.0,3.0,24.0,40.0,40.0,40.0,62.0,29.0,95.0
5,61.0,61.0,22.0,39.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,89.0,89.0,126.0,22.0,22.0,25.0,25.0,11.0,125.0,125.0,10.0,63.0,61.0,67.0,67.0,67.0,20.0,6.0,61.0,61.0,61.0,90.0,90.0,76.0,99.0,99.0,31.0,31.0,51.0,135.0,135.0,79.0,26.0,61.0,61.0,9.0,9.0,39.0,39.0,4.0,24.0,24.0,14.0,40.0,40.0,62.0,62.0,95.0,69.0,95.0,119.0,119.0,126.0,126.0,61.0,133.0,133.0,84.0,84.0,84.0,154.0,19.0,22.0,10.0,0.0,31.0,17.0,17.0,7.0,66.0,66.0,12.0,42.0,82.0,23.0,70.0,42.0,42.0,76.0,9.0,70.0,16.0,16.0,37.0,37.0,12.0,22.0,12.0,61.0,61.0,39.0,39.0,90.0,90.0,22.0,19.0,99.0,31.0,31.0,19.0,25.0,25.0,24.0,23.0,40.0,40.0,90.0,62.0,62.0,95.0
6,61.0,61.0,22.0,39.0,59.0,61.0,61.0,61.0,61.0,61.0,61.0,89.0,89.0,126.0,22.0,22.0,25.0,25.0,125.0,125.0,125.0,61.0,61.0,61.0,67.0,56.0,67.0,6.0,6.0,61.0,61.0,61.0,90.0,90.0,72.0,99.0,99.0,18.0,31.0,31.0,135.0,135.0,135.0,61.0,17.0,61.0,9.0,9.0,39.0,39.0,39.0,46.0,4.0,40.0,40.0,42.0,50.0,62.0,95.0,95.0,95.0,119.0,119.0,126.0,11.0,133.0,33.0,133.0,14.0,9.0,84.0,154.0,22.0,22.0,10.0,0.0,17.0,17.0,0.0,66.0,66.0,66.0,7.0,1.0,71.0,71.0,42.0,42.0,42.0,22.0,70.0,70.0,66.0,16.0,86.0,0.0,12.0,12.0,12.0,61.0,61.0,71.0,26.0,90.0,90.0,124.0,99.0,99.0,31.0,51.0,72.0,25.0,6.0,23.0,24.0,40.0,0.0,94.0,62.0,54.0,30.0
7,61.0,61.0,22.0,39.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,89.0,89.0,126.0,22.0,22.0,25.0,28.0,117.0,64.0,125.0,61.0,61.0,61.0,67.0,5.0,67.0,6.0,6.0,61.0,61.0,61.0,43.0,90.0,90.0,99.0,99.0,31.0,31.0,71.0,135.0,135.0,135.0,61.0,61.0,61.0,11.0,9.0,39.0,39.0,39.0,24.0,24.0,40.0,40.0,40.0,62.0,62.0,95.0,95.0,95.0,119.0,119.0,126.0,126.0,133.0,49.0,20.0,0.0,84.0,70.0,154.0,22.0,22.0,10.0,35.0,93.0,17.0,17.0,79.0,66.0,66.0,26.0,1.0,71.0,20.0,42.0,42.0,42.0,15.0,70.0,37.0,16.0,58.0,37.0,16.0,12.0,12.0,12.0,61.0,61.0,39.0,39.0,90.0,4.0,34.0,99.0,99.0,31.0,31.0,25.0,25.0,51.0,0.0,24.0,40.0,51.0,62.0,62.0,62.0,95.0
8,61.0,61.0,61.0,39.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,89.0,89.0,126.0,22.0,61.0,79.0,25.0,125.0,125.0,125.0,61.0,61.0,61.0,56.0,4.0,67.0,6.0,6.0,61.0,61.0,61.0,90.0,90.0,90.0,99.0,82.0,31.0,10.0,31.0,135.0,135.0,135.0,61.0,61.0,61.0,9.0,9.0,39.0,39.0,39.0,24.0,24.0,40.0,40.0,40.0,28.0,62.0,95.0,95.0,95.0,100.0,119.0,12.0,126.0,133.0,49.0,21.0,36.0,84.0,22.0,154.0,22.0,16.0,35.0,0.0,82.0,17.0,17.0,36.0,66.0,66.0,26.0,1.0,71.0,71.0,42.0,42.0,42.0,70.0,54.0,14.0,15.0,16.0,37.0,37.0,12.0,17.0,12.0,61.0,61.0,39.0,39.0,90.0,90.0,97.0,99.0,99.0,31.0,31.0,22.0,18.0,43.0,24.0,24.0,40.0,40.0,62.0,62.0,62.0,5.0
9,61.0,61.0,61.0,39.0,61.0,61.0,62.0,61.0,61.0,61.0,61.0,89.0,89.0,126.0,22.0,95.0,25.0,25.0,125.0,105.0,5.0,61.0,61.0,61.0,27.0,67.0,37.0,21.0,6.0,61.0,61.0,30.0,90.0,90.0,90.0,99.0,99.0,48.0,31.0,31.0,135.0,135.0,135.0,12.0,61.0,72.0,9.0,9.0,39.0,39.0,39.0,24.0,24.0,40.0,40.0,40.0,62.0,62.0,95.0,95.0,95.0,119.0,119.0,45.0,44.0,133.0,133.0,133.0,84.0,84.0,22.0,154.0,22.0,22.0,63.0,0.0,75.0,80.0,17.0,13.0,66.0,66.0,30.0,1.0,71.0,71.0,42.0,42.0,42.0,70.0,33.0,5.0,16.0,52.0,37.0,37.0,64.0,12.0,12.0,41.0,61.0,39.0,39.0,90.0,90.0,97.0,0.0,99.0,31.0,0.0,25.0,25.0,51.0,24.0,24.0,40.0,40.0,62.0,62.0,8.0,95.0
