,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
10,368.0,1104.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,368.0,368.0,1288.0,368.0,1656.0,368.0,213.0,368.0,92.0,368.0,213.0,368.0,368.0,368.0,368.0,368.0,1068.0,368.0,213.0
11,368.0,1104.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,0.0,368.0,368.0,368.0,1288.0,368.0,1656.0,368.0,568.0,368.0,92.0,368.0,213.0,368.0,368.0,368.0,368.0,368.0,1068.0,368.0,213.0
12,368.0,1104.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,368.0,368.0,1288.0,368.0,644.0,368.0,213.0,368.0,92.0,368.0,213.0,368.0,368.0,368.0,368.0,368.0,1068.0,368.0,213.0
13,368.0,1104.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,92.0,368.0,1288.0,368.0,1656.0,368.0,213.0,368.0,92.0,368.0,213.0,368.0,368.0,368.0,368.0,368.0,1068.0,368.0,213.0
14,368.0,1104.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,368.0,368.0,1288.0,368.0,1656.0,368.0,213.0,368.0,92.0,368.0,213.0,368.0,368.0,368.0,0.0,368.0,0.0,368.0,213.0
15,368.0,1104.0,368.0,184.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,368.0,368.0,1288.0,368.0,1656.0,368.0,355.0,368.0,92.0,368.0,71.0,368.0,368.0,368.0,368.0,368.0,1068.0,368.0,213.0
16,368.0,1104.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,142.0,368.0,148.0,368.0,142.0,368.0,368.0,368.0,1288.0,368.0,1656.0,368.0,184.0,368.0,92.0,368.0,213.0,368.0,368.0,368.0,368.0,368.0,178.0,368.0,213.0
17,368.0,1104.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,92.0,368.0,1288.0,368.0,1656.0,368.0,213.0,368.0,92.0,368.0,213.0,368.0,368.0,368.0,368.0,368.0,1068.0,368.0,213.0
18,368.0,1104.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,923.0,368.0,368.0,368.0,0.0,368.0,552.0,368.0,213.0,368.0,92.0,368.0,213.0,368.0,368.0,368.0,368.0,368.0,1068.0,368.0,284.0
19,368.0,1104.0,368.0,92.0,368.0,712.0,368.0,736.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,368.0,368.0,1288.0,368.0,1656.0,368.0,213.0,368.0,92.0,368.0,213.0,368.0,92.0,368.0,368.0,368.0,801.0,368.0,213.0
20,368.0,1104.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,644.0,368.0,1288.0,368.0,1656.0,368.0,213.0,368.0,92.0,368.0,213.0,368.0,368.0,368.0,368.0,368.0,1068.0,368.0,213.0
21,368.0,1104.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,368.0,368.0,1288.0,368.0,1656.0,368.0,213.0,368.0,92.0,368.0,213.0,368.0,368.0,368.0,368.0,368.0,1068.0,368.0,213.0
22,368.0,1104.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,142.0,368.0,497.0,368.0,142.0,368.0,368.0,368.0,1288.0,368.0,1656.0,368.0,213.0,368.0,74.0,368.0,213.0,368.0,368.0,368.0,368.0,368.0,1068.0,368.0,213.0
23,368.0,1104.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,368.0,368.0,1012.0,368.0,1656.0,368.0,213.0,368.0,92.0,368.0,213.0,368.0,368.0,368.0,368.0,368.0,1068.0,368.0,213.0
24,368.0,1104.0,368.0,368.0,368.0,1068.0,368.0,460.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,368.0,368.0,1288.0,368.0,1656.0,368.0,426.0,368.0,92.0,368.0,213.0,368.0,368.0,368.0,368.0,368.0,1068.0,368.0,213.0
25,368.0,1104.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,0.0,368.0,142.0,368.0,142.0,368.0,368.0,368.0,1288.0,368.0,1656.0,368.0,296.0,368.0,92.0,368.0,213.0,368.0,184.0,368.0,368.0,368.0,1068.0,368.0,213.0
26,368.0,1104.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,368.0,368.0,1288.0,368.0,1656.0,368.0,213.0,368.0,92.0,368.0,213.0,368.0,276.0,368.0,92.0,368.0,1068.0,368.0,213.0
27,368.0,1104.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,172.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,320.0,368.0,1288.0,368.0,1472.0,368.0,213.0,368.0,92.0,368.0,71.0,368.0,368.0,368.0,368.0,368.0,1068.0,368.0,213.0
28,368.0,1104.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,534.0,368.0,267.0,368.0,1288.0,368.0,1656.0,368.0,213.0,368.0,92.0,368.0,213.0,368.0,368.0,368.0,368.0,368.0,1068.0,368.0,0.0
29,368.0,1104.0,368.0,368.0,368.0,1068.0,368.0,1012.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,644.0,368.0,1288.0,368.0,1656.0,368.0,213.0,368.0,92.0,368.0,213.0,368.0,368.0,368.0,0.0,368.0,1068.0,368.0,213.0
30,368.0,1104.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,368.0,368.0,1288.0,368.0,1656.0,368.0,213.0,368.0,92.0,368.0,0.0,368.0,368.0,368.0,368.0,368.0,1068.0,368.0,213.0
31,368.0,1104.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,368.0,368.0,1288.0,368.0,1472.0,368.0,213.0,368.0,92.0,368.0,213.0,368.0,368.0,368.0,368.0,368.0,1068.0,368.0,213.0
32,368.0,1104.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,368.0,368.0,1288.0,368.0,1656.0,368.0,213.0,368.0,92.0,368.0,213.0,368.0,368.0,368.0,368.0,368.0,1068.0,368.0,213.0
33,368.0,1104.0,368.0,368.0,368.0,1068.0,368.0,368.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,368.0,368.0,1288.0,368.0,1656.0,368.0,213.0,368.0,92.0,368.0,213.0,368.0,368.0,368.0,368.0,368.0,1068.0,368.0,213.0
34,368.0,1104.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,368.0,368.0,0.0,368.0,1656.0,368.0,213.0,368.0,92.0,368.0,213.0,368.0,276.0,368.0,368.0,368.0,890.0,368.0,0.0
35,368.0,1104.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,368.0,368.0,1288.0,368.0,1656.0,368.0,213.0,368.0,92.0,368.0,213.0,368.0,368.0,368.0,368.0,368.0,1068.0,368.0,213.0
36,368.0,1104.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,0.0,368.0,1288.0,368.0,92.0,368.0,213.0,368.0,92.0,368.0,213.0,368.0,368.0,368.0,368.0,368.0,1068.0,368.0,213.0
37,368.0,1104.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,74.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,368.0,368.0,1288.0,368.0,213.0,368.0,0.0,368.0,92.0,368.0,213.0,368.0,368.0,368.0,368.0,368.0,1068.0,368.0,213.0
38,368.0,1104.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,368.0,368.0,1288.0,368.0,213.0,368.0,213.0,368.0,92.0,368.0,213.0,368.0,368.0,368.0,368.0,368.0,1068.0,368.0,213.0
39,368.0,1104.0,368.0,368.0,368.0,979.0,368.0,736.0,368.0,710.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,368.0,368.0,1288.0,368.0,213.0,368.0,213.0,368.0,92.0,368.0,213.0,368.0,368.0,368.0,276.0,368.0,1068.0,368.0,213.0
40,1068.0,276.0,1068.0,92.0,1068.0,1068.0,1068.0,1656.0,1068.0,142.0,1068.0,852.0,1068.0,142.0,1068.0,142.0,1068.0,920.0,1068.0,1288.0,1068.0,213.0,1068.0,213.0,1068.0,92.0,1068.0,213.0,1068.0,368.0,1068.0,0.0,1068.0,534.0,1068.0,160.0
41,1068.0,368.0,1068.0,368.0,1068.0,1068.0,1068.0,736.0,1068.0,142.0,1068.0,142.0,1068.0,142.0,1068.0,142.0,1068.0,184.0,1068.0,276.0,1068.0,213.0,1068.0,213.0,1068.0,92.0,1068.0,142.0,1068.0,368.0,1068.0,368.0,1068.0,1068.0,1068.0,213.0
42,1068.0,368.0,1068.0,368.0,1068.0,1068.0,1068.0,664.0,1068.0,142.0,1068.0,142.0,1068.0,142.0,1068.0,142.0,1068.0,368.0,1068.0,1288.0,1068.0,213.0,1068.0,267.0,1068.0,460.0,1068.0,568.0,1068.0,368.0,1068.0,368.0,1068.0,1068.0,1068.0,213.0
43,1068.0,368.0,1068.0,368.0,1068.0,1068.0,1068.0,736.0,1068.0,142.0,1068.0,142.0,1068.0,142.0,1068.0,142.0,1068.0,184.0,1068.0,1288.0,1068.0,213.0,1068.0,0.0,1068.0,92.0,1068.0,568.0,1068.0,368.0,1068.0,552.0,1068.0,1068.0,1068.0,213.0
44,1068.0,368.0,1068.0,368.0,1068.0,1068.0,1068.0,736.0,1068.0,213.0,1068.0,142.0,1068.0,184.0,1068.0,142.0,1068.0,368.0,1068.0,0.0,1068.0,213.0,1068.0,213.0,1068.0,92.0,1068.0,568.0,1068.0,368.0,1068.0,368.0,1068.0,1068.0,1068.0,213.0
45,1068.0,368.0,1068.0,368.0,1068.0,1068.0,1068.0,736.0,1068.0,213.0,1068.0,142.0,1068.0,142.0,1068.0,355.0,1068.0,368.0,1068.0,1288.0,1068.0,213.0,1068.0,213.0,1068.0,92.0,1068.0,568.0,1068.0,460.0,1068.0,368.0,1068.0,1068.0,1068.0,213.0
46,1068.0,368.0,1068.0,368.0,1068.0,1068.0,1068.0,736.0,1068.0,213.0,1068.0,142.0,1068.0,142.0,1068.0,142.0,1068.0,368.0,1068.0,1288.0,1068.0,213.0,1068.0,213.0,1068.0,92.0,1068.0,568.0,1068.0,368.0,1068.0,368.0,1068.0,1068.0,1068.0,213.0
47,1068.0,368.0,1068.0,460.0,1068.0,1068.0,1068.0,736.0,1068.0,213.0,1068.0,142.0,1068.0,142.0,1068.0,142.0,1068.0,368.0,1068.0,1288.0,1068.0,213.0,1068.0,213.0,1068.0,92.0,1068.0,568.0,1068.0,368.0,1068.0,368.0,1068.0,1068.0,1068.0,213.0
48,1068.0,368.0,1068.0,368.0,1068.0,1068.0,1068.0,235.0,1068.0,213.0,1068.0,142.0,1068.0,142.0,1068.0,142.0,1068.0,368.0,1068.0,1288.0,1068.0,213.0,1068.0,923.0,1068.0,736.0,1068.0,568.0,1068.0,178.0,1068.0,368.0,1068.0,1068.0,1068.0,213.0
49,368.0,368.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,213.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,736.0,368.0,644.0,368.0,213.0,368.0,0.0,368.0,92.0,368.0,568.0,368.0,368.0,368.0,368.0,368.0,1068.0,368.0,213.0
50,368.0,368.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,213.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,368.0,368.0,1288.0,368.0,213.0,368.0,213.0,368.0,92.0,368.0,568.0,368.0,0.0,368.0,92.0,368.0,1068.0,368.0,213.0
51,368.0,368.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,213.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,0.0,368.0,1288.0,368.0,213.0,368.0,0.0,368.0,92.0,368.0,568.0,368.0,368.0,368.0,368.0,368.0,178.0,368.0,213.0
52,368.0,368.0,368.0,368.0,368.0,1068.0,368.0,0.0,368.0,213.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,368.0,368.0,1288.0,368.0,0.0,368.0,213.0,368.0,92.0,368.0,0.0,368.0,460.0,368.0,368.0,368.0,644.0,368.0,213.0
53,368.0,368.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,184.0,368.0,1288.0,368.0,213.0,368.0,923.0,368.0,92.0,368.0,1309.0,368.0,368.0,368.0,368.0,368.0,368.0,368.0,213.0
54,368.0,368.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,368.0,368.0,644.0,368.0,213.0,368.0,213.0,368.0,92.0,368.0,568.0,368.0,368.0,368.0,368.0,368.0,368.0,368.0,213.0
55,368.0,368.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,368.0,368.0,1288.0,368.0,142.0,368.0,184.0,368.0,92.0,368.0,568.0,368.0,368.0,368.0,368.0,368.0,368.0,368.0,213.0
56,368.0,368.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,368.0,368.0,1288.0,368.0,213.0,368.0,213.0,368.0,92.0,368.0,426.0,368.0,368.0,368.0,368.0,368.0,368.0,368.0,213.0
57,460.0,368.0,460.0,368.0,460.0,1068.0,460.0,736.0,460.0,142.0,460.0,71.0,460.0,142.0,460.0,142.0,460.0,368.0,460.0,1288.0,460.0,213.0,460.0,355.0,460.0,92.0,460.0,568.0,460.0,368.0,460.0,920.0,460.0,368.0,460.0,213.0
58,368.0,368.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,0.0,368.0,1288.0,368.0,213.0,368.0,516.0,368.0,368.0,368.0,568.0,368.0,356.0,368.0,368.0,368.0,368.0,368.0,213.0
59,368.0,276.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,148.0,368.0,142.0,368.0,142.0,368.0,368.0,368.0,1288.0,368.0,213.0,368.0,213.0,368.0,0.0,368.0,92.0,368.0,92.0,368.0,368.0,368.0,0.0,368.0,213.0
60,368.0,368.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,368.0,368.0,0.0,368.0,426.0,368.0,213.0,368.0,92.0,368.0,568.0,368.0,92.0,368.0,0.0,368.0,0.0,368.0,213.0
61,368.0,368.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,368.0,368.0,1288.0,368.0,213.0,368.0,497.0,368.0,92.0,368.0,568.0,368.0,92.0,368.0,368.0,368.0,368.0,368.0,213.0
62,368.0,368.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,355.0,368.0,142.0,368.0,142.0,368.0,368.0,368.0,1288.0,368.0,213.0,368.0,213.0,368.0,92.0,368.0,568.0,368.0,92.0,368.0,368.0,368.0,368.0,368.0,213.0
63,368.0,368.0,368.0,644.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,184.0,368.0,1288.0,368.0,213.0,368.0,92.0,368.0,92.0,368.0,568.0,368.0,92.0,368.0,368.0,368.0,368.0,368.0,213.0
64,368.0,368.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,368.0,368.0,0.0,368.0,213.0,368.0,213.0,368.0,0.0,368.0,568.0,368.0,92.0,368.0,368.0,368.0,368.0,368.0,213.0
65,368.0,368.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,92.0,368.0,1288.0,368.0,213.0,368.0,213.0,368.0,184.0,368.0,568.0,368.0,92.0,368.0,460.0,368.0,368.0,368.0,213.0
66,368.0,368.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,368.0,368.0,1288.0,368.0,213.0,368.0,213.0,368.0,92.0,368.0,568.0,368.0,92.0,368.0,368.0,368.0,368.0,368.0,213.0
67,368.0,368.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,368.0,368.0,1288.0,368.0,240.0,368.0,213.0,368.0,92.0,368.0,568.0,368.0,92.0,368.0,368.0,368.0,368.0,368.0,213.0
68,368.0,368.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,0.0,368.0,368.0,368.0,1288.0,368.0,213.0,368.0,213.0,368.0,92.0,368.0,568.0,368.0,92.0,368.0,1012.0,368.0,460.0,368.0,213.0
69,368.0,368.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,0.0,368.0,639.0,368.0,142.0,368.0,142.0,368.0,368.0,368.0,1288.0,368.0,213.0,368.0,213.0,368.0,92.0,368.0,568.0,368.0,1196.0,368.0,368.0,368.0,368.0,368.0,213.0
70,368.0,368.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,142.0,368.0,52.0,368.0,1278.0,368.0,368.0,368.0,0.0,368.0,213.0,368.0,213.0,368.0,460.0,368.0,568.0,368.0,92.0,368.0,368.0,368.0,368.0,368.0,213.0
71,736.0,368.0,736.0,368.0,736.0,1068.0,736.0,736.0,736.0,142.0,736.0,142.0,736.0,142.0,736.0,142.0,736.0,92.0,736.0,1288.0,736.0,213.0,736.0,213.0,736.0,92.0,736.0,568.0,736.0,92.0,736.0,368.0,736.0,368.0,736.0,213.0
72,736.0,368.0,736.0,368.0,736.0,1068.0,736.0,736.0,736.0,142.0,736.0,142.0,736.0,142.0,736.0,142.0,736.0,368.0,736.0,1288.0,736.0,213.0,736.0,213.0,736.0,740.0,736.0,568.0,736.0,92.0,736.0,368.0,736.0,368.0,736.0,213.0
73,736.0,368.0,736.0,368.0,736.0,1068.0,736.0,736.0,736.0,142.0,736.0,142.0,736.0,142.0,736.0,142.0,736.0,368.0,736.0,1288.0,736.0,213.0,736.0,213.0,736.0,1104.0,736.0,568.0,736.0,92.0,736.0,368.0,736.0,368.0,736.0,213.0
74,736.0,368.0,736.0,368.0,736.0,979.0,736.0,736.0,736.0,142.0,736.0,0.0,736.0,142.0,736.0,142.0,736.0,368.0,736.0,1288.0,736.0,213.0,736.0,213.0,736.0,1104.0,736.0,142.0,736.0,92.0,736.0,368.0,736.0,368.0,736.0,213.0
75,736.0,368.0,736.0,368.0,736.0,1068.0,736.0,736.0,736.0,142.0,736.0,497.0,736.0,142.0,736.0,148.0,736.0,368.0,736.0,1288.0,736.0,213.0,736.0,71.0,736.0,1104.0,736.0,568.0,736.0,92.0,736.0,368.0,736.0,368.0,736.0,213.0
76,736.0,368.0,736.0,368.0,736.0,1068.0,736.0,736.0,736.0,142.0,736.0,142.0,736.0,142.0,736.0,142.0,736.0,368.0,736.0,1288.0,736.0,213.0,736.0,213.0,736.0,1104.0,736.0,568.0,736.0,92.0,736.0,184.0,736.0,368.0,736.0,213.0
77,736.0,368.0,736.0,368.0,736.0,1068.0,736.0,736.0,736.0,142.0,736.0,142.0,736.0,142.0,736.0,142.0,736.0,368.0,736.0,1288.0,736.0,213.0,736.0,213.0,736.0,1104.0,736.0,0.0,736.0,92.0,736.0,368.0,736.0,368.0,736.0,213.0
78,736.0,276.0,736.0,368.0,736.0,1068.0,736.0,688.0,736.0,142.0,736.0,71.0,736.0,142.0,736.0,142.0,736.0,368.0,736.0,1288.0,736.0,213.0,736.0,213.0,736.0,1104.0,736.0,568.0,736.0,92.0,736.0,368.0,736.0,368.0,736.0,213.0
79,736.0,460.0,736.0,368.0,736.0,1068.0,736.0,736.0,736.0,710.0,736.0,142.0,736.0,1065.0,736.0,0.0,736.0,368.0,736.0,1288.0,736.0,213.0,736.0,213.0,736.0,1104.0,736.0,568.0,736.0,92.0,736.0,368.0,736.0,368.0,736.0,213.0
80,368.0,368.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,666.0,368.0,445.0,368.0,213.0,368.0,213.0,368.0,1104.0,368.0,568.0,368.0,92.0,368.0,368.0,368.0,368.0,368.0,142.0
81,368.0,828.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,568.0,368.0,142.0,368.0,142.0,368.0,368.0,368.0,1288.0,368.0,213.0,368.0,213.0,368.0,0.0,368.0,568.0,368.0,92.0,368.0,368.0,368.0,0.0,368.0,0.0
82,368.0,460.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,568.0,368.0,142.0,368.0,213.0,368.0,368.0,368.0,1288.0,368.0,0.0,368.0,213.0,368.0,1104.0,368.0,71.0,368.0,92.0,368.0,368.0,368.0,368.0,368.0,213.0
83,368.0,368.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,568.0,368.0,142.0,368.0,142.0,368.0,368.0,368.0,1288.0,368.0,213.0,368.0,213.0,368.0,1104.0,368.0,568.0,368.0,92.0,368.0,368.0,368.0,368.0,368.0,213.0
84,184.0,368.0,184.0,368.0,184.0,1068.0,184.0,736.0,184.0,142.0,184.0,568.0,184.0,142.0,184.0,142.0,184.0,368.0,184.0,1288.0,184.0,213.0,184.0,213.0,184.0,1104.0,184.0,568.0,184.0,92.0,184.0,0.0,184.0,368.0,184.0,213.0
85,368.0,184.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,568.0,368.0,142.0,368.0,781.0,368.0,644.0,368.0,1288.0,368.0,213.0,368.0,213.0,368.0,1104.0,368.0,568.0,368.0,92.0,368.0,368.0,368.0,368.0,368.0,213.0
86,368.0,368.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,568.0,368.0,142.0,368.0,142.0,368.0,368.0,368.0,1288.0,368.0,213.0,368.0,213.0,368.0,1104.0,368.0,568.0,368.0,92.0,368.0,368.0,368.0,368.0,368.0,213.0
87,368.0,368.0,368.0,552.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,568.0,368.0,142.0,368.0,142.0,368.0,368.0,368.0,1288.0,368.0,213.0,368.0,213.0,368.0,1104.0,368.0,568.0,368.0,92.0,368.0,267.0,368.0,368.0,368.0,0.0
88,368.0,368.0,368.0,368.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,568.0,368.0,142.0,368.0,142.0,368.0,368.0,368.0,1288.0,368.0,213.0,368.0,213.0,368.0,1104.0,368.0,568.0,368.0,30.0,368.0,368.0,368.0,368.0,368.0,142.0
89,368.0,368.0,368.0,368.0,368.0,623.0,368.0,736.0,368.0,710.0,368.0,568.0,368.0,710.0,368.0,142.0,368.0,368.0,368.0,1288.0,368.0,184.0,368.0,213.0,368.0,1104.0,368.0,568.0,368.0,92.0,368.0,368.0,368.0,368.0,368.0,0.0
90,368.0,92.0,368.0,276.0,368.0,1068.0,368.0,736.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,142.0,368.0,0.0,368.0,1288.0,368.0,213.0,368.0,552.0,368.0,1104.0,368.0,568.0,368.0,92.0,368.0,368.0,368.0,644.0,368.0,213.0
