0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,445.0,445.0,445.0,0.0,0.0,0.0,460.0,460.0,0.0,0.0,0.0,890.0,890.0,890.0,1068.0,1068.0,1068.0,0.0,0.0,184.0,368.0,184.0,0.0,0.0,0.0,0.0,0.0,178.0,178.0,178.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,552.0,460.0,89.0,320.0,89.0,148.0,666.0,148.0,148.0,148.0,0.0,148.0,148.0,148.0,148.0,148.0,332.0,0.0,581.0,0.0,0.0,184.0,0.0,368.0,368.0,368.0,0.0,0.0,296.0,222.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.0,592.0,666.0,296.0,592.0,0.0,0.0,0.0,0.0,0.0,89.0,560.0,890.0,178.0,178.0,0.0,0.0,0.0,0.0,0.0,89.0,178.0,89.0,0.0,0.0,0.0,0.0,0.0,89.0,89.0,89.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,445.0,445.0,0.0,0.0,0.0,460.0,460.0,0.0,0.0,0.0,890.0,890.0,890.0,1068.0,1068.0,1068.0,0.0,0.0,184.0,368.0,184.0,0.0,0.0,0.0,0.0,0.0,178.0,178.0,178.0,178.0,0.0,0.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,460.0,460.0,89.0,89.0,89.0,148.0,148.0,0.0,148.0,148.0,592.0,148.0,148.0,148.0,148.0,184.0,332.0,166.0,184.0,0.0,0.0,0.0,0.0,368.0,368.0,368.0,0.0,296.0,296.0,296.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.0,592.0,592.0,592.0,592.0,0.0,0.0,184.0,0.0,0.0,356.0,89.0,267.0,0.0,178.0,552.0,0.0,0.0,552.0,0.0,89.0,89.0,89.0,0.0,0.0,0.0,0.0,0.0,89.0,89.0,89.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,534.0,445.0,0.0,0.0,0.0,460.0,460.0,0.0,0.0,0.0,890.0,890.0,890.0,1068.0,1068.0,1068.0,0.0,0.0,184.0,368.0,184.0,0.0,0.0,0.0,0.0,0.0,623.0,178.0,178.0,178.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,445.0,83.0,460.0,460.0,89.0,89.0,89.0,148.0,148.0,148.0,148.0,148.0,148.0,184.0,148.0,148.0,148.0,148.0,332.0,445.0,0.0,0.0,92.0,0.0,0.0,368.0,368.0,368.0,296.0,74.0,296.0,296.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,592.0,592.0,592.0,592.0,592.0,0.0,0.0,0.0,0.0,0.0,89.0,89.0,0.0,178.0,89.0,0.0,0.0,0.0,0.0,0.0,89.0,89.0,89.0,0.0,0.0,0.0,0.0,368.0,89.0,89.0,89.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,460.0,0.0,0.0,0.0,445.0,445.0,445.0,0.0,0.0,0.0,460.0,460.0,0.0,0.0,0.0,890.0,890.0,890.0,1068.0,1068.0,890.0,0.0,0.0,184.0,368.0,184.0,0.0,0.0,0.0,0.0,0.0,178.0,178.0,178.0,178.0,0.0,0.0,0.0,644.0,0.0,0.0,0.0,0.0,0.0,83.0,460.0,460.0,89.0,89.0,0.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,332.0,166.0,0.0,0.0,0.0,0.0,0.0,368.0,368.0,368.0,0.0,0.0,296.0,148.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.0,592.0,592.0,592.0,444.0,0.0,0.0,0.0,0.0,0.0,89.0,89.0,178.0,178.0,178.0,0.0,92.0,0.0,0.0,0.0,89.0,89.0,0.0,0.0,0.0,0.0,0.0,89.0,89.0,89.0,89.0,0.0
4,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,445.0,370.0,445.0,0.0,0.0,0.0,460.0,460.0,0.0,0.0,0.0,890.0,890.0,890.0,1068.0,1068.0,1068.0,0.0,0.0,184.0,368.0,184.0,0.0,0.0,0.0,0.0,0.0,178.0,178.0,178.0,178.0,0.0,0.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,460.0,460.0,89.0,89.0,148.0,148.0,148.0,148.0,444.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,332.0,166.0,0.0,0.0,0.0,0.0,0.0,368.0,368.0,368.0,296.0,296.0,296.0,296.0,296.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,74.0,592.0,592.0,592.0,592.0,0.0,0.0,0.0,460.0,534.0,89.0,89.0,178.0,178.0,178.0,0.0,0.0,0.0,0.0,0.0,89.0,89.0,89.0,276.0,0.0,0.0,0.0,89.0,89.0,89.0,0.0,92.0
5,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,445.0,445.0,0.0,0.0,0.0,460.0,460.0,0.0,0.0,0.0,890.0,890.0,890.0,1068.0,1068.0,1068.0,0.0,0.0,184.0,368.0,184.0,0.0,0.0,460.0,0.0,0.0,178.0,178.0,178.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,83.0,460.0,460.0,89.0,89.0,148.0,148.0,148.0,148.0,148.0,0.0,148.0,148.0,148.0,296.0,148.0,148.0,332.0,166.0,0.0,0.0,0.0,0.0,0.0,368.0,368.0,368.0,296.0,296.0,296.0,0.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,184.0,0.0,0.0,592.0,592.0,592.0,592.0,592.0,0.0,0.0,0.0,0.0,89.0,89.0,89.0,445.0,89.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,89.0,0.0,0.0,0.0,0.0,89.0,89.0,89.0,89.0,0.0
6,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,445.0,445.0,0.0,0.0,184.0,460.0,460.0,0.0,0.0,0.0,890.0,890.0,920.0,1068.0,1068.0,1068.0,0.0,0.0,184.0,368.0,184.0,552.0,0.0,0.0,0.0,0.0,178.0,178.0,178.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,460.0,460.0,89.0,89.0,148.0,148.0,148.0,0.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,332.0,166.0,0.0,0.0,0.0,0.0,0.0,368.0,368.0,368.0,296.0,296.0,296.0,296.0,296.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,184.0,296.0,592.0,74.0,592.0,592.0,0.0,0.0,0.0,0.0,89.0,89.0,356.0,178.0,0.0,178.0,0.0,0.0,0.0,552.0,92.0,89.0,89.0,89.0,0.0,0.0,92.0,0.0,89.0,89.0,89.0,89.0,0.0
7,0.0,460.0,0.0,0.0,0.0,0.0,0.0,368.0,0.0,0.0,445.0,92.0,445.0,0.0,0.0,0.0,460.0,460.0,0.0,0.0,0.0,890.0,890.0,890.0,801.0,1068.0,1068.0,0.0,0.0,184.0,368.0,184.0,0.0,0.0,0.0,0.0,0.0,178.0,178.0,178.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,83.0,460.0,0.0,89.0,89.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,0.0,592.0,148.0,148.0,332.0,74.0,0.0,0.0,0.0,0.0,0.0,184.0,368.0,368.0,296.0,50.0,184.0,296.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0,592.0,592.0,592.0,592.0,592.0,0.0,0.0,0.0,0.0,89.0,89.0,0.0,178.0,178.0,178.0,184.0,0.0,0.0,0.0,0.0,89.0,89.0,89.0,0.0,0.0,0.0,0.0,89.0,267.0,89.0,89.0,276.0
8,0.0,460.0,0.0,0.0,0.0,828.0,0.0,0.0,0.0,0.0,445.0,445.0,445.0,0.0,0.0,0.0,460.0,460.0,0.0,0.0,0.0,890.0,890.0,890.0,1068.0,1068.0,1068.0,0.0,0.0,184.0,368.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,178.0,89.0,0.0,644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,460.0,460.0,89.0,89.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,888.0,148.0,148.0,0.0,166.0,0.0,0.0,0.0,184.0,0.0,276.0,368.0,368.0,0.0,296.0,0.0,296.0,296.0,0.0,0.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,92.0,592.0,592.0,592.0,592.0,0.0,0.0,0.0,0.0,89.0,89.0,89.0,178.0,178.0,178.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,89.0,0.0,0.0,0.0,0.0,89.0,89.0,89.0,89.0,0.0
9,0.0,460.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,445.0,445.0,445.0,0.0,0.0,0.0,460.0,460.0,0.0,0.0,0.0,890.0,890.0,890.0,1068.0,1068.0,1068.0,0.0,0.0,184.0,368.0,184.0,0.0,0.0,0.0,0.0,0.0,178.0,178.0,178.0,178.0,0.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,460.0,460.0,89.0,89.0,0.0,148.0,148.0,148.0,148.0,74.0,148.0,148.0,518.0,148.0,0.0,318.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,368.0,368.0,368.0,814.0,296.0,296.0,296.0,370.0,0.0,276.0,276.0,184.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.0,592.0,592.0,592.0,444.0,0.0,0.0,0.0,0.0,89.0,267.0,89.0,178.0,89.0,178.0,0.0,0.0,0.0,0.0,0.0,89.0,89.0,89.0,0.0,0.0,0.0,0.0,89.0,89.0,89.0,0.0,0.0
