,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0,368.0,1012.0,368.0,368.0,368.0,86.0,368.0,516.0,368.0,1032.0,368.0,0.0,368.0,8.0,368.0,602.0,368.0,736.0,368.0,276.0,368.0,276.0,368.0,83.0,368.0,830.0,368.0,83.0,368.0,368.0,368.0,83.0,368.0,828.0,368.0,1032.0,368.0,8.0,368.0,0.0,368.0,6.0,368.0,8.0,368.0,460.0
1,368.0,1012.0,368.0,368.0,368.0,86.0,368.0,516.0,368.0,1032.0,368.0,1012.0,368.0,8.0,368.0,516.0,368.0,736.0,368.0,0.0,368.0,276.0,368.0,83.0,368.0,0.0,368.0,498.0,368.0,368.0,368.0,450.0,368.0,92.0,368.0,1032.0,368.0,8.0,368.0,10.0,368.0,8.0,368.0,0.0,368.0,92.0
2,368.0,1012.0,368.0,368.0,368.0,86.0,368.0,516.0,368.0,1032.0,368.0,368.0,368.0,8.0,368.0,516.0,368.0,736.0,368.0,92.0,368.0,276.0,368.0,83.0,368.0,830.0,368.0,332.0,368.0,368.0,368.0,0.0,368.0,368.0,368.0,1032.0,368.0,8.0,368.0,8.0,368.0,10.0,368.0,4.0,368.0,552.0
3,368.0,1012.0,368.0,92.0,368.0,86.0,368.0,516.0,368.0,1032.0,368.0,86.0,368.0,8.0,368.0,516.0,368.0,736.0,368.0,0.0,368.0,276.0,368.0,83.0,368.0,830.0,368.0,0.0,368.0,0.0,368.0,83.0,368.0,184.0,368.0,1032.0,368.0,80.0,368.0,8.0,368.0,8.0,368.0,8.0,368.0,552.0
4,368.0,1012.0,368.0,368.0,368.0,86.0,368.0,516.0,368.0,1032.0,368.0,86.0,368.0,8.0,368.0,516.0,368.0,736.0,368.0,276.0,368.0,1380.0,368.0,83.0,368.0,166.0,368.0,0.0,368.0,368.0,368.0,83.0,368.0,736.0,368.0,1032.0,368.0,8.0,368.0,8.0,368.0,8.0,368.0,8.0,368.0,552.0
5,368.0,1012.0,368.0,368.0,368.0,86.0,368.0,516.0,368.0,1032.0,368.0,74.0,368.0,8.0,368.0,516.0,368.0,736.0,368.0,276.0,368.0,276.0,368.0,83.0,368.0,830.0,368.0,430.0,368.0,368.0,368.0,83.0,368.0,0.0,368.0,1032.0,368.0,8.0,368.0,4.0,368.0,8.0,368.0,8.0,368.0,552.0
6,368.0,1012.0,368.0,368.0,368.0,86.0,368.0,516.0,368.0,1032.0,368.0,0.0,368.0,8.0,368.0,516.0,368.0,736.0,368.0,276.0,368.0,276.0,368.0,83.0,368.0,830.0,368.0,1032.0,368.0,368.0,368.0,83.0,368.0,92.0,368.0,1032.0,368.0,34.0,368.0,8.0,368.0,8.0,368.0,8.0,368.0,616.0
7,368.0,1012.0,368.0,368.0,368.0,86.0,368.0,516.0,368.0,1032.0,368.0,946.0,368.0,8.0,368.0,516.0,368.0,736.0,368.0,276.0,368.0,0.0,368.0,83.0,368.0,830.0,368.0,1032.0,368.0,368.0,368.0,166.0,368.0,368.0,368.0,1032.0,368.0,295.0,368.0,0.0,368.0,8.0,368.0,8.0,368.0,552.0
8,368.0,1012.0,368.0,368.0,368.0,344.0,368.0,344.0,368.0,344.0,368.0,86.0,368.0,92.0,368.0,516.0,368.0,736.0,368.0,89.0,368.0,276.0,368.0,83.0,368.0,830.0,368.0,516.0,368.0,368.0,368.0,83.0,368.0,368.0,368.0,1032.0,368.0,480.0,368.0,8.0,368.0,8.0,368.0,8.0,368.0,552.0
9,368.0,1012.0,368.0,368.0,368.0,172.0,368.0,344.0,368.0,344.0,368.0,86.0,368.0,92.0,368.0,516.0,368.0,736.0,368.0,0.0,368.0,276.0,368.0,83.0,368.0,830.0,368.0,688.0,368.0,368.0,368.0,83.0,368.0,368.0,368.0,1032.0,368.0,0.0,368.0,8.0,368.0,8.0,368.0,8.0,368.0,552.0
10,368.0,1012.0,368.0,368.0,368.0,344.0,368.0,344.0,368.0,344.0,368.0,258.0,368.0,92.0,368.0,516.0,368.0,736.0,368.0,276.0,368.0,276.0,368.0,415.0,368.0,830.0,368.0,1032.0,368.0,368.0,368.0,83.0,368.0,92.0,368.0,1032.0,368.0,178.0,368.0,0.0,368.0,8.0,368.0,8.0,368.0,552.0
