,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,0.0,6.0,0.0,184.0,0.0,33.0,0.0,150.0,0.0,41.0,0.0,6.0,0.0,200.0,0.0,6.0,0.0,6.0,0.0,51.0,0.0,0.0,0.0,534.0,0.0,41.0,0.0,41.0,0.0,41.0,0.0,41.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,0.0,0.0,33.0,0.0,33.0,0.0,6.0,0.0,6.0,0.0,150.0,0.0,150.0,0.0,5.0,0.0,5.0,0.0,92.0,0.0,178.0
1,0.0,6.0,0.0,184.0,0.0,33.0,0.0,150.0,0.0,41.0,0.0,6.0,0.0,200.0,0.0,6.0,0.0,368.0,0.0,6.0,0.0,0.0,0.0,534.0,0.0,0.0,0.0,41.0,0.0,41.0,0.0,41.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,0.0,0.0,60.0,0.0,78.0,0.0,6.0,0.0,6.0,0.0,150.0,0.0,150.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,178.0
2,0.0,6.0,0.0,184.0,0.0,33.0,0.0,150.0,0.0,41.0,0.0,6.0,0.0,200.0,0.0,0.0,0.0,222.0,0.0,6.0,0.0,0.0,0.0,534.0,0.0,184.0,0.0,0.0,0.0,41.0,0.0,41.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,0.0,0.0,33.0,0.0,33.0,0.0,6.0,0.0,6.0,0.0,150.0,0.0,150.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,445.0
3,0.0,6.0,0.0,184.0,0.0,33.0,0.0,150.0,0.0,41.0,0.0,6.0,0.0,200.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,534.0,0.0,41.0,0.0,0.0,0.0,148.0,0.0,205.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,83.0,0.0,150.0,0.0,0.0,0.0,5.0,0.0,89.0,0.0,178.0
4,0.0,6.0,0.0,184.0,0.0,33.0,0.0,150.0,0.0,41.0,0.0,6.0,0.0,200.0,0.0,2.0,0.0,740.0,0.0,6.0,0.0,0.0,0.0,534.0,0.0,41.0,0.0,41.0,0.0,41.0,0.0,41.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,92.0,0.0,33.0,0.0,33.0,0.0,6.0,0.0,460.0,0.0,150.0,0.0,150.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,178.0
5,0.0,6.0,0.0,184.0,0.0,33.0,0.0,150.0,0.0,41.0,0.0,6.0,0.0,200.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,41.0,0.0,41.0,0.0,4.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,0.0,0.0,33.0,0.0,222.0,0.0,6.0,0.0,6.0,0.0,150.0,0.0,50.0,0.0,52.0,0.0,5.0,0.0,5.0,0.0,178.0
6,0.0,6.0,0.0,184.0,0.0,33.0,0.0,150.0,0.0,41.0,0.0,6.0,0.0,200.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,534.0,0.0,41.0,0.0,0.0,0.0,41.0,0.0,41.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,0.0,0.0,33.0,0.0,33.0,0.0,6.0,0.0,6.0,0.0,150.0,0.0,200.0,0.0,5.0,0.0,184.0,0.0,0.0,0.0,178.0
7,0.0,6.0,0.0,184.0,0.0,33.0,0.0,150.0,0.0,41.0,0.0,6.0,0.0,200.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,712.0,0.0,41.0,0.0,41.0,0.0,41.0,0.0,41.0,0.0,200.0,0.0,200.0,0.0,920.0,0.0,92.0,0.0,33.0,0.0,33.0,0.0,6.0,0.0,6.0,0.0,150.0,0.0,150.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,178.0
8,0.0,6.0,0.0,184.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,40.0,0.0,6.0,0.0,0.0,0.0,534.0,0.0,114.0,0.0,41.0,0.0,41.0,0.0,164.0,0.0,200.0,0.0,200.0,0.0,180.0,0.0,0.0,0.0,44.0,0.0,33.0,0.0,6.0,0.0,6.0,0.0,150.0,0.0,150.0,0.0,5.0,0.0,5.0,0.0,258.0,0.0,178.0
9,0.0,6.0,0.0,184.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,385.0,0.0,6.0,0.0,6.0,0.0,14.0,0.0,6.0,0.0,0.0,0.0,534.0,0.0,41.0,0.0,41.0,0.0,41.0,0.0,41.0,0.0,200.0,0.0,200.0,0.0,60.0,0.0,368.0,0.0,33.0,0.0,33.0,0.0,6.0,0.0,6.0,0.0,150.0,0.0,150.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0
10,0.0,6.0,0.0,184.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,184.0,0.0,6.0,0.0,6.0,0.0,50.0,0.0,0.0,0.0,534.0,0.0,41.0,0.0,0.0,0.0,41.0,0.0,41.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,0.0,0.0,33.0,0.0,33.0,0.0,6.0,0.0,44.0,0.0,150.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,178.0
