0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1196.0,736.0,552.0,552.0,552.0,552.0,552.0,368.0,368.0,1196.0,552.0,552.0,552.0,178.0,178.0,178.0,1104.0,1104.0,1104.0,552.0,552.0,552.0,552.0,552.0,552.0,920.0,920.0,460.0,460.0,267.0,267.0,534.0,276.0,276.0,92.0,552.0,552.0,552.0,413.0,184.0,413.0,552.0,552.0,1012.0,1012.0,1288.0,472.0,1258.0,472.0,368.0,552.0,0.0,1012.0,1012.0,276.0,0.0,920.0,920.0,920.0,296.0,296.0,296.0,534.0,178.0,12.0,12.0,16.0,390.0,0.0,30.0,30.0,30.0,0.0,30.0,30.0,828.0,552.0,552.0,178.0,178.0,1691.0,890.0,0.0,276.0,0.0,89.0,15.0,0.0,184.0,15.0,15.0,15.0,552.0,368.0,552.0,92.0,92.0,0.0,15.0,0.0,552.0,552.0,296.0,296.0,74.0,30.0,30.0,30.0,30.0,0.0,0.0,40.0
1,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1196.0,552.0,552.0,552.0,552.0,276.0,552.0,368.0,368.0,1196.0,552.0,552.0,552.0,178.0,178.0,178.0,1104.0,1104.0,1104.0,552.0,552.0,552.0,552.0,552.0,552.0,920.0,920.0,460.0,460.0,267.0,267.0,267.0,276.0,276.0,276.0,552.0,552.0,552.0,531.0,413.0,413.0,552.0,552.0,1012.0,1012.0,1012.0,472.0,472.0,0.0,552.0,552.0,552.0,1012.0,1012.0,552.0,318.0,920.0,920.0,920.0,296.0,296.0,296.0,178.0,178.0,272.0,12.0,12.0,848.0,30.0,920.0,552.0,0.0,592.0,30.0,30.0,552.0,356.0,552.0,178.0,178.0,534.0,890.0,890.0,276.0,276.0,0.0,220.0,80.0,15.0,0.0,15.0,40.0,552.0,552.0,552.0,92.0,92.0,0.0,30.0,84.0,552.0,552.0,296.0,296.0,74.0,35.0,30.0,30.0,25.0,639.0,4.0,10.0
2,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1196.0,552.0,552.0,552.0,552.0,276.0,552.0,368.0,1380.0,1196.0,552.0,552.0,552.0,178.0,178.0,178.0,1104.0,1104.0,1104.0,552.0,552.0,552.0,552.0,552.0,552.0,920.0,920.0,460.0,460.0,267.0,267.0,267.0,460.0,276.0,276.0,552.0,552.0,552.0,413.0,413.0,413.0,552.0,552.0,1012.0,1012.0,1012.0,472.0,472.0,472.0,552.0,0.0,552.0,1012.0,1012.0,552.0,552.0,920.0,920.0,920.0,296.0,1288.0,296.0,236.0,89.0,12.0,12.0,12.0,30.0,30.0,166.0,0.0,89.0,30.0,300.0,30.0,552.0,552.0,552.0,178.0,178.0,0.0,890.0,178.0,276.0,276.0,0.0,220.0,0.0,0.0,15.0,15.0,15.0,552.0,0.0,552.0,92.0,644.0,828.0,30.0,30.0,552.0,552.0,296.0,0.0,296.0,0.0,30.0,30.0,30.0,10.0,10.0,10.0
3,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1196.0,552.0,552.0,552.0,552.0,552.0,552.0,368.0,368.0,1196.0,552.0,552.0,552.0,1424.0,178.0,178.0,1104.0,1104.0,1104.0,552.0,552.0,552.0,552.0,736.0,552.0,920.0,920.0,460.0,460.0,267.0,267.0,267.0,276.0,276.0,276.0,552.0,552.0,828.0,413.0,413.0,413.0,552.0,552.0,1012.0,1012.0,1012.0,472.0,0.0,472.0,828.0,552.0,368.0,1012.0,1012.0,552.0,552.0,920.0,920.0,920.0,296.0,296.0,296.0,178.0,801.0,12.0,12.0,12.0,0.0,30.0,156.0,205.0,0.0,0.0,30.0,30.0,552.0,552.0,552.0,178.0,178.0,890.0,890.0,890.0,276.0,276.0,0.0,220.0,0.0,15.0,15.0,15.0,15.0,552.0,552.0,552.0,552.0,1380.0,92.0,30.0,30.0,552.0,460.0,296.0,74.0,296.0,1104.0,30.0,30.0,30.0,10.0,10.0,10.0
4,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1196.0,552.0,552.0,552.0,552.0,552.0,552.0,368.0,184.0,1196.0,184.0,552.0,552.0,178.0,178.0,178.0,1104.0,1104.0,1104.0,552.0,552.0,276.0,552.0,552.0,552.0,920.0,920.0,460.0,276.0,267.0,267.0,267.0,276.0,276.0,276.0,552.0,552.0,552.0,0.0,413.0,413.0,92.0,184.0,1012.0,1012.0,1012.0,472.0,472.0,0.0,276.0,552.0,534.0,1012.0,1012.0,552.0,0.0,920.0,920.0,276.0,296.0,296.0,296.0,0.0,178.0,12.0,12.0,12.0,1628.0,0.0,75.0,284.0,0.0,0.0,30.0,30.0,368.0,552.0,552.0,178.0,178.0,890.0,890.0,890.0,0.0,276.0,0.0,80.0,80.0,100.0,15.0,15.0,15.0,552.0,552.0,552.0,92.0,92.0,92.0,0.0,30.0,552.0,552.0,74.0,592.0,296.0,1036.0,30.0,30.0,150.0,0.0,124.0,10.0
5,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1196.0,552.0,552.0,552.0,552.0,552.0,552.0,368.0,368.0,92.0,552.0,552.0,552.0,178.0,178.0,178.0,1104.0,1104.0,1104.0,552.0,552.0,552.0,552.0,552.0,552.0,920.0,920.0,460.0,460.0,267.0,267.0,267.0,276.0,276.0,276.0,552.0,552.0,552.0,413.0,413.0,413.0,552.0,552.0,1012.0,1012.0,1012.0,0.0,472.0,472.0,92.0,552.0,552.0,1012.0,1012.0,552.0,552.0,920.0,920.0,920.0,296.0,296.0,296.0,552.0,178.0,12.0,12.0,12.0,5.0,30.0,30.0,30.0,0.0,30.0,30.0,30.0,552.0,552.0,552.0,89.0,178.0,1068.0,890.0,890.0,276.0,276.0,0.0,220.0,20.0,368.0,0.0,15.0,552.0,552.0,552.0,552.0,0.0,92.0,92.0,30.0,30.0,552.0,552.0,370.0,154.0,296.0,552.0,30.0,30.0,30.0,10.0,0.0,0.0
6,552.0,460.0,552.0,552.0,552.0,552.0,552.0,1196.0,552.0,552.0,552.0,552.0,552.0,552.0,368.0,368.0,1196.0,552.0,552.0,552.0,178.0,178.0,178.0,1104.0,1104.0,1104.0,552.0,552.0,552.0,552.0,552.0,552.0,920.0,296.0,460.0,460.0,267.0,267.0,267.0,0.0,276.0,276.0,552.0,552.0,552.0,0.0,413.0,413.0,552.0,552.0,920.0,1012.0,1012.0,354.0,472.0,368.0,552.0,552.0,1840.0,1012.0,1012.0,552.0,552.0,920.0,920.0,920.0,0.0,296.0,296.0,0.0,178.0,12.0,12.0,12.0,30.0,0.0,276.0,30.0,2.0,552.0,30.0,30.0,552.0,552.0,552.0,178.0,178.0,0.0,890.0,460.0,276.0,276.0,0.0,220.0,80.0,15.0,30.0,20.0,15.0,552.0,552.0,552.0,267.0,92.0,92.0,30.0,30.0,552.0,552.0,518.0,296.0,74.0,444.0,30.0,30.0,30.0,10.0,92.0,10.0
7,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1196.0,552.0,552.0,552.0,552.0,552.0,552.0,368.0,368.0,1196.0,552.0,552.0,552.0,178.0,178.0,178.0,1104.0,1104.0,92.0,552.0,460.0,552.0,552.0,552.0,552.0,920.0,460.0,460.0,460.0,267.0,267.0,178.0,276.0,276.0,276.0,552.0,552.0,368.0,413.0,0.0,413.0,552.0,552.0,1012.0,1012.0,1012.0,472.0,472.0,472.0,552.0,552.0,552.0,1012.0,1012.0,552.0,552.0,920.0,920.0,0.0,296.0,296.0,178.0,0.0,178.0,12.0,12.0,12.0,455.0,30.0,30.0,70.0,30.0,300.0,30.0,30.0,552.0,552.0,552.0,178.0,178.0,890.0,890.0,276.0,276.0,276.0,460.0,220.0,444.0,260.0,15.0,15.0,15.0,552.0,172.0,552.0,1104.0,92.0,92.0,30.0,10.0,89.0,552.0,296.0,736.0,296.0,30.0,50.0,30.0,30.0,0.0,0.0,148.0
8,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1196.0,552.0,552.0,552.0,184.0,552.0,552.0,368.0,368.0,1196.0,644.0,552.0,552.0,178.0,178.0,178.0,1104.0,1104.0,1104.0,552.0,552.0,552.0,552.0,460.0,92.0,920.0,460.0,460.0,460.0,267.0,267.0,267.0,276.0,276.0,276.0,552.0,552.0,413.0,413.0,0.0,602.0,552.0,296.0,1012.0,1012.0,1196.0,472.0,177.0,472.0,552.0,552.0,0.0,1012.0,1012.0,552.0,552.0,920.0,920.0,0.0,296.0,296.0,296.0,0.0,178.0,12.0,12.0,12.0,0.0,460.0,30.0,426.0,8.0,10.0,30.0,30.0,552.0,552.0,0.0,1068.0,178.0,1157.0,890.0,276.0,276.0,276.0,20.0,220.0,89.0,15.0,15.0,186.0,15.0,552.0,552.0,552.0,30.0,92.0,92.0,30.0,30.0,552.0,552.0,370.0,296.0,296.0,50.0,30.0,30.0,920.0,0.0,752.0,10.0
9,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1196.0,552.0,92.0,552.0,552.0,552.0,552.0,368.0,552.0,1196.0,552.0,552.0,552.0,178.0,178.0,178.0,1104.0,1288.0,1104.0,552.0,920.0,552.0,552.0,552.0,552.0,920.0,460.0,460.0,460.0,267.0,267.0,267.0,276.0,276.0,276.0,552.0,552.0,666.0,413.0,413.0,413.0,552.0,552.0,1012.0,1012.0,1012.0,0.0,472.0,472.0,552.0,552.0,552.0,1012.0,1012.0,552.0,552.0,920.0,920.0,920.0,296.0,296.0,296.0,0.0,178.0,6.0,12.0,12.0,0.0,455.0,30.0,12.0,0.0,30.0,30.0,30.0,552.0,552.0,222.0,178.0,178.0,712.0,890.0,276.0,276.0,276.0,20.0,220.0,774.0,15.0,15.0,15.0,15.0,552.0,552.0,552.0,92.0,92.0,92.0,30.0,30.0,920.0,460.0,296.0,296.0,0.0,0.0,30.0,30.0,30.0,644.0,10.0,78.0
10,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1196.0,552.0,552.0,552.0,552.0,552.0,368.0,368.0,368.0,1196.0,552.0,552.0,552.0,178.0,178.0,178.0,1104.0,1104.0,1104.0,552.0,552.0,552.0,552.0,552.0,552.0,828.0,460.0,460.0,460.0,267.0,267.0,267.0,276.0,276.0,276.0,92.0,552.0,413.0,413.0,413.0,413.0,552.0,552.0,1012.0,1012.0,1012.0,472.0,531.0,472.0,552.0,552.0,552.0,460.0,1012.0,552.0,368.0,920.0,920.0,920.0,8.0,296.0,296.0,0.0,178.0,460.0,12.0,12.0,30.0,0.0,30.0,30.0,30.0,30.0,30.0,30.0,552.0,552.0,178.0,178.0,0.0,890.0,1068.0,276.0,276.0,276.0,180.0,220.0,0.0,148.0,85.0,15.0,20.0,920.0,552.0,552.0,92.0,92.0,92.0,30.0,30.0,552.0,552.0,296.0,222.0,296.0,0.0,30.0,15.0,1012.0,10.0,10.0,58.0
