,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97
1107,,801.0,828.0,979.0,828.0,828.0,828.0,644.0,828.0,644.0,828.0,888.0,828.0,644.0,828.0,828.0,828.0,92.0,828.0,184.0,828.0,184.0,828.0,639.0,828.0,368.0,828.0,828.0,828.0,460.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,11.0,828.0,0.0,828.0,445.0,828.0,356.0,828.0,1513.0,828.0,445.0,828.0,445.0,828.0,801.0,828.0,0.0,828.0,801.0,828.0,258.0,828.0,22.0,828.0,0.0,828.0,0.0,828.0,164.0,828.0,22.0,828.0,11.0,828.0,0.0,828.0,187.0,828.0,0.0,828.0,0.0,828.0,979.0,828.0,979.0,828.0,979.0,828.0,712.0,828.0,801.0,828.0,801.0,828.0,0.0,828.0,0.0,828.0,828.0
1108,,801.0,828.0,979.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,888.0,828.0,828.0,828.0,828.0,828.0,184.0,828.0,184.0,828.0,368.0,828.0,639.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,276.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,11.0,828.0,712.0,828.0,460.0,828.0,801.0,828.0,83.0,828.0,445.0,828.0,445.0,828.0,801.0,828.0,801.0,828.0,801.0,828.0,22.0,828.0,138.0,828.0,0.0,828.0,0.0,828.0,22.0,828.0,22.0,828.0,11.0,828.0,50.0,828.0,89.0,828.0,2.0,828.0,0.0,828.0,979.0,828.0,979.0,828.0,623.0,828.0,801.0,828.0,801.0,828.0,801.0,828.0,1748.0,828.0,0.0,828.0,828.0
1109,,623.0,828.0,979.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,888.0,828.0,828.0,828.0,828.0,828.0,184.0,828.0,184.0,828.0,1932.0,828.0,639.0,828.0,828.0,828.0,644.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,11.0,828.0,828.0,828.0,178.0,828.0,445.0,828.0,445.0,828.0,445.0,828.0,445.0,828.0,801.0,828.0,801.0,828.0,801.0,828.0,24.0,828.0,22.0,828.0,22.0,828.0,10.0,828.0,22.0,828.0,22.0,828.0,11.0,828.0,0.0,828.0,0.0,828.0,25.0,828.0,92.0,828.0,979.0,828.0,1335.0,828.0,979.0,828.0,801.0,828.0,801.0,828.0,28.0,828.0,552.0,828.0,0.0,828.0,828.0
1110,,801.0,828.0,979.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,0.0,828.0,552.0,828.0,828.0,828.0,184.0,828.0,184.0,828.0,184.0,828.0,639.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,736.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,11.0,828.0,828.0,828.0,445.0,828.0,445.0,828.0,0.0,828.0,445.0,828.0,445.0,828.0,801.0,828.0,801.0,828.0,801.0,828.0,0.0,828.0,249.0,828.0,748.0,828.0,10.0,828.0,22.0,828.0,16.0,828.0,11.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,979.0,828.0,979.0,828.0,356.0,828.0,445.0,828.0,534.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,828.0
1111,,801.0,828.0,979.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,814.0,828.0,828.0,828.0,828.0,828.0,184.0,828.0,184.0,828.0,0.0,828.0,639.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,11.0,828.0,828.0,828.0,445.0,828.0,623.0,828.0,445.0,828.0,445.0,828.0,445.0,828.0,801.0,828.0,801.0,828.0,178.0,828.0,1012.0,828.0,22.0,828.0,22.0,828.0,0.0,828.0,22.0,828.0,22.0,828.0,11.0,828.0,0.0,828.0,0.0,828.0,534.0,828.0,0.0,828.0,979.0,828.0,0.0,828.0,979.0,828.0,267.0,828.0,801.0,828.0,0.0,828.0,368.0,828.0,644.0,828.0,828.0
1112,,801.0,828.0,979.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,888.0,828.0,828.0,828.0,828.0,828.0,86.0,828.0,184.0,828.0,368.0,828.0,639.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,11.0,828.0,828.0,828.0,445.0,828.0,445.0,828.0,712.0,828.0,148.0,828.0,445.0,828.0,801.0,828.0,712.0,828.0,801.0,828.0,20.0,828.0,1012.0,828.0,83.0,828.0,172.0,828.0,22.0,828.0,22.0,828.0,11.0,828.0,0.0,828.0,0.0,828.0,828.0,828.0,0.0,828.0,445.0,828.0,1691.0,828.0,979.0,828.0,801.0,828.0,801.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,552.0
1113,,801.0,828.0,979.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,888.0,828.0,828.0,828.0,828.0,828.0,184.0,828.0,184.0,828.0,184.0,828.0,639.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,92.0,828.0,828.0,828.0,267.0,828.0,184.0,828.0,534.0,828.0,92.0,828.0,445.0,828.0,623.0,828.0,801.0,828.0,801.0,828.0,370.0,828.0,22.0,828.0,22.0,828.0,1012.0,828.0,22.0,828.0,22.0,828.0,11.0,828.0,0.0,828.0,0.0,828.0,828.0,828.0,0.0,828.0,979.0,828.0,979.0,828.0,979.0,828.0,801.0,828.0,1157.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,828.0
1114,,801.0,828.0,979.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,518.0,828.0,276.0,828.0,828.0,828.0,184.0,828.0,184.0,828.0,184.0,828.0,639.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,2.0,828.0,828.0,828.0,534.0,828.0,89.0,828.0,178.0,828.0,445.0,828.0,445.0,828.0,801.0,828.0,801.0,828.0,801.0,828.0,712.0,828.0,368.0,828.0,22.0,828.0,22.0,828.0,22.0,828.0,22.0,828.0,11.0,828.0,0.0,828.0,0.0,828.0,828.0,828.0,276.0,828.0,979.0,828.0,979.0,828.0,979.0,828.0,801.0,828.0,602.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,828.0
1115,,801.0,828.0,979.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,888.0,828.0,828.0,828.0,828.0,828.0,92.0,828.0,184.0,828.0,184.0,828.0,639.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,92.0,828.0,828.0,828.0,2.0,828.0,828.0,828.0,445.0,828.0,445.0,828.0,445.0,828.0,979.0,828.0,445.0,828.0,801.0,828.0,801.0,828.0,801.0,828.0,4.0,828.0,92.0,828.0,0.0,828.0,0.0,828.0,22.0,828.0,32.0,828.0,11.0,828.0,0.0,828.0,0.0,828.0,644.0,828.0,0.0,828.0,979.0,828.0,979.0,828.0,979.0,828.0,801.0,828.0,1513.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,828.0
1116,,534.0,828.0,979.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,888.0,828.0,828.0,828.0,828.0,828.0,184.0,828.0,184.0,828.0,828.0,828.0,639.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,50.0,828.0,920.0,828.0,445.0,828.0,0.0,828.0,356.0,828.0,1335.0,828.0,222.0,828.0,801.0,828.0,801.0,828.0,801.0,828.0,22.0,828.0,2.0,828.0,0.0,828.0,22.0,828.0,14.0,828.0,22.0,828.0,11.0,828.0,0.0,828.0,0.0,828.0,828.0,828.0,184.0,828.0,828.0,828.0,979.0,828.0,979.0,828.0,801.0,828.0,801.0,828.0,0.0,828.0,1932.0,828.0,0.0,828.0,828.0
1117,,801.0,920.0,979.0,920.0,828.0,920.0,828.0,920.0,644.0,920.0,888.0,920.0,828.0,920.0,828.0,920.0,92.0,920.0,184.0,920.0,184.0,920.0,639.0,920.0,828.0,920.0,828.0,920.0,828.0,920.0,920.0,920.0,828.0,920.0,828.0,920.0,828.0,920.0,0.0,920.0,828.0,920.0,445.0,920.0,445.0,920.0,890.0,920.0,623.0,920.0,445.0,920.0,801.0,920.0,644.0,920.0,801.0,920.0,4.0,920.0,1105.0,920.0,22.0,920.0,22.0,920.0,22.0,920.0,22.0,920.0,11.0,920.0,0.0,920.0,0.0,920.0,828.0,920.0,736.0,920.0,979.0,920.0,979.0,920.0,979.0,920.0,801.0,920.0,801.0,920.0,0.0,920.0,0.0,920.0,0.0,920.0,0.0
1118,,801.0,828.0,979.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,888.0,828.0,828.0,828.0,828.0,828.0,184.0,828.0,184.0,828.0,184.0,828.0,639.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,520.0,828.0,184.0,828.0,445.0,828.0,0.0,828.0,356.0,828.0,89.0,828.0,445.0,828.0,801.0,828.0,92.0,828.0,801.0,828.0,141.0,828.0,10.0,828.0,0.0,828.0,276.0,828.0,370.0,828.0,22.0,828.0,2.0,828.0,0.0,828.0,0.0,828.0,828.0,828.0,979.0,828.0,979.0,828.0,979.0,828.0,979.0,828.0,801.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,1196.0
1119,,801.0,828.0,979.0,828.0,828.0,828.0,644.0,828.0,92.0,828.0,888.0,828.0,828.0,828.0,828.0,828.0,92.0,828.0,184.0,828.0,184.0,828.0,639.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,92.0,828.0,460.0,828.0,828.0,828.0,2.0,828.0,828.0,828.0,445.0,828.0,89.0,828.0,86.0,828.0,368.0,828.0,693.0,828.0,801.0,828.0,0.0,828.0,801.0,828.0,112.0,828.0,220.0,828.0,22.0,828.0,516.0,828.0,22.0,828.0,22.0,828.0,11.0,828.0,0.0,828.0,0.0,828.0,828.0,828.0,979.0,828.0,979.0,828.0,178.0,828.0,979.0,828.0,801.0,828.0,801.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,0.0
1120,,801.0,828.0,979.0,828.0,22.0,828.0,828.0,828.0,644.0,828.0,888.0,828.0,828.0,828.0,0.0,828.0,258.0,828.0,184.0,828.0,184.0,828.0,639.0,828.0,828.0,828.0,828.0,828.0,920.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,276.0,828.0,0.0,828.0,828.0,828.0,445.0,828.0,445.0,828.0,445.0,828.0,979.0,828.0,0.0,828.0,801.0,828.0,801.0,828.0,368.0,828.0,14.0,828.0,260.0,828.0,1780.0,828.0,320.0,828.0,22.0,828.0,22.0,828.0,11.0,828.0,0.0,828.0,0.0,828.0,828.0,828.0,801.0,828.0,979.0,828.0,979.0,828.0,979.0,828.0,801.0,828.0,801.0,828.0,0.0,828.0,2208.0,828.0,368.0,828.0,828.0
1121,,801.0,828.0,979.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,888.0,828.0,828.0,828.0,828.0,828.0,184.0,828.0,184.0,828.0,184.0,828.0,639.0,828.0,828.0,828.0,828.0,828.0,920.0,828.0,828.0,828.0,276.0,828.0,828.0,828.0,178.0,828.0,2.0,828.0,184.0,828.0,445.0,828.0,1068.0,828.0,267.0,828.0,356.0,828.0,10.0,828.0,801.0,828.0,445.0,828.0,801.0,828.0,22.0,828.0,0.0,828.0,22.0,828.0,22.0,828.0,1494.0,828.0,22.0,828.0,11.0,828.0,0.0,828.0,0.0,828.0,828.0,828.0,979.0,828.0,979.0,828.0,979.0,828.0,890.0,828.0,801.0,828.0,356.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,828.0
1122,,801.0,828.0,979.0,828.0,828.0,828.0,460.0,828.0,644.0,828.0,888.0,828.0,92.0,828.0,828.0,828.0,184.0,828.0,184.0,828.0,184.0,828.0,639.0,828.0,828.0,828.0,560.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,0.0,828.0,0.0,828.0,1157.0,828.0,445.0,828.0,430.0,828.0,712.0,828.0,184.0,828.0,89.0,828.0,801.0,828.0,801.0,828.0,801.0,828.0,828.0,828.0,0.0,828.0,22.0,828.0,213.0,828.0,24.0,828.0,14.0,828.0,11.0,828.0,8.0,828.0,0.0,828.0,828.0,828.0,623.0,828.0,979.0,828.0,979.0,828.0,979.0,828.0,712.0,828.0,801.0,828.0,497.0,828.0,86.0,828.0,0.0,828.0,552.0
1123,,801.0,828.0,979.0,828.0,801.0,828.0,828.0,828.0,644.0,828.0,92.0,828.0,828.0,828.0,828.0,828.0,184.0,828.0,184.0,828.0,184.0,828.0,923.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,460.0,828.0,0.0,828.0,828.0,828.0,445.0,828.0,445.0,828.0,267.0,828.0,445.0,828.0,445.0,828.0,801.0,828.0,801.0,828.0,801.0,828.0,22.0,828.0,0.0,828.0,814.0,828.0,22.0,828.0,22.0,828.0,22.0,828.0,11.0,828.0,80.0,828.0,0.0,828.0,828.0,828.0,712.0,828.0,979.0,828.0,979.0,828.0,979.0,828.0,801.0,828.0,801.0,828.0,276.0,828.0,184.0,828.0,0.0,828.0,0.0
1124,,801.0,828.0,979.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,888.0,828.0,828.0,828.0,828.0,828.0,184.0,828.0,184.0,828.0,184.0,828.0,639.0,828.0,736.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,0.0,828.0,828.0,828.0,1012.0,828.0,2.0,828.0,828.0,828.0,445.0,828.0,267.0,828.0,0.0,828.0,445.0,828.0,372.0,828.0,1068.0,828.0,801.0,828.0,801.0,828.0,170.0,828.0,22.0,828.0,450.0,828.0,276.0,828.0,22.0,828.0,22.0,828.0,11.0,828.0,0.0,828.0,0.0,828.0,828.0,828.0,712.0,828.0,979.0,828.0,979.0,828.0,979.0,828.0,801.0,828.0,801.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,774.0
1125,,801.0,828.0,979.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,83.0,828.0,828.0,828.0,276.0,828.0,184.0,828.0,184.0,828.0,184.0,828.0,639.0,828.0,460.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,184.0,828.0,0.0,828.0,552.0,828.0,445.0,828.0,445.0,828.0,89.0,828.0,356.0,828.0,0.0,828.0,0.0,828.0,801.0,828.0,801.0,828.0,747.0,828.0,748.0,828.0,0.0,828.0,8.0,828.0,0.0,828.0,22.0,828.0,11.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,979.0,828.0,979.0,828.0,979.0,828.0,979.0,828.0,801.0,828.0,979.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,828.0
1126,,801.0,828.0,979.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,552.0,828.0,828.0,828.0,828.0,828.0,184.0,828.0,184.0,828.0,552.0,828.0,639.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,0.0,828.0,2.0,828.0,828.0,828.0,445.0,828.0,0.0,828.0,267.0,828.0,445.0,828.0,801.0,828.0,801.0,828.0,801.0,828.0,801.0,828.0,0.0,828.0,22.0,828.0,300.0,828.0,41.0,828.0,22.0,828.0,368.0,828.0,460.0,828.0,4.0,828.0,0.0,828.0,828.0,828.0,979.0,828.0,979.0,828.0,979.0,828.0,979.0,828.0,801.0,828.0,801.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,828.0
1127,,801.0,828.0,979.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,888.0,828.0,828.0,828.0,828.0,828.0,184.0,828.0,92.0,828.0,184.0,828.0,639.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,0.0,828.0,828.0,828.0,445.0,828.0,267.0,828.0,89.0,828.0,445.0,828.0,801.0,828.0,801.0,828.0,801.0,828.0,801.0,828.0,2.0,828.0,83.0,828.0,0.0,828.0,22.0,828.0,22.0,828.0,0.0,828.0,736.0,828.0,0.0,828.0,0.0,828.0,828.0,828.0,979.0,828.0,979.0,828.0,979.0,828.0,979.0,828.0,801.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,828.0
1128,,801.0,828.0,979.0,828.0,828.0,828.0,920.0,828.0,644.0,828.0,888.0,828.0,828.0,828.0,0.0,828.0,184.0,828.0,184.0,828.0,92.0,828.0,639.0,828.0,736.0,828.0,828.0,828.0,736.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,0.0,828.0,2.0,828.0,828.0,828.0,445.0,828.0,0.0,828.0,736.0,828.0,445.0,828.0,178.0,828.0,445.0,828.0,0.0,828.0,801.0,828.0,142.0,828.0,22.0,828.0,0.0,828.0,18.0,828.0,22.0,828.0,22.0,828.0,11.0,828.0,0.0,828.0,0.0,828.0,828.0,828.0,979.0,828.0,979.0,828.0,0.0,828.0,979.0,828.0,0.0,828.0,801.0,828.0,89.0,828.0,249.0,828.0,0.0,828.0,828.0
1129,,801.0,828.0,979.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,888.0,828.0,552.0,828.0,0.0,828.0,184.0,828.0,344.0,828.0,552.0,828.0,639.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,0.0,828.0,10.0,828.0,89.0,828.0,445.0,828.0,267.0,828.0,430.0,828.0,445.0,828.0,801.0,828.0,156.0,828.0,801.0,828.0,801.0,828.0,4.0,828.0,22.0,828.0,22.0,828.0,14.0,828.0,0.0,828.0,22.0,828.0,11.0,828.0,0.0,828.0,0.0,828.0,828.0,828.0,979.0,828.0,979.0,828.0,979.0,828.0,979.0,828.0,801.0,828.0,623.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,828.0
1130,,801.0,828.0,979.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,888.0,828.0,828.0,828.0,828.0,828.0,184.0,828.0,184.0,828.0,184.0,828.0,639.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,920.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,0.0,828.0,828.0,828.0,445.0,828.0,445.0,828.0,178.0,828.0,445.0,828.0,801.0,828.0,344.0,828.0,801.0,828.0,89.0,828.0,568.0,828.0,0.0,828.0,550.0,828.0,0.0,828.0,22.0,828.0,22.0,828.0,336.0,828.0,0.0,828.0,0.0,828.0,828.0,828.0,979.0,828.0,276.0,828.0,178.0,828.0,979.0,828.0,801.0,828.0,801.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,828.0
1131,,801.0,828.0,979.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,888.0,828.0,276.0,828.0,828.0,828.0,184.0,828.0,92.0,828.0,184.0,828.0,497.0,828.0,828.0,828.0,801.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,276.0,828.0,828.0,828.0,0.0,828.0,828.0,828.0,445.0,828.0,356.0,828.0,445.0,828.0,445.0,828.0,801.0,828.0,712.0,828.0,801.0,828.0,332.0,828.0,22.0,828.0,0.0,828.0,780.0,828.0,22.0,828.0,22.0,828.0,920.0,828.0,11.0,828.0,0.0,828.0,0.0,828.0,774.0,828.0,979.0,828.0,830.0,828.0,712.0,828.0,979.0,828.0,801.0,828.0,801.0,828.0,0.0,828.0,0.0,828.0,736.0,828.0,0.0
1132,,801.0,828.0,979.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,888.0,828.0,828.0,828.0,828.0,828.0,184.0,828.0,92.0,828.0,184.0,828.0,568.0,828.0,828.0,828.0,736.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,2.0,828.0,828.0,828.0,445.0,828.0,445.0,828.0,445.0,828.0,445.0,828.0,801.0,828.0,801.0,828.0,801.0,828.0,801.0,828.0,22.0,828.0,22.0,828.0,22.0,828.0,22.0,828.0,22.0,828.0,22.0,828.0,44.0,828.0,0.0,828.0,0.0,828.0,828.0,828.0,801.0,828.0,148.0,828.0,0.0,828.0,1068.0,828.0,801.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,828.0
1133,,801.0,828.0,979.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,888.0,828.0,828.0,828.0,828.0,828.0,184.0,828.0,184.0,828.0,184.0,828.0,639.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,172.0,828.0,460.0,828.0,828.0,828.0,828.0,828.0,22.0,828.0,828.0,828.0,445.0,828.0,534.0,828.0,801.0,828.0,445.0,828.0,623.0,828.0,890.0,828.0,801.0,828.0,801.0,828.0,0.0,828.0,0.0,828.0,65.0,828.0,22.0,828.0,22.0,828.0,22.0,828.0,176.0,828.0,0.0,828.0,0.0,828.0,736.0,828.0,979.0,828.0,0.0,828.0,0.0,828.0,979.0,828.0,801.0,828.0,801.0,828.0,356.0,828.0,0.0,828.0,0.0,828.0,828.0
1134,,801.0,828.0,979.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,888.0,828.0,860.0,828.0,828.0,828.0,89.0,828.0,184.0,828.0,184.0,828.0,639.0,828.0,0.0,828.0,828.0,828.0,184.0,828.0,736.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,0.0,828.0,828.0,828.0,445.0,828.0,1513.0,828.0,445.0,828.0,445.0,828.0,801.0,828.0,0.0,828.0,801.0,828.0,801.0,828.0,22.0,828.0,22.0,828.0,22.0,828.0,182.0,828.0,104.0,828.0,83.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,828.0,828.0,979.0,828.0,979.0,828.0,178.0,828.0,979.0,828.0,801.0,828.0,178.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,828.0
1135,,801.0,92.0,0.0,92.0,828.0,92.0,828.0,92.0,644.0,92.0,148.0,92.0,828.0,92.0,828.0,92.0,184.0,92.0,184.0,92.0,184.0,92.0,639.0,92.0,736.0,92.0,828.0,92.0,276.0,92.0,828.0,92.0,828.0,92.0,828.0,92.0,828.0,92.0,92.0,92.0,828.0,92.0,445.0,92.0,83.0,92.0,623.0,92.0,356.0,92.0,801.0,92.0,267.0,92.0,801.0,92.0,890.0,92.0,22.0,92.0,1780.0,92.0,22.0,92.0,814.0,92.0,4.0,92.0,22.0,92.0,275.0,92.0,0.0,92.0,0.0,92.0,644.0,92.0,979.0,92.0,356.0,92.0,920.0,92.0,979.0,92.0,801.0,92.0,801.0,92.0,0.0,92.0,644.0,92.0,276.0,92.0,828.0
1136,,801.0,828.0,979.0,828.0,920.0,828.0,828.0,828.0,644.0,828.0,888.0,828.0,736.0,828.0,828.0,828.0,184.0,828.0,368.0,828.0,184.0,828.0,639.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,0.0,828.0,828.0,828.0,534.0,828.0,445.0,828.0,979.0,828.0,0.0,828.0,166.0,828.0,92.0,828.0,801.0,828.0,801.0,828.0,14.0,828.0,22.0,828.0,22.0,828.0,22.0,828.0,22.0,828.0,592.0,828.0,11.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,979.0,828.0,979.0,828.0,0.0,828.0,979.0,828.0,801.0,828.0,801.0,828.0,0.0,828.0,0.0,828.0,276.0,828.0,828.0
1137,,801.0,828.0,979.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,888.0,828.0,828.0,828.0,828.0,828.0,184.0,828.0,1932.0,828.0,184.0,828.0,639.0,828.0,828.0,828.0,828.0,828.0,736.0,828.0,828.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,1104.0,828.0,372.0,828.0,445.0,828.0,0.0,828.0,1691.0,828.0,445.0,828.0,801.0,828.0,801.0,828.0,801.0,828.0,801.0,828.0,82.0,828.0,22.0,828.0,356.0,828.0,22.0,828.0,22.0,828.0,22.0,828.0,11.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,979.0,828.0,267.0,828.0,178.0,828.0,172.0,828.0,623.0,828.0,801.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,828.0
1138,,801.0,828.0,979.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,888.0,828.0,828.0,828.0,184.0,828.0,1288.0,828.0,184.0,828.0,184.0,828.0,344.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,160.0,828.0,828.0,828.0,828.0,828.0,2.0,828.0,890.0,828.0,178.0,828.0,445.0,828.0,445.0,828.0,445.0,828.0,801.0,828.0,623.0,828.0,801.0,828.0,801.0,828.0,0.0,828.0,814.0,828.0,0.0,828.0,22.0,828.0,22.0,828.0,22.0,828.0,11.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,979.0,828.0,979.0,828.0,178.0,828.0,368.0,828.0,801.0,828.0,801.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,828.0
1139,,801.0,828.0,1068.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,888.0,828.0,1564.0,828.0,828.0,828.0,184.0,828.0,0.0,828.0,184.0,828.0,639.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,368.0,828.0,2.0,828.0,445.0,828.0,445.0,828.0,712.0,828.0,356.0,828.0,445.0,828.0,801.0,828.0,801.0,828.0,801.0,828.0,801.0,828.0,0.0,828.0,450.0,828.0,83.0,828.0,22.0,828.0,0.0,828.0,400.0,828.0,0.0,828.0,276.0,828.0,0.0,828.0,1472.0,828.0,979.0,828.0,1157.0,828.0,979.0,828.0,979.0,828.0,712.0,828.0,623.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,828.0
1140,,801.0,828.0,979.0,828.0,736.0,828.0,828.0,828.0,644.0,828.0,888.0,828.0,92.0,828.0,828.0,828.0,184.0,828.0,368.0,828.0,184.0,828.0,639.0,828.0,828.0,828.0,276.0,828.0,828.0,828.0,828.0,828.0,552.0,828.0,828.0,828.0,828.0,828.0,0.0,828.0,445.0,828.0,445.0,828.0,534.0,828.0,534.0,828.0,445.0,828.0,92.0,828.0,1513.0,828.0,801.0,828.0,801.0,828.0,0.0,828.0,0.0,828.0,222.0,828.0,22.0,828.0,22.0,828.0,22.0,828.0,11.0,828.0,0.0,828.0,0.0,828.0,828.0,828.0,979.0,828.0,712.0,828.0,979.0,828.0,979.0,828.0,801.0,828.0,801.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,828.0
1141,,801.0,828.0,979.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,888.0,828.0,828.0,828.0,552.0,828.0,184.0,828.0,184.0,828.0,184.0,828.0,639.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,92.0,828.0,0.0,828.0,267.0,828.0,445.0,828.0,178.0,828.0,0.0,828.0,445.0,828.0,801.0,828.0,801.0,828.0,890.0,828.0,801.0,828.0,0.0,828.0,300.0,828.0,22.0,828.0,18.0,828.0,22.0,828.0,22.0,828.0,154.0,828.0,0.0,828.0,0.0,828.0,736.0,828.0,979.0,828.0,979.0,828.0,979.0,828.0,979.0,828.0,801.0,828.0,801.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,828.0
