,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
25,61.0,36.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,9.0,61.0,43.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,23.0,61.0,98.0,61.0,36.0,61.0,72.0,61.0,127.0,61.0,22.0,61.0,77.0,61.0,0.0,61.0,18.0,61.0,127.0,61.0,77.0,61.0,183.0
26,61.0,36.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,67.0,61.0,61.0,61.0,61.0,61.0,23.0,61.0,98.0,61.0,36.0,61.0,127.0,61.0,127.0,61.0,22.0,61.0,77.0,61.0,0.0,61.0,18.0,61.0,127.0,61.0,39.0,61.0,0.0
27,61.0,36.0,61.0,49.0,61.0,33.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,4.0,61.0,35.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,23.0,61.0,98.0,61.0,116.0,61.0,127.0,61.0,127.0,61.0,22.0,61.0,77.0,61.0,0.0,61.0,18.0,61.0,127.0,61.0,0.0,61.0,0.0
28,61.0,36.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,83.0,61.0,61.0,61.0,61.0,61.0,12.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,12.0,61.0,23.0,61.0,98.0,61.0,43.0,61.0,127.0,61.0,35.0,61.0,95.0,61.0,79.0,61.0,0.0,61.0,18.0,61.0,127.0,61.0,0.0,61.0,183.0
29,61.0,36.0,61.0,22.0,61.0,61.0,61.0,61.0,61.0,28.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,23.0,61.0,98.0,61.0,36.0,61.0,127.0,61.0,127.0,61.0,22.0,61.0,77.0,61.0,0.0,61.0,18.0,61.0,127.0,61.0,0.0,61.0,183.0
30,61.0,36.0,61.0,22.0,61.0,61.0,61.0,70.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,12.0,61.0,61.0,61.0,61.0,61.0,89.0,61.0,10.0,61.0,98.0,61.0,36.0,61.0,127.0,61.0,127.0,61.0,22.0,61.0,77.0,61.0,0.0,61.0,18.0,61.0,127.0,61.0,0.0,61.0,183.0
31,61.0,36.0,61.0,22.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,63.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,23.0,61.0,98.0,61.0,16.0,61.0,127.0,61.0,127.0,61.0,22.0,61.0,77.0,61.0,0.0,61.0,73.0,61.0,127.0,61.0,0.0,61.0,127.0
32,61.0,36.0,61.0,22.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,9.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,23.0,61.0,98.0,61.0,36.0,61.0,127.0,61.0,37.0,61.0,22.0,61.0,77.0,61.0,0.0,61.0,18.0,61.0,127.0,61.0,0.0,61.0,22.0
33,61.0,36.0,61.0,22.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,45.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,23.0,61.0,98.0,61.0,74.0,61.0,127.0,61.0,127.0,61.0,62.0,61.0,77.0,61.0,0.0,61.0,18.0,61.0,127.0,61.0,109.0,61.0,183.0
34,61.0,36.0,61.0,22.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,5.0,61.0,61.0,61.0,61.0,61.0,1.0,61.0,61.0,61.0,92.0,61.0,9.0,61.0,20.0,61.0,36.0,61.0,127.0,61.0,127.0,61.0,22.0,61.0,77.0,61.0,0.0,61.0,18.0,61.0,8.0,61.0,0.0,61.0,183.0
