,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
34,92.0,712.0,92.0,0.0,92.0,92.0,92.0,83.0,92.0,92.0,92.0,368.0,92.0,89.0,92.0,92.0,92.0,92.0,92.0,0.0,92.0,89.0,92.0,1246.0,92.0,92.0,92.0,581.0,92.0,92.0,92.0,0.0,92.0,89.0
35,92.0,712.0,92.0,0.0,92.0,92.0,92.0,83.0,92.0,92.0,92.0,368.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,0.0,92.0,89.0,92.0,1246.0,92.0,92.0,92.0,581.0,92.0,92.0,92.0,1196.0,92.0,89.0
36,92.0,712.0,92.0,0.0,92.0,92.0,92.0,83.0,92.0,92.0,92.0,368.0,92.0,623.0,92.0,92.0,92.0,92.0,92.0,0.0,92.0,89.0,92.0,1246.0,92.0,92.0,92.0,581.0,92.0,92.0,92.0,1196.0,92.0,89.0
37,92.0,712.0,92.0,0.0,92.0,92.0,92.0,83.0,92.0,92.0,92.0,368.0,92.0,0.0,92.0,92.0,92.0,92.0,92.0,0.0,92.0,89.0,92.0,1246.0,92.0,92.0,92.0,581.0,92.0,92.0,92.0,828.0,92.0,89.0
38,92.0,712.0,92.0,0.0,92.0,92.0,92.0,83.0,92.0,92.0,92.0,368.0,92.0,0.0,92.0,92.0,92.0,460.0,92.0,0.0,92.0,1246.0,92.0,1246.0,92.0,92.0,92.0,581.0,92.0,92.0,92.0,0.0,92.0,356.0
39,92.0,712.0,92.0,0.0,92.0,92.0,92.0,83.0,92.0,92.0,92.0,368.0,92.0,0.0,92.0,92.0,92.0,460.0,92.0,0.0,92.0,356.0,92.0,1246.0,92.0,92.0,92.0,83.0,92.0,92.0,92.0,0.0,92.0,0.0
40,623.0,623.0,623.0,0.0,623.0,92.0,623.0,83.0,623.0,184.0,623.0,368.0,623.0,0.0,623.0,92.0,623.0,92.0,623.0,0.0,623.0,89.0,623.0,1246.0,623.0,92.0,623.0,581.0,623.0,92.0,623.0,0.0,623.0,92.0
41,623.0,623.0,623.0,184.0,623.0,92.0,623.0,83.0,623.0,92.0,623.0,92.0,623.0,0.0,623.0,92.0,623.0,92.0,623.0,460.0,623.0,89.0,623.0,1246.0,623.0,460.0,623.0,736.0,623.0,92.0,623.0,1196.0,623.0,89.0
42,623.0,623.0,623.0,0.0,623.0,92.0,623.0,83.0,623.0,92.0,623.0,368.0,623.0,0.0,623.0,92.0,623.0,552.0,623.0,0.0,623.0,89.0,623.0,1246.0,623.0,92.0,623.0,581.0,623.0,92.0,623.0,0.0,623.0,89.0
43,623.0,623.0,623.0,0.0,623.0,92.0,623.0,83.0,623.0,92.0,623.0,368.0,623.0,0.0,623.0,92.0,623.0,736.0,623.0,0.0,623.0,89.0,623.0,1246.0,623.0,92.0,623.0,581.0,623.0,92.0,623.0,92.0,623.0,89.0
44,623.0,623.0,623.0,0.0,623.0,92.0,623.0,83.0,623.0,92.0,623.0,368.0,623.0,0.0,623.0,0.0,623.0,0.0,623.0,0.0,623.0,89.0,623.0,1246.0,623.0,276.0,623.0,581.0,623.0,92.0,623.0,1196.0,623.0,89.0
45,623.0,623.0,623.0,0.0,623.0,92.0,623.0,83.0,623.0,92.0,623.0,368.0,623.0,160.0,623.0,92.0,623.0,0.0,623.0,0.0,623.0,344.0,623.0,1246.0,623.0,92.0,623.0,581.0,623.0,92.0,623.0,1196.0,623.0,89.0
46,623.0,623.0,623.0,0.0,623.0,92.0,623.0,83.0,623.0,92.0,623.0,276.0,623.0,0.0,623.0,92.0,623.0,222.0,623.0,0.0,623.0,89.0,623.0,1246.0,623.0,92.0,623.0,581.0,623.0,92.0,623.0,1196.0,623.0,89.0
47,623.0,623.0,623.0,0.0,623.0,92.0,623.0,83.0,623.0,92.0,623.0,368.0,623.0,0.0,623.0,0.0,623.0,92.0,623.0,0.0,623.0,89.0,623.0,1246.0,623.0,92.0,623.0,581.0,623.0,92.0,623.0,1196.0,623.0,89.0
48,623.0,623.0,623.0,0.0,623.0,92.0,623.0,83.0,623.0,92.0,623.0,368.0,623.0,0.0,623.0,92.0,623.0,0.0,623.0,0.0,623.0,89.0,623.0,1246.0,623.0,92.0,623.0,581.0,623.0,92.0,623.0,1196.0,623.0,89.0
49,92.0,623.0,92.0,0.0,92.0,92.0,92.0,83.0,92.0,92.0,92.0,368.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,89.0,92.0,1246.0,92.0,92.0,92.0,581.0,92.0,92.0,92.0,1196.0,92.0,89.0
50,92.0,623.0,92.0,0.0,92.0,92.0,92.0,83.0,92.0,92.0,92.0,368.0,92.0,0.0,92.0,92.0,92.0,0.0,92.0,0.0,92.0,89.0,92.0,1246.0,92.0,92.0,92.0,581.0,92.0,92.0,92.0,1196.0,92.0,445.0
51,92.0,623.0,92.0,0.0,92.0,92.0,92.0,83.0,92.0,92.0,92.0,368.0,92.0,0.0,92.0,92.0,92.0,92.0,92.0,0.0,92.0,89.0,92.0,1246.0,92.0,92.0,92.0,828.0,92.0,92.0,92.0,1196.0,92.0,89.0
52,92.0,623.0,92.0,0.0,92.0,92.0,92.0,83.0,92.0,92.0,92.0,0.0,92.0,0.0,92.0,92.0,92.0,92.0,92.0,0.0,92.0,89.0,92.0,1246.0,92.0,276.0,92.0,581.0,92.0,92.0,92.0,1196.0,92.0,89.0
53,92.0,623.0,92.0,184.0,92.0,92.0,92.0,249.0,92.0,92.0,92.0,368.0,92.0,0.0,92.0,92.0,92.0,92.0,92.0,0.0,92.0,623.0,92.0,1246.0,92.0,92.0,92.0,581.0,92.0,92.0,92.0,1196.0,92.0,89.0
54,92.0,623.0,92.0,0.0,92.0,92.0,92.0,83.0,92.0,92.0,92.0,368.0,92.0,0.0,92.0,92.0,92.0,92.0,92.0,0.0,92.0,89.0,92.0,1246.0,92.0,368.0,92.0,581.0,92.0,92.0,92.0,1196.0,92.0,89.0
55,92.0,623.0,92.0,0.0,92.0,552.0,92.0,83.0,92.0,92.0,92.0,552.0,92.0,0.0,92.0,92.0,92.0,92.0,92.0,0.0,92.0,89.0,92.0,1246.0,92.0,92.0,92.0,581.0,92.0,92.0,92.0,1196.0,92.0,89.0
56,92.0,623.0,92.0,0.0,92.0,644.0,92.0,83.0,92.0,92.0,92.0,368.0,92.0,0.0,92.0,368.0,92.0,830.0,92.0,0.0,92.0,89.0,92.0,1246.0,92.0,92.0,92.0,581.0,92.0,92.0,92.0,1196.0,92.0,89.0
57,92.0,623.0,92.0,0.0,92.0,92.0,92.0,83.0,92.0,92.0,92.0,368.0,92.0,0.0,92.0,92.0,92.0,92.0,92.0,0.0,92.0,89.0,92.0,1246.0,92.0,368.0,92.0,581.0,92.0,92.0,92.0,1196.0,92.0,89.0
58,92.0,623.0,92.0,0.0,92.0,92.0,92.0,83.0,92.0,92.0,92.0,368.0,92.0,0.0,92.0,92.0,92.0,92.0,92.0,0.0,92.0,89.0,92.0,1246.0,92.0,92.0,92.0,581.0,92.0,92.0,92.0,1196.0,92.0,89.0
59,92.0,623.0,92.0,0.0,92.0,92.0,92.0,83.0,92.0,368.0,92.0,368.0,92.0,0.0,92.0,92.0,92.0,92.0,92.0,0.0,92.0,89.0,92.0,445.0,92.0,92.0,92.0,581.0,92.0,92.0,92.0,736.0,92.0,89.0
60,92.0,623.0,92.0,0.0,92.0,92.0,92.0,83.0,92.0,92.0,92.0,344.0,92.0,0.0,92.0,92.0,92.0,92.0,92.0,644.0,92.0,92.0,92.0,1246.0,92.0,92.0,92.0,581.0,92.0,92.0,92.0,736.0,92.0,89.0
61,92.0,623.0,92.0,0.0,92.0,92.0,92.0,83.0,92.0,92.0,92.0,368.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,0.0,92.0,89.0,92.0,1246.0,92.0,368.0,92.0,0.0,92.0,644.0,92.0,736.0,92.0,89.0
62,92.0,0.0,92.0,0.0,92.0,92.0,92.0,83.0,92.0,92.0,92.0,368.0,92.0,460.0,92.0,92.0,92.0,430.0,92.0,0.0,92.0,89.0,92.0,1246.0,92.0,0.0,92.0,581.0,92.0,0.0,92.0,736.0,92.0,1068.0
63,92.0,623.0,92.0,0.0,92.0,92.0,92.0,83.0,92.0,92.0,92.0,368.0,92.0,0.0,92.0,92.0,92.0,92.0,92.0,0.0,92.0,445.0,92.0,1246.0,92.0,0.0,92.0,581.0,92.0,92.0,92.0,736.0,92.0,89.0
64,92.0,623.0,92.0,0.0,92.0,92.0,92.0,83.0,92.0,92.0,92.0,368.0,92.0,0.0,92.0,92.0,92.0,92.0,92.0,0.0,92.0,89.0,92.0,1246.0,92.0,0.0,92.0,581.0,92.0,276.0,92.0,736.0,92.0,89.0
65,92.0,623.0,92.0,736.0,92.0,92.0,92.0,83.0,92.0,92.0,92.0,368.0,92.0,0.0,92.0,92.0,92.0,92.0,92.0,0.0,92.0,89.0,92.0,1246.0,92.0,0.0,92.0,581.0,92.0,92.0,92.0,736.0,92.0,89.0
66,92.0,623.0,92.0,0.0,92.0,92.0,92.0,83.0,92.0,92.0,92.0,368.0,92.0,0.0,92.0,92.0,92.0,736.0,92.0,0.0,92.0,89.0,92.0,1246.0,92.0,0.0,92.0,581.0,92.0,92.0,92.0,736.0,92.0,89.0
67,92.0,623.0,92.0,0.0,92.0,92.0,92.0,83.0,92.0,736.0,92.0,368.0,92.0,184.0,92.0,92.0,92.0,92.0,92.0,0.0,92.0,89.0,92.0,1246.0,92.0,0.0,92.0,581.0,92.0,92.0,92.0,552.0,92.0,89.0
68,92.0,623.0,92.0,0.0,92.0,92.0,92.0,83.0,92.0,460.0,92.0,368.0,92.0,0.0,92.0,92.0,92.0,92.0,92.0,0.0,92.0,89.0,92.0,1246.0,92.0,0.0,92.0,581.0,92.0,92.0,92.0,736.0,92.0,89.0
69,92.0,623.0,92.0,0.0,92.0,92.0,92.0,83.0,92.0,92.0,92.0,368.0,92.0,0.0,92.0,92.0,92.0,92.0,92.0,0.0,92.0,445.0,92.0,1246.0,92.0,0.0,92.0,581.0,92.0,92.0,92.0,736.0,92.0,89.0
70,92.0,623.0,92.0,0.0,92.0,92.0,92.0,83.0,92.0,92.0,92.0,368.0,92.0,0.0,92.0,276.0,92.0,92.0,92.0,0.0,92.0,89.0,92.0,1246.0,92.0,92.0,92.0,581.0,92.0,92.0,92.0,736.0,92.0,89.0
71,92.0,623.0,92.0,0.0,92.0,92.0,92.0,83.0,92.0,92.0,92.0,368.0,92.0,175.0,92.0,92.0,92.0,92.0,92.0,0.0,92.0,89.0,92.0,1246.0,92.0,92.0,92.0,664.0,92.0,644.0,92.0,736.0,92.0,89.0
72,92.0,0.0,92.0,0.0,92.0,92.0,92.0,83.0,92.0,92.0,92.0,0.0,92.0,0.0,92.0,644.0,92.0,92.0,92.0,0.0,92.0,89.0,92.0,1246.0,92.0,92.0,92.0,581.0,92.0,0.0,92.0,736.0,92.0,89.0
73,92.0,623.0,92.0,0.0,92.0,92.0,92.0,89.0,92.0,552.0,92.0,368.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,0.0,92.0,89.0,92.0,1246.0,92.0,92.0,92.0,581.0,92.0,0.0,92.0,1196.0,92.0,89.0
74,92.0,623.0,92.0,736.0,92.0,92.0,92.0,83.0,92.0,92.0,92.0,368.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,0.0,92.0,89.0,92.0,1246.0,92.0,92.0,92.0,332.0,92.0,92.0,92.0,1196.0,92.0,89.0
75,92.0,623.0,92.0,0.0,92.0,92.0,92.0,83.0,92.0,92.0,92.0,368.0,92.0,0.0,92.0,92.0,92.0,92.0,92.0,0.0,92.0,89.0,92.0,1246.0,92.0,92.0,92.0,581.0,92.0,92.0,92.0,1196.0,92.0,89.0
76,92.0,534.0,92.0,0.0,92.0,92.0,92.0,83.0,92.0,92.0,92.0,368.0,92.0,0.0,92.0,92.0,92.0,92.0,92.0,276.0,92.0,89.0,92.0,1246.0,92.0,92.0,92.0,0.0,92.0,92.0,92.0,1196.0,92.0,445.0
77,92.0,623.0,92.0,0.0,92.0,92.0,92.0,83.0,92.0,92.0,92.0,368.0,92.0,0.0,92.0,92.0,92.0,92.0,92.0,0.0,92.0,89.0,92.0,1246.0,92.0,92.0,92.0,581.0,92.0,92.0,92.0,1196.0,92.0,89.0
78,92.0,623.0,92.0,0.0,92.0,92.0,92.0,83.0,92.0,92.0,92.0,368.0,92.0,0.0,92.0,92.0,92.0,92.0,92.0,0.0,92.0,89.0,92.0,1246.0,92.0,92.0,92.0,581.0,92.0,92.0,92.0,1196.0,92.0,89.0
79,368.0,623.0,368.0,0.0,368.0,0.0,368.0,83.0,368.0,92.0,368.0,828.0,368.0,0.0,368.0,0.0,368.0,184.0,368.0,0.0,368.0,89.0,368.0,623.0,368.0,92.0,368.0,664.0,368.0,92.0,368.0,1012.0,368.0,89.0
80,368.0,623.0,368.0,0.0,368.0,92.0,368.0,83.0,368.0,92.0,368.0,368.0,368.0,0.0,368.0,368.0,368.0,92.0,368.0,0.0,368.0,0.0,368.0,1068.0,368.0,92.0,368.0,581.0,368.0,184.0,368.0,1196.0,368.0,89.0
81,368.0,623.0,368.0,0.0,368.0,92.0,368.0,83.0,368.0,0.0,368.0,368.0,368.0,184.0,368.0,0.0,368.0,92.0,368.0,276.0,368.0,89.0,368.0,1246.0,368.0,92.0,368.0,581.0,368.0,92.0,368.0,1196.0,368.0,89.0
82,368.0,623.0,368.0,0.0,368.0,74.0,368.0,83.0,368.0,92.0,368.0,368.0,368.0,0.0,368.0,828.0,368.0,92.0,368.0,0.0,368.0,89.0,368.0,1246.0,368.0,92.0,368.0,0.0,368.0,92.0,368.0,1196.0,368.0,89.0
83,368.0,623.0,368.0,0.0,368.0,92.0,368.0,83.0,368.0,184.0,368.0,368.0,368.0,86.0,368.0,368.0,368.0,92.0,368.0,0.0,368.0,89.0,368.0,1246.0,368.0,92.0,368.0,581.0,368.0,92.0,368.0,0.0,368.0,0.0
84,368.0,623.0,368.0,0.0,368.0,92.0,368.0,83.0,368.0,92.0,368.0,368.0,368.0,92.0,368.0,0.0,368.0,460.0,368.0,89.0,368.0,89.0,368.0,1246.0,368.0,92.0,368.0,249.0,368.0,92.0,368.0,1196.0,368.0,89.0
85,368.0,623.0,368.0,0.0,368.0,92.0,368.0,83.0,368.0,92.0,368.0,368.0,368.0,460.0,368.0,736.0,368.0,92.0,368.0,0.0,368.0,89.0,368.0,1246.0,368.0,92.0,368.0,581.0,368.0,92.0,368.0,1196.0,368.0,89.0
86,368.0,623.0,368.0,0.0,368.0,368.0,368.0,83.0,368.0,92.0,368.0,368.0,368.0,0.0,368.0,92.0,368.0,92.0,368.0,552.0,368.0,89.0,368.0,1246.0,368.0,92.0,368.0,581.0,368.0,92.0,368.0,1196.0,368.0,89.0
87,368.0,623.0,368.0,0.0,368.0,92.0,368.0,83.0,368.0,92.0,368.0,368.0,368.0,0.0,368.0,92.0,368.0,92.0,368.0,0.0,368.0,89.0,368.0,1246.0,368.0,92.0,368.0,581.0,368.0,92.0,368.0,1196.0,368.0,89.0
88,92.0,623.0,92.0,0.0,92.0,92.0,92.0,83.0,92.0,0.0,92.0,184.0,92.0,368.0,92.0,92.0,92.0,92.0,92.0,344.0,92.0,89.0,92.0,1246.0,92.0,92.0,92.0,0.0,92.0,92.0,92.0,92.0,92.0,267.0
89,92.0,623.0,92.0,0.0,92.0,92.0,92.0,83.0,92.0,92.0,92.0,368.0,92.0,460.0,92.0,92.0,92.0,92.0,92.0,0.0,92.0,86.0,92.0,1246.0,92.0,92.0,92.0,166.0,92.0,92.0,92.0,1196.0,92.0,89.0
90,92.0,623.0,92.0,0.0,92.0,89.0,92.0,83.0,92.0,92.0,92.0,368.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,0.0,92.0,89.0,92.0,1246.0,92.0,92.0,92.0,581.0,92.0,92.0,92.0,736.0,92.0,89.0
91,92.0,623.0,92.0,0.0,92.0,92.0,92.0,83.0,92.0,92.0,92.0,368.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,89.0,92.0,1246.0,92.0,92.0,92.0,581.0,92.0,92.0,92.0,1196.0,92.0,89.0
92,92.0,623.0,92.0,92.0,92.0,92.0,92.0,83.0,92.0,92.0,92.0,368.0,92.0,92.0,92.0,644.0,92.0,92.0,92.0,172.0,92.0,0.0,92.0,1246.0,92.0,92.0,92.0,415.0,92.0,0.0,92.0,1196.0,92.0,89.0
93,92.0,623.0,92.0,0.0,92.0,92.0,92.0,83.0,92.0,92.0,92.0,368.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,4.0,92.0,267.0,92.0,1246.0,92.0,92.0,92.0,581.0,92.0,92.0,92.0,1196.0,92.0,0.0
94,92.0,623.0,92.0,0.0,92.0,92.0,92.0,83.0,92.0,92.0,92.0,368.0,92.0,92.0,92.0,92.0,92.0,0.0,92.0,0.0,92.0,534.0,92.0,1246.0,92.0,92.0,92.0,581.0,92.0,92.0,92.0,276.0,92.0,0.0
95,92.0,623.0,92.0,0.0,92.0,92.0,92.0,83.0,92.0,92.0,92.0,368.0,92.0,184.0,92.0,92.0,92.0,92.0,92.0,0.0,92.0,89.0,92.0,1246.0,92.0,92.0,92.0,332.0,92.0,0.0,92.0,1196.0,92.0,0.0
96,92.0,356.0,92.0,0.0,92.0,92.0,92.0,83.0,92.0,92.0,92.0,368.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,0.0,92.0,267.0,92.0,1246.0,92.0,92.0,92.0,581.0,92.0,92.0,92.0,1196.0,92.0,0.0
97,92.0,623.0,92.0,0.0,92.0,92.0,92.0,83.0,92.0,92.0,92.0,368.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,0.0,92.0,0.0,92.0,1246.0,92.0,92.0,92.0,581.0,92.0,92.0,92.0,1196.0,92.0,552.0
