0,833.0,833.0,833.0,833.0,229.0,833.0,611.0,1919.0,645.0,833.0,785.0,833.0,833.0,833.0,162.0,71.0,825.0,71.0,813.0,813.0,0.0,833.0,549.0,707.0,707.0,707.0,488.0,488.0,83.0,83.0,1345.0,1345.0,1345.0,645.0,645.0,144.0,19.0,19.0,833.0,833.0,833.0,833.0,833.0,351.0,351.0,972.0,972.0,972.0,0.0,0.0,0.0,833.0,833.0,0.0,1110.0,1110.0,707.0,707.0,707.0,795.0,1004.0,743.0,743.0,0.0,700.0,83.0,160.0,835.0,835.0,833.0,833.0,1226.0,1226.0,1226.0,218.0,292.0,0.0,6.0,761.0,833.0,725.0,0.0,833.0,833.0,833.0,52.0,851.0,851.0,833.0,833.0,2715.0,2715.0,949.0,949.0,282.0,229.0,229.0,1919.0,1919.0,221.0,221.0,221.0,464.0,833.0,833.0,833.0,344.0,796.0,796.0,942.0,707.0,9.0,5.0,1.0,833.0,833.0,782.0,779.0,752.0,752.0,752.0,1667.0,1667.0,833.0,833.0
1,833.0,833.0,833.0,833.0,229.0,833.0,833.0,1919.0,645.0,833.0,1100.0,833.0,833.0,833.0,833.0,71.0,71.0,71.0,813.0,813.0,0.0,833.0,833.0,707.0,707.0,707.0,488.0,488.0,408.0,83.0,1345.0,150.0,1345.0,783.0,645.0,774.0,19.0,19.0,403.0,838.0,833.0,804.0,533.0,351.0,351.0,972.0,972.0,972.0,0.0,0.0,0.0,833.0,833.0,833.0,330.0,1110.0,707.0,707.0,1.0,375.0,795.0,159.0,743.0,743.0,83.0,83.0,835.0,835.0,835.0,23.0,276.0,1226.0,1226.0,0.0,538.0,0.0,0.0,0.0,1282.0,833.0,725.0,101.0,833.0,833.0,47.0,851.0,851.0,851.0,833.0,2933.0,2715.0,2715.0,949.0,949.0,229.0,229.0,229.0,242.0,0.0,221.0,221.0,563.0,53.0,833.0,833.0,833.0,95.0,796.0,796.0,494.0,707.0,77.0,5.0,264.0,833.0,61.0,779.0,779.0,752.0,752.0,752.0,1667.0,1667.0,277.0,833.0
2,833.0,833.0,833.0,949.0,229.0,833.0,833.0,1919.0,645.0,833.0,833.0,833.0,833.0,833.0,833.0,71.0,71.0,71.0,290.0,813.0,0.0,833.0,833.0,707.0,0.0,707.0,488.0,488.0,83.0,83.0,1345.0,1345.0,1243.0,645.0,645.0,19.0,19.0,29.0,833.0,833.0,833.0,833.0,818.0,351.0,351.0,914.0,972.0,972.0,0.0,0.0,0.0,833.0,833.0,833.0,1110.0,237.0,820.0,707.0,1.0,885.0,795.0,743.0,722.0,282.0,83.0,83.0,835.0,835.0,835.0,833.0,833.0,1226.0,1226.0,1226.0,257.0,221.0,0.0,0.0,40.0,1485.0,725.0,101.0,147.0,833.0,833.0,851.0,851.0,851.0,622.0,2715.0,2715.0,2715.0,949.0,0.0,229.0,229.0,229.0,0.0,2708.0,221.0,221.0,221.0,53.0,833.0,833.0,833.0,833.0,682.0,796.0,942.0,707.0,0.0,5.0,264.0,150.0,833.0,779.0,27.0,0.0,752.0,752.0,1667.0,1667.0,833.0,246.0
3,833.0,819.0,833.0,949.0,229.0,833.0,833.0,1919.0,645.0,833.0,833.0,1226.0,833.0,833.0,51.0,71.0,71.0,71.0,495.0,813.0,0.0,1092.0,227.0,707.0,707.0,707.0,488.0,488.0,83.0,83.0,1345.0,1345.0,1216.0,645.0,645.0,19.0,125.0,203.0,930.0,849.0,833.0,833.0,833.0,351.0,351.0,878.0,976.0,972.0,0.0,526.0,0.0,1998.0,833.0,0.0,28.0,1110.0,707.0,707.0,1.0,0.0,795.0,743.0,743.0,743.0,83.0,83.0,245.0,778.0,835.0,833.0,73.0,1226.0,1226.0,1226.0,257.0,257.0,0.0,0.0,29.0,1452.0,617.0,132.0,833.0,833.0,833.0,851.0,851.0,476.0,833.0,2715.0,182.0,0.0,5.0,53.0,42.0,229.0,229.0,1919.0,1861.0,221.0,221.0,221.0,0.0,848.0,833.0,833.0,833.0,796.0,796.0,942.0,774.0,32.0,5.0,264.0,833.0,1755.0,779.0,295.0,752.0,752.0,1124.0,1769.0,1667.0,833.0,833.0
4,833.0,833.0,833.0,949.0,229.0,833.0,833.0,833.0,645.0,833.0,833.0,1226.0,833.0,833.0,833.0,71.0,71.0,71.0,813.0,369.0,0.0,833.0,833.0,1262.0,707.0,598.0,488.0,458.0,83.0,83.0,1345.0,1116.0,1345.0,645.0,645.0,19.0,19.0,19.0,833.0,833.0,833.0,833.0,833.0,351.0,351.0,972.0,972.0,972.0,0.0,0.0,0.0,833.0,809.0,884.0,1110.0,1110.0,707.0,707.0,1.0,153.0,795.0,764.0,1738.0,895.0,83.0,83.0,835.0,835.0,835.0,833.0,816.0,521.0,1226.0,1226.0,257.0,257.0,0.0,0.0,0.0,1412.0,725.0,0.0,833.0,833.0,807.0,851.0,851.0,851.0,833.0,2715.0,2715.0,188.0,949.0,949.0,229.0,229.0,229.0,1919.0,1919.0,221.0,221.0,221.0,833.0,31.0,833.0,833.0,0.0,796.0,796.0,942.0,707.0,0.0,5.0,264.0,833.0,833.0,779.0,779.0,254.0,752.0,752.0,683.0,1667.0,858.0,833.0
5,833.0,795.0,833.0,949.0,229.0,833.0,833.0,589.0,645.0,833.0,833.0,1226.0,833.0,833.0,833.0,71.0,71.0,71.0,813.0,813.0,0.0,501.0,833.0,707.0,707.0,707.0,488.0,2773.0,83.0,83.0,1345.0,862.0,1345.0,645.0,597.0,580.0,77.0,19.0,833.0,249.0,833.0,833.0,833.0,351.0,351.0,972.0,972.0,972.0,0.0,0.0,1168.0,833.0,351.0,833.0,1110.0,784.0,707.0,707.0,1.0,795.0,0.0,869.0,743.0,743.0,409.0,83.0,835.0,835.0,835.0,833.0,833.0,1226.0,1226.0,1226.0,257.0,138.0,0.0,0.0,231.0,841.0,725.0,0.0,833.0,833.0,833.0,1570.0,851.0,851.0,833.0,330.0,2715.0,94.0,949.0,949.0,229.0,0.0,229.0,1919.0,1919.0,221.0,221.0,221.0,833.0,833.0,833.0,833.0,13.0,796.0,796.0,881.0,328.0,29.0,5.0,264.0,833.0,833.0,779.0,779.0,42.0,1084.0,752.0,1667.0,1667.0,0.0,833.0
6,833.0,795.0,833.0,949.0,229.0,833.0,154.0,833.0,645.0,833.0,833.0,1226.0,833.0,860.0,833.0,71.0,71.0,71.0,813.0,813.0,0.0,833.0,833.0,707.0,707.0,806.0,488.0,67.0,83.0,72.0,1704.0,1345.0,1345.0,645.0,645.0,19.0,29.0,605.0,833.0,833.0,833.0,833.0,833.0,351.0,351.0,972.0,972.0,972.0,0.0,0.0,418.0,833.0,833.0,833.0,853.0,1110.0,707.0,707.0,1.0,795.0,795.0,743.0,966.0,130.0,83.0,83.0,551.0,835.0,835.0,833.0,244.0,0.0,1226.0,1226.0,257.0,257.0,0.0,0.0,0.0,1452.0,725.0,69.0,833.0,833.0,833.0,851.0,0.0,851.0,833.0,2715.0,2715.0,2715.0,949.0,949.0,229.0,229.0,229.0,1919.0,1919.0,221.0,221.0,221.0,833.0,824.0,833.0,833.0,889.0,796.0,796.0,0.0,646.0,0.0,5.0,264.0,833.0,415.0,779.0,1272.0,752.0,752.0,752.0,1667.0,1667.0,386.0,833.0
7,833.0,795.0,866.0,949.0,833.0,833.0,351.0,833.0,645.0,833.0,843.0,1226.0,800.0,833.0,833.0,71.0,71.0,71.0,813.0,813.0,0.0,0.0,833.0,707.0,707.0,707.0,488.0,83.0,308.0,83.0,1345.0,1345.0,1345.0,474.0,645.0,19.0,19.0,19.0,833.0,833.0,833.0,833.0,1065.0,351.0,351.0,972.0,972.0,1784.0,0.0,0.0,528.0,766.0,833.0,50.0,1110.0,561.0,187.0,707.0,1.0,795.0,795.0,743.0,743.0,743.0,0.0,83.0,835.0,835.0,906.0,833.0,833.0,1226.0,1226.0,206.0,257.0,487.0,0.0,317.0,0.0,409.0,725.0,833.0,833.0,1943.0,833.0,851.0,1126.0,851.0,833.0,2715.0,2715.0,2715.0,949.0,949.0,229.0,229.0,229.0,1919.0,1919.0,0.0,221.0,221.0,833.0,833.0,0.0,850.0,796.0,796.0,796.0,373.0,707.0,0.0,5.0,0.0,833.0,833.0,779.0,543.0,235.0,752.0,752.0,1667.0,800.0,833.0,833.0
8,833.0,795.0,833.0,949.0,833.0,833.0,351.0,221.0,645.0,833.0,833.0,1226.0,833.0,833.0,1301.0,71.0,71.0,71.0,813.0,813.0,837.0,833.0,877.0,707.0,707.0,707.0,488.0,83.0,83.0,421.0,1345.0,1345.0,1345.0,677.0,645.0,19.0,19.0,17.0,833.0,833.0,611.0,960.0,833.0,351.0,46.0,972.0,972.0,972.0,0.0,0.0,203.0,833.0,487.0,833.0,1110.0,1110.0,707.0,707.0,1.0,795.0,0.0,743.0,1482.0,678.0,118.0,289.0,835.0,0.0,835.0,833.0,3095.0,1226.0,831.0,257.0,258.0,257.0,0.0,0.0,533.0,1452.0,725.0,833.0,0.0,833.0,833.0,851.0,130.0,851.0,0.0,2715.0,2715.0,2715.0,949.0,949.0,268.0,229.0,279.0,1919.0,1919.0,221.0,221.0,221.0,833.0,741.0,833.0,833.0,796.0,796.0,1161.0,942.0,707.0,29.0,5.0,264.0,0.0,833.0,848.0,779.0,752.0,752.0,752.0,805.0,1667.0,833.0,833.0
9,833.0,795.0,833.0,949.0,833.0,207.0,351.0,221.0,833.0,823.0,833.0,1226.0,833.0,833.0,833.0,71.0,71.0,71.0,813.0,813.0,833.0,833.0,833.0,672.0,707.0,707.0,488.0,83.0,83.0,83.0,1345.0,1345.0,1345.0,645.0,645.0,19.0,19.0,19.0,833.0,833.0,833.0,833.0,833.0,351.0,351.0,972.0,972.0,972.0,0.0,0.0,1616.0,833.0,833.0,0.0,1001.0,1110.0,707.0,0.0,1.0,795.0,795.0,852.0,743.0,743.0,83.0,83.0,835.0,37.0,835.0,833.0,833.0,1226.0,1226.0,257.0,257.0,48.0,0.0,0.0,2.0,1452.0,21.0,5.0,833.0,833.0,833.0,851.0,0.0,851.0,833.0,2715.0,2715.0,239.0,949.0,949.0,229.0,963.0,229.0,551.0,1085.0,221.0,221.0,221.0,435.0,833.0,833.0,0.0,796.0,796.0,6.0,919.0,707.0,16.0,5.0,29.0,833.0,833.0,779.0,779.0,752.0,752.0,796.0,1712.0,3195.0,833.0,754.0
