,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
0,552.0,890.0,552.0,801.0,552.0,1288.0,552.0,946.0,552.0,188.0,552.0,460.0,552.0,213.0,552.0,0.0,552.0,0.0,552.0,0.0,552.0,0.0,552.0,426.0,552.0,142.0,552.0,497.0,552.0,0.0,552.0,150.0,552.0,178.0,552.0,213.0,552.0,460.0,552.0,0.0,552.0,946.0,552.0,12.0,552.0,188.0,552.0,188.0,552.0,276.0,552.0,188.0,552.0,0.0,552.0,368.0,552.0,356.0,552.0,89.0,552.0,0.0,552.0,552.0,552.0,92.0
1,552.0,890.0,552.0,801.0,552.0,1288.0,552.0,946.0,552.0,188.0,552.0,1748.0,552.0,213.0,552.0,0.0,552.0,0.0,552.0,0.0,552.0,213.0,552.0,213.0,552.0,184.0,552.0,852.0,552.0,0.0,552.0,0.0,552.0,639.0,552.0,213.0,552.0,0.0,552.0,0.0,552.0,946.0,552.0,42.0,552.0,188.0,552.0,188.0,552.0,235.0,552.0,0.0,552.0,160.0,552.0,623.0,552.0,356.0,552.0,1012.0,552.0,445.0,552.0,154.0,552.0,92.0
2,552.0,890.0,552.0,801.0,552.0,1288.0,552.0,946.0,552.0,188.0,552.0,276.0,552.0,213.0,552.0,0.0,552.0,0.0,552.0,83.0,552.0,213.0,552.0,923.0,552.0,355.0,552.0,0.0,552.0,213.0,552.0,0.0,552.0,568.0,552.0,0.0,552.0,0.0,552.0,0.0,552.0,946.0,552.0,0.0,552.0,188.0,552.0,188.0,552.0,188.0,552.0,188.0,552.0,92.0,552.0,462.0,552.0,356.0,552.0,552.0,552.0,0.0,552.0,460.0,552.0,92.0
3,552.0,890.0,552.0,801.0,552.0,1288.0,552.0,946.0,552.0,188.0,552.0,1748.0,552.0,213.0,552.0,460.0,552.0,0.0,552.0,284.0,552.0,71.0,552.0,213.0,552.0,426.0,552.0,0.0,552.0,213.0,552.0,0.0,552.0,710.0,552.0,426.0,552.0,0.0,552.0,0.0,552.0,946.0,552.0,0.0,552.0,188.0,552.0,423.0,552.0,188.0,552.0,188.0,552.0,623.0,552.0,552.0,552.0,356.0,552.0,828.0,552.0,0.0,552.0,552.0,552.0,92.0
4,552.0,890.0,552.0,801.0,552.0,1288.0,552.0,946.0,552.0,188.0,552.0,1748.0,552.0,213.0,552.0,0.0,552.0,0.0,552.0,71.0,552.0,74.0,552.0,497.0,552.0,426.0,552.0,142.0,552.0,213.0,552.0,142.0,552.0,267.0,552.0,213.0,552.0,0.0,552.0,0.0,552.0,946.0,552.0,828.0,552.0,296.0,552.0,188.0,552.0,188.0,552.0,141.0,552.0,480.0,552.0,552.0,552.0,356.0,552.0,552.0,552.0,249.0,552.0,0.0,552.0,368.0
5,552.0,890.0,552.0,801.0,552.0,1288.0,552.0,946.0,552.0,188.0,552.0,1748.0,552.0,213.0,552.0,0.0,552.0,0.0,552.0,426.0,552.0,284.0,552.0,213.0,552.0,222.0,552.0,1246.0,552.0,8.0,552.0,426.0,552.0,284.0,552.0,213.0,552.0,0.0,552.0,0.0,552.0,946.0,552.0,276.0,552.0,188.0,552.0,188.0,552.0,188.0,552.0,308.0,552.0,720.0,552.0,920.0,552.0,356.0,552.0,368.0,552.0,249.0,552.0,0.0,552.0,460.0
6,552.0,890.0,552.0,801.0,552.0,1288.0,552.0,946.0,552.0,188.0,552.0,1748.0,552.0,213.0,552.0,0.0,552.0,1656.0,552.0,142.0,552.0,284.0,552.0,0.0,552.0,0.0,552.0,0.0,552.0,781.0,552.0,213.0,552.0,71.0,552.0,639.0,552.0,1104.0,552.0,0.0,552.0,946.0,552.0,0.0,552.0,188.0,552.0,188.0,552.0,188.0,552.0,188.0,552.0,160.0,552.0,552.0,552.0,356.0,552.0,0.0,552.0,249.0,552.0,552.0,552.0,92.0
7,552.0,890.0,552.0,801.0,552.0,1288.0,552.0,946.0,552.0,188.0,552.0,1748.0,552.0,213.0,552.0,0.0,552.0,0.0,552.0,0.0,552.0,71.0,552.0,213.0,552.0,0.0,552.0,0.0,552.0,71.0,552.0,213.0,552.0,213.0,552.0,213.0,552.0,368.0,552.0,0.0,552.0,946.0,552.0,602.0,552.0,188.0,552.0,188.0,552.0,188.0,552.0,188.0,552.0,320.0,552.0,552.0,552.0,356.0,552.0,1012.0,552.0,249.0,552.0,368.0,552.0,92.0
8,552.0,890.0,552.0,801.0,552.0,368.0,552.0,1288.0,552.0,368.0,552.0,1748.0,552.0,890.0,552.0,0.0,552.0,0.0,552.0,213.0,552.0,142.0,552.0,89.0,552.0,0.0,552.0,592.0,552.0,568.0,552.0,71.0,552.0,781.0,552.0,639.0,552.0,92.0,552.0,0.0,552.0,946.0,552.0,430.0,552.0,188.0,552.0,188.0,552.0,272.0,552.0,517.0,552.0,92.0,552.0,644.0,552.0,356.0,552.0,1472.0,552.0,552.0,552.0,623.0,552.0,0.0
9,552.0,890.0,552.0,801.0,552.0,368.0,552.0,1288.0,552.0,368.0,552.0,1748.0,552.0,890.0,552.0,0.0,552.0,0.0,552.0,0.0,552.0,64.0,552.0,318.0,552.0,0.0,552.0,0.0,552.0,0.0,552.0,0.0,552.0,0.0,552.0,710.0,552.0,552.0,552.0,0.0,552.0,946.0,552.0,534.0,552.0,94.0,552.0,188.0,552.0,188.0,552.0,188.0,552.0,184.0,552.0,552.0,552.0,356.0,552.0,445.0,552.0,913.0,552.0,0.0,552.0,0.0
