0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,890.0,801.0,801.0,801.0,552.0,552.0,368.0,368.0,368.0,460.0,552.0,552.0,184.0,184.0,184.0,0.0,920.0,920.0,552.0,552.0,552.0,1288.0,1288.0,1288.0,368.0,460.0,460.0,552.0,552.0,552.0,552.0,552.0,920.0,920.0,920.0,1748.0,1748.0,890.0,890.0,178.0,0.0,0.0,92.0,92.0,92.0,213.0,0.0,0.0,213.0,213.0,92.0,184.0,0.0,0.0,0.0,92.0,0.0,460.0,258.0,249.0,100.0,552.0,276.0,552.0,552.0,552.0,552.0,920.0,188.0,188.0,188.0,480.0,801.0,0.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,736.0,552.0,0.0,356.0,552.0,552.0,552.0,368.0,368.0,552.0,552.0,552.0,552.0,477.0,498.0,747.0,498.0,623.0,92.0,460.0,184.0,552.0,552.0,552.0,552.0,552.0
1,552.0,552.0,552.0,460.0,184.0,552.0,552.0,552.0,552.0,552.0,552.0,890.0,801.0,801.0,801.0,552.0,552.0,368.0,368.0,0.0,552.0,552.0,552.0,184.0,184.0,184.0,0.0,920.0,920.0,552.0,644.0,552.0,1288.0,1288.0,1196.0,368.0,368.0,368.0,552.0,276.0,552.0,552.0,552.0,920.0,920.0,920.0,1748.0,1748.0,890.0,890.0,890.0,0.0,0.0,92.0,92.0,92.0,0.0,994.0,0.0,426.0,213.0,92.0,92.0,0.0,0.0,0.0,552.0,460.0,736.0,430.0,249.0,1548.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,188.0,188.0,200.0,720.0,801.0,160.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,0.0,552.0,552.0,552.0,356.0,178.0,1012.0,0.0,552.0,368.0,0.0,552.0,552.0,552.0,552.0,89.0,498.0,747.0,498.0,0.0,552.0,92.0,92.0,552.0,552.0,920.0,552.0,552.0
2,552.0,552.0,552.0,1012.0,552.0,552.0,552.0,552.0,552.0,276.0,552.0,890.0,801.0,801.0,801.0,276.0,552.0,368.0,368.0,368.0,552.0,552.0,552.0,184.0,184.0,184.0,0.0,920.0,920.0,552.0,552.0,552.0,1288.0,1288.0,1288.0,368.0,920.0,368.0,552.0,552.0,552.0,552.0,552.0,920.0,920.0,920.0,1748.0,1748.0,178.0,890.0,890.0,92.0,0.0,92.0,92.0,92.0,160.0,426.0,71.0,213.0,213.0,92.0,92.0,0.0,0.0,552.0,356.0,552.0,552.0,946.0,249.0,12.0,0.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,188.0,188.0,160.0,801.0,160.0,552.0,552.0,552.0,552.0,184.0,552.0,552.0,276.0,552.0,552.0,552.0,356.0,184.0,552.0,552.0,552.0,368.0,368.0,552.0,552.0,552.0,552.0,1012.0,498.0,747.0,498.0,552.0,552.0,184.0,184.0,644.0,552.0,356.0,92.0,552.0
3,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,890.0,801.0,801.0,801.0,552.0,552.0,368.0,368.0,368.0,552.0,552.0,644.0,184.0,460.0,184.0,920.0,920.0,920.0,552.0,552.0,552.0,1288.0,1288.0,1288.0,368.0,368.0,368.0,552.0,552.0,552.0,552.0,552.0,920.0,920.0,920.0,1748.0,1748.0,890.0,890.0,890.0,92.0,0.0,368.0,92.0,92.0,160.0,142.0,184.0,71.0,213.0,92.0,92.0,0.0,0.0,552.0,552.0,552.0,552.0,946.0,249.0,42.0,552.0,552.0,460.0,552.0,552.0,552.0,552.0,188.0,188.0,188.0,320.0,801.0,160.0,552.0,552.0,552.0,552.0,552.0,552.0,0.0,552.0,552.0,552.0,552.0,356.0,356.0,552.0,552.0,552.0,368.0,368.0,552.0,644.0,552.0,552.0,552.0,498.0,747.0,498.0,552.0,92.0,552.0,92.0,552.0,552.0,368.0,552.0,552.0
4,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,890.0,801.0,801.0,801.0,552.0,552.0,184.0,368.0,368.0,552.0,552.0,552.0,184.0,184.0,1196.0,920.0,920.0,920.0,552.0,920.0,552.0,1288.0,1288.0,1288.0,368.0,368.0,368.0,552.0,552.0,552.0,552.0,552.0,920.0,920.0,920.0,1748.0,1748.0,890.0,890.0,890.0,92.0,0.0,92.0,92.0,92.0,160.0,92.0,92.0,14.0,213.0,92.0,92.0,0.0,0.0,552.0,552.0,184.0,552.0,946.0,946.0,0.0,552.0,552.0,552.0,552.0,552.0,552.0,92.0,188.0,188.0,150.0,92.0,801.0,160.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,460.0,552.0,552.0,356.0,356.0,0.0,552.0,644.0,368.0,184.0,92.0,552.0,552.0,212.0,828.0,498.0,747.0,498.0,552.0,552.0,184.0,184.0,552.0,552.0,552.0,552.0,552.0
5,552.0,552.0,552.0,552.0,552.0,552.0,276.0,552.0,552.0,552.0,552.0,890.0,801.0,801.0,801.0,552.0,552.0,368.0,368.0,368.0,552.0,552.0,552.0,184.0,184.0,184.0,920.0,920.0,920.0,552.0,736.0,92.0,1288.0,1288.0,1288.0,368.0,368.0,368.0,552.0,552.0,552.0,552.0,552.0,920.0,920.0,920.0,1748.0,1748.0,890.0,890.0,890.0,92.0,0.0,92.0,1656.0,92.0,160.0,616.0,368.0,213.0,213.0,0.0,92.0,184.0,0.0,552.0,552.0,552.0,552.0,946.0,0.0,0.0,623.0,552.0,552.0,552.0,552.0,552.0,552.0,188.0,188.0,188.0,184.0,480.0,320.0,552.0,552.0,552.0,828.0,552.0,552.0,552.0,1472.0,231.0,552.0,552.0,356.0,920.0,552.0,184.0,552.0,552.0,368.0,552.0,552.0,552.0,552.0,552.0,498.0,913.0,498.0,552.0,552.0,184.0,184.0,644.0,552.0,552.0,276.0,552.0
6,552.0,552.0,552.0,828.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,890.0,801.0,774.0,801.0,552.0,552.0,368.0,368.0,368.0,552.0,552.0,552.0,184.0,184.0,184.0,920.0,552.0,920.0,552.0,552.0,552.0,644.0,1288.0,1288.0,368.0,828.0,368.0,552.0,552.0,552.0,552.0,552.0,920.0,920.0,920.0,1748.0,1748.0,89.0,890.0,890.0,92.0,0.0,92.0,92.0,92.0,160.0,0.0,260.0,213.0,213.0,92.0,92.0,0.0,0.0,0.0,552.0,552.0,552.0,946.0,946.0,828.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,470.0,188.0,188.0,534.0,160.0,240.0,552.0,552.0,920.0,0.0,460.0,552.0,552.0,552.0,92.0,552.0,1012.0,356.0,267.0,552.0,552.0,552.0,368.0,368.0,184.0,552.0,444.0,267.0,368.0,498.0,913.0,498.0,552.0,552.0,184.0,184.0,552.0,552.0,552.0,552.0,552.0
7,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,890.0,801.0,801.0,801.0,0.0,552.0,368.0,368.0,368.0,552.0,552.0,552.0,184.0,184.0,184.0,920.0,920.0,920.0,552.0,552.0,552.0,1288.0,1196.0,1288.0,368.0,368.0,368.0,552.0,552.0,552.0,552.0,552.0,920.0,920.0,920.0,1748.0,1748.0,890.0,890.0,890.0,92.0,0.0,92.0,92.0,92.0,160.0,611.0,213.0,0.0,213.0,0.0,92.0,2208.0,0.0,552.0,552.0,552.0,552.0,946.0,946.0,276.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,188.0,188.0,47.0,0.0,160.0,240.0,552.0,552.0,552.0,71.0,552.0,552.0,552.0,460.0,0.0,552.0,552.0,356.0,445.0,552.0,0.0,552.0,368.0,368.0,184.0,552.0,552.0,828.0,0.0,498.0,913.0,498.0,552.0,552.0,184.0,92.0,552.0,552.0,552.0,552.0,552.0
8,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,460.0,552.0,552.0,890.0,801.0,801.0,801.0,552.0,552.0,368.0,368.0,368.0,552.0,552.0,552.0,184.0,184.0,184.0,920.0,920.0,92.0,552.0,552.0,552.0,1288.0,1288.0,1288.0,368.0,368.0,368.0,736.0,552.0,552.0,552.0,552.0,920.0,920.0,920.0,1748.0,1748.0,890.0,890.0,801.0,92.0,0.0,92.0,92.0,92.0,160.0,0.0,213.0,426.0,142.0,0.0,92.0,344.0,0.0,552.0,552.0,552.0,1104.0,946.0,946.0,0.0,920.0,552.0,552.0,552.0,552.0,552.0,552.0,188.0,188.0,188.0,160.0,160.0,240.0,552.0,552.0,552.0,0.0,552.0,0.0,979.0,552.0,534.0,552.0,552.0,356.0,445.0,552.0,552.0,552.0,368.0,368.0,89.0,552.0,552.0,552.0,1012.0,498.0,913.0,498.0,552.0,552.0,1288.0,184.0,552.0,552.0,552.0,552.0,552.0
9,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,890.0,801.0,801.0,801.0,1012.0,552.0,368.0,368.0,460.0,552.0,552.0,552.0,184.0,184.0,184.0,920.0,920.0,920.0,552.0,552.0,552.0,276.0,1104.0,1288.0,368.0,368.0,368.0,552.0,552.0,276.0,552.0,552.0,920.0,920.0,920.0,1748.0,1748.0,890.0,476.0,552.0,92.0,0.0,0.0,92.0,92.0,160.0,0.0,639.0,213.0,0.0,0.0,92.0,460.0,0.0,552.0,552.0,552.0,368.0,946.0,516.0,602.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,188.0,188.0,188.0,445.0,160.0,240.0,552.0,552.0,552.0,0.0,552.0,552.0,552.0,89.0,276.0,552.0,552.0,356.0,356.0,552.0,552.0,552.0,368.0,368.0,0.0,552.0,552.0,552.0,1472.0,498.0,913.0,498.0,552.0,552.0,184.0,77.0,552.0,276.0,552.0,0.0,552.0
