,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
0,552.0,240.0,552.0,736.0,552.0,140.0,552.0,800.0,552.0,356.0,552.0,356.0,552.0,267.0,552.0,552.0,552.0,880.0,552.0,267.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,460.0,552.0,92.0,552.0,444.0,552.0,444.0,552.0,80.0,552.0,35.0,552.0,140.0,552.0,552.0,552.0,368.0,552.0,184.0,552.0,552.0,552.0,0.0,552.0,83.0
1,552.0,240.0,552.0,644.0,552.0,140.0,552.0,800.0,552.0,356.0,552.0,356.0,552.0,267.0,552.0,552.0,552.0,160.0,552.0,267.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,0.0,552.0,644.0,552.0,444.0,552.0,444.0,552.0,80.0,552.0,140.0,552.0,140.0,552.0,552.0,552.0,184.0,552.0,92.0,552.0,184.0,552.0,0.0,552.0,83.0
2,552.0,240.0,552.0,736.0,552.0,140.0,552.0,800.0,552.0,356.0,552.0,356.0,552.0,267.0,552.0,552.0,552.0,160.0,552.0,267.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,0.0,552.0,92.0,552.0,444.0,552.0,444.0,552.0,80.0,552.0,140.0,552.0,140.0,552.0,552.0,552.0,0.0,552.0,92.0,552.0,0.0,552.0,166.0,552.0,83.0
3,552.0,240.0,552.0,736.0,552.0,140.0,552.0,800.0,552.0,356.0,552.0,356.0,552.0,267.0,552.0,552.0,552.0,160.0,552.0,267.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,368.0,552.0,92.0,552.0,444.0,552.0,444.0,552.0,80.0,552.0,276.0,552.0,140.0,552.0,552.0,552.0,92.0,552.0,42.0,552.0,92.0,552.0,83.0,552.0,249.0
4,552.0,240.0,552.0,736.0,552.0,140.0,552.0,800.0,552.0,356.0,552.0,356.0,552.0,267.0,552.0,552.0,552.0,160.0,552.0,267.0,552.0,1104.0,552.0,552.0,552.0,552.0,552.0,0.0,552.0,368.0,552.0,370.0,552.0,444.0,552.0,80.0,552.0,0.0,552.0,140.0,552.0,552.0,552.0,0.0,552.0,0.0,552.0,1104.0,552.0,249.0,552.0,83.0
5,552.0,240.0,552.0,736.0,552.0,140.0,552.0,800.0,552.0,356.0,552.0,356.0,552.0,267.0,552.0,0.0,552.0,160.0,552.0,267.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,0.0,552.0,92.0,552.0,444.0,552.0,444.0,552.0,80.0,552.0,140.0,552.0,140.0,552.0,0.0,552.0,920.0,552.0,92.0,552.0,0.0,552.0,83.0,552.0,83.0
6,552.0,240.0,552.0,736.0,552.0,140.0,552.0,800.0,552.0,356.0,552.0,356.0,552.0,267.0,552.0,460.0,552.0,160.0,552.0,267.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,0.0,552.0,92.0,552.0,444.0,552.0,0.0,552.0,80.0,552.0,140.0,552.0,175.0,552.0,552.0,552.0,544.0,552.0,368.0,552.0,276.0,552.0,83.0,552.0,83.0
7,552.0,240.0,552.0,736.0,552.0,140.0,552.0,800.0,552.0,356.0,552.0,356.0,552.0,267.0,552.0,552.0,552.0,184.0,552.0,267.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,0.0,552.0,92.0,552.0,444.0,552.0,444.0,552.0,80.0,552.0,245.0,552.0,140.0,552.0,552.0,552.0,92.0,552.0,92.0,552.0,92.0,552.0,92.0,552.0,83.0
8,552.0,240.0,552.0,736.0,552.0,240.0,552.0,240.0,552.0,560.0,552.0,356.0,552.0,356.0,552.0,1380.0,552.0,160.0,552.0,267.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,0.0,552.0,92.0,552.0,296.0,552.0,444.0,552.0,80.0,552.0,245.0,552.0,140.0,552.0,552.0,552.0,12.0,552.0,92.0,552.0,92.0,552.0,0.0,552.0,83.0
9,552.0,240.0,552.0,736.0,552.0,240.0,552.0,240.0,552.0,800.0,552.0,356.0,552.0,356.0,552.0,1656.0,552.0,160.0,552.0,267.0,552.0,552.0,552.0,552.0,552.0,92.0,552.0,0.0,552.0,92.0,552.0,444.0,552.0,444.0,552.0,80.0,552.0,184.0,552.0,140.0,552.0,552.0,552.0,92.0,552.0,92.0,552.0,92.0,552.0,83.0,552.0,83.0
