0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,313.0,208.0,313.0,313.0,313.0,239.0,313.0,313.0,313.0,313.0,313.0,171.0,171.0,171.0,205.0,171.0,171.0,171.0,238.0,343.0,208.0,171.0,171.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,274.0,274.0,274.0,178.0,178.0,178.0,108.0,138.0,280.0,25.0,25.0,25.0,25.0,25.0,96.0,6.0,114.0,0.0,0.0,0.0,108.0,143.0,108.0,30.0,67.0
1,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,313.0,208.0,313.0,313.0,313.0,313.0,313.0,313.0,313.0,313.0,313.0,171.0,171.0,171.0,205.0,171.0,171.0,171.0,171.0,343.0,171.0,171.0,171.0,132.0,132.0,132.0,132.0,132.0,132.0,277.0,132.0,132.0,132.0,132.0,132.0,274.0,274.0,274.0,178.0,178.0,178.0,178.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,96.0,25.0,114.0,0.0,0.0,0.0,142.0,108.0,40.0,67.0,67.0
2,0.0,132.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,313.0,313.0,313.0,313.0,313.0,313.0,313.0,313.0,313.0,313.0,313.0,173.0,171.0,171.0,205.0,171.0,171.0,239.0,171.0,343.0,171.0,171.0,171.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,236.0,274.0,274.0,144.0,106.0,178.0,178.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,96.0,25.0,114.0,0.0,0.0,0.0,108.0,108.0,108.0,67.0,67.0
3,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,313.0,313.0,313.0,313.0,313.0,313.0,313.0,313.0,313.0,313.0,313.0,173.0,171.0,171.0,205.0,171.0,238.0,171.0,171.0,171.0,171.0,171.0,171.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,48.0,274.0,274.0,178.0,141.0,178.0,178.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,96.0,25.0,114.0,0.0,0.0,0.0,108.0,108.0,64.0,67.0,67.0
4,0.0,132.0,0.0,0.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,313.0,313.0,313.0,313.0,313.0,313.0,313.0,313.0,313.0,180.0,313.0,173.0,171.0,171.0,205.0,171.0,238.0,171.0,171.0,171.0,171.0,171.0,171.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,274.0,274.0,240.0,178.0,178.0,178.0,178.0,25.0,25.0,175.0,25.0,25.0,25.0,25.0,96.0,25.0,114.0,0.0,0.0,0.0,102.0,108.0,103.0,67.0,146.0
5,0.0,132.0,0.0,0.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,313.0,313.0,313.0,313.0,313.0,313.0,313.0,313.0,313.0,180.0,312.0,173.0,171.0,171.0,205.0,309.0,238.0,171.0,171.0,171.0,171.0,171.0,171.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,274.0,274.0,274.0,178.0,65.0,178.0,178.0,25.0,25.0,25.0,25.0,8.0,11.0,25.0,25.0,25.0,114.0,0.0,0.0,0.0,108.0,108.0,67.0,67.0,62.0
6,0.0,132.0,0.0,0.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,313.0,313.0,134.0,313.0,313.0,313.0,313.0,313.0,313.0,180.0,313.0,173.0,171.0,171.0,205.0,309.0,238.0,171.0,171.0,209.0,171.0,205.0,171.0,132.0,44.0,132.0,132.0,66.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,274.0,274.0,274.0,178.0,178.0,178.0,178.0,25.0,25.0,25.0,11.0,69.0,100.0,25.0,206.0,62.0,25.0,0.0,0.0,0.0,108.0,108.0,67.0,67.0,67.0
7,0.0,0.0,0.0,0.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,313.0,313.0,313.0,313.0,313.0,313.0,313.0,313.0,313.0,180.0,313.0,173.0,171.0,171.0,205.0,309.0,238.0,171.0,171.0,171.0,171.0,171.0,171.0,132.0,132.0,170.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,170.0,203.0,274.0,274.0,178.0,178.0,212.0,178.0,25.0,27.0,25.0,25.0,25.0,22.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,38.0,108.0,67.0,67.0,67.0
8,0.0,0.0,0.0,0.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,313.0,313.0,313.0,313.0,313.0,313.0,313.0,313.0,313.0,180.0,313.0,173.0,171.0,171.0,205.0,309.0,238.0,171.0,171.0,171.0,171.0,168.0,171.0,132.0,0.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,274.0,274.0,274.0,178.0,178.0,212.0,136.0,25.0,94.0,62.0,25.0,25.0,25.0,178.0,25.0,25.0,25.0,0.0,0.0,0.0,108.0,108.0,67.0,67.0,67.0
9,0.0,0.0,0.0,0.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,243.0,313.0,313.0,313.0,313.0,313.0,173.0,313.0,313.0,180.0,312.0,173.0,171.0,171.0,171.0,309.0,238.0,171.0,171.0,171.0,171.0,171.0,171.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,274.0,308.0,274.0,178.0,178.0,212.0,136.0,25.0,25.0,248.0,25.0,25.0,208.0,25.0,25.0,246.0,25.0,0.0,0.0,0.0,108.0,108.0,67.0,67.0,67.0
