0,0.0,0.0,0.0,0.0,137.0,205.0,207.0,207.0,207.0,207.0,207.0,207.0,240.0,207.0,244.0,207.0,207.0,207.0,238.0,207.0,207.0,207.0,0.0,0.0,0.0,0.0,114.0,118.0,148.0,114.0,114.0,150.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,132.0,132.0,132.0,56.0,56.0,56.0,273.0,273.0,273.0,273.0,243.0,243.0,243.0,240.0,240.0,34.0,34.0,34.0,0.0,0.0,0.0,207.0,207.0,0.0,0.0,0.0,114.0
1,0.0,0.0,0.0,0.0,137.0,205.0,207.0,207.0,207.0,207.0,207.0,207.0,240.0,207.0,207.0,207.0,207.0,207.0,238.0,207.0,208.0,207.0,0.0,0.0,0.0,0.0,114.0,118.0,148.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,187.0,114.0,114.0,114.0,132.0,132.0,132.0,56.0,56.0,56.0,273.0,311.0,273.0,273.0,243.0,243.0,243.0,240.0,240.0,34.0,34.0,38.0,0.0,0.0,0.0,207.0,207.0,0.0,0.0,0.0,114.0
2,0.0,0.0,0.0,0.0,137.0,205.0,207.0,207.0,211.0,207.0,207.0,207.0,240.0,207.0,207.0,207.0,207.0,207.0,238.0,207.0,207.0,207.0,0.0,0.0,0.0,0.0,152.0,118.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,91.0,114.0,114.0,74.0,114.0,119.0,114.0,132.0,132.0,132.0,56.0,91.0,56.0,273.0,273.0,273.0,310.0,243.0,243.0,243.0,240.0,240.0,34.0,34.0,34.0,0.0,0.0,0.0,207.0,207.0,0.0,0.0,0.0,114.0
3,0.0,0.0,0.0,0.0,207.0,205.0,207.0,207.0,211.0,207.0,207.0,207.0,240.0,207.0,207.0,207.0,207.0,207.0,238.0,207.0,207.0,207.0,0.0,0.0,0.0,0.0,152.0,118.0,114.0,149.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,110.0,114.0,114.0,114.0,114.0,132.0,132.0,132.0,56.0,56.0,56.0,273.0,273.0,273.0,24.0,243.0,243.0,243.0,240.0,202.0,34.0,34.0,34.0,0.0,0.0,0.0,207.0,207.0,0.0,0.0,0.0,114.0
4,0.0,0.0,0.0,0.0,207.0,205.0,207.0,244.0,211.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,238.0,207.0,207.0,207.0,0.0,0.0,0.0,0.0,152.0,118.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,80.0,114.0,114.0,114.0,114.0,114.0,132.0,132.0,132.0,56.0,56.0,56.0,273.0,273.0,273.0,24.0,243.0,243.0,243.0,240.0,240.0,34.0,68.0,34.0,0.0,0.0,0.0,207.0,207.0,0.0,0.0,0.0,114.0
5,0.0,0.0,0.0,0.0,207.0,205.0,207.0,244.0,211.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,238.0,207.0,207.0,207.0,0.0,46.0,0.0,0.0,152.0,118.0,114.0,148.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,132.0,132.0,132.0,56.0,56.0,56.0,273.0,273.0,273.0,24.0,243.0,243.0,278.0,275.0,240.0,37.0,34.0,34.0,0.0,0.0,0.0,207.0,207.0,0.0,0.0,0.0,114.0
6,0.0,0.0,0.0,0.0,207.0,205.0,207.0,244.0,211.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,238.0,170.0,207.0,207.0,0.0,46.0,0.0,0.0,152.0,118.0,114.0,114.0,114.0,114.0,114.0,114.0,115.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,76.0,132.0,132.0,132.0,56.0,57.0,56.0,273.0,273.0,273.0,24.0,243.0,243.0,243.0,240.0,240.0,34.0,34.0,34.0,0.0,0.0,0.0,207.0,207.0,0.0,0.0,0.0,114.0
7,0.0,0.0,0.0,0.0,207.0,205.0,207.0,244.0,211.0,207.0,207.0,100.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,0.0,46.0,0.0,0.0,152.0,114.0,114.0,114.0,114.0,114.0,113.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,132.0,132.0,132.0,56.0,56.0,56.0,273.0,270.0,273.0,24.0,243.0,38.0,243.0,29.0,240.0,34.0,34.0,34.0,0.0,0.0,0.0,207.0,207.0,0.0,0.0,0.0,27.0
8,0.0,0.0,0.0,0.0,207.0,205.0,207.0,244.0,211.0,207.0,207.0,100.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,242.0,207.0,0.0,46.0,0.0,0.0,152.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,112.0,114.0,114.0,114.0,132.0,132.0,132.0,56.0,56.0,56.0,273.0,273.0,271.0,24.0,243.0,243.0,243.0,240.0,240.0,34.0,34.0,34.0,0.0,0.0,0.0,207.0,207.0,0.0,0.0,0.0,114.0
9,0.0,0.0,0.0,0.0,210.0,205.0,207.0,244.0,211.0,207.0,207.0,100.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,0.0,46.0,0.0,0.0,152.0,114.0,114.0,114.0,114.0,114.0,46.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,132.0,132.0,132.0,56.0,56.0,56.0,273.0,273.0,273.0,24.0,243.0,243.0,243.0,240.0,240.0,34.0,34.0,34.0,0.0,0.0,0.0,207.0,207.0,0.0,0.0,0.0,114.0
10,0.0,0.0,0.0,0.0,210.0,205.0,207.0,244.0,211.0,207.0,207.0,100.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,0.0,46.0,0.0,0.0,152.0,114.0,114.0,114.0,114.0,114.0,114.0,116.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,132.0,132.0,166.0,56.0,110.0,56.0,273.0,273.0,273.0,24.0,243.0,243.0,243.0,240.0,240.0,34.0,34.0,34.0,0.0,0.0,0.0,207.0,207.0,0.0,0.0,46.0,114.0
11,0.0,0.0,0.0,0.0,210.0,205.0,207.0,244.0,207.0,207.0,207.0,100.0,207.0,207.0,207.0,207.0,207.0,245.0,245.0,207.0,207.0,207.0,0.0,46.0,0.0,0.0,114.0,114.0,114.0,114.0,114.0,151.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,151.0,114.0,114.0,114.0,132.0,132.0,132.0,56.0,56.0,56.0,273.0,273.0,273.0,24.0,243.0,243.0,243.0,240.0,240.0,34.0,34.0,34.0,0.0,0.0,0.0,207.0,207.0,0.0,0.0,0.0,114.0
12,0.0,0.0,0.0,0.0,210.0,205.0,245.0,244.0,207.0,207.0,207.0,100.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,111.0,207.0,0.0,46.0,0.0,0.0,174.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,149.0,114.0,151.0,114.0,132.0,132.0,132.0,56.0,56.0,56.0,240.0,273.0,273.0,273.0,243.0,243.0,243.0,240.0,240.0,34.0,34.0,251.0,0.0,0.0,0.0,207.0,207.0,0.0,0.0,0.0,114.0
13,0.0,0.0,114.0,0.0,210.0,205.0,245.0,207.0,207.0,4.0,207.0,100.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,102.0,111.0,207.0,0.0,46.0,0.0,103.0,114.0,114.0,114.0,114.0,148.0,114.0,114.0,74.0,114.0,114.0,114.0,112.0,114.0,114.0,114.0,114.0,114.0,132.0,132.0,132.0,56.0,56.0,56.0,273.0,273.0,273.0,273.0,243.0,243.0,243.0,240.0,240.0,34.0,34.0,34.0,0.0,0.0,0.0,247.0,207.0,0.0,0.0,0.0,114.0
14,0.0,0.0,114.0,0.0,210.0,205.0,245.0,207.0,207.0,4.0,207.0,100.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,102.0,111.0,207.0,0.0,0.0,0.0,109.0,114.0,114.0,114.0,114.0,114.0,114.0,35.0,114.0,114.0,114.0,114.0,114.0,117.0,114.0,114.0,114.0,114.0,132.0,132.0,132.0,56.0,56.0,56.0,273.0,273.0,273.0,273.0,243.0,243.0,243.0,240.0,240.0,34.0,4.0,71.0,0.0,0.0,0.0,207.0,207.0,0.0,0.0,0.0,148.0
15,0.0,0.0,114.0,0.0,210.0,205.0,245.0,278.0,207.0,4.0,207.0,100.0,207.0,207.0,207.0,207.0,207.0,208.0,207.0,102.0,111.0,207.0,0.0,0.0,0.0,109.0,114.0,114.0,114.0,114.0,114.0,114.0,149.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,148.0,132.0,132.0,132.0,56.0,56.0,56.0,273.0,273.0,273.0,273.0,243.0,243.0,243.0,240.0,240.0,34.0,40.0,34.0,0.0,0.0,0.0,207.0,207.0,0.0,0.0,0.0,114.0
