,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
24,0.0,243.0,0.0,169.0,0.0,243.0,0.0,207.0,0.0,207.0,0.0,207.0,0.0,207.0,0.0,207.0,0.0,0.0,0.0,114.0,0.0,114.0,0.0,30.0,0.0,116.0,0.0,114.0,0.0,130.0,0.0,114.0,0.0,102.0,0.0,114.0,0.0,114.0,0.0,132.0,0.0,132.0,0.0,57.0,0.0,273.0,0.0,309.0,0.0,273.0,0.0,243.0,0.0,240.0,0.0,34.0,0.0,34.0,0.0,
25,0.0,243.0,0.0,169.0,0.0,243.0,0.0,207.0,0.0,207.0,0.0,207.0,0.0,207.0,0.0,110.0,0.0,0.0,0.0,114.0,0.0,114.0,0.0,30.0,0.0,116.0,0.0,141.0,0.0,130.0,0.0,114.0,0.0,102.0,0.0,114.0,0.0,114.0,0.0,132.0,0.0,132.0,0.0,56.0,0.0,273.0,0.0,273.0,0.0,273.0,0.0,26.0,0.0,240.0,0.0,34.0,0.0,34.0,0.0,
26,0.0,243.0,0.0,169.0,0.0,207.0,0.0,207.0,0.0,100.0,0.0,207.0,0.0,207.0,0.0,207.0,0.0,0.0,0.0,114.0,0.0,114.0,0.0,30.0,0.0,114.0,0.0,114.0,0.0,130.0,0.0,114.0,0.0,102.0,0.0,114.0,0.0,114.0,0.0,132.0,0.0,132.0,0.0,56.0,0.0,273.0,0.0,273.0,0.0,273.0,0.0,243.0,0.0,240.0,0.0,34.0,0.0,34.0,0.0,
27,0.0,243.0,0.0,169.0,0.0,207.0,0.0,207.0,0.0,100.0,0.0,211.0,0.0,207.0,0.0,207.0,0.0,0.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,186.0,0.0,114.0,0.0,130.0,0.0,114.0,0.0,102.0,0.0,114.0,0.0,114.0,0.0,132.0,0.0,132.0,0.0,56.0,0.0,273.0,0.0,273.0,0.0,273.0,0.0,243.0,0.0,240.0,0.0,34.0,0.0,34.0,0.0,
28,0.0,243.0,0.0,169.0,0.0,207.0,0.0,207.0,0.0,100.0,0.0,207.0,0.0,207.0,0.0,207.0,0.0,0.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,102.0,0.0,114.0,0.0,114.0,0.0,132.0,0.0,132.0,0.0,110.0,0.0,273.0,0.0,273.0,0.0,273.0,0.0,243.0,0.0,240.0,0.0,34.0,0.0,34.0,0.0,
29,0.0,243.0,0.0,169.0,0.0,207.0,0.0,207.0,0.0,100.0,0.0,207.0,0.0,207.0,0.0,241.0,0.0,0.0,0.0,114.0,0.0,114.0,0.0,143.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,102.0,0.0,114.0,0.0,114.0,0.0,94.0,0.0,132.0,0.0,56.0,0.0,273.0,0.0,273.0,0.0,273.0,0.0,243.0,0.0,240.0,0.0,34.0,0.0,34.0,0.0,
30,0.0,243.0,0.0,169.0,0.0,207.0,0.0,207.0,0.0,100.0,0.0,207.0,0.0,207.0,0.0,207.0,0.0,0.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,186.0,0.0,114.0,0.0,116.0,0.0,114.0,0.0,132.0,0.0,132.0,0.0,56.0,0.0,314.0,0.0,273.0,0.0,273.0,0.0,243.0,0.0,240.0,0.0,34.0,0.0,34.0,0.0,
31,0.0,243.0,0.0,169.0,0.0,207.0,0.0,207.0,0.0,100.0,0.0,207.0,0.0,207.0,0.0,207.0,0.0,0.0,0.0,149.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,115.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,132.0,0.0,132.0,0.0,56.0,0.0,273.0,0.0,273.0,0.0,273.0,0.0,243.0,0.0,240.0,0.0,34.0,0.0,34.0,0.0,
32,0.0,243.0,0.0,207.0,0.0,207.0,0.0,207.0,0.0,100.0,0.0,207.0,0.0,207.0,0.0,207.0,0.0,0.0,0.0,149.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,132.0,0.0,132.0,0.0,56.0,0.0,273.0,0.0,273.0,0.0,273.0,0.0,243.0,0.0,240.0,0.0,34.0,0.0,34.0,0.0,
33,0.0,243.0,0.0,207.0,0.0,29.0,0.0,4.0,0.0,100.0,0.0,207.0,0.0,207.0,0.0,207.0,0.0,0.0,0.0,149.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,115.0,0.0,149.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,132.0,0.0,132.0,0.0,56.0,0.0,273.0,0.0,273.0,0.0,273.0,0.0,243.0,0.0,240.0,0.0,34.0,0.0,34.0,0.0,
34,0.0,243.0,0.0,207.0,0.0,29.0,0.0,4.0,0.0,100.0,0.0,207.0,0.0,207.0,0.0,207.0,0.0,0.0,0.0,149.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,6.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,132.0,0.0,163.0,0.0,56.0,0.0,273.0,0.0,273.0,0.0,311.0,0.0,243.0,0.0,240.0,0.0,34.0,0.0,34.0,0.0,
35,0.0,243.0,0.0,207.0,0.0,29.0,0.0,4.0,0.0,207.0,0.0,207.0,0.0,207.0,0.0,207.0,0.0,0.0,0.0,149.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,132.0,0.0,132.0,0.0,56.0,0.0,273.0,0.0,273.0,0.0,311.0,0.0,277.0,0.0,240.0,0.0,34.0,0.0,34.0,0.0,
36,0.0,243.0,0.0,207.0,0.0,29.0,0.0,4.0,0.0,207.0,0.0,243.0,0.0,207.0,0.0,207.0,0.0,0.0,0.0,149.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,132.0,0.0,132.0,0.0,56.0,0.0,273.0,0.0,273.0,0.0,311.0,0.0,243.0,0.0,240.0,0.0,34.0,0.0,34.0,0.0,
37,0.0,243.0,0.0,207.0,0.0,29.0,0.0,4.0,0.0,207.0,0.0,207.0,0.0,207.0,0.0,207.0,0.0,0.0,0.0,149.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,132.0,0.0,132.0,0.0,56.0,0.0,273.0,0.0,308.0,0.0,311.0,0.0,243.0,0.0,240.0,0.0,34.0,0.0,34.0,0.0,
38,0.0,243.0,0.0,207.0,0.0,29.0,0.0,4.0,0.0,207.0,0.0,207.0,0.0,207.0,0.0,207.0,0.0,0.0,0.0,149.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,170.0,0.0,132.0,0.0,56.0,0.0,273.0,0.0,273.0,0.0,311.0,0.0,243.0,0.0,240.0,0.0,34.0,0.0,34.0,0.0,
39,0.0,243.0,0.0,207.0,0.0,29.0,0.0,4.0,0.0,207.0,0.0,207.0,0.0,207.0,0.0,207.0,0.0,0.0,0.0,149.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,114.0,0.0,132.0,0.0,132.0,0.0,56.0,0.0,273.0,0.0,309.0,0.0,311.0,0.0,243.0,0.0,240.0,0.0,34.0,0.0,34.0,0.0,
40,207.0,207.0,207.0,207.0,207.0,29.0,207.0,4.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,0.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,143.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,132.0,207.0,132.0,207.0,56.0,207.0,273.0,207.0,273.0,207.0,311.0,207.0,243.0,207.0,240.0,207.0,34.0,207.0,34.0,207.0,
41,207.0,207.0,207.0,207.0,207.0,29.0,207.0,4.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,145.0,207.0,0.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,152.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,132.0,207.0,132.0,207.0,56.0,207.0,273.0,207.0,273.0,207.0,311.0,207.0,243.0,207.0,240.0,207.0,34.0,207.0,34.0,207.0,
42,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,0.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,132.0,207.0,132.0,207.0,56.0,207.0,273.0,207.0,273.0,207.0,311.0,207.0,243.0,207.0,240.0,207.0,34.0,207.0,34.0,207.0,
43,207.0,207.0,207.0,244.0,207.0,207.0,207.0,207.0,207.0,206.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,0.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,132.0,207.0,132.0,207.0,56.0,207.0,273.0,207.0,273.0,207.0,273.0,207.0,243.0,207.0,240.0,207.0,34.0,207.0,34.0,207.0,
44,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,66.0,207.0,0.0,207.0,114.0,207.0,114.0,207.0,117.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,132.0,207.0,132.0,207.0,56.0,207.0,273.0,207.0,273.0,207.0,273.0,207.0,243.0,207.0,240.0,207.0,34.0,207.0,34.0,207.0,
45,207.0,167.0,207.0,207.0,207.0,317.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,0.0,207.0,114.0,207.0,114.0,207.0,117.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,132.0,207.0,132.0,207.0,56.0,207.0,273.0,207.0,273.0,207.0,273.0,207.0,243.0,207.0,8.0,207.0,34.0,207.0,1.0,207.0,
46,207.0,167.0,207.0,207.0,207.0,317.0,207.0,207.0,207.0,211.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,0.0,207.0,111.0,207.0,114.0,207.0,117.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,132.0,207.0,133.0,207.0,56.0,207.0,273.0,207.0,273.0,207.0,273.0,207.0,243.0,207.0,240.0,207.0,34.0,207.0,0.0,207.0,
47,207.0,167.0,207.0,207.0,207.0,317.0,207.0,207.0,207.0,211.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,0.0,207.0,111.0,207.0,114.0,207.0,117.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,132.0,207.0,132.0,207.0,56.0,207.0,273.0,207.0,273.0,207.0,273.0,207.0,243.0,207.0,240.0,207.0,34.0,207.0,0.0,207.0,
48,207.0,167.0,207.0,207.0,207.0,317.0,207.0,207.0,207.0,211.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,0.0,207.0,111.0,207.0,114.0,207.0,117.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,113.0,207.0,132.0,207.0,132.0,207.0,56.0,207.0,273.0,207.0,273.0,207.0,273.0,207.0,38.0,207.0,240.0,207.0,34.0,207.0,0.0,207.0,
49,207.0,167.0,207.0,204.0,207.0,317.0,207.0,207.0,207.0,211.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,0.0,207.0,111.0,207.0,114.0,207.0,117.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,79.0,207.0,114.0,207.0,152.0,207.0,132.0,207.0,132.0,207.0,56.0,207.0,273.0,207.0,273.0,207.0,273.0,207.0,243.0,207.0,240.0,207.0,35.0,207.0,0.0,207.0,
50,207.0,167.0,207.0,204.0,207.0,317.0,207.0,207.0,207.0,211.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,0.0,207.0,111.0,207.0,114.0,207.0,117.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,134.0,207.0,101.0,207.0,56.0,207.0,273.0,207.0,273.0,207.0,273.0,207.0,243.0,207.0,241.0,207.0,42.0,207.0,0.0,207.0,
51,207.0,167.0,207.0,204.0,207.0,317.0,207.0,207.0,207.0,211.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,0.0,207.0,111.0,207.0,114.0,207.0,117.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,115.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,310.0,207.0,56.0,207.0,56.0,207.0,273.0,207.0,273.0,207.0,272.0,207.0,243.0,207.0,240.0,207.0,42.0,207.0,0.0,207.0,
52,207.0,167.0,207.0,204.0,207.0,317.0,207.0,207.0,207.0,211.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,0.0,207.0,111.0,207.0,152.0,207.0,117.0,207.0,114.0,207.0,114.0,207.0,81.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,132.0,207.0,56.0,207.0,56.0,207.0,273.0,207.0,273.0,207.0,273.0,207.0,243.0,207.0,240.0,207.0,42.0,207.0,0.0,207.0,
53,207.0,167.0,207.0,204.0,207.0,317.0,207.0,70.0,207.0,211.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,0.0,207.0,111.0,207.0,114.0,207.0,114.0,207.0,149.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,132.0,207.0,56.0,207.0,56.0,207.0,273.0,207.0,273.0,207.0,273.0,207.0,243.0,207.0,240.0,207.0,42.0,207.0,0.0,207.0,
54,207.0,207.0,207.0,204.0,207.0,207.0,207.0,70.0,207.0,211.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,0.0,207.0,111.0,207.0,46.0,207.0,149.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,132.0,207.0,56.0,207.0,56.0,207.0,273.0,207.0,273.0,207.0,273.0,207.0,243.0,207.0,240.0,207.0,42.0,207.0,0.0,207.0,
55,207.0,207.0,207.0,204.0,207.0,8.0,207.0,70.0,207.0,110.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,0.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,148.0,207.0,114.0,207.0,44.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,114.0,207.0,132.0,207.0,56.0,207.0,56.0,207.0,273.0,207.0,273.0,207.0,273.0,207.0,243.0,207.0,240.0,207.0,42.0,207.0,0.0,207.0,
