0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,89.0,623.0,623.0,623.0,623.0,534.0,623.0,623.0,623.0,623.0,356.0,356.0,356.0,0.0,0.0,460.0,460.0,92.0,0.0,0.0,0.0,92.0,92.0,92.0,89.0,89.0,89.0,581.0,581.0,249.0,83.0,166.0,83.0,184.0,0.0,0.0,460.0,460.0,184.0,184.0,184.0,356.0,356.0,276.0,276.0,276.0,498.0,498.0,498.0,498.0,0.0,0.0,92.0,10.0,92.0,296.0,370.0,0.0,368.0,0.0,801.0,801.0,0.0,178.0,10.0,184.0,10.0,10.0,460.0,5.0,150.0,178.0,15.0,15.0,0.0,0.0,276.0,276.0,0.0,581.0,0.0,356.0,50.0,200.0,276.0,5.0,581.0,5.0,0.0,0.0,0.0,44.0,44.0,44.0,44.0,44.0,92.0,0.0,623.0,623.0,623.0,623.0,92.0,83.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,89.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,356.0,356.0,356.0,0.0,0.0,460.0,460.0,460.0,0.0,0.0,0.0,92.0,92.0,92.0,89.0,6.0,89.0,581.0,581.0,581.0,332.0,996.0,83.0,0.0,0.0,0.0,460.0,460.0,92.0,184.0,184.0,356.0,356.0,92.0,276.0,276.0,498.0,498.0,498.0,498.0,0.0,0.0,92.0,10.0,92.0,0.0,370.0,0.0,0.0,0.0,801.0,801.0,0.0,890.0,10.0,0.0,0.0,10.0,6.0,29.0,0.0,276.0,15.0,15.0,0.0,445.0,92.0,276.0,200.0,0.0,308.0,430.0,50.0,100.0,0.0,5.0,581.0,15.0,0.0,267.0,276.0,0.0,23.0,44.0,396.0,44.0,0.0,0.0,623.0,0.0,623.0,623.0,0.0,83.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,92.0
2,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,89.0,623.0,623.0,356.0,89.0,623.0,623.0,623.0,623.0,623.0,356.0,356.0,356.0,0.0,0.0,460.0,460.0,460.0,0.0,0.0,92.0,92.0,92.0,92.0,89.0,356.0,89.0,166.0,415.0,581.0,0.0,83.0,83.0,0.0,0.0,0.0,460.0,460.0,184.0,184.0,184.0,356.0,445.0,276.0,460.0,276.0,498.0,0.0,498.0,83.0,0.0,0.0,92.0,10.0,0.0,370.0,370.0,0.0,0.0,0.0,801.0,801.0,178.0,460.0,10.0,10.0,0.0,10.0,276.0,15.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,332.0,0.0,581.0,0.0,50.0,50.0,100.0,89.0,5.0,581.0,5.0,0.0,0.0,276.0,44.0,44.0,44.0,44.0,44.0,480.0,0.0,623.0,623.0,623.0,623.0,623.0,83.0,83.0,736.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,89.0,178.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,356.0,356.0,356.0,0.0,0.0,460.0,460.0,460.0,0.0,0.0,0.0,92.0,92.0,92.0,89.0,89.0,89.0,581.0,581.0,581.0,83.0,83.0,83.0,0.0,0.0,0.0,460.0,460.0,184.0,184.0,184.0,356.0,445.0,276.0,0.0,276.0,498.0,498.0,498.0,498.0,0.0,0.0,92.0,10.0,0.0,370.0,370.0,0.0,0.0,0.0,801.0,801.0,178.0,178.0,0.0,10.0,12.0,10.0,15.0,0.0,25.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,581.0,83.0,0.0,50.0,100.0,0.0,0.0,581.0,0.0,0.0,0.0,0.0,276.0,44.0,44.0,44.0,44.0,0.0,0.0,623.0,623.0,623.0,623.0,623.0,83.0,83.0,0.0,0.0,0.0,0.0,644.0,0.0,0.0,92.0
4,0.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,89.0,623.0,623.0,356.0,623.0,623.0,623.0,623.0,623.0,623.0,356.0,356.0,356.0,0.0,0.0,92.0,460.0,460.0,0.0,0.0,0.0,92.0,92.0,92.0,89.0,89.0,89.0,581.0,83.0,581.0,83.0,83.0,83.0,0.0,0.0,0.0,460.0,460.0,184.0,184.0,276.0,267.0,356.0,276.0,184.0,276.0,498.0,498.0,498.0,498.0,0.0,0.0,92.0,10.0,370.0,370.0,444.0,0.0,0.0,0.0,801.0,534.0,368.0,166.0,10.0,74.0,105.0,0.0,5.0,0.0,0.0,15.0,15.0,15.0,0.0,276.0,0.0,0.0,0.0,581.0,0.0,195.0,50.0,100.0,80.0,5.0,581.0,5.0,0.0,276.0,0.0,0.0,92.0,44.0,44.0,44.0,0.0,0.0,623.0,0.0,623.0,0.0,623.0,332.0,83.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0
5,0.0,0.0,184.0,0.0,0.0,0.0,0.0,92.0,0.0,623.0,89.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,178.0,356.0,356.0,0.0,0.0,460.0,460.0,460.0,0.0,0.0,0.0,92.0,92.0,92.0,89.0,89.0,89.0,581.0,581.0,581.0,83.0,83.0,83.0,0.0,0.0,0.0,460.0,460.0,184.0,184.0,184.0,356.0,712.0,276.0,276.0,276.0,498.0,498.0,498.0,0.0,0.0,0.0,92.0,92.0,370.0,370.0,370.0,0.0,0.0,0.0,801.0,801.0,178.0,0.0,10.0,88.0,78.0,10.0,0.0,141.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,445.0,0.0,581.0,581.0,0.0,50.0,100.0,94.0,5.0,581.0,5.0,0.0,0.0,0.0,123.0,44.0,74.0,220.0,44.0,0.0,0.0,623.0,623.0,0.0,623.0,623.0,83.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,89.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,356.0,356.0,356.0,0.0,0.0,460.0,460.0,460.0,0.0,0.0,0.0,92.0,92.0,92.0,89.0,89.0,89.0,581.0,581.0,581.0,83.0,83.0,83.0,0.0,0.0,0.0,460.0,460.0,184.0,0.0,184.0,356.0,356.0,0.0,276.0,276.0,498.0,498.0,664.0,92.0,0.0,184.0,92.0,92.0,370.0,370.0,370.0,0.0,0.0,0.0,801.0,623.0,178.0,276.0,30.0,10.0,34.0,10.0,0.0,0.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,581.0,50.0,50.0,498.0,5.0,5.0,581.0,0.0,0.0,0.0,0.0,44.0,260.0,44.0,44.0,0.0,0.0,92.0,623.0,623.0,445.0,534.0,623.0,83.0,83.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,89.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,356.0,356.0,356.0,0.0,0.0,460.0,460.0,460.0,0.0,0.0,0.0,92.0,92.0,92.0,89.0,89.0,89.0,581.0,581.0,83.0,83.0,83.0,83.0,0.0,0.0,368.0,460.0,460.0,184.0,184.0,184.0,445.0,356.0,276.0,276.0,276.0,498.0,498.0,498.0,0.0,0.0,0.0,276.0,92.0,370.0,370.0,370.0,0.0,0.0,801.0,801.0,0.0,178.0,0.0,25.0,10.0,58.0,10.0,222.0,150.0,258.0,15.0,15.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,581.0,50.0,50.0,498.0,20.0,5.0,0.0,5.0,184.0,0.0,0.0,136.0,184.0,44.0,44.0,0.0,89.0,0.0,623.0,623.0,623.0,623.0,623.0,83.0,83.0,0.0,0.0,368.0,0.0,0.0,0.0,0.0,92.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,89.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,356.0,356.0,356.0,0.0,0.0,460.0,460.0,460.0,0.0,0.0,0.0,92.0,92.0,92.0,89.0,89.0,89.0,581.0,581.0,581.0,83.0,83.0,83.0,0.0,0.0,0.0,460.0,0.0,184.0,184.0,184.0,445.0,267.0,276.0,276.0,276.0,498.0,498.0,498.0,368.0,0.0,0.0,92.0,92.0,370.0,370.0,370.0,0.0,0.0,801.0,801.0,801.0,534.0,0.0,10.0,10.0,368.0,10.0,0.0,712.0,258.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,92.0,276.0,581.0,50.0,184.0,498.0,5.0,5.0,581.0,5.0,0.0,0.0,0.0,178.0,0.0,44.0,44.0,0.0,0.0,0.0,623.0,623.0,623.0,623.0,623.0,0.0,83.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,92.0
9,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,89.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,178.0,356.0,356.0,0.0,0.0,460.0,460.0,460.0,0.0,0.0,0.0,92.0,92.0,92.0,89.0,89.0,89.0,581.0,581.0,581.0,83.0,83.0,83.0,0.0,0.0,0.0,460.0,370.0,184.0,184.0,184.0,92.0,602.0,276.0,276.0,276.0,498.0,498.0,498.0,0.0,0.0,276.0,92.0,92.0,370.0,370.0,0.0,0.0,0.0,801.0,801.0,801.0,178.0,356.0,10.0,10.0,10.0,10.0,276.0,78.0,304.0,15.0,15.0,15.0,0.0,0.0,0.0,184.0,0.0,581.0,581.0,0.0,50.0,498.0,5.0,5.0,581.0,5.0,0.0,0.0,0.0,44.0,44.0,44.0,44.0,0.0,0.0,0.0,623.0,623.0,623.0,623.0,623.0,0.0,83.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,89.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,356.0,356.0,356.0,0.0,0.0,460.0,460.0,460.0,0.0,0.0,0.0,92.0,92.0,92.0,89.0,89.0,89.0,581.0,581.0,581.0,83.0,83.0,83.0,0.0,0.0,0.0,460.0,460.0,184.0,184.0,184.0,0.0,356.0,276.0,276.0,276.0,498.0,498.0,0.0,0.0,0.0,0.0,92.0,92.0,592.0,0.0,370.0,0.0,0.0,801.0,801.0,801.0,0.0,178.0,40.0,100.0,10.0,10.0,8.0,30.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,581.0,581.0,50.0,50.0,498.0,0.0,5.0,581.0,0.0,0.0,0.0,0.0,44.0,132.0,44.0,150.0,0.0,0.0,0.0,623.0,623.0,623.0,623.0,623.0,92.0,83.0,0.0,0.0,0.0,0.0,0.0,276.0,0.0,92.0
11,0.0,0.0,0.0,0.0,0.0,92.0,0.0,644.0,0.0,92.0,89.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,356.0,356.0,356.0,0.0,0.0,460.0,460.0,460.0,0.0,0.0,0.0,92.0,92.0,92.0,89.0,89.0,89.0,581.0,581.0,581.0,83.0,83.0,83.0,0.0,0.0,0.0,460.0,644.0,184.0,276.0,184.0,89.0,356.0,276.0,276.0,276.0,498.0,498.0,498.0,0.0,184.0,0.0,92.0,106.0,370.0,370.0,370.0,0.0,0.0,801.0,801.0,801.0,0.0,178.0,15.0,0.0,10.0,10.0,15.0,15.0,0.0,69.0,15.0,178.0,0.0,0.0,0.0,0.0,0.0,581.0,581.0,50.0,50.0,498.0,5.0,5.0,581.0,5.0,0.0,267.0,0.0,44.0,142.0,44.0,44.0,0.0,0.0,0.0,623.0,623.0,445.0,623.0,623.0,83.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,92.0
12,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,92.0,89.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,0.0,534.0,356.0,356.0,356.0,0.0,0.0,460.0,460.0,460.0,0.0,0.0,0.0,92.0,0.0,92.0,89.0,89.0,89.0,581.0,581.0,581.0,83.0,83.0,83.0,0.0,0.0,0.0,460.0,460.0,184.0,184.0,184.0,0.0,356.0,276.0,276.0,276.0,498.0,736.0,498.0,0.0,644.0,0.0,92.0,92.0,370.0,370.0,296.0,0.0,0.0,801.0,801.0,801.0,178.0,178.0,15.0,10.0,276.0,10.0,2.0,203.0,130.0,15.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,581.0,581.0,50.0,50.0,498.0,92.0,5.0,249.0,25.0,0.0,0.0,0.0,178.0,92.0,44.0,44.0,0.0,92.0,0.0,623.0,623.0,623.0,623.0,623.0,83.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,0.0,92.0,89.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,356.0,356.0,356.0,276.0,0.0,460.0,460.0,460.0,0.0,0.0,0.0,92.0,92.0,92.0,89.0,89.0,89.0,581.0,581.0,581.0,83.0,83.0,83.0,0.0,0.0,0.0,460.0,460.0,184.0,184.0,184.0,89.0,356.0,276.0,0.0,276.0,498.0,498.0,498.0,0.0,0.0,0.0,92.0,92.0,370.0,370.0,370.0,0.0,0.0,368.0,801.0,801.0,178.0,178.0,15.0,10.0,10.0,40.0,0.0,0.0,104.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,581.0,581.0,50.0,50.0,498.0,184.0,5.0,581.0,5.0,0.0,0.0,0.0,44.0,0.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,623.0,267.0,623.0,83.0,0.0,0.0,0.0,0.0,0.0,267.0,0.0,736.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,89.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,356.0,356.0,356.0,0.0,0.0,460.0,460.0,460.0,0.0,0.0,0.0,92.0,92.0,92.0,89.0,89.0,89.0,581.0,581.0,581.0,83.0,83.0,83.0,0.0,0.0,0.0,460.0,460.0,184.0,184.0,184.0,89.0,89.0,276.0,276.0,276.0,498.0,498.0,498.0,0.0,0.0,0.0,92.0,92.0,370.0,370.0,370.0,0.0,0.0,325.0,801.0,801.0,0.0,178.0,15.0,20.0,10.0,10.0,460.0,30.0,15.0,6.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,581.0,581.0,50.0,50.0,498.0,5.0,5.0,581.0,5.0,0.0,0.0,0.0,71.0,44.0,44.0,44.0,0.0,0.0,0.0,178.0,623.0,623.0,623.0,623.0,166.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,92.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,89.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,89.0,623.0,356.0,356.0,356.0,0.0,0.0,460.0,552.0,460.0,184.0,0.0,0.0,92.0,92.0,92.0,89.0,89.0,89.0,581.0,581.0,581.0,83.0,83.0,83.0,0.0,0.0,368.0,460.0,460.0,184.0,184.0,184.0,89.0,356.0,276.0,0.0,276.0,498.0,498.0,498.0,0.0,0.0,0.0,92.0,0.0,370.0,370.0,370.0,0.0,0.0,801.0,801.0,801.0,178.0,178.0,15.0,5.0,10.0,10.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,581.0,581.0,50.0,0.0,498.0,68.0,5.0,581.0,5.0,0.0,0.0,0.0,44.0,44.0,44.0,44.0,0.0,0.0,0.0,0.0,623.0,623.0,712.0,623.0,83.0,83.0,0.0,0.0,332.0,0.0,0.0,0.0,0.0,92.0
