,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0,552.0,712.0,552.0,623.0,552.0,455.0,552.0,1104.0,552.0,284.0,552.0,445.0,552.0,74.0,552.0,74.0,552.0,74.0,552.0,1288.0,552.0,284.0,552.0,1207.0,552.0,284.0,552.0,712.0,552.0,0.0,552.0,92.0,552.0,644.0,552.0,455.0,552.0,455.0,552.0,455.0,552.0,0.0,552.0,332.0,552.0,460.0,552.0,1104.0,552.0,552.0,552.0,460.0,552.0,1472.0
1,552.0,712.0,552.0,623.0,552.0,455.0,552.0,1104.0,552.0,284.0,552.0,445.0,552.0,74.0,552.0,74.0,552.0,74.0,552.0,736.0,552.0,284.0,552.0,284.0,552.0,284.0,552.0,712.0,552.0,534.0,552.0,92.0,552.0,1012.0,552.0,455.0,552.0,455.0,552.0,455.0,552.0,0.0,552.0,332.0,552.0,332.0,552.0,1104.0,552.0,552.0,552.0,920.0,552.0,1472.0
2,552.0,712.0,552.0,445.0,552.0,455.0,552.0,1104.0,552.0,284.0,552.0,445.0,552.0,74.0,552.0,74.0,552.0,74.0,552.0,736.0,552.0,284.0,552.0,284.0,552.0,284.0,552.0,712.0,552.0,0.0,552.0,92.0,552.0,92.0,552.0,74.0,552.0,455.0,552.0,455.0,552.0,0.0,552.0,332.0,552.0,332.0,552.0,0.0,552.0,552.0,552.0,736.0,552.0,1472.0
3,552.0,712.0,552.0,445.0,552.0,455.0,552.0,1104.0,552.0,284.0,552.0,534.0,552.0,74.0,552.0,74.0,552.0,74.0,552.0,736.0,552.0,284.0,552.0,284.0,552.0,284.0,552.0,712.0,552.0,0.0,552.0,92.0,552.0,92.0,552.0,455.0,552.0,455.0,552.0,455.0,552.0,0.0,552.0,332.0,552.0,332.0,552.0,1104.0,552.0,552.0,552.0,736.0,552.0,1472.0
4,552.0,712.0,552.0,445.0,552.0,455.0,552.0,1104.0,552.0,284.0,552.0,0.0,552.0,74.0,552.0,74.0,552.0,74.0,552.0,736.0,552.0,284.0,552.0,142.0,552.0,284.0,552.0,712.0,552.0,92.0,552.0,92.0,552.0,92.0,552.0,455.0,552.0,455.0,552.0,455.0,552.0,0.0,552.0,332.0,552.0,332.0,552.0,92.0,552.0,552.0,552.0,736.0,552.0,1472.0
5,552.0,712.0,552.0,445.0,552.0,455.0,552.0,1104.0,552.0,284.0,552.0,445.0,552.0,74.0,552.0,74.0,552.0,74.0,552.0,736.0,552.0,284.0,552.0,284.0,552.0,0.0,552.0,712.0,552.0,0.0,552.0,92.0,552.0,92.0,552.0,455.0,552.0,520.0,552.0,455.0,552.0,2208.0,552.0,332.0,552.0,332.0,552.0,1104.0,552.0,552.0,552.0,736.0,552.0,1472.0
6,552.0,712.0,552.0,445.0,552.0,455.0,552.0,1104.0,552.0,284.0,552.0,445.0,552.0,74.0,552.0,74.0,552.0,74.0,552.0,736.0,552.0,71.0,552.0,284.0,552.0,284.0,552.0,712.0,552.0,0.0,552.0,92.0,552.0,92.0,552.0,455.0,552.0,455.0,552.0,455.0,552.0,0.0,552.0,332.0,552.0,332.0,552.0,1104.0,552.0,552.0,552.0,736.0,552.0,1472.0
7,552.0,712.0,552.0,445.0,552.0,455.0,552.0,1104.0,552.0,284.0,552.0,445.0,552.0,74.0,552.0,74.0,552.0,74.0,552.0,736.0,552.0,284.0,552.0,923.0,552.0,284.0,552.0,712.0,552.0,1380.0,552.0,92.0,552.0,92.0,552.0,455.0,552.0,455.0,552.0,325.0,552.0,0.0,552.0,332.0,552.0,332.0,552.0,1104.0,552.0,552.0,552.0,736.0,552.0,1472.0
8,552.0,712.0,552.0,445.0,552.0,623.0,552.0,736.0,552.0,1472.0,552.0,445.0,552.0,89.0,552.0,74.0,552.0,296.0,552.0,736.0,552.0,284.0,552.0,284.0,552.0,284.0,552.0,712.0,552.0,0.0,552.0,92.0,552.0,370.0,552.0,455.0,552.0,455.0,552.0,0.0,552.0,0.0,552.0,332.0,552.0,332.0,552.0,0.0,552.0,552.0,552.0,0.0,552.0,1472.0
9,552.0,712.0,552.0,445.0,552.0,623.0,552.0,736.0,552.0,1472.0,552.0,445.0,552.0,89.0,552.0,74.0,552.0,74.0,552.0,736.0,552.0,284.0,552.0,284.0,552.0,284.0,552.0,712.0,552.0,0.0,552.0,1104.0,552.0,92.0,552.0,455.0,552.0,455.0,552.0,455.0,552.0,0.0,552.0,332.0,552.0,332.0,552.0,1104.0,552.0,1380.0,552.0,736.0,552.0,1472.0
10,552.0,712.0,552.0,445.0,552.0,623.0,552.0,736.0,552.0,1472.0,552.0,445.0,552.0,89.0,552.0,74.0,552.0,74.0,552.0,736.0,552.0,142.0,552.0,284.0,552.0,284.0,552.0,712.0,552.0,0.0,552.0,92.0,552.0,92.0,552.0,115.0,552.0,455.0,552.0,455.0,552.0,0.0,552.0,332.0,552.0,332.0,552.0,1104.0,552.0,552.0,552.0,736.0,552.0,1196.0
11,552.0,712.0,552.0,623.0,552.0,623.0,552.0,0.0,552.0,1472.0,552.0,445.0,552.0,89.0,552.0,74.0,552.0,74.0,552.0,736.0,552.0,688.0,552.0,284.0,552.0,284.0,552.0,712.0,552.0,0.0,552.0,178.0,552.0,0.0,552.0,455.0,552.0,455.0,552.0,455.0,552.0,0.0,552.0,332.0,552.0,332.0,552.0,1104.0,552.0,552.0,552.0,736.0,552.0,700.0
12,552.0,712.0,552.0,623.0,552.0,623.0,552.0,736.0,552.0,736.0,552.0,178.0,552.0,1157.0,552.0,74.0,552.0,74.0,552.0,736.0,552.0,284.0,552.0,284.0,552.0,284.0,552.0,712.0,552.0,0.0,552.0,92.0,552.0,184.0,552.0,455.0,552.0,455.0,552.0,455.0,552.0,0.0,552.0,332.0,552.0,498.0,552.0,1104.0,552.0,552.0,552.0,920.0,552.0,1472.0
13,552.0,712.0,552.0,623.0,552.0,623.0,552.0,736.0,552.0,1104.0,552.0,445.0,552.0,89.0,552.0,74.0,552.0,74.0,552.0,736.0,552.0,284.0,552.0,284.0,552.0,284.0,552.0,712.0,552.0,644.0,552.0,92.0,552.0,92.0,552.0,455.0,552.0,455.0,552.0,455.0,552.0,0.0,552.0,332.0,552.0,0.0,552.0,1104.0,552.0,552.0,552.0,736.0,552.0,1472.0
14,552.0,712.0,552.0,534.0,552.0,623.0,552.0,736.0,552.0,1472.0,552.0,445.0,552.0,89.0,552.0,74.0,552.0,74.0,552.0,736.0,552.0,426.0,552.0,284.0,552.0,284.0,552.0,712.0,552.0,0.0,552.0,0.0,552.0,92.0,552.0,455.0,552.0,455.0,552.0,455.0,552.0,0.0,552.0,332.0,552.0,332.0,552.0,1104.0,552.0,552.0,552.0,736.0,552.0,1472.0
15,552.0,712.0,552.0,623.0,552.0,623.0,552.0,736.0,552.0,1380.0,552.0,445.0,552.0,89.0,552.0,74.0,552.0,74.0,552.0,736.0,552.0,284.0,552.0,284.0,552.0,284.0,552.0,712.0,552.0,0.0,552.0,92.0,552.0,276.0,552.0,455.0,552.0,455.0,552.0,455.0,552.0,0.0,552.0,249.0,552.0,332.0,552.0,1104.0,552.0,552.0,552.0,736.0,552.0,1472.0
16,552.0,712.0,552.0,623.0,552.0,178.0,552.0,736.0,552.0,1472.0,552.0,445.0,552.0,89.0,552.0,74.0,552.0,74.0,552.0,736.0,552.0,284.0,552.0,284.0,552.0,284.0,552.0,712.0,552.0,0.0,552.0,92.0,552.0,92.0,552.0,455.0,552.0,455.0,552.0,455.0,552.0,0.0,552.0,332.0,552.0,332.0,552.0,1104.0,552.0,552.0,552.0,736.0,552.0,1288.0
17,552.0,712.0,552.0,623.0,552.0,623.0,552.0,736.0,552.0,1472.0,552.0,445.0,552.0,89.0,552.0,74.0,552.0,74.0,552.0,736.0,552.0,781.0,552.0,852.0,552.0,284.0,552.0,712.0,552.0,0.0,552.0,184.0,552.0,92.0,552.0,455.0,552.0,455.0,552.0,455.0,552.0,0.0,552.0,332.0,552.0,332.0,552.0,1104.0,552.0,552.0,552.0,736.0,552.0,1472.0
18,552.0,712.0,552.0,623.0,552.0,623.0,552.0,736.0,552.0,1472.0,552.0,445.0,552.0,89.0,552.0,74.0,552.0,74.0,552.0,736.0,552.0,284.0,552.0,284.0,552.0,284.0,552.0,712.0,552.0,0.0,552.0,92.0,552.0,1196.0,552.0,455.0,552.0,455.0,552.0,455.0,552.0,0.0,552.0,332.0,552.0,249.0,552.0,1104.0,552.0,552.0,552.0,736.0,552.0,1472.0
19,552.0,712.0,552.0,623.0,552.0,623.0,552.0,736.0,552.0,1472.0,552.0,445.0,552.0,89.0,552.0,74.0,552.0,74.0,552.0,0.0,552.0,284.0,552.0,284.0,552.0,296.0,552.0,712.0,552.0,0.0,552.0,92.0,552.0,92.0,552.0,455.0,552.0,455.0,552.0,455.0,552.0,0.0,552.0,332.0,552.0,332.0,552.0,1104.0,552.0,552.0,552.0,736.0,552.0,1472.0
20,552.0,712.0,552.0,623.0,552.0,623.0,552.0,736.0,552.0,1472.0,552.0,445.0,552.0,89.0,552.0,74.0,552.0,74.0,552.0,736.0,552.0,284.0,552.0,284.0,552.0,284.0,552.0,712.0,552.0,0.0,552.0,92.0,552.0,92.0,552.0,455.0,552.0,455.0,552.0,213.0,552.0,0.0,552.0,332.0,552.0,123.0,552.0,1104.0,552.0,552.0,552.0,736.0,552.0,1472.0
21,552.0,712.0,552.0,623.0,552.0,623.0,552.0,552.0,552.0,1472.0,552.0,445.0,552.0,178.0,552.0,74.0,552.0,74.0,552.0,736.0,552.0,213.0,552.0,284.0,552.0,284.0,552.0,0.0,552.0,0.0,552.0,92.0,552.0,1278.0,552.0,455.0,552.0,455.0,552.0,267.0,552.0,0.0,552.0,332.0,552.0,332.0,552.0,1012.0,552.0,552.0,552.0,276.0,552.0,1472.0
22,552.0,712.0,552.0,623.0,552.0,623.0,552.0,736.0,552.0,1472.0,552.0,445.0,552.0,89.0,552.0,74.0,552.0,74.0,552.0,736.0,552.0,284.0,552.0,284.0,552.0,284.0,552.0,712.0,552.0,0.0,552.0,92.0,552.0,92.0,552.0,455.0,552.0,455.0,552.0,534.0,552.0,644.0,552.0,623.0,552.0,332.0,552.0,1104.0,552.0,552.0,552.0,736.0,552.0,1472.0
23,552.0,712.0,552.0,623.0,552.0,623.0,552.0,736.0,552.0,1472.0,552.0,445.0,552.0,89.0,552.0,74.0,552.0,74.0,552.0,736.0,552.0,213.0,552.0,284.0,552.0,284.0,552.0,712.0,552.0,0.0,552.0,92.0,552.0,92.0,552.0,455.0,552.0,455.0,552.0,267.0,552.0,0.0,552.0,332.0,552.0,332.0,552.0,1104.0,552.0,552.0,552.0,736.0,552.0,1472.0
24,552.0,712.0,552.0,623.0,552.0,623.0,552.0,736.0,552.0,1472.0,552.0,445.0,552.0,0.0,552.0,74.0,552.0,74.0,552.0,368.0,552.0,284.0,552.0,284.0,552.0,284.0,552.0,712.0,552.0,0.0,552.0,92.0,552.0,92.0,552.0,0.0,552.0,455.0,552.0,267.0,552.0,276.0,552.0,0.0,552.0,332.0,552.0,1012.0,552.0,552.0,552.0,736.0,552.0,1472.0
25,552.0,712.0,552.0,623.0,552.0,623.0,552.0,736.0,552.0,1472.0,552.0,445.0,552.0,89.0,552.0,74.0,552.0,74.0,552.0,736.0,552.0,92.0,552.0,284.0,552.0,284.0,552.0,712.0,552.0,0.0,552.0,92.0,552.0,92.0,552.0,455.0,552.0,455.0,552.0,267.0,552.0,0.0,552.0,332.0,552.0,332.0,552.0,1104.0,552.0,552.0,552.0,736.0,552.0,1472.0
26,552.0,712.0,552.0,623.0,552.0,623.0,552.0,736.0,552.0,1472.0,552.0,445.0,552.0,0.0,552.0,74.0,552.0,74.0,552.0,736.0,552.0,284.0,552.0,284.0,552.0,426.0,552.0,0.0,552.0,276.0,552.0,92.0,552.0,92.0,552.0,455.0,552.0,455.0,552.0,267.0,552.0,0.0,552.0,332.0,552.0,332.0,552.0,1748.0,552.0,552.0,552.0,736.0,552.0,1472.0
27,552.0,712.0,552.0,623.0,552.0,623.0,552.0,736.0,552.0,1472.0,552.0,445.0,552.0,89.0,552.0,74.0,552.0,74.0,552.0,736.0,552.0,284.0,552.0,284.0,552.0,284.0,552.0,712.0,552.0,86.0,552.0,92.0,552.0,92.0,552.0,455.0,552.0,455.0,552.0,267.0,552.0,0.0,552.0,332.0,552.0,0.0,552.0,1104.0,552.0,552.0,552.0,736.0,552.0,1472.0
28,552.0,712.0,552.0,623.0,552.0,623.0,552.0,736.0,552.0,1472.0,552.0,445.0,552.0,89.0,552.0,74.0,552.0,74.0,552.0,736.0,552.0,284.0,552.0,284.0,552.0,284.0,552.0,712.0,552.0,0.0,552.0,92.0,552.0,92.0,552.0,455.0,552.0,455.0,552.0,267.0,552.0,0.0,552.0,332.0,552.0,332.0,552.0,1104.0,552.0,552.0,552.0,736.0,552.0,1472.0
29,552.0,712.0,552.0,623.0,552.0,623.0,552.0,736.0,552.0,1472.0,552.0,445.0,552.0,89.0,552.0,74.0,552.0,74.0,552.0,736.0,552.0,213.0,552.0,284.0,552.0,284.0,552.0,712.0,552.0,0.0,552.0,92.0,552.0,92.0,552.0,455.0,552.0,455.0,552.0,267.0,552.0,0.0,552.0,332.0,552.0,332.0,552.0,1656.0,552.0,552.0,552.0,736.0,552.0,1472.0
30,552.0,712.0,552.0,623.0,552.0,623.0,552.0,736.0,552.0,1472.0,552.0,445.0,552.0,89.0,552.0,74.0,552.0,74.0,552.0,736.0,552.0,284.0,552.0,284.0,552.0,284.0,552.0,712.0,552.0,0.0,552.0,92.0,552.0,92.0,552.0,455.0,552.0,390.0,552.0,267.0,552.0,552.0,552.0,332.0,552.0,332.0,552.0,1104.0,552.0,552.0,552.0,1196.0,552.0,1472.0
31,552.0,712.0,552.0,623.0,552.0,623.0,552.0,736.0,552.0,1472.0,552.0,445.0,552.0,89.0,552.0,74.0,552.0,74.0,552.0,736.0,552.0,284.0,552.0,426.0,552.0,284.0,552.0,712.0,552.0,0.0,552.0,92.0,552.0,0.0,552.0,455.0,552.0,455.0,552.0,267.0,552.0,0.0,552.0,332.0,552.0,332.0,552.0,1104.0,552.0,644.0,552.0,736.0,552.0,1472.0
32,552.0,712.0,552.0,623.0,552.0,623.0,552.0,736.0,552.0,1472.0,552.0,445.0,552.0,89.0,552.0,74.0,552.0,74.0,552.0,184.0,552.0,284.0,552.0,284.0,552.0,284.0,552.0,712.0,552.0,0.0,552.0,92.0,552.0,552.0,552.0,455.0,552.0,455.0,552.0,267.0,552.0,0.0,552.0,332.0,552.0,0.0,552.0,368.0,552.0,552.0,552.0,736.0,552.0,1472.0
33,552.0,712.0,552.0,623.0,552.0,623.0,552.0,736.0,552.0,1472.0,552.0,445.0,552.0,979.0,552.0,74.0,552.0,74.0,552.0,736.0,552.0,284.0,552.0,284.0,552.0,71.0,552.0,712.0,552.0,1564.0,552.0,92.0,552.0,92.0,552.0,455.0,552.0,455.0,552.0,267.0,552.0,276.0,552.0,332.0,552.0,332.0,552.0,0.0,552.0,552.0,552.0,736.0,552.0,276.0
34,552.0,712.0,552.0,623.0,552.0,623.0,552.0,736.0,552.0,1472.0,552.0,445.0,552.0,89.0,552.0,74.0,552.0,74.0,552.0,736.0,552.0,284.0,552.0,284.0,552.0,0.0,552.0,712.0,552.0,372.0,552.0,92.0,552.0,92.0,552.0,455.0,552.0,455.0,552.0,267.0,552.0,0.0,552.0,332.0,552.0,332.0,552.0,1104.0,552.0,552.0,552.0,736.0,552.0,1472.0
35,552.0,712.0,552.0,623.0,552.0,623.0,552.0,736.0,552.0,1472.0,552.0,445.0,552.0,89.0,552.0,74.0,552.0,74.0,552.0,736.0,552.0,284.0,552.0,284.0,552.0,284.0,552.0,712.0,552.0,0.0,552.0,92.0,552.0,92.0,552.0,455.0,552.0,0.0,552.0,267.0,552.0,0.0,552.0,332.0,552.0,332.0,552.0,1104.0,552.0,552.0,552.0,460.0,552.0,1472.0
36,552.0,712.0,552.0,623.0,552.0,623.0,552.0,736.0,552.0,1472.0,552.0,445.0,552.0,89.0,552.0,74.0,552.0,74.0,552.0,736.0,552.0,284.0,552.0,284.0,552.0,284.0,552.0,712.0,552.0,92.0,552.0,92.0,552.0,92.0,552.0,455.0,552.0,455.0,552.0,267.0,552.0,0.0,552.0,166.0,552.0,332.0,552.0,1104.0,552.0,552.0,552.0,736.0,552.0,1472.0
37,552.0,712.0,552.0,623.0,552.0,445.0,552.0,736.0,552.0,1472.0,552.0,445.0,552.0,89.0,552.0,74.0,552.0,74.0,552.0,736.0,552.0,284.0,552.0,284.0,552.0,284.0,552.0,712.0,552.0,0.0,552.0,92.0,552.0,92.0,552.0,455.0,552.0,520.0,552.0,267.0,552.0,0.0,552.0,332.0,552.0,332.0,552.0,1104.0,552.0,552.0,552.0,736.0,552.0,1472.0
38,552.0,712.0,552.0,623.0,552.0,623.0,552.0,736.0,552.0,1472.0,552.0,445.0,552.0,89.0,552.0,74.0,552.0,74.0,552.0,736.0,552.0,284.0,552.0,284.0,552.0,284.0,552.0,712.0,552.0,736.0,552.0,92.0,552.0,92.0,552.0,455.0,552.0,0.0,552.0,267.0,552.0,552.0,552.0,249.0,552.0,332.0,552.0,736.0,552.0,552.0,552.0,736.0,552.0,1472.0
39,552.0,712.0,552.0,623.0,552.0,623.0,552.0,736.0,552.0,1472.0,552.0,178.0,552.0,89.0,552.0,74.0,552.0,74.0,552.0,736.0,552.0,284.0,552.0,71.0,552.0,284.0,552.0,712.0,552.0,0.0,552.0,92.0,552.0,276.0,552.0,455.0,552.0,455.0,552.0,267.0,552.0,0.0,552.0,332.0,552.0,332.0,552.0,1104.0,552.0,552.0,552.0,736.0,552.0,1472.0
40,623.0,534.0,623.0,623.0,623.0,623.0,623.0,736.0,623.0,1472.0,623.0,445.0,623.0,89.0,623.0,74.0,623.0,74.0,623.0,828.0,623.0,284.0,623.0,284.0,623.0,284.0,623.0,712.0,623.0,0.0,623.0,92.0,623.0,0.0,623.0,455.0,623.0,455.0,623.0,267.0,623.0,0.0,623.0,332.0,623.0,332.0,623.0,1104.0,623.0,92.0,623.0,1104.0,623.0,1104.0
41,623.0,623.0,623.0,623.0,623.0,623.0,623.0,736.0,623.0,1472.0,623.0,445.0,623.0,89.0,623.0,1184.0,623.0,74.0,623.0,828.0,623.0,284.0,623.0,284.0,623.0,284.0,623.0,712.0,623.0,92.0,623.0,92.0,623.0,552.0,623.0,455.0,623.0,455.0,623.0,276.0,623.0,0.0,623.0,332.0,623.0,332.0,623.0,276.0,623.0,552.0,623.0,736.0,623.0,1472.0
42,623.0,623.0,623.0,623.0,623.0,623.0,623.0,736.0,623.0,1472.0,623.0,445.0,623.0,89.0,623.0,74.0,623.0,74.0,623.0,828.0,623.0,284.0,623.0,284.0,623.0,284.0,623.0,712.0,623.0,0.0,623.0,92.0,623.0,552.0,623.0,455.0,623.0,0.0,623.0,267.0,623.0,0.0,623.0,368.0,623.0,332.0,623.0,1104.0,623.0,552.0,623.0,368.0,623.0,1472.0
43,623.0,623.0,623.0,1068.0,623.0,623.0,623.0,736.0,623.0,1472.0,623.0,445.0,623.0,979.0,623.0,74.0,623.0,74.0,623.0,828.0,623.0,284.0,623.0,284.0,623.0,284.0,623.0,712.0,623.0,92.0,623.0,92.0,623.0,552.0,623.0,0.0,623.0,455.0,623.0,267.0,623.0,0.0,623.0,332.0,623.0,332.0,623.0,1104.0,623.0,552.0,623.0,736.0,623.0,0.0
44,623.0,623.0,623.0,623.0,623.0,623.0,623.0,736.0,623.0,1472.0,623.0,445.0,623.0,89.0,623.0,148.0,623.0,74.0,623.0,828.0,623.0,284.0,623.0,284.0,623.0,284.0,623.0,712.0,623.0,0.0,623.0,92.0,623.0,552.0,623.0,455.0,623.0,455.0,623.0,267.0,623.0,0.0,623.0,332.0,623.0,332.0,623.0,1012.0,623.0,552.0,623.0,736.0,623.0,460.0
45,623.0,623.0,623.0,623.0,623.0,623.0,623.0,736.0,623.0,1472.0,623.0,445.0,623.0,89.0,623.0,518.0,623.0,74.0,623.0,736.0,623.0,284.0,623.0,284.0,623.0,284.0,623.0,712.0,623.0,0.0,623.0,92.0,623.0,552.0,623.0,455.0,623.0,455.0,623.0,267.0,623.0,0.0,623.0,332.0,623.0,332.0,623.0,92.0,623.0,552.0,623.0,736.0,623.0,1472.0
46,623.0,623.0,623.0,534.0,623.0,356.0,623.0,736.0,623.0,1472.0,623.0,445.0,623.0,89.0,623.0,74.0,623.0,74.0,623.0,828.0,623.0,284.0,623.0,284.0,623.0,284.0,623.0,712.0,623.0,0.0,623.0,92.0,623.0,552.0,623.0,455.0,623.0,455.0,623.0,267.0,623.0,0.0,623.0,332.0,623.0,332.0,623.0,1104.0,623.0,445.0,623.0,552.0,623.0,1472.0
47,623.0,623.0,623.0,623.0,623.0,623.0,623.0,736.0,623.0,1104.0,623.0,445.0,623.0,89.0,623.0,74.0,623.0,74.0,623.0,828.0,623.0,284.0,623.0,284.0,623.0,284.0,623.0,801.0,623.0,0.0,623.0,92.0,623.0,552.0,623.0,455.0,623.0,455.0,623.0,0.0,623.0,0.0,623.0,332.0,623.0,332.0,623.0,1104.0,623.0,276.0,623.0,736.0,623.0,1472.0
48,623.0,623.0,623.0,623.0,623.0,623.0,623.0,736.0,623.0,1472.0,623.0,445.0,623.0,89.0,623.0,74.0,623.0,74.0,623.0,828.0,623.0,236.0,623.0,284.0,623.0,368.0,623.0,712.0,623.0,0.0,623.0,92.0,623.0,552.0,623.0,89.0,623.0,455.0,623.0,267.0,623.0,0.0,623.0,498.0,623.0,332.0,623.0,1104.0,623.0,946.0,623.0,736.0,623.0,1472.0
49,552.0,623.0,552.0,623.0,552.0,623.0,552.0,736.0,552.0,1472.0,552.0,445.0,552.0,89.0,552.0,74.0,552.0,74.0,552.0,828.0,552.0,1207.0,552.0,284.0,552.0,284.0,552.0,712.0,552.0,0.0,552.0,92.0,552.0,552.0,552.0,455.0,552.0,368.0,552.0,890.0,552.0,0.0,552.0,332.0,552.0,332.0,552.0,1104.0,552.0,552.0,552.0,460.0,552.0,1472.0
50,552.0,623.0,552.0,623.0,552.0,534.0,552.0,736.0,552.0,828.0,552.0,445.0,552.0,89.0,552.0,74.0,552.0,74.0,552.0,828.0,552.0,284.0,552.0,71.0,552.0,284.0,552.0,712.0,552.0,0.0,552.0,92.0,552.0,552.0,552.0,455.0,552.0,455.0,552.0,178.0,552.0,0.0,552.0,332.0,552.0,332.0,552.0,1104.0,552.0,552.0,552.0,736.0,552.0,1472.0
51,552.0,623.0,552.0,623.0,552.0,623.0,552.0,736.0,552.0,445.0,552.0,445.0,552.0,89.0,552.0,74.0,552.0,74.0,552.0,828.0,552.0,284.0,552.0,284.0,552.0,355.0,552.0,712.0,552.0,0.0,552.0,92.0,552.0,552.0,552.0,455.0,552.0,455.0,552.0,267.0,552.0,0.0,552.0,332.0,552.0,332.0,552.0,1104.0,552.0,552.0,552.0,552.0,552.0,1472.0
