0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,623.0,623.0,623.0,828.0,736.0,736.0,736.0,92.0,552.0,184.0,184.0,92.0,92.0,92.0,92.0,552.0,552.0,552.0,1472.0,1472.0,445.0,445.0,178.0,736.0,736.0,736.0,184.0,184.0,89.0,89.0,89.0,89.0,86.0,74.0,74.0,552.0,552.0,552.0,736.0,736.0,284.0,284.0,284.0,552.0,552.0,712.0,712.0,712.0,184.0,552.0,552.0,623.0,0.0,89.0,0.0,0.0,552.0,552.0,92.0,92.0,92.0,552.0,552.0,276.0,455.0,455.0,356.0,267.0,920.0,736.0,736.0,0.0,0.0,332.0,332.0,0.0,332.0,552.0,552.0,0.0,0.0,0.0,1104.0,1104.0,552.0,552.0,552.0,552.0,644.0,552.0,552.0,184.0,184.0,184.0,368.0,552.0,736.0,736.0,736.0,552.0,552.0,552.0,552.0,552.0,736.0,0.0,552.0,552.0,445.0,445.0,445.0,736.0,736.0,552.0,552.0,552.0,1472.0,1472.0
1,552.0,920.0,552.0,368.0,552.0,552.0,92.0,552.0,552.0,552.0,552.0,623.0,623.0,623.0,736.0,736.0,736.0,736.0,552.0,552.0,184.0,184.0,184.0,92.0,92.0,92.0,552.0,552.0,92.0,1564.0,1472.0,445.0,445.0,445.0,736.0,736.0,736.0,184.0,184.0,89.0,89.0,89.0,89.0,74.0,74.0,74.0,552.0,552.0,552.0,736.0,736.0,284.0,284.0,740.0,552.0,552.0,712.0,712.0,712.0,552.0,552.0,552.0,89.0,89.0,89.0,0.0,0.0,552.0,552.0,92.0,92.0,92.0,552.0,368.0,455.0,455.0,455.0,267.0,267.0,736.0,736.0,736.0,0.0,0.0,332.0,332.0,332.0,332.0,552.0,552.0,0.0,0.0,0.0,1104.0,1012.0,552.0,552.0,276.0,552.0,552.0,552.0,552.0,1104.0,184.0,184.0,552.0,1012.0,736.0,736.0,736.0,552.0,552.0,552.0,552.0,552.0,736.0,736.0,552.0,552.0,445.0,445.0,445.0,736.0,736.0,552.0,552.0,552.0,1472.0,1472.0
2,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,623.0,623.0,623.0,736.0,736.0,736.0,736.0,552.0,552.0,276.0,1104.0,184.0,92.0,92.0,92.0,552.0,552.0,552.0,1472.0,1472.0,445.0,445.0,445.0,736.0,736.0,644.0,184.0,184.0,89.0,89.0,89.0,89.0,74.0,74.0,74.0,552.0,552.0,552.0,736.0,736.0,284.0,284.0,142.0,552.0,460.0,712.0,979.0,0.0,552.0,552.0,460.0,89.0,89.0,89.0,0.0,0.0,552.0,552.0,1007.0,92.0,92.0,552.0,552.0,455.0,520.0,455.0,267.0,644.0,736.0,736.0,736.0,0.0,0.0,332.0,332.0,415.0,332.0,552.0,552.0,0.0,0.0,0.0,1104.0,1104.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,184.0,0.0,184.0,552.0,552.0,736.0,736.0,920.0,552.0,552.0,552.0,552.0,276.0,736.0,736.0,552.0,552.0,712.0,445.0,445.0,736.0,828.0,552.0,552.0,552.0,1472.0,1472.0
3,552.0,644.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,356.0,623.0,623.0,736.0,736.0,736.0,736.0,552.0,552.0,184.0,184.0,184.0,92.0,92.0,92.0,368.0,552.0,552.0,1472.0,1472.0,445.0,445.0,445.0,736.0,736.0,736.0,184.0,184.0,89.0,89.0,89.0,89.0,74.0,74.0,74.0,552.0,552.0,552.0,736.0,736.0,284.0,284.0,284.0,552.0,552.0,623.0,712.0,712.0,552.0,552.0,89.0,50.0,89.0,89.0,0.0,0.0,552.0,552.0,92.0,0.0,92.0,552.0,332.0,455.0,325.0,455.0,267.0,267.0,1380.0,736.0,736.0,0.0,0.0,332.0,0.0,332.0,332.0,267.0,552.0,0.0,0.0,0.0,1104.0,1104.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,184.0,644.0,184.0,552.0,552.0,736.0,736.0,736.0,552.0,368.0,552.0,552.0,736.0,736.0,736.0,552.0,552.0,267.0,445.0,445.0,736.0,736.0,0.0,552.0,552.0,1472.0,368.0
4,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,644.0,552.0,552.0,623.0,623.0,623.0,736.0,736.0,736.0,736.0,552.0,552.0,184.0,92.0,184.0,92.0,92.0,92.0,552.0,552.0,1012.0,1472.0,1472.0,445.0,445.0,445.0,736.0,736.0,736.0,184.0,184.0,0.0,89.0,89.0,89.0,74.0,74.0,74.0,368.0,552.0,0.0,736.0,736.0,284.0,284.0,284.0,276.0,552.0,712.0,712.0,712.0,552.0,552.0,89.0,89.0,89.0,89.0,0.0,184.0,184.0,552.0,92.0,14.0,370.0,552.0,332.0,455.0,455.0,455.0,267.0,267.0,736.0,623.0,276.0,0.0,0.0,332.0,1104.0,83.0,0.0,552.0,552.0,828.0,0.0,0.0,1104.0,1104.0,552.0,444.0,552.0,552.0,552.0,552.0,736.0,184.0,184.0,184.0,552.0,552.0,736.0,736.0,736.0,552.0,552.0,552.0,552.0,184.0,0.0,736.0,1012.0,552.0,445.0,445.0,445.0,552.0,736.0,552.0,552.0,552.0,1472.0,1472.0
5,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,0.0,623.0,623.0,623.0,736.0,736.0,736.0,736.0,552.0,552.0,184.0,184.0,184.0,92.0,92.0,92.0,552.0,552.0,1472.0,1472.0,1472.0,445.0,445.0,445.0,736.0,736.0,736.0,184.0,184.0,267.0,89.0,89.0,89.0,74.0,74.0,74.0,552.0,552.0,552.0,736.0,736.0,344.0,284.0,284.0,552.0,552.0,712.0,712.0,712.0,552.0,552.0,89.0,356.0,0.0,539.0,0.0,0.0,552.0,552.0,92.0,276.0,92.0,284.0,332.0,455.0,455.0,455.0,267.0,267.0,736.0,736.0,736.0,2208.0,184.0,332.0,332.0,332.0,332.0,552.0,552.0,184.0,0.0,0.0,1104.0,1104.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,184.0,184.0,184.0,552.0,0.0,736.0,736.0,736.0,552.0,552.0,276.0,92.0,736.0,184.0,736.0,552.0,552.0,445.0,445.0,445.0,736.0,736.0,552.0,552.0,552.0,1472.0,0.0
6,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,623.0,623.0,623.0,623.0,736.0,736.0,736.0,736.0,552.0,552.0,184.0,184.0,184.0,184.0,92.0,92.0,552.0,552.0,1472.0,1472.0,1472.0,445.0,445.0,445.0,736.0,736.0,736.0,184.0,184.0,89.0,89.0,89.0,89.0,74.0,74.0,74.0,0.0,552.0,552.0,736.0,736.0,0.0,284.0,890.0,552.0,552.0,178.0,712.0,712.0,552.0,552.0,89.0,89.0,89.0,89.0,184.0,0.0,552.0,552.0,92.0,92.0,92.0,552.0,332.0,520.0,455.0,455.0,267.0,267.0,184.0,736.0,736.0,0.0,0.0,415.0,332.0,332.0,332.0,552.0,460.0,0.0,0.0,184.0,920.0,1104.0,552.0,552.0,1288.0,552.0,552.0,552.0,552.0,184.0,736.0,184.0,552.0,552.0,736.0,736.0,736.0,552.0,552.0,552.0,552.0,0.0,736.0,736.0,552.0,20.0,445.0,178.0,430.0,736.0,736.0,552.0,552.0,552.0,1472.0,1472.0
7,552.0,552.0,552.0,552.0,92.0,552.0,552.0,552.0,552.0,552.0,623.0,623.0,623.0,623.0,736.0,736.0,736.0,736.0,552.0,552.0,92.0,184.0,184.0,0.0,92.0,92.0,552.0,552.0,1472.0,1472.0,1472.0,445.0,445.0,445.0,736.0,736.0,736.0,828.0,184.0,89.0,89.0,89.0,89.0,74.0,74.0,74.0,552.0,552.0,552.0,736.0,736.0,284.0,71.0,0.0,552.0,552.0,712.0,712.0,712.0,552.0,552.0,89.0,89.0,89.0,736.0,0.0,0.0,552.0,552.0,92.0,92.0,0.0,552.0,332.0,455.0,740.0,455.0,267.0,267.0,0.0,736.0,736.0,0.0,0.0,332.0,332.0,332.0,332.0,552.0,460.0,0.0,0.0,0.0,1104.0,1104.0,552.0,552.0,552.0,552.0,552.0,1380.0,552.0,184.0,0.0,184.0,552.0,552.0,736.0,736.0,276.0,552.0,516.0,552.0,552.0,1104.0,736.0,736.0,92.0,552.0,445.0,445.0,445.0,0.0,552.0,552.0,552.0,552.0,1472.0,1472.0
8,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,276.0,552.0,623.0,623.0,623.0,623.0,736.0,736.0,736.0,736.0,552.0,552.0,184.0,184.0,0.0,92.0,92.0,92.0,552.0,552.0,1564.0,1472.0,1472.0,445.0,445.0,445.0,736.0,736.0,736.0,184.0,184.0,89.0,89.0,89.0,89.0,74.0,74.0,74.0,552.0,644.0,552.0,736.0,736.0,284.0,284.0,284.0,552.0,552.0,712.0,712.0,712.0,552.0,552.0,89.0,89.0,89.0,89.0,0.0,0.0,552.0,552.0,92.0,92.0,184.0,552.0,332.0,455.0,455.0,390.0,267.0,267.0,92.0,736.0,736.0,0.0,0.0,332.0,332.0,1162.0,249.0,0.0,552.0,0.0,86.0,0.0,1104.0,1104.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,184.0,184.0,184.0,552.0,552.0,736.0,736.0,736.0,74.0,368.0,552.0,552.0,736.0,736.0,736.0,552.0,1196.0,445.0,445.0,445.0,0.0,736.0,552.0,736.0,552.0,1472.0,1748.0
9,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,623.0,623.0,623.0,623.0,736.0,736.0,736.0,736.0,552.0,552.0,184.0,184.0,184.0,92.0,92.0,276.0,552.0,920.0,1472.0,1472.0,1656.0,445.0,445.0,445.0,736.0,736.0,736.0,184.0,184.0,89.0,89.0,89.0,89.0,74.0,74.0,74.0,552.0,552.0,552.0,736.0,736.0,284.0,284.0,284.0,552.0,276.0,712.0,712.0,0.0,552.0,0.0,89.0,89.0,89.0,89.0,0.0,0.0,460.0,552.0,92.0,92.0,92.0,552.0,332.0,74.0,455.0,455.0,267.0,89.0,736.0,736.0,736.0,0.0,0.0,332.0,332.0,460.0,332.0,0.0,552.0,0.0,276.0,92.0,1104.0,1104.0,552.0,552.0,736.0,552.0,552.0,552.0,552.0,184.0,0.0,184.0,552.0,552.0,736.0,736.0,736.0,552.0,552.0,552.0,552.0,92.0,736.0,736.0,552.0,368.0,445.0,356.0,445.0,736.0,736.0,552.0,552.0,552.0,1472.0,1472.0
