,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
16,0.0,89.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,946.0,0.0,946.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0,276.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.0,0.0,534.0
17,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946.0,0.0,946.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0,71.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.0,0.0,445.0
18,0.0,89.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,946.0,0.0,946.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0,476.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.0,0.0,0.0
19,0.0,89.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,946.0,0.0,946.0,0.0,0.0,0.0,178.0,0.0,204.0,0.0,476.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.0,0.0,267.0
20,0.0,89.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,946.0,0.0,946.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0,476.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.0,0.0,0.0
21,0.0,89.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,946.0,0.0,946.0,0.0,0.0,0.0,276.0,0.0,340.0,0.0,476.0,0.0,148.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,178.0
22,0.0,89.0,0.0,0.0,0.0,92.0,0.0,89.0,0.0,946.0,0.0,946.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,476.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.0,0.0,0.0
23,0.0,89.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,946.0,0.0,946.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,476.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.0,0.0,534.0
24,0.0,89.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,946.0,0.0,946.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.0,0.0,445.0
25,0.0,89.0,0.0,460.0,0.0,0.0,0.0,534.0,0.0,946.0,0.0,946.0,0.0,0.0,0.0,445.0,0.0,0.0,0.0,476.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,0.0,89.0
26,0.0,89.0,0.0,184.0,0.0,92.0,0.0,534.0,0.0,946.0,0.0,946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.0,0.0,828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.0,0.0,0.0
27,0.0,89.0,0.0,0.0,0.0,89.0,0.0,534.0,0.0,946.0,0.0,946.0,0.0,0.0,0.0,445.0,0.0,276.0,0.0,476.0,0.0,828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.0,0.0,267.0
28,0.0,89.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,946.0,0.0,946.0,0.0,0.0,0.0,89.0,0.0,340.0,0.0,476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.0,0.0,356.0
29,0.0,89.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,946.0,0.0,946.0,0.0,0.0,0.0,0.0,0.0,552.0,0.0,476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.0,0.0,534.0
30,0.0,89.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,946.0,0.0,946.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,476.0,0.0,644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.0
31,0.0,89.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,946.0,0.0,946.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,476.0,0.0,828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.0,0.0,534.0
32,0.0,89.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,946.0,0.0,946.0,0.0,0.0,0.0,178.0,0.0,712.0,0.0,89.0,0.0,828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.0,0.0,534.0
33,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946.0,0.0,946.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0,89.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.0,0.0,534.0
34,0.0,89.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,946.0,0.0,946.0,0.0,0.0,0.0,178.0,0.0,136.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,534.0
35,0.0,89.0,0.0,0.0,0.0,736.0,0.0,534.0,0.0,946.0,0.0,946.0,0.0,0.0,0.0,178.0,0.0,136.0,0.0,89.0,0.0,828.0,0.0,0.0,0.0,0.0,0.0,552.0,0.0,828.0,0.0,534.0
36,0.0,89.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,946.0,0.0,946.0,0.0,0.0,0.0,178.0,0.0,204.0,0.0,89.0,0.0,828.0,0.0,0.0,0.0,0.0,0.0,552.0,0.0,0.0,0.0,534.0
37,0.0,89.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,946.0,0.0,946.0,0.0,0.0,0.0,178.0,0.0,344.0,0.0,89.0,0.0,828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,0.0,89.0
38,0.0,89.0,0.0,0.0,0.0,276.0,0.0,534.0,0.0,946.0,0.0,946.0,0.0,0.0,0.0,178.0,0.0,276.0,0.0,89.0,0.0,828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,445.0
39,0.0,89.0,0.0,0.0,0.0,267.0,0.0,534.0,0.0,946.0,0.0,946.0,0.0,0.0,0.0,178.0,0.0,71.0,0.0,801.0,0.0,368.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,276.0,0.0,534.0
40,623.0,623.0,623.0,0.0,623.0,92.0,623.0,534.0,623.0,946.0,623.0,258.0,623.0,0.0,623.0,178.0,623.0,476.0,623.0,89.0,623.0,272.0,623.0,0.0,623.0,0.0,623.0,0.0,623.0,0.0,623.0,534.0
41,623.0,623.0,623.0,0.0,623.0,92.0,623.0,534.0,623.0,946.0,623.0,344.0,623.0,0.0,623.0,178.0,623.0,476.0,623.0,89.0,623.0,748.0,623.0,0.0,623.0,0.0,623.0,0.0,623.0,368.0,623.0,534.0
42,623.0,623.0,623.0,92.0,623.0,0.0,623.0,534.0,623.0,946.0,623.0,0.0,623.0,0.0,623.0,178.0,623.0,476.0,623.0,89.0,623.0,272.0,623.0,172.0,623.0,0.0,623.0,184.0,623.0,552.0,623.0,534.0
43,623.0,623.0,623.0,368.0,623.0,0.0,623.0,534.0,623.0,946.0,623.0,184.0,623.0,0.0,623.0,178.0,623.0,476.0,623.0,89.0,623.0,272.0,623.0,0.0,623.0,0.0,623.0,0.0,623.0,828.0,623.0,0.0
44,623.0,460.0,623.0,0.0,623.0,0.0,623.0,534.0,623.0,946.0,623.0,445.0,623.0,0.0,623.0,178.0,623.0,476.0,623.0,89.0,623.0,272.0,623.0,0.0,623.0,0.0,623.0,0.0,623.0,828.0,623.0,534.0
45,623.0,623.0,623.0,86.0,623.0,0.0,623.0,534.0,623.0,946.0,623.0,0.0,623.0,0.0,623.0,178.0,623.0,476.0,623.0,89.0,623.0,272.0,623.0,0.0,623.0,0.0,623.0,0.0,623.0,828.0,623.0,0.0
46,623.0,623.0,623.0,0.0,623.0,0.0,623.0,534.0,623.0,946.0,623.0,368.0,623.0,0.0,623.0,356.0,623.0,0.0,623.0,89.0,623.0,272.0,623.0,0.0,623.0,0.0,623.0,0.0,623.0,828.0,623.0,534.0
47,623.0,623.0,623.0,0.0,623.0,0.0,623.0,534.0,623.0,946.0,623.0,602.0,623.0,0.0,623.0,178.0,623.0,476.0,623.0,408.0,623.0,272.0,623.0,0.0,623.0,0.0,623.0,552.0,623.0,828.0,623.0,534.0
48,623.0,623.0,623.0,0.0,623.0,0.0,623.0,534.0,623.0,946.0,623.0,142.0,623.0,0.0,623.0,178.0,623.0,476.0,623.0,408.0,623.0,272.0,623.0,0.0,623.0,0.0,623.0,0.0,623.0,1012.0,623.0,534.0
49,0.0,623.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,0.0,0.0,688.0,0.0,0.0,0.0,178.0,0.0,476.0,0.0,408.0,0.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.0,0.0,534.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946.0,0.0,92.0,0.0,0.0,0.0,178.0,0.0,476.0,0.0,408.0,0.0,272.0,0.0,0.0,0.0,0.0,0.0,460.0,0.0,828.0,0.0,534.0
51,0.0,623.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,946.0,0.0,946.0,0.0,0.0,0.0,178.0,0.0,476.0,0.0,184.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,828.0,0.0,534.0
52,0.0,623.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,946.0,0.0,946.0,0.0,0.0,0.0,178.0,0.0,476.0,0.0,408.0,0.0,272.0,0.0,0.0,0.0,0.0,0.0,267.0,0.0,828.0,0.0,0.0
53,0.0,534.0,0.0,0.0,0.0,0.0,0.0,623.0,0.0,946.0,0.0,946.0,0.0,368.0,0.0,178.0,0.0,476.0,0.0,408.0,0.0,272.0,0.0,0.0,0.0,0.0,0.0,445.0,0.0,92.0,0.0,534.0
54,0.0,623.0,0.0,276.0,0.0,0.0,0.0,534.0,0.0,946.0,0.0,946.0,0.0,368.0,0.0,178.0,0.0,89.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,0.0,828.0,0.0,534.0
55,92.0,623.0,92.0,0.0,92.0,0.0,92.0,534.0,92.0,946.0,92.0,946.0,92.0,368.0,92.0,178.0,92.0,89.0,92.0,272.0,92.0,276.0,92.0,92.0,92.0,0.0,92.0,445.0,92.0,828.0,92.0,89.0
56,0.0,623.0,0.0,0.0,0.0,184.0,0.0,534.0,0.0,946.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,178.0,0.0,408.0,0.0,736.0,0.0,0.0,0.0,0.0,0.0,445.0,0.0,828.0,0.0,534.0
57,0.0,623.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,946.0,0.0,946.0,0.0,368.0,0.0,178.0,0.0,89.0,0.0,408.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0,445.0,0.0,0.0,0.0,534.0
58,0.0,623.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,946.0,0.0,946.0,0.0,368.0,0.0,178.0,0.0,89.0,0.0,408.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,828.0,0.0,178.0
59,0.0,623.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,946.0,0.0,946.0,0.0,368.0,0.0,178.0,0.0,89.0,0.0,408.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0,445.0,0.0,828.0,0.0,534.0
60,0.0,623.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,946.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,89.0,0.0,408.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0,445.0,0.0,828.0,0.0,712.0
61,0.0,623.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,946.0,0.0,946.0,0.0,368.0,0.0,178.0,0.0,801.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0,445.0,0.0,828.0,0.0,534.0
62,0.0,712.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,946.0,0.0,92.0,0.0,368.0,0.0,178.0,0.0,89.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0,445.0,0.0,92.0,0.0,534.0
63,0.0,623.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,946.0,0.0,946.0,0.0,92.0,0.0,178.0,0.0,89.0,0.0,68.0,0.0,276.0,0.0,644.0,0.0,0.0,0.0,445.0,0.0,828.0,0.0,534.0
64,0.0,178.0,0.0,92.0,0.0,0.0,0.0,534.0,0.0,946.0,0.0,946.0,0.0,368.0,0.0,178.0,0.0,89.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0,445.0,0.0,828.0,0.0,534.0
65,0.0,623.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,946.0,0.0,946.0,0.0,368.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0,712.0,0.0,828.0,0.0,534.0
66,0.0,623.0,0.0,0.0,0.0,0.0,0.0,712.0,0.0,946.0,0.0,946.0,0.0,368.0,0.0,89.0,0.0,89.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0,445.0,0.0,828.0,0.0,534.0
67,0.0,623.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,946.0,0.0,946.0,0.0,368.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,828.0,0.0,534.0
68,0.0,623.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,946.0,0.0,860.0,0.0,552.0,0.0,178.0,0.0,89.0,0.0,0.0,0.0,276.0,0.0,92.0,0.0,0.0,0.0,267.0,0.0,828.0,0.0,534.0
69,0.0,623.0,0.0,0.0,0.0,368.0,0.0,534.0,0.0,946.0,0.0,946.0,0.0,368.0,0.0,178.0,0.0,408.0,0.0,1012.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0,445.0,0.0,828.0,0.0,534.0
70,0.0,623.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,946.0,0.0,946.0,0.0,368.0,0.0,178.0,0.0,408.0,0.0,0.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,445.0,0.0,828.0,0.0,534.0
71,0.0,623.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,946.0,0.0,946.0,0.0,368.0,0.0,0.0,0.0,408.0,0.0,0.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,445.0,0.0,368.0,0.0,534.0
72,0.0,623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946.0,0.0,946.0,0.0,368.0,0.0,178.0,0.0,408.0,0.0,0.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,828.0,0.0,0.0
73,0.0,623.0,0.0,0.0,0.0,92.0,0.0,534.0,0.0,946.0,0.0,946.0,0.0,552.0,0.0,178.0,0.0,184.0,0.0,0.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,445.0,0.0,828.0,0.0,460.0
74,0.0,623.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,946.0,0.0,946.0,0.0,368.0,0.0,178.0,0.0,408.0,0.0,0.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,445.0,0.0,828.0,0.0,184.0
75,0.0,623.0,0.0,0.0,0.0,92.0,0.0,534.0,0.0,946.0,0.0,946.0,0.0,368.0,0.0,178.0,0.0,408.0,0.0,68.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.0,0.0,0.0
76,0.0,623.0,0.0,0.0,0.0,368.0,0.0,534.0,0.0,946.0,0.0,946.0,0.0,368.0,0.0,178.0,0.0,267.0,0.0,0.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,828.0,0.0,0.0
77,0.0,623.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,946.0,0.0,946.0,0.0,368.0,0.0,178.0,0.0,272.0,0.0,0.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,445.0,0.0,828.0,0.0,0.0
78,0.0,623.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,946.0,0.0,946.0,0.0,368.0,0.0,0.0,0.0,408.0,0.0,0.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,623.0,0.0,828.0,0.0,0.0
79,0.0,623.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,0.0,0.0,946.0,0.0,368.0,0.0,0.0,0.0,408.0,0.0,0.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,445.0,0.0,92.0,0.0,0.0
80,0.0,623.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,946.0,0.0,946.0,0.0,368.0,0.0,83.0,0.0,408.0,0.0,426.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,445.0,0.0,0.0,0.0,0.0
81,0.0,623.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,946.0,0.0,430.0,0.0,368.0,0.0,0.0,0.0,408.0,0.0,0.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,445.0,0.0,828.0,0.0,0.0
82,0.0,534.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,946.0,0.0,946.0,0.0,368.0,0.0,0.0,0.0,408.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,445.0,0.0,828.0,0.0,0.0
83,276.0,623.0,276.0,0.0,276.0,0.0,276.0,534.0,276.0,946.0,276.0,946.0,276.0,368.0,276.0,623.0,276.0,0.0,276.0,0.0,276.0,267.0,276.0,0.0,276.0,0.0,276.0,445.0,276.0,736.0,276.0,0.0
84,276.0,623.0,276.0,0.0,276.0,184.0,276.0,534.0,276.0,946.0,276.0,946.0,276.0,368.0,276.0,267.0,276.0,0.0,276.0,0.0,276.0,136.0,276.0,0.0,276.0,0.0,276.0,445.0,276.0,828.0,276.0,0.0
85,276.0,623.0,276.0,0.0,276.0,0.0,276.0,89.0,276.0,946.0,276.0,946.0,276.0,368.0,276.0,0.0,276.0,68.0,276.0,0.0,276.0,136.0,276.0,0.0,276.0,0.0,276.0,445.0,276.0,828.0,276.0,0.0
86,276.0,623.0,276.0,0.0,276.0,0.0,276.0,534.0,276.0,946.0,276.0,946.0,276.0,368.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,136.0,276.0,0.0,276.0,0.0,276.0,445.0,276.0,828.0,276.0,0.0
87,276.0,623.0,276.0,92.0,276.0,0.0,276.0,534.0,276.0,946.0,276.0,946.0,276.0,368.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,136.0,276.0,828.0,276.0,0.0,276.0,445.0,276.0,828.0,276.0,92.0
88,276.0,623.0,276.0,0.0,276.0,0.0,276.0,71.0,276.0,946.0,276.0,344.0,276.0,460.0,276.0,178.0,276.0,0.0,276.0,0.0,276.0,136.0,276.0,0.0,276.0,0.0,276.0,445.0,276.0,828.0,276.0,0.0
89,276.0,623.0,276.0,0.0,276.0,0.0,276.0,534.0,276.0,946.0,276.0,946.0,276.0,368.0,276.0,178.0,276.0,0.0,276.0,68.0,276.0,136.0,276.0,0.0,276.0,184.0,276.0,445.0,276.0,828.0,276.0,0.0
90,276.0,0.0,276.0,0.0,276.0,0.0,276.0,534.0,276.0,946.0,276.0,946.0,276.0,368.0,276.0,178.0,276.0,0.0,276.0,0.0,276.0,136.0,276.0,0.0,276.0,0.0,276.0,445.0,276.0,828.0,276.0,0.0
91,276.0,623.0,276.0,0.0,276.0,0.0,276.0,534.0,276.0,946.0,276.0,946.0,276.0,368.0,276.0,178.0,276.0,1012.0,276.0,68.0,276.0,136.0,276.0,0.0,276.0,0.0,276.0,445.0,276.0,828.0,276.0,0.0
92,0.0,623.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,946.0,0.0,946.0,0.0,368.0,0.0,178.0,0.0,0.0,0.0,408.0,0.0,136.0,0.0,0.0,0.0,92.0,0.0,445.0,0.0,828.0,0.0,0.0
93,92.0,623.0,92.0,0.0,92.0,0.0,92.0,534.0,92.0,946.0,92.0,946.0,92.0,368.0,92.0,178.0,92.0,0.0,92.0,445.0,92.0,136.0,92.0,0.0,92.0,0.0,92.0,445.0,92.0,828.0,92.0,0.0
94,0.0,623.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,946.0,0.0,172.0,0.0,368.0,0.0,178.0,0.0,0.0,0.0,444.0,0.0,136.0,0.0,0.0,0.0,356.0,0.0,445.0,0.0,828.0,0.0,0.0
95,0.0,623.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,946.0,0.0,946.0,0.0,92.0,0.0,178.0,0.0,0.0,0.0,408.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,712.0,0.0,828.0,0.0,0.0
96,0.0,623.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,946.0,0.0,946.0,0.0,368.0,0.0,178.0,0.0,0.0,0.0,552.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,445.0,0.0,828.0,0.0,0.0
97,276.0,623.0,276.0,0.0,276.0,0.0,276.0,534.0,276.0,946.0,276.0,946.0,276.0,368.0,276.0,178.0,276.0,68.0,276.0,142.0,276.0,136.0,276.0,0.0,276.0,0.0,276.0,445.0,276.0,828.0,276.0,0.0
98,276.0,623.0,276.0,0.0,276.0,0.0,276.0,534.0,276.0,946.0,276.0,946.0,276.0,368.0,276.0,178.0,276.0,0.0,276.0,340.0,276.0,136.0,276.0,92.0,276.0,0.0,276.0,445.0,276.0,828.0,276.0,0.0
99,276.0,623.0,276.0,0.0,276.0,92.0,276.0,534.0,276.0,946.0,276.0,946.0,276.0,368.0,276.0,178.0,276.0,0.0,276.0,408.0,276.0,136.0,276.0,0.0,276.0,0.0,276.0,445.0,276.0,828.0,276.0,0.0
100,276.0,623.0,276.0,0.0,276.0,184.0,276.0,534.0,276.0,946.0,276.0,86.0,276.0,368.0,276.0,178.0,276.0,0.0,276.0,408.0,276.0,148.0,276.0,0.0,276.0,0.0,276.0,445.0,276.0,828.0,276.0,0.0
101,276.0,623.0,276.0,368.0,276.0,0.0,276.0,534.0,276.0,946.0,276.0,946.0,276.0,368.0,276.0,178.0,276.0,0.0,276.0,408.0,276.0,148.0,276.0,0.0,276.0,0.0,276.0,445.0,276.0,828.0,276.0,0.0
102,276.0,178.0,276.0,0.0,276.0,0.0,276.0,534.0,276.0,946.0,276.0,946.0,276.0,368.0,276.0,178.0,276.0,426.0,276.0,408.0,276.0,148.0,276.0,0.0,276.0,0.0,276.0,276.0,276.0,828.0,276.0,0.0
103,276.0,178.0,276.0,0.0,276.0,0.0,276.0,534.0,276.0,946.0,276.0,516.0,276.0,368.0,276.0,178.0,276.0,0.0,276.0,272.0,276.0,74.0,276.0,344.0,276.0,0.0,276.0,445.0,276.0,828.0,276.0,0.0
104,276.0,178.0,276.0,0.0,276.0,0.0,276.0,534.0,276.0,946.0,276.0,946.0,276.0,368.0,276.0,178.0,276.0,0.0,276.0,408.0,276.0,148.0,276.0,86.0,276.0,0.0,276.0,178.0,276.0,83.0,276.0,0.0
105,276.0,178.0,276.0,0.0,276.0,0.0,276.0,534.0,276.0,946.0,276.0,946.0,276.0,368.0,276.0,178.0,276.0,0.0,276.0,0.0,276.0,148.0,276.0,344.0,276.0,0.0,276.0,0.0,276.0,184.0,276.0,0.0
