0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,192.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,192.0,192.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,192.0,0.0,3.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,3.0,0.0,84.0,0.0,0.0,0.0,0.0,99.0,108.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,75.0,0.0,75.0,0.0,0.0,3.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,150.0,75.0,39.0,3.0
1,0.0,192.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,153.0,12.0,0.0,0.0,0.0,3.0,6.0,117.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,3.0,12.0,54.0,0.0,0.0,108.0,186.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,75.0,39.0,0.0
2,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,153.0,0.0,0.0,0.0,3.0,6.0,15.0,0.0,3.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,153.0,0.0,0.0,0.0,78.0,6.0,0.0,3.0,87.0,105.0,84.0,0.0,147.0,108.0,3.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,147.0,144.0,0.0,21.0,6.0
3,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.0,0.0,192.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,84.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,6.0,0.0,0.0,0.0,84.0,0.0,0.0,78.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,9.0,78.0,159.0,0.0,18.0,0.0
4,0.0,0.0,0.0,192.0,192.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,153.0,3.0,0.0,0.0,0.0,0.0,6.0,150.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,21.0,0.0,105.0,81.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,3.0,0.0,147.0,33.0,192.0,150.0,15.0,45.0,0.0,0.0,0.0,0.0,78.0,6.0,147.0,150.0,75.0,0.0,6.0
5,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,3.0,153.0,24.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,84.0,3.0,3.0,0.0,0.0,108.0,108.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,3.0,6.0,42.0,84.0,0.0,0.0,0.0,39.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,75.0,18.0,0.0,0.0,27.0,162.0
6,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,9.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,15.0,84.0,0.0,153.0,0.0,6.0,0.0,0.0,0.0,3.0,117.0,0.0,0.0,192.0,0.0,81.0,0.0,3.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
7,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,3.0,153.0,0.0,0.0,0.0,0.0,3.0,0.0,150.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,108.0,84.0,0.0,0.0,30.0,0.0,0.0,153.0,3.0,0.0,9.0,0.0,93.0,0.0,147.0,0.0,39.0,0.0,0.0,33.0,90.0,3.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,192.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,153.0,21.0,6.0,0.0,0.0,0.0,9.0,189.0,3.0,0.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,84.0,0.0,0.0,0.0,3.0,6.0,0.0,3.0,0.0,87.0,0.0,39.0,0.0,0.0,0.0,153.0,0.0,0.0,12.0,12.0,0.0,9.0,0.0,150.0,0.0,21.0,3.0
9,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.0,0.0,192.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,72.0,0.0,153.0,0.0,0.0,0.0,0.0,9.0,15.0,144.0,0.0,0.0,9.0,0.0,0.0,0.0,93.0,108.0,0.0,0.0,0.0,0.0,147.0,0.0,153.0,0.0,0.0,9.0,0.0,9.0,3.0,0.0,0.0,78.0,192.0,150.0,0.0,0.0,0.0,0.0,108.0,0.0,39.0,0.0,126.0,114.0,0.0,0.0,192.0
10,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,72.0,0.0,153.0,0.0,0.0,0.0,0.0,48.0,9.0,18.0,0.0,0.0,0.0,0.0,3.0,0.0,108.0,150.0,57.0,99.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,18.0,0.0,105.0,0.0,147.0,0.0,12.0,192.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
