,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
21,368.0,267.0,368.0,712.0,368.0,623.0,368.0,182.0,368.0,130.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,644.0,368.0,368.0,368.0,0.0,368.0,8.0,368.0,8.0,368.0,8.0,368.0,184.0,368.0,0.0,368.0,368.0,368.0,89.0,368.0,208.0,368.0,208.0,368.0,188.0,368.0,208.0,368.0,83.0,368.0,368.0,368.0,994.0,368.0,213.0,368.0,368.0,368.0,368.0,368.0,552.0
22,368.0,267.0,368.0,801.0,368.0,623.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,368.0,368.0,368.0,368.0,0.0,368.0,8.0,368.0,8.0,368.0,8.0,368.0,184.0,368.0,0.0,368.0,368.0,368.0,89.0,368.0,208.0,368.0,208.0,368.0,208.0,368.0,350.0,368.0,182.0,368.0,368.0,368.0,213.0,368.0,213.0,368.0,368.0,368.0,368.0,368.0,552.0
23,368.0,267.0,368.0,801.0,368.0,623.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,104.0,368.0,368.0,368.0,828.0,368.0,0.0,368.0,0.0,368.0,8.0,368.0,10.0,368.0,184.0,368.0,0.0,368.0,368.0,368.0,89.0,368.0,208.0,368.0,208.0,368.0,208.0,368.0,267.0,368.0,182.0,368.0,368.0,368.0,213.0,368.0,213.0,368.0,368.0,368.0,1120.0,368.0,552.0
24,368.0,267.0,368.0,801.0,368.0,623.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,14.0,368.0,368.0,368.0,368.0,368.0,0.0,368.0,8.0,368.0,8.0,368.0,8.0,368.0,184.0,368.0,0.0,368.0,368.0,368.0,89.0,368.0,208.0,368.0,208.0,368.0,208.0,368.0,92.0,368.0,182.0,368.0,276.0,368.0,213.0,368.0,213.0,368.0,368.0,368.0,368.0,368.0,552.0
25,368.0,267.0,368.0,801.0,368.0,623.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,0.0,368.0,460.0,368.0,0.0,368.0,8.0,368.0,8.0,368.0,8.0,368.0,184.0,368.0,0.0,368.0,368.0,368.0,89.0,368.0,208.0,368.0,208.0,368.0,208.0,368.0,0.0,368.0,182.0,368.0,0.0,368.0,213.0,368.0,213.0,368.0,368.0,368.0,368.0,368.0,552.0
26,368.0,267.0,368.0,801.0,368.0,267.0,368.0,182.0,368.0,0.0,368.0,182.0,368.0,182.0,368.0,208.0,368.0,368.0,368.0,368.0,368.0,0.0,368.0,0.0,368.0,8.0,368.0,8.0,368.0,184.0,368.0,0.0,368.0,368.0,368.0,89.0,368.0,208.0,368.0,208.0,368.0,208.0,368.0,368.0,368.0,182.0,368.0,368.0,368.0,284.0,368.0,213.0,368.0,368.0,368.0,0.0,368.0,552.0
27,368.0,267.0,368.0,801.0,368.0,623.0,368.0,182.0,368.0,182.0,368.0,208.0,368.0,182.0,368.0,182.0,368.0,368.0,368.0,368.0,368.0,801.0,368.0,8.0,368.0,8.0,368.0,8.0,368.0,184.0,368.0,0.0,368.0,368.0,368.0,89.0,368.0,208.0,368.0,208.0,368.0,208.0,368.0,644.0,368.0,182.0,368.0,368.0,368.0,0.0,368.0,213.0,368.0,368.0,368.0,828.0,368.0,552.0
28,368.0,267.0,368.0,801.0,368.0,623.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,368.0,368.0,368.0,368.0,0.0,368.0,8.0,368.0,8.0,368.0,8.0,368.0,184.0,368.0,0.0,368.0,368.0,368.0,89.0,368.0,130.0,368.0,234.0,368.0,208.0,368.0,368.0,368.0,182.0,368.0,368.0,368.0,213.0,368.0,213.0,368.0,368.0,368.0,86.0,368.0,92.0
29,368.0,267.0,368.0,801.0,368.0,623.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,368.0,368.0,368.0,368.0,0.0,368.0,8.0,368.0,8.0,368.0,8.0,368.0,184.0,368.0,0.0,368.0,368.0,368.0,89.0,368.0,184.0,368.0,208.0,368.0,208.0,368.0,368.0,368.0,182.0,368.0,368.0,368.0,213.0,368.0,213.0,368.0,736.0,368.0,368.0,368.0,552.0
30,368.0,267.0,368.0,801.0,368.0,623.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,368.0,368.0,368.0,368.0,0.0,368.0,8.0,368.0,8.0,368.0,8.0,368.0,184.0,368.0,0.0,368.0,368.0,368.0,89.0,368.0,208.0,368.0,208.0,368.0,208.0,368.0,368.0,368.0,89.0,368.0,368.0,368.0,213.0,368.0,213.0,368.0,368.0,368.0,460.0,368.0,552.0
31,368.0,267.0,368.0,801.0,368.0,623.0,368.0,182.0,368.0,182.0,368.0,78.0,368.0,182.0,368.0,156.0,368.0,368.0,368.0,368.0,368.0,0.0,368.0,8.0,368.0,8.0,368.0,8.0,368.0,184.0,368.0,415.0,368.0,368.0,368.0,89.0,368.0,208.0,368.0,1288.0,368.0,0.0,368.0,460.0,368.0,0.0,368.0,368.0,368.0,213.0,368.0,213.0,368.0,368.0,368.0,368.0,368.0,0.0
32,368.0,267.0,368.0,0.0,368.0,623.0,368.0,78.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,368.0,368.0,368.0,368.0,0.0,368.0,8.0,368.0,10.0,368.0,0.0,368.0,184.0,368.0,0.0,368.0,368.0,368.0,89.0,368.0,208.0,368.0,208.0,368.0,208.0,368.0,368.0,368.0,182.0,368.0,368.0,368.0,213.0,368.0,213.0,368.0,368.0,368.0,368.0,368.0,74.0
33,368.0,267.0,368.0,0.0,368.0,623.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,368.0,368.0,368.0,368.0,0.0,368.0,8.0,368.0,8.0,368.0,8.0,368.0,184.0,368.0,0.0,368.0,368.0,368.0,89.0,368.0,208.0,368.0,208.0,368.0,208.0,368.0,368.0,368.0,182.0,368.0,368.0,368.0,213.0,368.0,213.0,368.0,368.0,368.0,368.0,368.0,552.0
34,368.0,267.0,368.0,0.0,368.0,623.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,368.0,368.0,368.0,368.0,0.0,368.0,8.0,368.0,712.0,368.0,8.0,368.0,184.0,368.0,0.0,368.0,368.0,368.0,89.0,368.0,208.0,368.0,208.0,368.0,304.0,368.0,92.0,368.0,182.0,368.0,368.0,368.0,213.0,368.0,213.0,368.0,368.0,368.0,368.0,368.0,178.0
35,368.0,267.0,368.0,0.0,368.0,623.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,368.0,368.0,368.0,368.0,0.0,368.0,8.0,368.0,8.0,368.0,8.0,368.0,184.0,368.0,89.0,368.0,368.0,368.0,89.0,368.0,208.0,368.0,208.0,368.0,208.0,368.0,368.0,368.0,182.0,368.0,368.0,368.0,213.0,368.0,213.0,368.0,368.0,368.0,368.0,368.0,552.0
36,368.0,267.0,368.0,0.0,368.0,623.0,368.0,182.0,368.0,182.0,368.0,0.0,368.0,182.0,368.0,260.0,368.0,368.0,368.0,368.0,368.0,0.0,368.0,8.0,368.0,8.0,368.0,8.0,368.0,0.0,368.0,0.0,368.0,368.0,368.0,89.0,368.0,444.0,368.0,208.0,368.0,208.0,368.0,368.0,368.0,182.0,368.0,368.0,368.0,213.0,368.0,213.0,368.0,368.0,368.0,368.0,368.0,552.0
37,368.0,267.0,368.0,0.0,368.0,623.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,368.0,368.0,368.0,368.0,89.0,368.0,8.0,368.0,8.0,368.0,8.0,368.0,184.0,368.0,0.0,368.0,368.0,368.0,89.0,368.0,0.0,368.0,208.0,368.0,208.0,368.0,368.0,368.0,182.0,368.0,368.0,368.0,213.0,368.0,213.0,368.0,368.0,368.0,368.0,368.0,552.0
38,368.0,267.0,368.0,0.0,368.0,623.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,368.0,368.0,368.0,368.0,0.0,368.0,200.0,368.0,8.0,368.0,8.0,368.0,184.0,368.0,0.0,368.0,368.0,368.0,89.0,368.0,208.0,368.0,552.0,368.0,208.0,368.0,368.0,368.0,130.0,368.0,368.0,368.0,142.0,368.0,213.0,368.0,368.0,368.0,368.0,368.0,552.0
39,368.0,267.0,368.0,0.0,368.0,623.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,368.0,368.0,368.0,368.0,0.0,368.0,8.0,368.0,10.0,368.0,8.0,368.0,184.0,368.0,92.0,368.0,368.0,368.0,89.0,368.0,208.0,368.0,208.0,368.0,208.0,368.0,368.0,368.0,182.0,368.0,368.0,368.0,213.0,368.0,497.0,368.0,184.0,368.0,368.0,368.0,552.0
40,801.0,801.0,801.0,0.0,801.0,623.0,801.0,182.0,801.0,182.0,801.0,182.0,801.0,182.0,801.0,182.0,801.0,368.0,801.0,368.0,801.0,0.0,801.0,8.0,801.0,8.0,801.0,8.0,801.0,184.0,801.0,0.0,801.0,92.0,801.0,89.0,801.0,208.0,801.0,208.0,801.0,208.0,801.0,368.0,801.0,182.0,801.0,368.0,801.0,426.0,801.0,213.0,801.0,368.0,801.0,89.0,801.0,552.0
41,801.0,712.0,801.0,801.0,801.0,623.0,801.0,182.0,801.0,182.0,801.0,182.0,801.0,182.0,801.0,182.0,801.0,368.0,801.0,368.0,801.0,0.0,801.0,8.0,801.0,8.0,801.0,8.0,801.0,184.0,801.0,0.0,801.0,368.0,801.0,89.0,801.0,0.0,801.0,208.0,801.0,208.0,801.0,460.0,801.0,182.0,801.0,368.0,801.0,0.0,801.0,213.0,801.0,368.0,801.0,92.0,801.0,552.0
42,801.0,801.0,801.0,801.0,801.0,623.0,801.0,182.0,801.0,182.0,801.0,182.0,801.0,182.0,801.0,182.0,801.0,368.0,801.0,368.0,801.0,0.0,801.0,8.0,801.0,8.0,801.0,6.0,801.0,184.0,801.0,1068.0,801.0,368.0,801.0,89.0,801.0,208.0,801.0,208.0,801.0,208.0,801.0,368.0,801.0,182.0,801.0,368.0,801.0,213.0,801.0,213.0,801.0,0.0,801.0,368.0,801.0,552.0
43,801.0,801.0,801.0,801.0,801.0,623.0,801.0,182.0,801.0,182.0,801.0,182.0,801.0,250.0,801.0,182.0,801.0,368.0,801.0,368.0,801.0,0.0,801.0,8.0,801.0,8.0,801.0,10.0,801.0,480.0,801.0,178.0,801.0,92.0,801.0,89.0,801.0,208.0,801.0,208.0,801.0,208.0,801.0,368.0,801.0,182.0,801.0,368.0,801.0,0.0,801.0,213.0,801.0,368.0,801.0,368.0,801.0,552.0
44,801.0,801.0,801.0,801.0,801.0,623.0,801.0,182.0,801.0,0.0,801.0,208.0,801.0,182.0,801.0,182.0,801.0,368.0,801.0,368.0,801.0,0.0,801.0,8.0,801.0,8.0,801.0,8.0,801.0,184.0,801.0,0.0,801.0,368.0,801.0,89.0,801.0,208.0,801.0,592.0,801.0,208.0,801.0,0.0,801.0,182.0,801.0,368.0,801.0,213.0,801.0,71.0,801.0,368.0,801.0,368.0,801.0,552.0
45,801.0,801.0,801.0,801.0,801.0,623.0,801.0,182.0,801.0,182.0,801.0,182.0,801.0,182.0,801.0,182.0,801.0,368.0,801.0,368.0,801.0,0.0,801.0,8.0,801.0,8.0,801.0,8.0,801.0,184.0,801.0,0.0,801.0,368.0,801.0,0.0,801.0,92.0,801.0,208.0,801.0,208.0,801.0,1104.0,801.0,182.0,801.0,368.0,801.0,213.0,801.0,213.0,801.0,368.0,801.0,368.0,801.0,0.0
46,801.0,801.0,801.0,828.0,801.0,623.0,801.0,182.0,801.0,182.0,801.0,182.0,801.0,182.0,801.0,0.0,801.0,368.0,801.0,368.0,801.0,1335.0,801.0,8.0,801.0,8.0,801.0,0.0,801.0,184.0,801.0,0.0,801.0,368.0,801.0,89.0,801.0,208.0,801.0,400.0,801.0,208.0,801.0,368.0,801.0,182.0,801.0,368.0,801.0,213.0,801.0,213.0,801.0,368.0,801.0,368.0,801.0,552.0
47,801.0,801.0,801.0,801.0,801.0,623.0,801.0,0.0,801.0,182.0,801.0,182.0,801.0,182.0,801.0,182.0,801.0,368.0,801.0,368.0,801.0,979.0,801.0,2.0,801.0,8.0,801.0,8.0,801.0,184.0,801.0,0.0,801.0,368.0,801.0,89.0,801.0,208.0,801.0,208.0,801.0,208.0,801.0,368.0,801.0,104.0,801.0,368.0,801.0,213.0,801.0,213.0,801.0,368.0,801.0,368.0,801.0,552.0
48,801.0,801.0,801.0,801.0,801.0,623.0,801.0,0.0,801.0,104.0,801.0,182.0,801.0,182.0,801.0,182.0,801.0,368.0,801.0,368.0,801.0,0.0,801.0,8.0,801.0,8.0,801.0,0.0,801.0,184.0,801.0,0.0,801.0,368.0,801.0,89.0,801.0,208.0,801.0,208.0,801.0,208.0,801.0,276.0,801.0,182.0,801.0,368.0,801.0,213.0,801.0,213.0,801.0,368.0,801.0,368.0,801.0,552.0
49,368.0,801.0,368.0,801.0,368.0,623.0,368.0,0.0,368.0,26.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,368.0,368.0,552.0,368.0,0.0,368.0,8.0,368.0,8.0,368.0,8.0,368.0,184.0,368.0,0.0,368.0,368.0,368.0,89.0,368.0,136.0,368.0,208.0,368.0,208.0,368.0,368.0,368.0,0.0,368.0,368.0,368.0,213.0,368.0,426.0,368.0,92.0,368.0,368.0,368.0,552.0
50,552.0,801.0,552.0,801.0,552.0,623.0,552.0,0.0,552.0,182.0,552.0,182.0,552.0,182.0,552.0,182.0,552.0,368.0,552.0,368.0,552.0,0.0,552.0,8.0,552.0,8.0,552.0,8.0,552.0,184.0,552.0,712.0,552.0,368.0,552.0,89.0,552.0,208.0,552.0,208.0,552.0,520.0,552.0,368.0,552.0,650.0,552.0,368.0,552.0,213.0,552.0,213.0,552.0,368.0,552.0,368.0,552.0,552.0
51,368.0,801.0,368.0,89.0,368.0,623.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,644.0,368.0,182.0,368.0,368.0,368.0,368.0,368.0,0.0,368.0,8.0,368.0,10.0,368.0,550.0,368.0,184.0,368.0,89.0,368.0,368.0,368.0,89.0,368.0,208.0,368.0,208.0,368.0,92.0,368.0,368.0,368.0,182.0,368.0,368.0,368.0,213.0,368.0,213.0,368.0,276.0,368.0,368.0,368.0,552.0
52,368.0,801.0,368.0,89.0,368.0,623.0,368.0,130.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,208.0,368.0,92.0,368.0,368.0,368.0,0.0,368.0,8.0,368.0,8.0,368.0,8.0,368.0,184.0,368.0,0.0,368.0,368.0,368.0,89.0,368.0,208.0,368.0,208.0,368.0,208.0,368.0,368.0,368.0,182.0,368.0,368.0,368.0,213.0,368.0,0.0,368.0,184.0,368.0,368.0,368.0,460.0
53,368.0,801.0,368.0,89.0,368.0,623.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,78.0,368.0,182.0,368.0,368.0,368.0,368.0,368.0,0.0,368.0,176.0,368.0,8.0,368.0,8.0,368.0,0.0,368.0,178.0,368.0,664.0,368.0,89.0,368.0,208.0,368.0,712.0,368.0,208.0,368.0,368.0,368.0,182.0,368.0,368.0,368.0,213.0,368.0,213.0,368.0,368.0,368.0,368.0,368.0,184.0
54,368.0,801.0,368.0,89.0,368.0,623.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,368.0,368.0,368.0,368.0,0.0,368.0,8.0,368.0,256.0,368.0,8.0,368.0,184.0,368.0,0.0,368.0,736.0,368.0,89.0,368.0,208.0,368.0,208.0,368.0,184.0,368.0,0.0,368.0,182.0,368.0,368.0,368.0,213.0,368.0,213.0,368.0,368.0,368.0,92.0,368.0,552.0
55,368.0,534.0,368.0,89.0,368.0,623.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,368.0,368.0,368.0,368.0,0.0,368.0,8.0,368.0,8.0,368.0,8.0,368.0,184.0,368.0,0.0,368.0,828.0,368.0,178.0,368.0,208.0,368.0,240.0,368.0,208.0,368.0,368.0,368.0,222.0,368.0,368.0,368.0,213.0,368.0,781.0,368.0,92.0,368.0,368.0,368.0,552.0
56,368.0,801.0,368.0,89.0,368.0,623.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,104.0,368.0,368.0,368.0,368.0,368.0,0.0,368.0,8.0,368.0,8.0,368.0,8.0,368.0,184.0,368.0,0.0,368.0,460.0,368.0,89.0,368.0,208.0,368.0,208.0,368.0,208.0,368.0,368.0,368.0,182.0,368.0,368.0,368.0,213.0,368.0,213.0,368.0,368.0,368.0,368.0,368.0,828.0
57,368.0,801.0,368.0,89.0,368.0,623.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,182.0,368.0,368.0,368.0,368.0,368.0,0.0,368.0,8.0,368.0,8.0,368.0,8.0,368.0,184.0,368.0,534.0,368.0,368.0,368.0,89.0,368.0,208.0,368.0,208.0,368.0,208.0,368.0,368.0,368.0,182.0,368.0,368.0,368.0,0.0,368.0,213.0,368.0,368.0,368.0,92.0,368.0,552.0
