0,1950.0,1930.0,1950.0,1950.0,382.0,1950.0,1950.0,1950.0,2715.0,34.0,1528.0,1948.0,1950.0,0.0,0.0,0.0,1950.0,1950.0,1427.0,2420.0,2420.0,2420.0,2640.0,2341.0,2640.0,1936.0,1950.0,1191.0,291.0,1191.0,1191.0,0.0,3036.0,1101.0,1101.0,1101.0,0.0,0.0,0.0,777.0,777.0,777.0,932.0,1040.0,585.0,669.0,485.0,669.0,814.0,814.0,814.0,776.0,776.0,0.0,776.0,1950.0,2090.0,4405.0,4405.0,4405.0,2011.0,2011.0,2011.0,0.0,42.0,1909.0,1909.0,1706.0,108.0,0.0,2244.0,2244.0,2244.0,907.0,907.0,14.0,701.0,701.0,701.0,1950.0,0.0,0.0,0.0,368.0,1447.0,960.0,0.0,2916.0,1036.0,1036.0,1036.0,419.0,419.0,10.0,10.0,0.0,216.0,189.0,189.0,3730.0,23.0,1950.0,561.0,1950.0,2524.0,2524.0,1914.0,239.0,814.0,814.0,814.0,776.0,1442.0,776.0,0.0,2825.0,0.0,182.0,189.0,1950.0,1950.0,1950.0,2001.0,2001.0,382.0,91.0,382.0,9.0,0.0,973.0
1,1950.0,1950.0,3036.0,1950.0,382.0,1950.0,1950.0,759.0,1950.0,1950.0,1950.0,1950.0,1559.0,0.0,0.0,0.0,1950.0,1950.0,2420.0,2420.0,2420.0,2420.0,2640.0,2640.0,2640.0,1950.0,1950.0,1191.0,1191.0,984.0,1191.0,3036.0,3036.0,1101.0,1101.0,826.0,956.0,0.0,0.0,777.0,1050.0,777.0,932.0,932.0,932.0,669.0,669.0,669.0,814.0,814.0,814.0,776.0,776.0,0.0,776.0,1950.0,1950.0,4405.0,4405.0,4405.0,1515.0,2011.0,2967.0,0.0,182.0,1909.0,1909.0,1909.0,728.0,467.0,2244.0,958.0,2244.0,907.0,907.0,907.0,1437.0,701.0,701.0,1950.0,1542.0,2640.0,2640.0,1447.0,84.0,1447.0,2909.0,2916.0,1036.0,1036.0,10.0,424.0,419.0,3234.0,10.0,10.0,168.0,189.0,189.0,3330.0,2744.0,1.0,1950.0,808.0,2524.0,2524.0,1914.0,3493.0,814.0,814.0,837.0,776.0,776.0,776.0,0.0,10.0,62.0,182.0,12.0,1950.0,1950.0,1950.0,2001.0,2269.0,382.0,382.0,382.0,1968.0,658.0,0.0
2,1950.0,1950.0,3036.0,1950.0,382.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,0.0,758.0,0.0,1950.0,1950.0,2420.0,2420.0,2420.0,2420.0,2640.0,2640.0,2640.0,1950.0,1950.0,1191.0,1191.0,1191.0,1487.0,1503.0,3036.0,1101.0,1045.0,1101.0,0.0,0.0,0.0,777.0,777.0,4444.0,932.0,932.0,932.0,669.0,4676.0,669.0,814.0,814.0,814.0,776.0,776.0,0.0,1.0,1950.0,1950.0,4405.0,4405.0,4405.0,2011.0,2011.0,2011.0,20.0,182.0,1909.0,1909.0,1909.0,0.0,0.0,2244.0,2244.0,2244.0,907.0,907.0,907.0,0.0,701.0,701.0,1950.0,1950.0,2640.0,2640.0,1447.0,1454.0,1447.0,1542.0,2916.0,2379.0,1036.0,1036.0,419.0,419.0,10.0,684.0,10.0,204.0,189.0,0.0,3330.0,386.0,3511.0,1950.0,1595.0,2524.0,2524.0,1914.0,1914.0,814.0,530.0,814.0,776.0,776.0,776.0,0.0,0.0,0.0,651.0,3210.0,1950.0,1950.0,1950.0,2001.0,2001.0,382.0,455.0,1380.0,658.0,588.0,10.0
3,1950.0,1950.0,3036.0,1950.0,382.0,1950.0,1950.0,1950.0,1950.0,1101.0,1950.0,1950.0,1950.0,0.0,0.0,0.0,1950.0,1950.0,2420.0,3061.0,2420.0,2420.0,2640.0,2640.0,2640.0,1950.0,1193.0,1191.0,1191.0,1773.0,1191.0,3036.0,3036.0,1101.0,1101.0,1101.0,0.0,0.0,0.0,777.0,777.0,932.0,932.0,932.0,932.0,669.0,669.0,669.0,814.0,814.0,814.0,776.0,776.0,776.0,776.0,1496.0,1950.0,4405.0,14.0,4405.0,90.0,2011.0,2011.0,6.0,0.0,52.0,0.0,1909.0,487.0,0.0,2244.0,2148.0,2244.0,907.0,0.0,0.0,701.0,701.0,701.0,1950.0,1950.0,0.0,2640.0,1447.0,1447.0,0.0,2916.0,2916.0,1036.0,1215.0,1036.0,419.0,419.0,10.0,10.0,10.0,189.0,189.0,189.0,3330.0,1041.0,1950.0,1950.0,1950.0,2524.0,2524.0,1914.0,1914.0,814.0,814.0,814.0,776.0,776.0,776.0,0.0,0.0,0.0,10.0,3210.0,1950.0,1950.0,977.0,2001.0,2001.0,569.0,404.0,382.0,658.0,658.0,516.0
4,1950.0,1950.0,3036.0,1950.0,0.0,1950.0,1950.0,1950.0,1950.0,1101.0,1950.0,1950.0,1950.0,0.0,0.0,0.0,1950.0,1950.0,2420.0,2420.0,2420.0,2420.0,2640.0,2640.0,2640.0,1950.0,1950.0,1191.0,1191.0,1191.0,1191.0,3036.0,3036.0,1101.0,1101.0,1101.0,293.0,9.0,0.0,777.0,777.0,298.0,932.0,932.0,932.0,669.0,669.0,669.0,814.0,814.0,932.0,776.0,776.0,722.0,776.0,1950.0,1950.0,4405.0,4405.0,4405.0,0.0,2011.0,206.0,9.0,182.0,1322.0,1909.0,1909.0,0.0,0.0,2244.0,2244.0,0.0,907.0,907.0,0.0,701.0,701.0,701.0,1950.0,1563.0,2640.0,2640.0,1447.0,0.0,1053.0,168.0,2916.0,1036.0,1141.0,1794.0,419.0,16.0,10.0,10.0,10.0,504.0,189.0,0.0,3330.0,1456.0,1681.0,1950.0,1939.0,2524.0,1340.0,1914.0,1914.0,814.0,814.0,814.0,776.0,776.0,776.0,0.0,0.0,0.0,182.0,3210.0,1950.0,1950.0,1950.0,2001.0,2001.0,382.0,662.0,382.0,658.0,658.0,273.0
5,1950.0,1950.0,3036.0,1950.0,0.0,1950.0,1950.0,1950.0,1950.0,1101.0,1950.0,1950.0,1950.0,0.0,0.0,0.0,1950.0,1950.0,2420.0,2420.0,2420.0,2420.0,2640.0,2640.0,2512.0,1950.0,1950.0,1191.0,1191.0,521.0,5067.0,2942.0,3036.0,1538.0,372.0,1101.0,0.0,0.0,59.0,777.0,1026.0,932.0,932.0,932.0,932.0,669.0,669.0,669.0,814.0,814.0,814.0,776.0,776.0,776.0,776.0,824.0,1950.0,4405.0,4405.0,4405.0,2011.0,2020.0,2011.0,182.0,0.0,1909.0,1909.0,1909.0,0.0,0.0,2244.0,2244.0,2244.0,907.0,100.0,1035.0,701.0,1985.0,701.0,1950.0,450.0,1940.0,2640.0,1447.0,1447.0,1447.0,2916.0,0.0,1036.0,1036.0,419.0,419.0,152.0,10.0,10.0,10.0,189.0,189.0,189.0,118.0,386.0,1739.0,1787.0,1096.0,2524.0,2524.0,1629.0,1152.0,814.0,814.0,814.0,1476.0,776.0,776.0,833.0,0.0,0.0,642.0,230.0,1950.0,1106.0,1950.0,2001.0,2001.0,382.0,382.0,382.0,389.0,658.0,10.0
6,1950.0,1950.0,3036.0,1950.0,0.0,1950.0,1950.0,1950.0,1950.0,1101.0,1950.0,857.0,1950.0,2763.0,365.0,0.0,1950.0,1950.0,2420.0,2420.0,2420.0,2420.0,2640.0,2640.0,1440.0,1950.0,1950.0,1191.0,1191.0,1191.0,3036.0,3036.0,3036.0,1101.0,1101.0,1101.0,0.0,0.0,0.0,777.0,777.0,225.0,2394.0,932.0,932.0,669.0,669.0,117.0,814.0,814.0,814.0,209.0,776.0,776.0,89.0,1950.0,1950.0,4405.0,4405.0,4405.0,2011.0,2011.0,2011.0,182.0,182.0,1909.0,1909.0,1909.0,1345.0,0.0,2244.0,2244.0,2244.0,907.0,308.0,1289.0,701.0,0.0,692.0,1950.0,1950.0,2640.0,2640.0,1447.0,1447.0,1447.0,2916.0,1668.0,1036.0,1036.0,419.0,419.0,419.0,10.0,455.0,10.0,189.0,189.0,189.0,316.0,386.0,1950.0,1950.0,0.0,0.0,2524.0,731.0,1914.0,489.0,814.0,814.0,776.0,776.0,1049.0,0.0,0.0,0.0,182.0,3210.0,1096.0,1950.0,1950.0,2001.0,2001.0,1048.0,382.0,382.0,658.0,658.0,1.0
7,1950.0,1950.0,3036.0,1950.0,0.0,1950.0,1950.0,1950.0,1950.0,1101.0,1950.0,1950.0,1950.0,0.0,0.0,0.0,1032.0,2303.0,2420.0,2420.0,2468.0,2420.0,2640.0,2640.0,2640.0,1579.0,1950.0,1191.0,658.0,1191.0,3036.0,3036.0,2877.0,1101.0,1101.0,1101.0,0.0,0.0,0.0,777.0,777.0,932.0,932.0,932.0,932.0,669.0,669.0,669.0,814.0,814.0,814.0,776.0,776.0,705.0,776.0,1550.0,1950.0,4405.0,4405.0,0.0,224.0,1416.0,2011.0,182.0,528.0,1909.0,1909.0,1909.0,0.0,2456.0,1099.0,2114.0,2244.0,907.0,60.0,701.0,701.0,701.0,701.0,1950.0,1950.0,2640.0,2640.0,1447.0,1447.0,1149.0,2916.0,1188.0,1036.0,1036.0,419.0,419.0,419.0,10.0,10.0,10.0,171.0,189.0,189.0,3330.0,0.0,1950.0,20.0,1950.0,2524.0,2524.0,1457.0,1914.0,814.0,814.0,814.0,1789.0,2499.0,776.0,0.0,0.0,0.0,314.0,3210.0,1950.0,1950.0,1950.0,1226.0,2001.0,382.0,382.0,382.0,658.0,658.0,259.0
8,1950.0,1950.0,3036.0,1950.0,0.0,1950.0,1950.0,1520.0,1950.0,1101.0,351.0,1950.0,1950.0,0.0,0.0,476.0,1950.0,1557.0,2420.0,2420.0,2420.0,2420.0,2640.0,1523.0,2640.0,1950.0,1950.0,1191.0,1191.0,320.0,3036.0,3036.0,3036.0,1101.0,1101.0,1101.0,0.0,0.0,0.0,777.0,777.0,1057.0,932.0,1318.0,932.0,669.0,669.0,608.0,814.0,914.0,814.0,776.0,776.0,776.0,776.0,1950.0,1950.0,0.0,4368.0,4405.0,1114.0,2011.0,2011.0,129.0,182.0,1813.0,1909.0,1774.0,0.0,0.0,1295.0,0.0,2244.0,907.0,5250.0,701.0,701.0,701.0,701.0,1950.0,1950.0,1485.0,0.0,1447.0,1447.0,1447.0,2916.0,2916.0,1036.0,1700.0,419.0,419.0,0.0,10.0,10.0,10.0,154.0,189.0,48.0,3330.0,386.0,1950.0,1512.0,1950.0,2524.0,2524.0,1914.0,1914.0,814.0,814.0,814.0,776.0,776.0,776.0,0.0,0.0,0.0,182.0,3210.0,1950.0,622.0,1950.0,2001.0,2001.0,382.0,382.0,382.0,658.0,755.0,11.0
9,1950.0,1950.0,3036.0,1950.0,0.0,1950.0,1950.0,1950.0,1950.0,1101.0,1950.0,2407.0,1950.0,0.0,0.0,1672.0,1950.0,1950.0,2420.0,2420.0,2420.0,973.0,2640.0,2640.0,5483.0,1950.0,1950.0,1191.0,1093.0,1191.0,3036.0,3036.0,3098.0,1101.0,1101.0,1101.0,0.0,0.0,0.0,777.0,777.0,932.0,136.0,231.0,932.0,669.0,669.0,669.0,814.0,294.0,814.0,776.0,776.0,776.0,776.0,1950.0,882.0,4405.0,4405.0,4405.0,2011.0,2011.0,2542.0,182.0,182.0,1909.0,1889.0,1909.0,0.0,0.0,2244.0,2244.0,2244.0,907.0,907.0,701.0,701.0,729.0,701.0,2207.0,5.0,2252.0,0.0,1447.0,61.0,1447.0,2916.0,2916.0,1036.0,1036.0,419.0,419.0,419.0,10.0,10.0,10.0,215.0,189.0,189.0,3330.0,458.0,1950.0,1950.0,2083.0,2524.0,2524.0,1914.0,1914.0,814.0,814.0,814.0,776.0,776.0,776.0,1384.0,0.0,0.0,182.0,3210.0,1950.0,1950.0,1950.0,2001.0,2001.0,382.0,294.0,382.0,658.0,658.0,901.0
