,0,1,2,3,4,5,6,7
69,89.0,828.0,89.0,828.0,89.0,1656.0,89.0,1932.0
70,89.0,828.0,89.0,828.0,89.0,1656.0,89.0,1932.0
71,89.0,828.0,89.0,828.0,89.0,1656.0,89.0,178.0
72,89.0,828.0,89.0,828.0,89.0,1656.0,89.0,1932.0
73,89.0,828.0,89.0,828.0,89.0,1564.0,89.0,1932.0
74,89.0,828.0,89.0,828.0,89.0,1656.0,89.0,1932.0
75,89.0,828.0,89.0,828.0,89.0,1656.0,89.0,1932.0
76,89.0,828.0,89.0,828.0,89.0,1656.0,89.0,1932.0
77,89.0,644.0,89.0,644.0,89.0,1656.0,89.0,1932.0
78,89.0,828.0,89.0,828.0,89.0,1656.0,89.0,1932.0
79,89.0,828.0,89.0,828.0,89.0,1656.0,89.0,1932.0
80,89.0,828.0,89.0,828.0,89.0,1656.0,89.0,1932.0
81,828.0,828.0,828.0,828.0,828.0,0.0,828.0,1932.0
82,828.0,828.0,828.0,828.0,828.0,1656.0,828.0,1932.0
83,828.0,276.0,828.0,828.0,828.0,1656.0,828.0,1932.0
84,828.0,828.0,828.0,828.0,828.0,1656.0,828.0,1932.0
85,828.0,828.0,828.0,828.0,828.0,1656.0,828.0,1932.0
86,828.0,920.0,828.0,828.0,828.0,1104.0,828.0,1932.0
87,828.0,828.0,828.0,828.0,828.0,1656.0,828.0,1932.0
88,828.0,828.0,828.0,828.0,828.0,1656.0,828.0,1932.0
89,828.0,828.0,828.0,828.0,828.0,1288.0,828.0,1932.0
90,828.0,828.0,828.0,828.0,828.0,1656.0,828.0,1840.0
91,828.0,828.0,828.0,92.0,828.0,1656.0,828.0,1932.0
92,828.0,828.0,828.0,828.0,828.0,1656.0,828.0,1932.0
93,828.0,828.0,828.0,828.0,828.0,1656.0,828.0,1932.0
94,828.0,828.0,828.0,828.0,828.0,1656.0,828.0,1932.0
95,828.0,828.0,828.0,828.0,828.0,1656.0,828.0,1932.0
96,828.0,828.0,828.0,828.0,828.0,1656.0,828.0,1932.0
97,828.0,828.0,828.0,828.0,828.0,1656.0,828.0,1932.0
98,828.0,828.0,828.0,828.0,828.0,1656.0,828.0,920.0
99,828.0,828.0,828.0,1288.0,828.0,1656.0,828.0,1932.0
100,552.0,828.0,552.0,828.0,552.0,1656.0,552.0,1932.0
101,828.0,828.0,828.0,1012.0,828.0,368.0,828.0,1932.0
102,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,1932.0
103,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,1932.0
104,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,1932.0
105,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,1932.0
106,828.0,828.0,828.0,1196.0,828.0,1932.0,828.0,1932.0
107,828.0,552.0,828.0,828.0,828.0,1932.0,828.0,1932.0
108,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,1932.0
109,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,1932.0
110,828.0,828.0,828.0,828.0,828.0,1840.0,828.0,1932.0
111,0.0,828.0,0.0,828.0,0.0,1932.0,0.0,1932.0
112,828.0,276.0,828.0,828.0,828.0,1932.0,828.0,1932.0
113,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,1932.0
114,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,1932.0
115,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,1932.0
116,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,1932.0
117,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,1932.0
118,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,1932.0
119,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,1932.0
120,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,1932.0
121,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,1932.0
122,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,1932.0
123,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,1932.0
124,828.0,184.0,828.0,828.0,828.0,1932.0,828.0,650.0
125,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,184.0
126,828.0,0.0,828.0,828.0,828.0,1932.0,828.0,861.0
127,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,1932.0
128,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,1932.0
129,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,1932.0
130,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,1932.0
131,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,1932.0
132,828.0,1104.0,828.0,828.0,828.0,1932.0,828.0,368.0
133,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,1932.0
134,1104.0,828.0,1104.0,828.0,1104.0,1840.0,1104.0,1932.0
135,1104.0,828.0,1104.0,828.0,1104.0,1932.0,1104.0,1932.0
136,1104.0,828.0,1104.0,828.0,1104.0,1932.0,1104.0,1932.0
137,1104.0,828.0,1104.0,552.0,1104.0,1932.0,1104.0,1932.0
138,1104.0,828.0,1104.0,828.0,1104.0,1932.0,1104.0,1932.0
139,1104.0,828.0,1104.0,828.0,1104.0,1840.0,1104.0,1932.0
140,1104.0,828.0,1104.0,828.0,1104.0,2116.0,1104.0,1932.0
141,1104.0,828.0,1104.0,828.0,1104.0,2116.0,1104.0,1932.0
142,1104.0,828.0,1104.0,828.0,1104.0,2116.0,1104.0,1932.0
143,828.0,828.0,828.0,828.0,828.0,2116.0,828.0,
144,828.0,736.0,828.0,828.0,828.0,2116.0,828.0,
145,828.0,828.0,828.0,828.0,828.0,2116.0,828.0,
146,828.0,828.0,828.0,828.0,828.0,2116.0,828.0,
147,828.0,828.0,828.0,828.0,828.0,2116.0,828.0,
148,828.0,828.0,828.0,828.0,828.0,2116.0,828.0,
149,460.0,828.0,460.0,828.0,460.0,1932.0,460.0,
150,460.0,828.0,460.0,828.0,460.0,1932.0,460.0,
151,460.0,828.0,460.0,828.0,460.0,1932.0,460.0,
152,460.0,828.0,460.0,828.0,460.0,1932.0,460.0,
153,460.0,828.0,460.0,828.0,460.0,1932.0,460.0,
154,460.0,828.0,460.0,828.0,460.0,1932.0,460.0,
155,460.0,828.0,460.0,828.0,460.0,1932.0,460.0,
156,460.0,828.0,460.0,828.0,460.0,1932.0,460.0,
157,460.0,828.0,460.0,828.0,460.0,1288.0,460.0,
158,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,
159,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,
160,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,
161,828.0,828.0,828.0,828.0,828.0,2024.0,828.0,
162,828.0,828.0,828.0,828.0,828.0,2024.0,828.0,
163,828.0,828.0,828.0,828.0,828.0,2024.0,828.0,
164,828.0,736.0,828.0,828.0,828.0,2024.0,828.0,
165,828.0,736.0,828.0,828.0,828.0,2024.0,828.0,
166,736.0,460.0,736.0,1288.0,736.0,2024.0,736.0,
167,828.0,828.0,828.0,828.0,828.0,2024.0,828.0,
168,828.0,828.0,828.0,920.0,828.0,2024.0,828.0,
169,828.0,828.0,828.0,828.0,828.0,2024.0,828.0,
170,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,
171,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,
172,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,
173,1380.0,828.0,1380.0,828.0,1380.0,1932.0,1380.0,
174,1380.0,828.0,1380.0,828.0,1380.0,1932.0,1380.0,
175,1380.0,828.0,1380.0,828.0,1380.0,1932.0,1380.0,
176,1380.0,368.0,1380.0,828.0,1380.0,1932.0,1380.0,
177,1380.0,828.0,1380.0,828.0,1380.0,1932.0,1380.0,
178,1380.0,828.0,1380.0,828.0,1380.0,1932.0,1380.0,
179,1380.0,828.0,1380.0,828.0,1380.0,1932.0,1380.0,
180,1380.0,828.0,1380.0,828.0,1380.0,1380.0,1380.0,
181,1380.0,828.0,1380.0,828.0,1380.0,1932.0,1380.0,
182,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,
183,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,
184,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,
185,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,
186,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,
187,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,
188,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,
189,828.0,736.0,828.0,828.0,828.0,1932.0,828.0,
190,828.0,368.0,828.0,828.0,828.0,1932.0,828.0,
191,1104.0,828.0,1104.0,828.0,1104.0,1932.0,1104.0,
192,828.0,828.0,828.0,552.0,828.0,1932.0,828.0,
193,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,
194,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,
195,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,
196,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,
197,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,
198,828.0,644.0,828.0,828.0,828.0,1932.0,828.0,
199,828.0,920.0,828.0,828.0,828.0,1932.0,828.0,
200,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,
201,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,
202,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,
203,828.0,828.0,828.0,828.0,828.0,0.0,828.0,
204,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,
205,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,
206,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,
207,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,
208,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,
209,828.0,828.0,828.0,920.0,828.0,1932.0,828.0,
210,1472.0,828.0,1472.0,828.0,1472.0,1932.0,1472.0,
211,1472.0,828.0,1472.0,828.0,1472.0,1932.0,1472.0,
212,1472.0,736.0,1472.0,828.0,1472.0,1012.0,1472.0,
213,1472.0,828.0,1472.0,460.0,1472.0,184.0,1472.0,
214,1472.0,1196.0,1472.0,184.0,1472.0,1932.0,1472.0,
215,1472.0,828.0,1472.0,1380.0,1472.0,1932.0,1472.0,
216,1472.0,828.0,1472.0,1380.0,1472.0,1932.0,1472.0,
217,1472.0,828.0,1472.0,1380.0,1472.0,1932.0,1472.0,
218,1472.0,828.0,1472.0,1380.0,1472.0,1932.0,1472.0,
219,828.0,920.0,828.0,1380.0,828.0,1932.0,828.0,
220,828.0,828.0,828.0,1104.0,828.0,1932.0,828.0,
221,828.0,828.0,828.0,1380.0,828.0,1932.0,828.0,
222,828.0,828.0,828.0,1380.0,828.0,1932.0,828.0,
223,828.0,828.0,828.0,1380.0,828.0,1932.0,828.0,
224,828.0,828.0,828.0,1380.0,828.0,1932.0,828.0,
225,828.0,828.0,828.0,1380.0,828.0,1932.0,828.0,
226,828.0,828.0,828.0,1380.0,828.0,1932.0,828.0,
227,828.0,828.0,828.0,1380.0,828.0,1932.0,828.0,
228,828.0,828.0,828.0,1380.0,828.0,1932.0,828.0,
229,828.0,828.0,828.0,1380.0,828.0,1932.0,828.0,
230,828.0,460.0,828.0,1380.0,828.0,1932.0,828.0,
231,920.0,332.0,920.0,1380.0,920.0,1932.0,920.0,
232,828.0,332.0,828.0,1380.0,828.0,1932.0,828.0,
233,828.0,332.0,828.0,1380.0,828.0,178.0,828.0,
234,828.0,332.0,828.0,1380.0,828.0,1932.0,828.0,
235,828.0,332.0,828.0,1380.0,828.0,1932.0,828.0,
236,828.0,332.0,828.0,1380.0,828.0,1932.0,828.0,
237,828.0,332.0,828.0,1380.0,828.0,1932.0,828.0,
238,1288.0,332.0,1288.0,1380.0,1288.0,1932.0,1288.0,
239,828.0,332.0,828.0,1380.0,828.0,1932.0,828.0,
240,828.0,828.0,828.0,1380.0,828.0,1932.0,828.0,
241,828.0,828.0,828.0,1380.0,828.0,1932.0,828.0,
242,828.0,828.0,828.0,1380.0,828.0,1932.0,828.0,
243,828.0,828.0,828.0,1380.0,828.0,1932.0,828.0,
244,828.0,828.0,828.0,1380.0,828.0,1932.0,828.0,
245,828.0,0.0,828.0,1380.0,828.0,1932.0,828.0,
246,828.0,828.0,828.0,1380.0,828.0,1932.0,828.0,
247,828.0,828.0,828.0,1380.0,828.0,1932.0,828.0,
248,828.0,828.0,828.0,1380.0,828.0,1932.0,828.0,
249,828.0,828.0,828.0,1380.0,828.0,1932.0,828.0,
250,828.0,828.0,828.0,1380.0,828.0,1932.0,828.0,
251,736.0,828.0,736.0,1380.0,736.0,1932.0,736.0,
252,828.0,828.0,828.0,1380.0,828.0,1840.0,828.0,
253,828.0,828.0,828.0,1380.0,828.0,1932.0,828.0,
254,828.0,828.0,828.0,1380.0,828.0,1932.0,828.0,
255,828.0,828.0,828.0,1380.0,828.0,1932.0,828.0,
256,828.0,828.0,828.0,1472.0,828.0,1932.0,828.0,
257,828.0,828.0,828.0,1380.0,828.0,1932.0,828.0,
258,736.0,828.0,736.0,1380.0,736.0,1932.0,736.0,
259,828.0,736.0,828.0,1380.0,828.0,1932.0,828.0,
260,828.0,920.0,828.0,1380.0,828.0,920.0,828.0,
261,828.0,828.0,828.0,1380.0,828.0,1932.0,828.0,
262,828.0,828.0,828.0,1380.0,828.0,1932.0,828.0,
263,828.0,828.0,828.0,1380.0,828.0,1932.0,828.0,
264,828.0,828.0,828.0,1380.0,828.0,1932.0,828.0,
265,828.0,828.0,828.0,1380.0,828.0,1932.0,828.0,
266,828.0,828.0,828.0,1380.0,828.0,1932.0,828.0,
267,828.0,736.0,828.0,1380.0,828.0,1932.0,828.0,
268,828.0,828.0,828.0,1380.0,828.0,1932.0,828.0,
269,828.0,828.0,828.0,1380.0,828.0,1932.0,828.0,
270,828.0,828.0,828.0,920.0,828.0,1932.0,828.0,
271,736.0,368.0,736.0,920.0,736.0,1932.0,736.0,
272,828.0,828.0,828.0,920.0,828.0,1932.0,828.0,
273,828.0,828.0,828.0,920.0,828.0,1932.0,828.0,
274,828.0,828.0,828.0,920.0,828.0,1932.0,828.0,
275,828.0,828.0,828.0,920.0,828.0,1932.0,828.0,
276,828.0,828.0,828.0,920.0,828.0,1932.0,828.0,
277,828.0,828.0,828.0,920.0,828.0,1932.0,828.0,
278,92.0,828.0,92.0,920.0,92.0,1932.0,92.0,
279,828.0,828.0,828.0,920.0,828.0,1932.0,828.0,
280,828.0,828.0,828.0,920.0,828.0,1932.0,828.0,
281,828.0,736.0,828.0,920.0,828.0,1932.0,828.0,
282,828.0,828.0,828.0,920.0,828.0,1932.0,828.0,
283,828.0,828.0,828.0,920.0,828.0,1932.0,828.0,
284,828.0,828.0,828.0,920.0,828.0,1932.0,828.0,
285,828.0,828.0,828.0,920.0,828.0,1932.0,828.0,
286,828.0,828.0,828.0,1380.0,828.0,650.0,828.0,
287,828.0,828.0,828.0,1380.0,828.0,184.0,828.0,
288,828.0,828.0,828.0,1380.0,828.0,861.0,828.0,
289,828.0,828.0,828.0,1380.0,828.0,1932.0,828.0,
290,828.0,828.0,828.0,1380.0,828.0,1932.0,828.0,
291,828.0,828.0,828.0,1380.0,828.0,1932.0,828.0,
292,828.0,828.0,828.0,828.0,828.0,1932.0,828.0,
293,828.0,828.0,828.0,1380.0,828.0,1932.0,828.0,
294,828.0,828.0,828.0,1380.0,828.0,368.0,828.0,
295,828.0,644.0,828.0,1380.0,828.0,1932.0,828.0,
296,828.0,828.0,828.0,1380.0,828.0,1932.0,828.0,
297,828.0,828.0,828.0,1380.0,828.0,1932.0,828.0,
298,828.0,774.0,828.0,1380.0,828.0,1932.0,828.0,
299,828.0,828.0,828.0,1380.0,828.0,1932.0,828.0,
300,828.0,828.0,828.0,1380.0,828.0,1932.0,828.0,
301,828.0,828.0,828.0,276.0,828.0,1932.0,828.0,
302,828.0,828.0,828.0,644.0,828.0,1932.0,828.0,
303,828.0,828.0,828.0,1380.0,828.0,1932.0,828.0,
304,828.0,828.0,828.0,92.0,828.0,1932.0,828.0,
305,828.0,828.0,828.0,1380.0,828.0,,828.0,
306,736.0,828.0,736.0,1380.0,736.0,,736.0,
307,828.0,460.0,828.0,1380.0,828.0,,828.0,
308,828.0,460.0,828.0,1380.0,828.0,,828.0,
309,828.0,460.0,828.0,1380.0,828.0,,828.0,
310,828.0,460.0,828.0,1380.0,828.0,,828.0,
311,828.0,460.0,828.0,1380.0,828.0,,828.0,
312,828.0,460.0,828.0,1380.0,828.0,,828.0,
313,828.0,460.0,828.0,1380.0,828.0,,828.0,
314,828.0,460.0,828.0,1380.0,828.0,,828.0,
315,828.0,460.0,828.0,1380.0,828.0,,828.0,
316,828.0,920.0,828.0,1380.0,828.0,,828.0,
317,828.0,368.0,828.0,1380.0,828.0,,828.0,
318,828.0,828.0,828.0,644.0,828.0,,828.0,
319,460.0,828.0,460.0,1380.0,460.0,,460.0,
320,828.0,828.0,828.0,1380.0,828.0,,828.0,
321,828.0,828.0,828.0,1380.0,828.0,,828.0,
322,828.0,828.0,828.0,1380.0,828.0,,828.0,
323,828.0,920.0,828.0,1104.0,828.0,,828.0,
324,828.0,828.0,828.0,1380.0,828.0,,828.0,
325,828.0,828.0,828.0,1380.0,828.0,,828.0,
326,828.0,828.0,828.0,1380.0,828.0,,828.0,
327,828.0,828.0,828.0,1380.0,828.0,,828.0,
328,828.0,92.0,828.0,1380.0,828.0,,828.0,
329,828.0,828.0,828.0,1380.0,828.0,,828.0,
330,828.0,828.0,828.0,1380.0,828.0,,828.0,
331,828.0,828.0,828.0,1380.0,828.0,,828.0,
332,828.0,828.0,828.0,1380.0,828.0,,828.0,
333,828.0,828.0,828.0,1380.0,828.0,,828.0,
334,828.0,828.0,828.0,1380.0,828.0,,828.0,
335,828.0,828.0,828.0,1380.0,828.0,,828.0,
336,828.0,828.0,828.0,1380.0,828.0,,828.0,
337,828.0,828.0,828.0,1380.0,828.0,,828.0,
338,828.0,828.0,828.0,1380.0,828.0,,828.0,
339,828.0,828.0,828.0,1380.0,828.0,,828.0,
340,828.0,828.0,828.0,1380.0,828.0,,828.0,
341,828.0,828.0,828.0,1380.0,828.0,,828.0,
342,828.0,828.0,828.0,1380.0,828.0,,828.0,
343,828.0,828.0,828.0,1380.0,828.0,,828.0,
344,828.0,828.0,828.0,1380.0,828.0,,828.0,
345,828.0,828.0,828.0,1380.0,828.0,,828.0,
346,828.0,828.0,828.0,1380.0,828.0,,828.0,
347,828.0,828.0,828.0,1380.0,828.0,,828.0,
348,828.0,828.0,828.0,1380.0,828.0,,828.0,
349,828.0,828.0,828.0,736.0,828.0,,828.0,
350,828.0,828.0,828.0,1380.0,828.0,,828.0,
351,828.0,828.0,828.0,1380.0,828.0,,828.0,
352,828.0,828.0,828.0,1380.0,828.0,,828.0,
353,828.0,828.0,828.0,368.0,828.0,,828.0,
354,828.0,828.0,828.0,1380.0,828.0,,828.0,
355,828.0,828.0,828.0,1380.0,828.0,,828.0,
356,828.0,828.0,828.0,1380.0,828.0,,828.0,
357,736.0,828.0,736.0,1380.0,736.0,,736.0,
358,828.0,828.0,828.0,1380.0,828.0,,828.0,
359,828.0,828.0,828.0,1380.0,828.0,,828.0,
360,828.0,828.0,828.0,1380.0,828.0,,828.0,
361,828.0,828.0,828.0,1380.0,828.0,,828.0,
362,828.0,828.0,828.0,1380.0,828.0,,828.0,
363,828.0,828.0,828.0,1380.0,828.0,,828.0,
364,828.0,828.0,828.0,1380.0,828.0,,828.0,
365,828.0,828.0,828.0,1380.0,828.0,,828.0,
366,828.0,828.0,828.0,1012.0,828.0,,828.0,
367,368.0,498.0,368.0,1380.0,368.0,,368.0,
368,828.0,828.0,828.0,1380.0,828.0,,828.0,
369,920.0,828.0,920.0,1380.0,920.0,,920.0,
370,828.0,828.0,828.0,1380.0,828.0,,828.0,
371,828.0,828.0,828.0,1380.0,828.0,,828.0,
372,828.0,828.0,828.0,1380.0,828.0,,828.0,
373,828.0,828.0,828.0,1380.0,828.0,,828.0,
374,828.0,828.0,828.0,1380.0,828.0,,828.0,
375,828.0,828.0,828.0,1380.0,828.0,,828.0,
376,828.0,828.0,828.0,1012.0,828.0,,828.0,
377,828.0,828.0,828.0,1380.0,828.0,,828.0,
378,828.0,828.0,828.0,1380.0,828.0,,828.0,
379,828.0,828.0,828.0,1380.0,828.0,,828.0,
380,828.0,828.0,828.0,1380.0,828.0,,828.0,
381,828.0,828.0,828.0,1380.0,828.0,,828.0,
382,828.0,828.0,828.0,1380.0,828.0,,828.0,
383,828.0,828.0,828.0,1380.0,828.0,,828.0,
384,828.0,552.0,828.0,1380.0,828.0,,828.0,
385,644.0,828.0,644.0,1380.0,644.0,,644.0,
386,828.0,828.0,828.0,1380.0,828.0,,828.0,
387,828.0,828.0,828.0,1380.0,828.0,,828.0,
388,828.0,828.0,828.0,1380.0,828.0,,828.0,
389,828.0,828.0,828.0,1380.0,828.0,,828.0,
390,828.0,828.0,828.0,828.0,828.0,,828.0,
391,166.0,828.0,166.0,1380.0,166.0,,166.0,
392,166.0,1380.0,166.0,1380.0,166.0,,166.0,
393,166.0,828.0,166.0,1380.0,166.0,,166.0,
394,166.0,828.0,166.0,1380.0,166.0,,166.0,
395,166.0,828.0,166.0,1380.0,166.0,,166.0,
396,166.0,828.0,166.0,1380.0,166.0,,166.0,
397,166.0,828.0,166.0,1380.0,166.0,,166.0,
398,166.0,828.0,166.0,1380.0,166.0,,166.0,
399,166.0,828.0,166.0,1380.0,166.0,,166.0,
400,166.0,736.0,166.0,1380.0,166.0,,166.0,
401,166.0,828.0,166.0,1380.0,166.0,,166.0,
402,166.0,828.0,166.0,1380.0,166.0,,166.0,
403,166.0,644.0,166.0,1380.0,166.0,,166.0,
404,166.0,828.0,166.0,1380.0,166.0,,166.0,
405,166.0,828.0,166.0,1380.0,166.0,,166.0,
406,166.0,828.0,166.0,920.0,166.0,,166.0,
407,166.0,828.0,166.0,1380.0,166.0,,166.0,
408,166.0,828.0,166.0,1380.0,166.0,,166.0,
409,166.0,774.0,166.0,1380.0,166.0,,166.0,
410,166.0,828.0,166.0,1380.0,166.0,,166.0,
411,166.0,828.0,166.0,1380.0,166.0,,166.0,
412,166.0,828.0,166.0,1380.0,166.0,,166.0,
413,166.0,828.0,166.0,1380.0,166.0,,166.0,
414,166.0,828.0,166.0,1380.0,166.0,,166.0,
415,166.0,801.0,166.0,0.0,166.0,,166.0,
416,166.0,828.0,166.0,828.0,166.0,,166.0,
417,166.0,828.0,166.0,1380.0,166.0,,166.0,
418,166.0,828.0,166.0,1380.0,166.0,,166.0,
419,166.0,828.0,166.0,1380.0,166.0,,166.0,
420,166.0,828.0,166.0,1380.0,166.0,,166.0,
421,166.0,828.0,166.0,1380.0,166.0,,166.0,
422,166.0,828.0,166.0,1380.0,166.0,,166.0,
423,166.0,828.0,166.0,1380.0,166.0,,166.0,
