0,63.0,70.0,71.0,61.0,61.0,61.0,27.0,61.0,61.0,61.0,19.0,61.0,61.0,61.0,61.0,43.0,61.0,21.0,58.0,21.0,71.0,5.0,71.0,75.0,75.0,61.0,61.0,15.0,62.0,15.0,3.0,51.0,51.0,31.0,31.0,31.0,58.0,25.0,100.0,100.0,12.0,61.0,61.0,23.0,23.0,23.0,117.0,117.0,33.0,30.0,27.0,41.0,22.0,22.0,121.0,121.0,0.0,36.0,0.0,141.0,141.0,141.0,16.0,13.0,18.0,82.0,82.0,104.0,4.0,61.0,2.0,17.0,85.0,108.0,108.0,70.0,70.0,49.0,80.0,21.0,21.0,21.0,9.0,0.0,18.0,68.0,13.0,111.0,111.0,110.0,65.0,117.0,117.0,117.0,27.0,27.0,100.0,43.0,100.0,28.0,22.0,121.0,121.0,0.0,0.0,0.0,141.0,86.0,141.0,16.0,29.0,82.0,114.0,82.0,122.0,59.0,196.0,196.0,196.0,196.0,196.0,17.0,61.0,61.0,104.0,104.0,104.0,15.0,14.0,61.0
1,61.0,70.0,71.0,94.0,61.0,61.0,27.0,61.0,61.0,61.0,61.0,32.0,4.0,61.0,61.0,61.0,61.0,21.0,21.0,21.0,71.0,71.0,71.0,75.0,75.0,61.0,30.0,15.0,15.0,15.0,51.0,51.0,51.0,31.0,3.0,31.0,25.0,25.0,100.0,100.0,4.0,6.0,84.0,23.0,23.0,5.0,117.0,0.0,117.0,30.0,27.0,22.0,22.0,22.0,121.0,15.0,0.0,0.0,0.0,141.0,141.0,141.0,16.0,13.0,82.0,82.0,82.0,104.0,70.0,61.0,61.0,61.0,108.0,108.0,108.0,70.0,17.0,49.0,60.0,21.0,21.0,21.0,74.0,9.0,13.0,5.0,33.0,35.0,111.0,110.0,27.0,52.0,117.0,117.0,27.0,27.0,100.0,11.0,100.0,22.0,22.0,121.0,121.0,0.0,47.0,0.0,141.0,141.0,141.0,17.0,29.0,82.0,87.0,82.0,58.0,122.0,196.0,196.0,196.0,196.0,196.0,17.0,61.0,61.0,83.0,104.0,104.0,15.0,15.0,61.0
2,61.0,70.0,71.0,61.0,61.0,61.0,27.0,61.0,62.0,61.0,61.0,61.0,28.0,59.0,61.0,61.0,61.0,21.0,21.0,21.0,71.0,71.0,71.0,75.0,75.0,61.0,61.0,15.0,15.0,5.0,51.0,40.0,51.0,31.0,31.0,31.0,25.0,25.0,100.0,100.0,100.0,61.0,61.0,21.0,23.0,23.0,117.0,117.0,117.0,40.0,45.0,38.0,14.0,42.0,79.0,121.0,0.0,0.0,0.0,141.0,141.0,0.0,16.0,81.0,97.0,82.0,82.0,104.0,104.0,61.0,61.0,69.0,108.0,108.0,108.0,70.0,35.0,6.0,80.0,21.0,73.0,21.0,9.0,9.0,13.0,13.0,13.0,111.0,28.0,110.0,0.0,117.0,117.0,117.0,78.0,27.0,33.0,43.0,100.0,26.0,22.0,121.0,121.0,0.0,0.0,0.0,141.0,16.0,141.0,16.0,29.0,82.0,16.0,82.0,59.0,53.0,196.0,196.0,196.0,196.0,196.0,57.0,69.0,61.0,104.0,104.0,99.0,15.0,15.0,61.0
3,61.0,70.0,71.0,61.0,61.0,61.0,27.0,61.0,61.0,61.0,61.0,3.0,61.0,61.0,61.0,61.0,61.0,21.0,21.0,21.0,71.0,71.0,71.0,75.0,75.0,61.0,61.0,15.0,15.0,52.0,51.0,51.0,51.0,31.0,31.0,31.0,25.0,25.0,100.0,46.0,100.0,61.0,7.0,23.0,23.0,23.0,117.0,117.0,19.0,55.0,27.0,22.0,22.0,22.0,121.0,121.0,0.0,0.0,0.0,141.0,74.0,141.0,16.0,13.0,82.0,82.0,82.0,37.0,104.0,5.0,61.0,61.0,108.0,108.0,108.0,70.0,70.0,49.0,24.0,21.0,21.0,21.0,9.0,9.0,0.0,27.0,13.0,111.0,111.0,59.0,0.0,117.0,117.0,117.0,71.0,27.0,100.0,43.0,100.0,22.0,22.0,94.0,121.0,0.0,0.0,0.0,141.0,141.0,1.0,16.0,29.0,82.0,16.0,82.0,122.0,122.0,196.0,196.0,196.0,196.0,196.0,0.0,61.0,61.0,45.0,0.0,104.0,15.0,15.0,61.0
4,61.0,70.0,71.0,61.0,61.0,61.0,23.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,21.0,7.0,21.0,7.0,63.0,71.0,75.0,75.0,61.0,52.0,15.0,15.0,15.0,51.0,51.0,51.0,31.0,31.0,31.0,25.0,25.0,35.0,100.0,100.0,61.0,61.0,23.0,23.0,23.0,23.0,117.0,117.0,36.0,27.0,12.0,11.0,22.0,121.0,24.0,0.0,0.0,74.0,15.0,141.0,141.0,16.0,106.0,82.0,82.0,82.0,39.0,104.0,61.0,61.0,61.0,108.0,108.0,108.0,70.0,70.0,24.0,2.0,27.0,4.0,21.0,9.0,37.0,13.0,0.0,13.0,9.0,111.0,110.0,42.0,117.0,117.0,34.0,27.0,27.0,100.0,43.0,100.0,22.0,22.0,121.0,121.0,0.0,15.0,0.0,141.0,141.0,141.0,16.0,7.0,82.0,16.0,73.0,21.0,122.0,196.0,196.0,27.0,54.0,65.0,17.0,61.0,61.0,104.0,104.0,48.0,15.0,15.0,61.0
5,61.0,70.0,71.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,21.0,21.0,21.0,71.0,71.0,71.0,75.0,75.0,30.0,61.0,15.0,4.0,15.0,51.0,51.0,51.0,31.0,31.0,6.0,25.0,6.0,100.0,100.0,37.0,59.0,61.0,5.0,23.0,23.0,90.0,117.0,117.0,19.0,27.0,22.0,22.0,22.0,74.0,121.0,0.0,1.0,0.0,141.0,141.0,141.0,16.0,106.0,82.0,82.0,82.0,104.0,61.0,61.0,61.0,61.0,63.0,17.0,108.0,7.0,70.0,49.0,0.0,21.0,8.0,21.0,9.0,9.0,13.0,60.0,13.0,77.0,11.0,110.0,27.0,117.0,117.0,117.0,27.0,27.0,100.0,43.0,22.0,24.0,22.0,121.0,121.0,0.0,0.0,0.0,84.0,141.0,141.0,16.0,26.0,82.0,82.0,122.0,39.0,122.0,196.0,196.0,196.0,196.0,196.0,17.0,61.0,69.0,104.0,104.0,104.0,1.0,20.0,61.0
6,61.0,70.0,71.0,82.0,61.0,110.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,21.0,21.0,21.0,71.0,71.0,71.0,75.0,75.0,61.0,61.0,15.0,15.0,15.0,51.0,51.0,51.0,11.0,31.0,17.0,25.0,25.0,100.0,100.0,100.0,61.0,61.0,23.0,23.0,23.0,90.0,117.0,117.0,18.0,27.0,22.0,0.0,22.0,121.0,114.0,0.0,0.0,0.0,141.0,0.0,141.0,16.0,106.0,0.0,82.0,82.0,104.0,41.0,26.0,34.0,61.0,108.0,108.0,108.0,70.0,70.0,59.0,74.0,21.0,21.0,21.0,9.0,9.0,13.0,11.0,13.0,111.0,111.0,21.0,82.0,117.0,117.0,29.0,12.0,27.0,100.0,43.0,100.0,22.0,22.0,121.0,57.0,0.0,0.0,0.0,141.0,141.0,141.0,63.0,53.0,82.0,82.0,122.0,51.0,122.0,196.0,196.0,196.0,32.0,196.0,24.0,24.0,61.0,104.0,104.0,44.0,15.0,15.0,61.0
7,61.0,70.0,71.0,61.0,61.0,110.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,21.0,21.0,72.0,71.0,71.0,71.0,75.0,45.0,79.0,61.0,15.0,8.0,15.0,51.0,51.0,34.0,31.0,31.0,77.0,25.0,25.0,100.0,100.0,100.0,56.0,61.0,80.0,23.0,23.0,90.0,117.0,117.0,80.0,27.0,22.0,22.0,22.0,121.0,121.0,71.0,0.0,0.0,141.0,141.0,141.0,16.0,106.0,82.0,82.0,82.0,104.0,104.0,61.0,61.0,61.0,108.0,108.0,108.0,70.0,70.0,26.0,48.0,21.0,76.0,21.0,9.0,9.0,13.0,13.0,13.0,37.0,57.0,110.0,67.0,31.0,117.0,16.0,27.0,27.0,100.0,43.0,100.0,22.0,22.0,121.0,121.0,0.0,0.0,76.0,141.0,141.0,141.0,16.0,53.0,82.0,82.0,85.0,10.0,37.0,196.0,196.0,196.0,196.0,196.0,17.0,6.0,61.0,104.0,104.0,120.0,55.0,12.0,61.0
8,61.0,70.0,71.0,61.0,23.0,110.0,61.0,17.0,25.0,61.0,61.0,65.0,61.0,61.0,63.0,61.0,61.0,21.0,19.0,21.0,71.0,36.0,51.0,30.0,75.0,11.0,61.0,15.0,15.0,15.0,51.0,51.0,51.0,31.0,79.0,25.0,15.0,25.0,100.0,100.0,100.0,61.0,61.0,23.0,23.0,7.0,90.0,117.0,117.0,27.0,43.0,22.0,19.0,38.0,121.0,121.0,0.0,0.0,0.0,141.0,141.0,141.0,16.0,106.0,82.0,82.0,82.0,104.0,104.0,61.0,61.0,16.0,35.0,108.0,108.0,3.0,11.0,49.0,49.0,21.0,21.0,6.0,9.0,9.0,13.0,9.0,4.0,21.0,12.0,110.0,41.0,117.0,5.0,117.0,27.0,27.0,100.0,43.0,100.0,22.0,22.0,121.0,121.0,132.0,98.0,0.0,141.0,141.0,141.0,16.0,53.0,45.0,82.0,72.0,122.0,61.0,196.0,0.0,196.0,196.0,48.0,63.0,61.0,61.0,104.0,0.0,104.0,42.0,15.0,61.0
9,61.0,70.0,71.0,61.0,61.0,110.0,28.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,40.0,21.0,21.0,71.0,31.0,71.0,75.0,92.0,61.0,11.0,15.0,15.0,15.0,51.0,51.0,1.0,31.0,31.0,54.0,14.0,25.0,100.0,100.0,100.0,61.0,61.0,23.0,23.0,23.0,90.0,117.0,117.0,49.0,27.0,22.0,42.0,22.0,9.0,121.0,0.0,0.0,0.0,141.0,141.0,141.0,16.0,106.0,82.0,82.0,17.0,104.0,104.0,61.0,61.0,61.0,108.0,108.0,108.0,70.0,70.0,81.0,65.0,21.0,21.0,21.0,9.0,9.0,19.0,22.0,13.0,111.0,111.0,110.0,67.0,117.0,117.0,117.0,27.0,27.0,19.0,43.0,100.0,22.0,22.0,121.0,121.0,0.0,0.0,80.0,141.0,141.0,141.0,16.0,53.0,82.0,82.0,122.0,122.0,122.0,196.0,196.0,196.0,196.0,13.0,17.0,61.0,77.0,104.0,104.0,104.0,15.0,15.0,33.0
