,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,63.0,28.0,63.0,61.0,63.0,19.0,63.0,27.0,63.0,60.0,63.0,25.0,63.0,46.0,63.0,60.0,63.0,34.0,63.0,61.0,63.0,61.0,63.0,61.0,63.0,28.0,63.0,18.0,63.0,18.0,63.0,36.0,63.0,39.0,63.0,5.0,63.0,50.0,63.0,53.0,63.0,15.0,63.0,18.0,63.0,174.0,63.0,51.0
1,61.0,28.0,61.0,61.0,61.0,19.0,61.0,27.0,61.0,60.0,61.0,25.0,61.0,46.0,61.0,61.0,61.0,15.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,28.0,61.0,18.0,61.0,85.0,61.0,7.0,61.0,13.0,61.0,5.0,61.0,50.0,61.0,9.0,61.0,31.0,61.0,18.0,61.0,174.0,61.0,26.0
2,61.0,28.0,61.0,61.0,61.0,19.0,61.0,27.0,61.0,60.0,61.0,25.0,61.0,46.0,61.0,85.0,61.0,15.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,28.0,61.0,18.0,61.0,3.0,61.0,7.0,61.0,39.0,61.0,5.0,61.0,31.0,61.0,63.0,61.0,35.0,61.0,18.0,61.0,174.0,61.0,17.0
3,61.0,28.0,61.0,61.0,61.0,19.0,61.0,27.0,61.0,60.0,61.0,25.0,61.0,46.0,61.0,61.0,61.0,15.0,61.0,14.0,61.0,61.0,61.0,61.0,61.0,28.0,61.0,18.0,61.0,18.0,61.0,7.0,61.0,39.0,61.0,5.0,61.0,50.0,61.0,63.0,61.0,15.0,61.0,61.0,61.0,174.0,61.0,26.0
4,61.0,28.0,61.0,5.0,61.0,19.0,61.0,27.0,61.0,60.0,61.0,25.0,61.0,46.0,61.0,61.0,61.0,15.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,28.0,61.0,18.0,61.0,18.0,61.0,7.0,61.0,39.0,61.0,5.0,61.0,50.0,61.0,53.0,61.0,15.0,61.0,18.0,61.0,174.0,61.0,62.0
5,61.0,28.0,61.0,61.0,61.0,19.0,61.0,27.0,61.0,60.0,61.0,25.0,61.0,46.0,61.0,61.0,61.0,15.0,61.0,61.0,61.0,1.0,61.0,61.0,61.0,28.0,61.0,18.0,61.0,18.0,61.0,7.0,61.0,39.0,61.0,5.0,61.0,50.0,61.0,15.0,61.0,78.0,61.0,18.0,61.0,174.0,61.0,26.0
6,61.0,28.0,61.0,61.0,61.0,19.0,61.0,27.0,61.0,60.0,61.0,25.0,61.0,46.0,61.0,61.0,61.0,15.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,28.0,61.0,18.0,61.0,18.0,61.0,7.0,61.0,39.0,61.0,22.0,61.0,50.0,61.0,15.0,61.0,7.0,61.0,18.0,61.0,80.0,61.0,26.0
7,61.0,28.0,61.0,61.0,61.0,19.0,61.0,27.0,61.0,60.0,61.0,25.0,61.0,46.0,61.0,61.0,61.0,15.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,28.0,61.0,7.0,61.0,68.0,61.0,7.0,61.0,39.0,61.0,5.0,61.0,46.0,61.0,15.0,61.0,15.0,61.0,40.0,61.0,174.0,61.0,26.0
8,61.0,28.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,28.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,15.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,28.0,61.0,18.0,61.0,18.0,61.0,7.0,61.0,39.0,61.0,5.0,61.0,50.0,61.0,15.0,61.0,15.0,61.0,18.0,61.0,174.0,61.0,26.0
9,61.0,28.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,15.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,28.0,61.0,18.0,61.0,18.0,61.0,7.0,61.0,39.0,61.0,5.0,61.0,33.0,61.0,15.0,61.0,25.0,61.0,7.0,61.0,174.0,61.0,26.0
10,61.0,28.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,42.0,61.0,28.0,61.0,18.0,61.0,18.0,61.0,0.0,61.0,39.0,61.0,5.0,61.0,50.0,61.0,15.0,61.0,15.0,61.0,18.0,61.0,174.0,61.0,26.0
