,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
12,552.0,534.0,552.0,368.0,552.0,552.0,552.0,552.0,552.0,462.0,552.0,462.0,552.0,355.0,552.0,355.0,552.0,276.0,552.0,552.0,552.0,318.0,552.0,318.0,552.0,267.0,552.0,552.0,552.0,712.0,552.0,178.0,552.0,539.0,552.0,552.0,552.0,534.0,552.0,0.0,552.0,267.0,552.0,0.0,552.0,89.0,552.0,276.0,552.0,612.0,552.0,0.0,552.0,92.0,552.0,284.0,552.0,1196.0,552.0,0.0,552.0,184.0
13,552.0,534.0,552.0,368.0,552.0,552.0,552.0,552.0,552.0,77.0,552.0,462.0,552.0,355.0,552.0,355.0,552.0,276.0,552.0,552.0,552.0,318.0,552.0,318.0,552.0,92.0,552.0,552.0,552.0,356.0,552.0,178.0,552.0,539.0,552.0,92.0,552.0,534.0,552.0,136.0,552.0,222.0,552.0,0.0,552.0,222.0,552.0,0.0,552.0,748.0,552.0,136.0,552.0,890.0,552.0,284.0,552.0,736.0,552.0,136.0,552.0,184.0
14,552.0,534.0,552.0,368.0,552.0,552.0,552.0,552.0,552.0,462.0,552.0,462.0,552.0,355.0,552.0,355.0,552.0,276.0,552.0,552.0,552.0,318.0,552.0,318.0,552.0,0.0,552.0,368.0,552.0,712.0,552.0,178.0,552.0,539.0,552.0,552.0,552.0,178.0,552.0,1246.0,552.0,204.0,552.0,0.0,552.0,0.0,552.0,267.0,552.0,748.0,552.0,136.0,552.0,445.0,552.0,284.0,552.0,0.0,552.0,0.0,552.0,184.0
15,552.0,534.0,552.0,920.0,552.0,552.0,552.0,552.0,552.0,385.0,552.0,462.0,552.0,355.0,552.0,355.0,552.0,828.0,552.0,552.0,552.0,318.0,552.0,0.0,552.0,0.0,552.0,552.0,552.0,712.0,552.0,178.0,552.0,539.0,552.0,552.0,552.0,534.0,552.0,267.0,552.0,0.0,552.0,0.0,552.0,356.0,552.0,1335.0,552.0,0.0,552.0,136.0,552.0,267.0,552.0,71.0,552.0,0.0,552.0,0.0,552.0,184.0
16,552.0,534.0,552.0,368.0,552.0,552.0,552.0,552.0,552.0,462.0,552.0,462.0,552.0,355.0,552.0,355.0,552.0,276.0,552.0,552.0,552.0,106.0,552.0,318.0,552.0,0.0,552.0,552.0,552.0,712.0,552.0,89.0,552.0,0.0,552.0,552.0,552.0,534.0,552.0,497.0,552.0,368.0,552.0,0.0,552.0,979.0,552.0,1020.0,552.0,748.0,552.0,213.0,552.0,267.0,552.0,284.0,552.0,552.0,552.0,0.0,552.0,184.0
17,552.0,534.0,552.0,368.0,552.0,552.0,552.0,552.0,552.0,462.0,552.0,462.0,552.0,355.0,552.0,355.0,552.0,276.0,552.0,552.0,552.0,318.0,552.0,318.0,552.0,0.0,552.0,552.0,552.0,712.0,552.0,178.0,552.0,231.0,552.0,552.0,552.0,534.0,552.0,666.0,552.0,204.0,552.0,0.0,552.0,0.0,552.0,0.0,552.0,748.0,552.0,344.0,552.0,267.0,552.0,284.0,552.0,552.0,552.0,0.0,552.0,184.0
18,552.0,534.0,552.0,368.0,552.0,552.0,552.0,552.0,552.0,462.0,552.0,462.0,552.0,355.0,552.0,355.0,552.0,276.0,552.0,0.0,552.0,318.0,552.0,318.0,552.0,0.0,552.0,92.0,552.0,712.0,552.0,178.0,552.0,0.0,552.0,276.0,552.0,534.0,552.0,0.0,552.0,748.0,552.0,68.0,552.0,136.0,552.0,204.0,552.0,748.0,552.0,552.0,552.0,1869.0,552.0,284.0,552.0,534.0,552.0,518.0,552.0,184.0
19,552.0,534.0,552.0,368.0,552.0,552.0,552.0,552.0,552.0,462.0,552.0,462.0,552.0,355.0,552.0,355.0,552.0,276.0,552.0,368.0,552.0,159.0,552.0,318.0,552.0,0.0,552.0,0.0,552.0,801.0,552.0,89.0,552.0,539.0,552.0,552.0,552.0,534.0,552.0,204.0,552.0,0.0,552.0,0.0,552.0,267.0,552.0,10.0,552.0,0.0,552.0,552.0,552.0,267.0,552.0,284.0,552.0,644.0,552.0,0.0,552.0,184.0
20,552.0,534.0,552.0,368.0,552.0,552.0,552.0,552.0,552.0,462.0,552.0,462.0,552.0,355.0,552.0,355.0,552.0,276.0,552.0,644.0,552.0,318.0,552.0,318.0,552.0,0.0,552.0,552.0,552.0,712.0,552.0,178.0,552.0,539.0,552.0,552.0,552.0,534.0,552.0,272.0,552.0,276.0,552.0,408.0,552.0,136.0,552.0,204.0,552.0,748.0,552.0,552.0,552.0,267.0,552.0,284.0,552.0,0.0,552.0,0.0,552.0,184.0
21,552.0,534.0,552.0,368.0,552.0,276.0,552.0,552.0,552.0,462.0,552.0,462.0,552.0,355.0,552.0,355.0,552.0,276.0,552.0,552.0,552.0,318.0,552.0,318.0,552.0,0.0,552.0,552.0,552.0,712.0,552.0,178.0,552.0,539.0,552.0,552.0,552.0,534.0,552.0,204.0,552.0,272.0,552.0,952.0,552.0,476.0,552.0,68.0,552.0,748.0,552.0,552.0,552.0,267.0,552.0,284.0,552.0,552.0,552.0,0.0,552.0,184.0
