0,0.0,0.0,0.0,0.0,8.0,4.0,4.0,4.0,12.0,40.0,40.0,40.0,40.0,12.0,12.0,12.0,20.0,20.0,8.0,0.0,52.0,40.0,56.0,56.0,56.0,52.0,52.0,52.0,0.0,0.0,0.0,4.0,8.0,4.0,4.0,4.0,40.0,40.0,40.0,12.0,12.0,20.0,20.0,12.0,0.0,56.0,56.0,52.0,48.0,52.0,43.0,0.0,31.0,0.0,0.0,8.0,12.0,23.0,0.0,0.0,8.0,8.0,0.0,4.0,4.0,40.0,40.0,12.0,12.0,20.0,20.0,20.0,56.0,8.0,0.0,52.0,24.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,40.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,4.0,0.0,0.0,12.0,12.0,12.0,20.0,20.0,56.0,0.0,56.0,52.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,3.0,20.0,0.0,0.0,8.0,8.0,0.0
1,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,40.0,40.0,36.0,40.0,12.0,12.0,12.0,12.0,20.0,4.0,0.0,20.0,52.0,56.0,56.0,44.0,0.0,4.0,52.0,52.0,0.0,0.0,0.0,8.0,8.0,0.0,4.0,4.0,40.0,40.0,40.0,12.0,12.0,20.0,20.0,20.0,56.0,0.0,56.0,52.0,0.0,4.0,43.0,4.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,8.0,8.0,8.0,4.0,4.0,40.0,40.0,12.0,12.0,20.0,0.0,20.0,56.0,56.0,24.0,52.0,52.0,4.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,4.0,0.0,0.0,0.0,4.0,12.0,12.0,20.0,0.0,56.0,56.0,40.0,52.0,52.0,0.0,0.0,0.0,23.0,16.0,47.0,0.0,3.0,3.0,0.0,0.0,8.0,8.0,4.0
2,0.0,0.0,0.0,0.0,8.0,4.0,4.0,0.0,40.0,40.0,0.0,40.0,12.0,12.0,12.0,0.0,20.0,20.0,20.0,20.0,56.0,56.0,56.0,28.0,36.0,52.0,52.0,52.0,0.0,0.0,0.0,8.0,8.0,4.0,4.0,4.0,0.0,40.0,40.0,4.0,12.0,0.0,20.0,20.0,12.0,0.0,56.0,32.0,52.0,52.0,43.0,15.0,0.0,0.0,0.0,28.0,12.0,0.0,0.0,0.0,0.0,8.0,8.0,4.0,4.0,8.0,40.0,12.0,12.0,20.0,20.0,20.0,56.0,52.0,52.0,0.0,52.0,0.0,0.0,0.0,23.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,4.0,4.0,0.0,40.0,0.0,12.0,0.0,0.0,20.0,0.0,56.0,56.0,52.0,52.0,0.0,0.0,32.0,23.0,28.0,3.0,60.0,3.0,3.0,0.0,0.0,8.0,0.0,4.0
3,0.0,0.0,0.0,0.0,8.0,4.0,4.0,4.0,40.0,40.0,40.0,40.0,40.0,12.0,12.0,12.0,20.0,20.0,20.0,20.0,56.0,40.0,0.0,56.0,56.0,52.0,0.0,52.0,0.0,0.0,0.0,8.0,0.0,4.0,4.0,4.0,16.0,40.0,40.0,12.0,12.0,20.0,20.0,20.0,24.0,56.0,56.0,52.0,52.0,40.0,43.0,0.0,28.0,0.0,0.0,20.0,8.0,40.0,0.0,0.0,8.0,8.0,8.0,4.0,4.0,40.0,40.0,12.0,12.0,20.0,0.0,20.0,8.0,12.0,0.0,24.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,4.0,0.0,40.0,4.0,12.0,12.0,0.0,20.0,0.0,56.0,56.0,40.0,8.0,0.0,0.0,0.0,23.0,0.0,19.0,3.0,3.0,3.0,0.0,0.0,8.0,8.0,4.0
4,0.0,0.0,0.0,0.0,8.0,4.0,4.0,4.0,40.0,40.0,40.0,8.0,40.0,12.0,0.0,12.0,0.0,20.0,20.0,20.0,56.0,0.0,56.0,4.0,0.0,52.0,32.0,4.0,0.0,0.0,0.0,8.0,8.0,4.0,0.0,4.0,40.0,40.0,40.0,12.0,12.0,20.0,20.0,12.0,44.0,8.0,56.0,52.0,52.0,0.0,43.0,59.0,0.0,7.0,0.0,0.0,12.0,40.0,0.0,0.0,8.0,8.0,59.0,4.0,0.0,40.0,8.0,12.0,0.0,20.0,20.0,20.0,56.0,56.0,52.0,4.0,8.0,47.0,35.0,47.0,0.0,0.0,0.0,7.0,0.0,0.0,63.0,0.0,8.0,8.0,8.0,4.0,4.0,12.0,40.0,12.0,12.0,12.0,20.0,20.0,0.0,8.0,56.0,52.0,0.0,0.0,0.0,0.0,23.0,16.0,3.0,3.0,8.0,3.0,0.0,0.0,8.0,8.0,4.0
5,0.0,0.0,0.0,0.0,8.0,4.0,4.0,4.0,40.0,40.0,40.0,0.0,40.0,12.0,12.0,12.0,20.0,4.0,20.0,20.0,16.0,56.0,56.0,56.0,4.0,52.0,52.0,52.0,0.0,0.0,0.0,8.0,8.0,4.0,4.0,4.0,20.0,40.0,40.0,12.0,12.0,20.0,20.0,0.0,56.0,56.0,56.0,52.0,0.0,52.0,43.0,12.0,0.0,0.0,0.0,20.0,12.0,0.0,0.0,0.0,8.0,0.0,8.0,4.0,4.0,40.0,0.0,12.0,12.0,20.0,20.0,20.0,56.0,12.0,0.0,52.0,12.0,19.0,36.0,0.0,23.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,4.0,4.0,0.0,40.0,12.0,12.0,12.0,20.0,20.0,56.0,56.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,31.0,3.0,40.0,4.0,4.0,0.0,8.0,8.0,4.0
6,0.0,0.0,0.0,0.0,8.0,0.0,4.0,4.0,32.0,40.0,40.0,40.0,0.0,12.0,12.0,12.0,20.0,20.0,20.0,20.0,56.0,56.0,56.0,56.0,16.0,52.0,52.0,40.0,0.0,0.0,0.0,8.0,8.0,4.0,4.0,4.0,40.0,40.0,40.0,12.0,0.0,20.0,20.0,20.0,0.0,56.0,56.0,52.0,52.0,20.0,43.0,0.0,0.0,0.0,0.0,0.0,12.0,40.0,0.0,0.0,8.0,8.0,8.0,4.0,4.0,40.0,40.0,12.0,8.0,20.0,20.0,20.0,0.0,56.0,52.0,20.0,52.0,0.0,0.0,8.0,23.0,0.0,12.0,0.0,51.0,0.0,7.0,0.0,0.0,20.0,8.0,4.0,4.0,0.0,40.0,12.0,12.0,12.0,20.0,20.0,56.0,36.0,56.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,40.0,3.0,0.0,0.0,8.0,8.0,4.0
7,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,40.0,40.0,40.0,40.0,40.0,12.0,12.0,12.0,8.0,20.0,20.0,0.0,56.0,32.0,56.0,56.0,56.0,52.0,52.0,52.0,0.0,0.0,0.0,8.0,8.0,4.0,4.0,0.0,40.0,40.0,40.0,12.0,12.0,20.0,20.0,8.0,4.0,56.0,56.0,0.0,52.0,52.0,43.0,59.0,0.0,0.0,0.0,0.0,12.0,32.0,0.0,0.0,8.0,8.0,8.0,4.0,4.0,40.0,0.0,12.0,12.0,0.0,20.0,20.0,0.0,56.0,52.0,0.0,52.0,0.0,0.0,0.0,28.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,4.0,4.0,40.0,24.0,12.0,12.0,12.0,20.0,20.0,56.0,56.0,56.0,4.0,52.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,3.0,11.0,0.0,0.0,8.0,0.0,4.0
8,0.0,0.0,0.0,0.0,8.0,4.0,4.0,4.0,40.0,40.0,40.0,32.0,12.0,12.0,0.0,12.0,20.0,4.0,4.0,20.0,0.0,56.0,0.0,56.0,56.0,52.0,0.0,52.0,0.0,0.0,0.0,8.0,8.0,0.0,4.0,4.0,12.0,40.0,0.0,12.0,0.0,20.0,20.0,20.0,0.0,56.0,56.0,52.0,52.0,48.0,43.0,0.0,23.0,0.0,0.0,0.0,23.0,40.0,0.0,0.0,0.0,8.0,8.0,4.0,4.0,40.0,40.0,12.0,8.0,20.0,20.0,20.0,44.0,56.0,52.0,52.0,52.0,0.0,0.0,44.0,23.0,36.0,47.0,19.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,4.0,0.0,40.0,12.0,12.0,12.0,20.0,20.0,56.0,56.0,56.0,0.0,52.0,0.0,0.0,59.0,0.0,8.0,3.0,60.0,3.0,3.0,0.0,0.0,8.0,8.0,4.0
9,0.0,0.0,0.0,0.0,8.0,4.0,4.0,0.0,40.0,40.0,40.0,0.0,40.0,12.0,12.0,12.0,20.0,20.0,4.0,20.0,56.0,56.0,56.0,12.0,16.0,52.0,8.0,52.0,0.0,0.0,0.0,8.0,0.0,4.0,4.0,4.0,40.0,40.0,12.0,4.0,12.0,20.0,20.0,20.0,56.0,56.0,56.0,48.0,52.0,52.0,43.0,0.0,0.0,0.0,0.0,0.0,23.0,40.0,0.0,0.0,8.0,8.0,8.0,0.0,4.0,40.0,40.0,12.0,12.0,20.0,20.0,0.0,0.0,56.0,52.0,4.0,0.0,0.0,0.0,0.0,20.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,4.0,0.0,0.0,40.0,0.0,12.0,12.0,20.0,20.0,56.0,56.0,56.0,12.0,0.0,0.0,0.0,16.0,0.0,8.0,0.0,44.0,0.0,60.0,0.0,0.0,8.0,8.0,0.0
