0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,30.0,15.0,15.0,48.0,12.0,27.0,12.0,9.0,39.0,0.0,0.0,0.0,93.0,0.0,30.0,30.0,30.0,33.0,27.0,90.0,0.0,0.0,90.0,90.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,6.0,0.0,3.0,15.0,15.0,15.0,0.0,0.0,33.0,6.0,0.0,12.0,6.0,21.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,3.0,0.0,0.0,6.0,9.0,0.0,0.0,57.0,15.0,0.0,96.0,69.0,15.0,12.0,0.0,12.0,12.0,42.0,21.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,36.0,0.0,0.0,39.0,0.0,27.0,0.0,30.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0,0.0,3.0,0.0,0.0,3.0,15.0,15.0,39.0,0.0,69.0,0.0,9.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,39.0,0.0,6.0,3.0,6.0,0.0,6.0,30.0,12.0,30.0,42.0,90.0,18.0,0.0,0.0,3.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,15.0,30.0,12.0,15.0,3.0,0.0,27.0,33.0,42.0,6.0,0.0,87.0,12.0,0.0,0.0,30.0,24.0,30.0,30.0,30.0,75.0,90.0,90.0,0.0,90.0,0.0,0.0,3.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,15.0,24.0,6.0,3.0,0.0,90.0,42.0,0.0,0.0,36.0,30.0,30.0,30.0,3.0,0.0,0.0,24.0,0.0,0.0,0.0,3.0,3.0,9.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,18.0,15.0,0.0,21.0,0.0,39.0,6.0,0.0,0.0,0.0,24.0,0.0,30.0,0.0,6.0,15.0,12.0,0.0,54.0,0.0,12.0,21.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,6.0,45.0,0.0,6.0,0.0,30.0,30.0,0.0,0.0,3.0,3.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,15.0,6.0,0.0,21.0,6.0,0.0,0.0,0.0,30.0,30.0,0.0,27.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,39.0,0.0,0.0,6.0,6.0,0.0,6.0,30.0,30.0,42.0,21.0,90.0,87.0,0.0,0.0,3.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,9.0,9.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,3.0,6.0,0.0,15.0,30.0,18.0,15.0,6.0,9.0,27.0,33.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,30.0,0.0,30.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,12.0,15.0,0.0,3.0,0.0,63.0,6.0,0.0,0.0,33.0,27.0,0.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,15.0,21.0,0.0,0.0,0.0,9.0,9.0,6.0,0.0,0.0,0.0,9.0,15.0,0.0,6.0,15.0,12.0,0.0,15.0,12.0,6.0,21.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,15.0,15.0,3.0,0.0,0.0,51.0,0.0,3.0,0.0,27.0,30.0,0.0,0.0,6.0,3.0,0.0,9.0,0.0,9.0,0.0,3.0,9.0,0.0,0.0,15.0,24.0,51.0,36.0,36.0,0.0,0.0,0.0,0.0,33.0,30.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,9.0,0.0,3.0,0.0,3.0,0.0,24.0,36.0,9.0,0.0,6.0,45.0,12.0,3.0,36.0,30.0,0.0,0.0,90.0,3.0,90.0,0.0,0.0,3.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,6.0,9.0,0.0,0.0,3.0,3.0,0.0,15.0,30.0,15.0,6.0,0.0,0.0,27.0,0.0,0.0,36.0,0.0,60.0,0.0,0.0,0.0,30.0,27.0,9.0,30.0,30.0,69.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,15.0,36.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,36.0,30.0,45.0,30.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,15.0,3.0,0.0,0.0,0.0,9.0,6.0,6.0,33.0,0.0,3.0,0.0,27.0,0.0,0.0,0.0,12.0,0.0,15.0,0.0,12.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,12.0,0.0,6.0,0.0,0.0,0.0,15.0,15.0,51.0,0.0,0.0,0.0,9.0,3.0,0.0,18.0,30.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0,18.0,18.0,0.0,39.0,63.0,0.0,0.0,39.0,0.0,42.0,30.0,0.0,21.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,9.0,3.0,0.0,0.0,0.0,0.0,15.0,39.0,0.0,6.0,87.0,6.0,54.0,63.0,30.0,30.0,39.0,24.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,3.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,3.0,3.0,18.0,0.0,27.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,24.0,30.0,30.0,30.0,30.0,90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,9.0,6.0,3.0,6.0,0.0,0.0,3.0,15.0,0.0,6.0,0.0,33.0,6.0,93.0,0.0,81.0,42.0,0.0,27.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,15.0,0.0,0.0,6.0,18.0,6.0,0.0,0.0,30.0,18.0,27.0,0.0,66.0,0.0,12.0,0.0,12.0,12.0,12.0,21.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,15.0,12.0,27.0,0.0,0.0,42.0,0.0,6.0,0.0,30.0,30.0,3.0,0.0,3.0,3.0,0.0,0.0,9.0,9.0,0.0,3.0,0.0,0.0,0.0,3.0,12.0,0.0,12.0,27.0,0.0,0.0,0.0,0.0,30.0,27.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,27.0,9.0,0.0,0.0,9.0,3.0,0.0,3.0,3.0,0.0,0.0,6.0,6.0,15.0,0.0,6.0,30.0,72.0,24.0,90.0,12.0,90.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0,30.0,15.0,0.0,0.0,6.0,27.0,0.0,6.0,0.0,21.0,54.0,6.0,90.0,9.0,30.0,30.0,0.0,30.0,30.0,24.0,90.0,90.0,69.0,90.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,15.0,15.0,3.0,24.0,0.0,3.0,6.0,3.0,0.0,36.0,21.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,72.0,18.0,6.0,6.0,0.0,0.0,30.0,30.0,30.0,6.0,0.0,15.0,3.0,0.0,12.0,15.0,0.0,21.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,6.0,0.0,3.0,0.0,30.0,33.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,15.0,15.0,30.0,0.0,12.0,0.0,72.0,0.0,0.0,30.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,15.0,6.0,0.0,12.0,0.0,84.0,69.0,72.0,15.0,0.0,30.0,30.0,90.0,3.0,90.0,0.0,0.0,3.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,9.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,15.0,0.0,12.0,0.0,27.0,0.0,0.0,6.0,0.0,0.0,0.0,18.0,0.0,9.0,15.0,30.0,6.0,18.0,90.0,90.0,60.0,90.0,90.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,18.0,15.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,36.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,0.0,18.0,51.0,6.0,6.0,0.0,0.0,27.0,9.0,30.0,33.0,6.0,15.0,0.0,0.0,42.0,12.0,18.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,12.0,0.0,0.0,6.0,9.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,24.0,15.0,3.0,33.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,15.0,12.0,3.0,12.0,6.0,60.0,6.0,48.0,0.0,21.0,12.0,30.0,54.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,9.0,9.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,9.0,9.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,15.0,30.0,15.0,6.0,0.0,0.0,27.0,0.0,6.0,15.0,0.0,0.0,0.0,24.0,6.0,12.0,30.0,12.0,30.0,30.0,90.0,90.0,90.0,0.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,15.0,18.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,39.0,12.0,30.0,18.0,15.0,3.0,0.0,0.0,0.0,0.0,3.0,21.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,6.0,0.0,0.0,60.0,6.0,27.0,0.0,0.0,0.0,30.0,21.0,12.0,0.0,15.0,12.0,0.0,0.0,3.0,12.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,15.0,15.0,12.0,0.0,0.0,9.0,6.0,27.0,0.0,30.0,30.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,24.0,15.0,39.0,24.0,0.0,0.0,24.0,0.0,72.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,15.0,15.0,24.0,0.0,9.0,9.0,0.0,6.0,0.0,15.0,30.0,30.0,90.0,30.0,90.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,9.0,0.0,6.0,0.0,9.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,15.0,30.0,15.0,0.0,0.0,9.0,27.0,0.0,21.0,93.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,0.0,30.0,90.0,18.0,0.0,90.0,42.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,9.0,0.0,12.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,33.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,30.0,15.0,0.0,0.0,9.0,6.0,6.0,6.0,0.0,30.0,30.0,3.0,0.0,0.0,18.0,21.0,0.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,15.0,15.0,12.0,0.0,0.0,6.0,9.0,21.0,0.0,24.0,30.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,9.0,12.0,6.0,0.0,0.0,21.0,15.0,33.0,9.0,3.0,0.0,15.0,0.0,96.0,30.0,30.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,6.0,0.0,0.0,15.0,6.0,24.0,0.0,6.0,6.0,9.0,27.0,0.0,0.0,30.0,30.0,18.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,3.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,0.0,9.0,6.0,0.0,0.0,15.0,30.0,15.0,12.0,3.0,15.0,27.0,0.0,6.0,45.0,0.0,0.0,0.0,0.0,0.0,9.0,30.0,30.0,0.0,30.0,24.0,90.0,6.0,90.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,81.0,0.0,30.0,30.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,15.0,3.0,30.0,0.0,0.0,15.0,6.0,0.0,12.0,12.0,24.0,12.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,3.0,6.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,6.0,0.0,21.0,18.0,39.0,30.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,15.0,33.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0,30.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,12.0,6.0,6.0,6.0,0.0,24.0,24.0,30.0,30.0,15.0,3.0,90.0,0.0,0.0,0.0,0.0,0.0
