,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
0,552.0,1380.0,552.0,552.0,552.0,260.0,552.0,344.0,552.0,688.0,552.0,552.0,552.0,325.0,552.0,0.0,552.0,552.0,552.0,344.0,552.0,325.0,552.0,325.0,552.0,325.0,552.0,92.0,552.0,195.0,552.0,195.0,552.0,195.0,552.0,130.0,552.0,130.0,552.0,0.0,552.0,130.0,552.0,130.0,552.0,552.0,552.0,534.0,552.0,552.0,552.0,552.0
1,552.0,1380.0,552.0,552.0,552.0,260.0,552.0,344.0,552.0,688.0,552.0,552.0,552.0,325.0,552.0,260.0,552.0,552.0,552.0,344.0,552.0,325.0,552.0,325.0,552.0,325.0,552.0,92.0,552.0,195.0,552.0,585.0,552.0,195.0,552.0,130.0,552.0,130.0,552.0,130.0,552.0,130.0,552.0,130.0,552.0,552.0,552.0,534.0,552.0,552.0,552.0,552.0
2,552.0,1380.0,552.0,552.0,552.0,260.0,552.0,344.0,552.0,688.0,552.0,552.0,552.0,325.0,552.0,260.0,552.0,552.0,552.0,344.0,552.0,845.0,552.0,325.0,552.0,325.0,552.0,92.0,552.0,195.0,552.0,390.0,552.0,195.0,552.0,130.0,552.0,130.0,552.0,130.0,552.0,130.0,552.0,130.0,552.0,552.0,552.0,356.0,552.0,552.0,552.0,92.0
3,552.0,1380.0,552.0,552.0,552.0,260.0,552.0,344.0,552.0,688.0,552.0,552.0,552.0,325.0,552.0,260.0,552.0,552.0,552.0,344.0,552.0,325.0,552.0,325.0,552.0,325.0,552.0,92.0,552.0,195.0,552.0,740.0,552.0,65.0,552.0,130.0,552.0,130.0,552.0,0.0,552.0,130.0,552.0,130.0,552.0,552.0,552.0,178.0,552.0,552.0,552.0,552.0
4,552.0,1380.0,552.0,552.0,552.0,260.0,552.0,344.0,552.0,688.0,552.0,552.0,552.0,325.0,552.0,260.0,552.0,644.0,552.0,344.0,552.0,325.0,552.0,520.0,552.0,325.0,552.0,92.0,552.0,195.0,552.0,195.0,552.0,195.0,552.0,130.0,552.0,130.0,552.0,130.0,552.0,130.0,552.0,130.0,552.0,552.0,552.0,534.0,552.0,552.0,552.0,92.0
5,552.0,1380.0,552.0,552.0,552.0,260.0,552.0,344.0,552.0,688.0,552.0,552.0,552.0,325.0,552.0,260.0,552.0,552.0,552.0,344.0,552.0,325.0,552.0,325.0,552.0,130.0,552.0,92.0,552.0,195.0,552.0,195.0,552.0,195.0,552.0,0.0,552.0,130.0,552.0,130.0,552.0,130.0,552.0,65.0,552.0,644.0,552.0,534.0,552.0,552.0,552.0,552.0
6,552.0,1380.0,552.0,552.0,552.0,260.0,552.0,344.0,552.0,688.0,552.0,552.0,552.0,325.0,552.0,260.0,552.0,552.0,552.0,172.0,552.0,325.0,552.0,0.0,552.0,325.0,552.0,92.0,552.0,195.0,552.0,195.0,552.0,195.0,552.0,0.0,552.0,130.0,552.0,130.0,552.0,130.0,552.0,130.0,552.0,460.0,552.0,534.0,552.0,552.0,552.0,552.0
7,552.0,1380.0,552.0,276.0,552.0,260.0,552.0,344.0,552.0,688.0,552.0,552.0,552.0,325.0,552.0,260.0,552.0,552.0,552.0,344.0,552.0,325.0,552.0,325.0,552.0,325.0,552.0,92.0,552.0,195.0,552.0,195.0,552.0,195.0,552.0,130.0,552.0,130.0,552.0,130.0,552.0,130.0,552.0,130.0,552.0,552.0,552.0,534.0,552.0,552.0,552.0,552.0
8,552.0,1380.0,552.0,552.0,552.0,602.0,552.0,602.0,552.0,602.0,552.0,644.0,552.0,260.0,552.0,8.0,552.0,552.0,552.0,344.0,552.0,325.0,552.0,325.0,552.0,0.0,552.0,92.0,552.0,195.0,552.0,195.0,552.0,195.0,552.0,130.0,552.0,130.0,552.0,130.0,552.0,1365.0,552.0,130.0,552.0,920.0,552.0,16.0,552.0,552.0,552.0,552.0
9,552.0,1380.0,552.0,552.0,552.0,602.0,552.0,602.0,552.0,602.0,552.0,552.0,552.0,260.0,552.0,260.0,552.0,552.0,552.0,344.0,552.0,325.0,552.0,325.0,552.0,325.0,552.0,92.0,552.0,195.0,552.0,195.0,552.0,195.0,552.0,130.0,552.0,130.0,552.0,130.0,552.0,130.0,552.0,130.0,552.0,552.0,552.0,534.0,552.0,552.0,552.0,552.0
