,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.0,801.0,0.0,267.0,0.0,444.0,0.0,77.0,0.0,172.0,0.0,77.0,0.0,6.0,0.0,172.0,0.0,89.0,0.0,86.0,0.0,592.0,0.0,801.0,0.0,736.0,0.0,300.0,0.0,6.0,0.0,6.0,0.0,74.0,0.0,6.0,0.0,6.0,0.0,184.0,0.0,178.0,0.0,444.0,0.0,26.0,0.0,0.0,0.0,92.0
1,0.0,801.0,0.0,267.0,0.0,444.0,0.0,77.0,0.0,172.0,0.0,154.0,0.0,6.0,0.0,172.0,0.0,0.0,0.0,516.0,0.0,296.0,0.0,801.0,0.0,460.0,0.0,6.0,0.0,6.0,0.0,188.0,0.0,141.0,0.0,6.0,0.0,6.0,0.0,332.0,0.0,249.0,0.0,444.0,0.0,26.0,0.0,644.0,0.0,92.0
2,0.0,801.0,0.0,267.0,0.0,444.0,0.0,77.0,0.0,172.0,0.0,166.0,0.0,6.0,0.0,172.0,0.0,184.0,0.0,344.0,0.0,592.0,0.0,801.0,0.0,460.0,0.0,41.0,0.0,213.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,276.0,0.0,83.0,0.0,498.0,0.0,444.0,0.0,26.0,0.0,200.0,0.0,92.0
3,0.0,801.0,0.0,267.0,0.0,444.0,0.0,77.0,0.0,172.0,0.0,154.0,0.0,6.0,0.0,172.0,0.0,172.0,0.0,86.0,0.0,592.0,0.0,801.0,0.0,460.0,0.0,0.0,0.0,2.0,0.0,71.0,0.0,222.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,83.0,0.0,444.0,0.0,41.0,0.0,332.0,0.0,92.0
4,0.0,801.0,0.0,267.0,0.0,444.0,0.0,77.0,0.0,172.0,0.0,77.0,0.0,6.0,0.0,0.0,0.0,258.0,0.0,172.0,0.0,592.0,0.0,801.0,0.0,89.0,0.0,148.0,0.0,368.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,444.0,0.0,26.0,0.0,150.0,0.0,92.0
5,0.0,801.0,0.0,267.0,0.0,444.0,0.0,77.0,0.0,172.0,0.0,77.0,0.0,6.0,0.0,172.0,0.0,92.0,0.0,258.0,0.0,74.0,0.0,801.0,0.0,460.0,0.0,568.0,0.0,78.0,0.0,6.0,0.0,0.0,0.0,10.0,0.0,888.0,0.0,231.0,0.0,332.0,0.0,444.0,0.0,26.0,0.0,0.0,0.0,92.0
6,0.0,801.0,0.0,267.0,0.0,444.0,0.0,77.0,0.0,172.0,0.0,77.0,0.0,6.0,0.0,172.0,0.0,0.0,0.0,172.0,0.0,592.0,0.0,0.0,0.0,460.0,0.0,2.0,0.0,222.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,445.0,0.0,249.0,0.0,444.0,0.0,6.0,0.0,0.0,0.0,92.0
7,0.0,801.0,0.0,267.0,0.0,444.0,0.0,77.0,0.0,172.0,0.0,385.0,0.0,6.0,0.0,0.0,0.0,184.0,0.0,172.0,0.0,592.0,0.0,801.0,0.0,460.0,0.0,276.0,0.0,300.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,249.0,0.0,747.0,0.0,444.0,0.0,2.0,0.0,498.0,0.0,92.0
8,0.0,801.0,0.0,267.0,0.0,592.0,0.0,92.0,0.0,592.0,0.0,77.0,0.0,92.0,0.0,890.0,0.0,222.0,0.0,172.0,0.0,592.0,0.0,801.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,92.0,0.0,6.0,0.0,92.0,0.0,6.0,0.0,0.0,0.0,444.0,0.0,178.0,0.0,250.0,0.0,92.0
9,0.0,801.0,0.0,267.0,0.0,592.0,0.0,92.0,0.0,592.0,0.0,77.0,0.0,258.0,0.0,801.0,0.0,86.0,0.0,172.0,0.0,592.0,0.0,0.0,0.0,460.0,0.0,6.0,0.0,20.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,664.0,0.0,444.0,0.0,6.0,0.0,296.0,0.0,92.0
10,0.0,801.0,0.0,267.0,0.0,296.0,0.0,92.0,0.0,592.0,0.0,77.0,0.0,172.0,0.0,172.0,0.0,172.0,0.0,172.0,0.0,592.0,0.0,0.0,0.0,460.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,89.0,0.0,4.0,0.0,222.0,0.0,0.0,0.0,74.0,0.0,2.0,0.0,250.0,0.0,92.0
11,0.0,801.0,0.0,356.0,0.0,592.0,0.0,92.0,0.0,592.0,0.0,77.0,0.0,86.0,0.0,172.0,0.0,184.0,0.0,172.0,0.0,592.0,0.0,801.0,0.0,460.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,258.0,0.0,6.0,0.0,0.0,0.0,830.0,0.0,444.0,0.0,8.0,0.0,200.0,0.0,92.0
12,0.0,801.0,0.0,267.0,0.0,592.0,0.0,92.0,0.0,592.0,0.0,77.0,0.0,172.0,0.0,184.0,0.0,172.0,0.0,172.0,0.0,592.0,0.0,801.0,0.0,460.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,150.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,267.0,0.0,444.0,0.0,4.0,0.0,200.0,0.0,92.0
13,0.0,801.0,0.0,267.0,0.0,592.0,0.0,92.0,0.0,592.0,0.0,77.0,0.0,249.0,0.0,172.0,0.0,430.0,0.0,172.0,0.0,592.0,0.0,801.0,0.0,460.0,0.0,213.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,296.0,0.0,0.0,0.0,444.0,0.0,6.0,0.0,6.0,0.0,92.0
14,0.0,801.0,0.0,267.0,0.0,592.0,0.0,92.0,0.0,592.0,0.0,77.0,0.0,172.0,0.0,172.0,0.0,92.0,0.0,172.0,0.0,592.0,0.0,0.0,0.0,460.0,0.0,2.0,0.0,2.0,0.0,6.0,0.0,38.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,444.0,0.0,14.0,0.0,6.0,0.0,92.0
15,0.0,801.0,0.0,267.0,0.0,592.0,0.0,92.0,0.0,592.0,0.0,77.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,172.0,0.0,592.0,0.0,801.0,0.0,460.0,0.0,368.0,0.0,142.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,415.0,0.0,444.0,0.0,14.0,0.0,6.0,0.0,92.0
16,0.0,801.0,0.0,267.0,0.0,592.0,0.0,92.0,0.0,592.0,0.0,0.0,0.0,86.0,0.0,172.0,0.0,172.0,0.0,172.0,0.0,592.0,0.0,801.0,0.0,460.0,0.0,78.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.0,0.0,14.0,0.0,8.0,0.0,47.0
17,0.0,801.0,0.0,267.0,0.0,592.0,0.0,0.0,0.0,592.0,0.0,0.0,0.0,172.0,0.0,86.0,0.0,178.0,0.0,172.0,0.0,592.0,0.0,801.0,0.0,460.0,0.0,222.0,0.0,89.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,2.0,0.0,132.0,0.0,83.0,0.0,178.0,0.0,14.0,0.0,6.0,0.0,0.0
18,0.0,801.0,0.0,267.0,0.0,592.0,0.0,92.0,0.0,592.0,0.0,0.0,0.0,172.0,0.0,172.0,0.0,0.0,0.0,172.0,0.0,592.0,0.0,801.0,0.0,460.0,0.0,300.0,0.0,249.0,0.0,10.0,0.0,6.0,0.0,69.0,0.0,6.0,0.0,0.0,0.0,83.0,0.0,444.0,0.0,14.0,0.0,6.0,0.0,0.0
19,0.0,801.0,0.0,267.0,0.0,592.0,0.0,92.0,0.0,592.0,0.0,0.0,0.0,172.0,0.0,0.0,0.0,430.0,0.0,172.0,0.0,592.0,0.0,801.0,0.0,460.0,0.0,0.0,0.0,249.0,0.0,6.0,0.0,6.0,0.0,172.0,0.0,552.0,0.0,6.0,0.0,249.0,0.0,444.0,0.0,40.0,0.0,6.0,0.0,83.0
