828.0,40
445.0,41
828.0,11
92.0,1
828.0,24
920.0,9
828.0,3
0.0,1
828.0,32
45.0,9
828.0,14
736.0,1
552.0,1
828.0,23
1840.0,9
828.0,1
920.0,1
828.0,13
693.0,1
828.0,7
0.0,1
828.0,2
736.0,1
828.0,24
693.0,1
828.0,8
736.0,1
828.0,1
92.0,10
828.0,18
552.0,1
828.0,13
460.0,1
828.0,18
736.0,1
828.0,10
92.0,1
828.0,8
0.0,1
828.0,12
184.0,1
828.0,16
460.0,1
828.0,5
736.0,1
828.0,19
276.0,1
828.0,2
1840.0,1
828.0,3
460.0,1
828.0,4
1288.0,1
828.0,5
1196.0,41
828.0,3
920.0,1
644.0,1
828.0,31
1012.0,1
828.0,3
736.0,1
828.0,37
1288.0,1
828.0,3
801.0,1
828.0,5
368.0,1
801.0,1
828.0,76
552.0,1
828.0,10
552.0,1
828.0,9
585.0,41
828.0,1
184.0,1
828.0,10
450.0,1
828.0,2
552.0,1
828.0,20
92.0,1
828.0,6
460.0,1
828.0,23
1104.0,1
828.0,5
552.0,9
828.0,10
276.0,1
828.0,2
920.0,1
828.0,5
1380.0,1
828.0,11
184.0,9
828.0,3
552.0,1
828.0,3
460.0,1
828.0,17
644.0,1
828.0,6
368.0,1
828.0,2
1104.0,1
828.0,3
1104.0,1
92.0,1
828.0,17
801.0,1
828.0,4
184.0,1
828.0,2
920.0,1
828.0,4
552.0,1
828.0,32
460.0,1
828.0,16
736.0,1
828.0,1
920.0,1
368.0,1
828.0,9
276.0,1
828.0,8
774.0,1
828.0,7
920.0,1
828.0,6
368.0,1
828.0,9
747.0,1
828.0,13
920.0,1
828.0,1
801.0,1
828.0,4
552.0,1
828.0,2
736.0,1
460.0,1
828.0,2
460.0,1
828.0,1
774.0,1
828.0,2
184.0,1
828.0,4
184.0,1
92.0,1
828.0,14
552.0,1
828.0,5
460.0,1
276.0,1
184.0,1
828.0,2
1012.0,1
828.0,10
1104.0,1
828.0,1
736.0,1
828.0,4
736.0,1
828.0,7
276.0,1
828.0,15
747.0,1
828.0,16
736.0,1
828.0,7
184.0,1
828.0,11
460.0,1
828.0,22
1068.0,1
828.0,2
666.0,1
828.0,13
1196.0,1
828.0,6
368.0,1
828.0,23
920.0,1
828.0,23
534.0,1
828.0,24
92.0,1
552.0,1
828.0,10
1472.0,1
534.0,9
828.0,14
1012.0,1
828.0,7
774.0,1
828.0,2
552.0,1
828.0,2
184.0,1
828.0,3
1196.0,1
828.0,5
1012.0,1
828.0,3
920.0,1
828.0,3
552.0,1
828.0,21
184.0,1
828.0,14
736.0,1
828.0,3
644.0,1
828.0,2
736.0,1
828.0,33
552.0,1
828.0,2
920.0,1
828.0,8
460.0,1
828.0,2
736.0,1
828.0,16
0.0,1
828.0,8
1564.0,9
184.0,1
828.0,32
460.0,1
1104.0,1
828.0,16
736.0,1
828.0,44
0.0,1
736.0,1
828.0,26
920.0,1
828.0,6
92.0,1
828.0,7
356.0,1
1840.0,1
1564.0,1
1472.0,1
1840.0,4
1656.0,1
1840.0,17
644.0,1
1840.0,11
1472.0,1
1748.0,1
1840.0,6
276.0,1
1840.0,3
1564.0,1
1840.0,5
736.0,1
1840.0,3
1656.0,1
1840.0,16
368.0,1
1840.0,22
736.0,1
1840.0,24
1748.0,1
1840.0,19
276.0,1
1840.0,20
1748.0,1
1840.0,23
1288.0,1
1840.0,16
1564.0,1
1840.0,7
1564.0,1
1840.0,17
1472.0,1
1840.0,8
184.0,1
1840.0,4
1480.0,1
1840.0,2
1472.0,1
1840.0,23
100.0,9
1840.0,5
368.0,1
1840.0,25
1748.0,1
1840.0,2
1564.0,1
1840.0,1
1748.0,1
1840.0,2
552.0,1
1196.0,3
828.0,1
1288.0,1
1196.0,15
1656.0,1
1196.0,3
1104.0,1
1196.0,5
1472.0,1
1104.0,1
1196.0,2
92.0,1
1196.0,4
920.0,1
1196.0,2
92.0,1
1196.0,1
1104.0,1
1196.0,10
92.0,1
1196.0,5
920.0,1
1196.0,3
1012.0,1
1196.0,19
920.0,1
1196.0,7
276.0,1
1196.0,29
1564.0,1
1196.0,11
1288.0,1
1196.0,21
92.0,1
1196.0,5
920.0,1
1196.0,6
92.0,1
1196.0,2
1472.0,1
1118.0,1
1196.0,21
1288.0,1
1196.0,3
0.0,9
1196.0,16
1012.0,1
1196.0,33
1288.0,1
1196.0,11
1380.0,1
1196.0,16
552.0,1
828.0,22
1196.0,1
828.0,13
368.0,1
184.0,1
828.0,14
644.0,1
828.0,12
1012.0,1
828.0,3
920.0,1
828.0,4
552.0,1
828.0,11
644.0,1
828.0,5
368.0,1
828.0,4
552.0,1
828.0,5
644.0,1
828.0,9
368.0,1
828.0,8
644.0,1
828.0,15
276.0,1
828.0,29
1012.0,1
828.0,4
736.0,1
828.0,11
552.0,1
828.0,17
1012.0,1
828.0,24
0.0,1
828.0,5
1012.0,1
828.0,3
644.0,1
828.0,18
1104.0,1
828.0,6
356.0,1
184.0,2
552.0,1
184.0,17
92.0,1
184.0,5
1104.0,1
184.0,5
644.0,1
184.0,9
0.0,1
184.0,1
368.0,1
184.0,2
460.0,1
184.0,4
92.0,1
184.0,11
92.0,1
184.0,6
276.0,1
184.0,3
172.0,1
184.0,2
0.0,1
92.0,1
184.0,4
0.0,1
184.0,12
1196.0,1
184.0,2
92.0,1
184.0,6
368.0,1
184.0,9
368.0,1
184.0,5
552.0,1
184.0,11
368.0,1
184.0,21
552.0,1
184.0,1
552.0,1
92.0,1
920.0,1
184.0,35
1104.0,1
184.0,5
1656.0,1
184.0,1
552.0,1
184.0,9
276.0,1
184.0,11
92.0,1
184.0,18
166.0,1
184.0,17
534.0,1
828.0,5
368.0,1
828.0,19
736.0,1
828.0,4
920.0,1
828.0,2
92.0,1
828.0,14
644.0,1
828.0,29
801.0,1
828.0,11
92.0,1
828.0,12
736.0,1
828.0,7
736.0,1
828.0,2
460.0,1
828.0,5
920.0,1
828.0,2
644.0,1
828.0,28
276.0,1
828.0,5
0.0,1
828.0,4
552.0,1
828.0,1
736.0,1
828.0,2
552.0,1
828.0,4
92.0,1
828.0,3
276.0,1
828.0,9
1288.0,1
828.0,9
276.0,1
828.0,3
1288.0,1
828.0,11
460.0,1
828.0,3
92.0,1
828.0,10
1104.0,1
828.0,12
1288.0,1
828.0,3
1012.0,1
828.0,18
552.0,1
585.0,8
195.0,1
585.0,2
390.0,9
585.0,6
325.0,1
612.0,1
195.0,1
585.0,11
325.0,1
585.0,4
1040.0,1
585.0,11
845.0,1
585.0,6
650.0,1
585.0,3
455.0,1
585.0,4
65.0,1
585.0,1
520.0,1
585.0,9
195.0,1
585.0,8
455.0,1
585.0,2
774.0,1
585.0,4
65.0,1
585.0,41
520.0,1
585.0,5
455.0,1
585.0,5
455.0,1
585.0,2
130.0,1
585.0,5
65.0,1
585.0,20
325.0,1
585.0,2
65.0,1
585.0,5
455.0,1
639.0,9
650.0,1
65.0,1
585.0,21
639.0,1
585.0,4
450.0,1
585.0,2
455.0,1
585.0,1
520.0,1
585.0,2
520.0,1
585.0,7
260.0,1
585.0,6
148.0,1
585.0,12
845.0,1
585.0,32
0.0,1
585.0,16
336.0,1
585.0,1
736.0,1
534.0,5
12.0,1
534.0,18
445.0,1
534.0,23
0.0,1
534.0,28
89.0,1
534.0,4
0.0,1
534.0,7
445.0,1
534.0,42
890.0,1
534.0,1
623.0,1
534.0,9
890.0,1
801.0,4
89.0,1
801.0,8
534.0,1
801.0,2
534.0,33
89.0,9
534.0,14
267.0,1
534.0,4
89.0,1
534.0,7
356.0,1
534.0,19
178.0,1
534.0,14
623.0,1
534.0,3
712.0,1
534.0,11
890.0,1
356.0,1
534.0,1
801.0,1
534.0,1
267.0,1
534.0,1
1335.0,1
534.0,6
516.0,1
534.0,1
