,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,828.0,1104.0,828.0,828.0,828.0,240.0,828.0,1032.0,828.0,148.0,828.0,296.0,828.0,888.0,828.0,888.0,828.0,828.0,828.0,1032.0,828.0,1032.0,828.0,320.0,828.0,240.0,828.0,148.0,828.0,1104.0,828.0,828.0,828.0,801.0,828.0,1288.0,828.0,1032.0,828.0,888.0,828.0,184.0,828.0,1012.0,828.0,92.0,828.0,847.0,828.0,847.0,828.0,92.0,828.0,148.0,828.0,166.0,828.0,276.0,828.0,888.0
1,828.0,1104.0,828.0,828.0,828.0,240.0,828.0,1032.0,828.0,148.0,828.0,296.0,828.0,888.0,828.0,888.0,828.0,828.0,828.0,1032.0,828.0,430.0,828.0,240.0,828.0,0.0,828.0,148.0,828.0,0.0,828.0,828.0,828.0,801.0,828.0,828.0,828.0,1032.0,828.0,888.0,828.0,184.0,828.0,1012.0,828.0,979.0,828.0,0.0,828.0,847.0,828.0,368.0,828.0,148.0,828.0,996.0,828.0,385.0,828.0,0.0
2,828.0,1104.0,828.0,828.0,828.0,240.0,828.0,1032.0,828.0,148.0,828.0,296.0,828.0,888.0,828.0,888.0,828.0,828.0,828.0,1032.0,828.0,1032.0,828.0,240.0,828.0,240.0,828.0,148.0,828.0,0.0,828.0,828.0,828.0,801.0,828.0,890.0,828.0,1032.0,828.0,592.0,828.0,184.0,828.0,0.0,828.0,539.0,828.0,770.0,828.0,847.0,828.0,1104.0,828.0,370.0,828.0,415.0,828.0,231.0,828.0,888.0
3,828.0,1104.0,828.0,552.0,828.0,240.0,828.0,1032.0,828.0,148.0,828.0,296.0,828.0,888.0,828.0,814.0,828.0,828.0,828.0,1032.0,828.0,1032.0,828.0,240.0,828.0,800.0,828.0,148.0,828.0,0.0,828.0,736.0,828.0,801.0,828.0,828.0,828.0,1032.0,828.0,888.0,828.0,184.0,828.0,1012.0,828.0,847.0,828.0,847.0,828.0,847.0,828.0,1104.0,828.0,148.0,828.0,332.0,828.0,308.0,828.0,888.0
4,828.0,1104.0,828.0,828.0,828.0,240.0,828.0,1032.0,828.0,148.0,828.0,296.0,828.0,888.0,828.0,888.0,828.0,828.0,828.0,1032.0,828.0,1032.0,828.0,240.0,828.0,240.0,828.0,0.0,828.0,276.0,828.0,828.0,828.0,801.0,828.0,828.0,828.0,1032.0,828.0,888.0,828.0,184.0,828.0,1012.0,828.0,539.0,828.0,1602.0,828.0,924.0,828.0,1104.0,828.0,148.0,828.0,83.0,828.0,1155.0,828.0,0.0
5,828.0,1104.0,828.0,828.0,828.0,240.0,828.0,1032.0,828.0,148.0,828.0,296.0,828.0,888.0,828.0,888.0,828.0,828.0,828.0,1032.0,828.0,602.0,828.0,240.0,828.0,240.0,828.0,148.0,828.0,92.0,828.0,828.0,828.0,801.0,828.0,828.0,828.0,1032.0,828.0,888.0,828.0,1656.0,828.0,1012.0,828.0,847.0,828.0,0.0,828.0,847.0,828.0,1104.0,828.0,148.0,828.0,498.0,828.0,445.0,828.0,592.0
6,828.0,1104.0,828.0,828.0,828.0,240.0,828.0,1032.0,828.0,148.0,828.0,222.0,828.0,888.0,828.0,888.0,828.0,828.0,828.0,1032.0,828.0,1032.0,828.0,240.0,828.0,240.0,828.0,148.0,828.0,0.0,828.0,828.0,828.0,801.0,828.0,828.0,828.0,1032.0,828.0,1036.0,828.0,184.0,828.0,1012.0,828.0,560.0,828.0,462.0,828.0,847.0,828.0,1196.0,828.0,148.0,828.0,332.0,828.0,0.0,828.0,814.0
7,828.0,1104.0,828.0,828.0,828.0,240.0,828.0,1032.0,828.0,148.0,828.0,296.0,828.0,888.0,828.0,296.0,828.0,828.0,828.0,1032.0,828.0,1032.0,828.0,240.0,828.0,240.0,828.0,0.0,828.0,0.0,828.0,828.0,828.0,801.0,828.0,92.0,828.0,1032.0,828.0,888.0,828.0,276.0,828.0,552.0,828.0,616.0,828.0,462.0,828.0,847.0,828.0,1104.0,828.0,148.0,828.0,184.0,828.0,0.0,828.0,1068.0
8,828.0,1104.0,828.0,828.0,828.0,276.0,828.0,1104.0,828.0,296.0,828.0,296.0,828.0,296.0,828.0,888.0,828.0,828.0,828.0,1032.0,828.0,1032.0,828.0,240.0,828.0,0.0,828.0,148.0,828.0,0.0,828.0,552.0,828.0,801.0,828.0,828.0,828.0,602.0,828.0,888.0,828.0,92.0,828.0,1012.0,828.0,0.0,828.0,847.0,828.0,1078.0,828.0,1104.0,828.0,148.0,828.0,332.0,828.0,0.0,828.0,0.0
9,828.0,1104.0,828.0,828.0,828.0,276.0,828.0,1104.0,828.0,296.0,828.0,296.0,828.0,296.0,828.0,888.0,828.0,828.0,828.0,1032.0,828.0,1032.0,828.0,240.0,828.0,240.0,828.0,148.0,828.0,0.0,828.0,828.0,828.0,801.0,828.0,828.0,828.0,946.0,828.0,888.0,828.0,184.0,828.0,368.0,828.0,693.0,828.0,1748.0,828.0,385.0,828.0,888.0,828.0,148.0,828.0,332.0,828.0,462.0,828.0,888.0
