,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
0,0.0,130.0,0.0,238.0,0.0,206.0,0.0,61.0,0.0,165.0,0.0,203.0,0.0,173.0,0.0,203.0,0.0,169.0,0.0,44.0,0.0,201.0,0.0,201.0,0.0,206.0,0.0,211.0,0.0,4.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,128.0,0.0,273.0,0.0,273.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,71.0,0.0,105.0
1,0.0,130.0,0.0,238.0,0.0,206.0,0.0,61.0,0.0,165.0,0.0,203.0,0.0,173.0,0.0,203.0,0.0,169.0,0.0,44.0,0.0,201.0,0.0,201.0,0.0,206.0,0.0,211.0,0.0,4.0,0.0,9.0,0.0,9.0,0.0,8.0,0.0,205.0,0.0,273.0,0.0,273.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,71.0,0.0,105.0
2,0.0,130.0,0.0,238.0,0.0,206.0,0.0,61.0,0.0,165.0,0.0,203.0,0.0,173.0,0.0,203.0,0.0,169.0,0.0,44.0,0.0,421.0,0.0,201.0,0.0,206.0,0.0,211.0,0.0,4.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,207.0,0.0,273.0,0.0,273.0,0.0,275.0,0.0,67.0,0.0,67.0,0.0,71.0,0.0,105.0
3,0.0,130.0,0.0,238.0,0.0,206.0,0.0,61.0,0.0,165.0,0.0,203.0,0.0,173.0,0.0,170.0,0.0,169.0,0.0,44.0,0.0,201.0,0.0,201.0,0.0,206.0,0.0,211.0,0.0,4.0,0.0,150.0,0.0,9.0,0.0,9.0,0.0,171.0,0.0,273.0,0.0,273.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,71.0,0.0,105.0
4,0.0,130.0,0.0,238.0,0.0,206.0,0.0,61.0,0.0,165.0,0.0,203.0,0.0,173.0,0.0,170.0,0.0,169.0,0.0,44.0,0.0,201.0,0.0,201.0,0.0,206.0,0.0,211.0,0.0,4.0,0.0,274.0,0.0,9.0,0.0,9.0,0.0,171.0,0.0,273.0,0.0,273.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,71.0,0.0,105.0
5,0.0,130.0,0.0,238.0,0.0,206.0,0.0,61.0,0.0,165.0,0.0,203.0,0.0,173.0,0.0,170.0,0.0,169.0,0.0,44.0,0.0,201.0,0.0,201.0,0.0,206.0,0.0,211.0,0.0,4.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,171.0,0.0,273.0,0.0,273.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,71.0,0.0,105.0
6,0.0,130.0,0.0,238.0,0.0,206.0,0.0,61.0,0.0,165.0,0.0,203.0,0.0,173.0,0.0,170.0,0.0,169.0,0.0,44.0,0.0,201.0,0.0,201.0,0.0,206.0,0.0,211.0,0.0,4.0,0.0,174.0,0.0,9.0,0.0,9.0,0.0,171.0,0.0,273.0,0.0,273.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,71.0,0.0,105.0
7,0.0,130.0,0.0,238.0,0.0,206.0,0.0,61.0,0.0,165.0,0.0,203.0,0.0,173.0,0.0,170.0,0.0,169.0,0.0,44.0,0.0,201.0,0.0,201.0,0.0,206.0,0.0,211.0,0.0,0.0,0.0,174.0,0.0,9.0,0.0,9.0,0.0,171.0,0.0,274.0,0.0,273.0,0.0,70.0,0.0,67.0,0.0,67.0,0.0,71.0,0.0,105.0
8,0.0,130.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,170.0,0.0,169.0,0.0,169.0,0.0,201.0,0.0,134.0,0.0,206.0,0.0,201.0,0.0,4.0,0.0,174.0,0.0,9.0,0.0,9.0,0.0,171.0,0.0,273.0,0.0,273.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,105.0,0.0,105.0
9,0.0,130.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,170.0,0.0,169.0,0.0,169.0,0.0,201.0,0.0,134.0,0.0,201.0,0.0,201.0,0.0,4.0,0.0,174.0,0.0,9.0,0.0,9.0,0.0,171.0,0.0,273.0,0.0,273.0,0.0,67.0,0.0,67.0,0.0,36.0,0.0,105.0,0.0,105.0
10,0.0,130.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,170.0,0.0,169.0,0.0,169.0,0.0,201.0,0.0,134.0,0.0,201.0,0.0,201.0,0.0,4.0,0.0,174.0,0.0,9.0,0.0,9.0,0.0,171.0,0.0,273.0,0.0,273.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,105.0,0.0,105.0
11,0.0,130.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,170.0,0.0,169.0,0.0,169.0,0.0,201.0,0.0,134.0,0.0,201.0,0.0,168.0,0.0,4.0,0.0,174.0,0.0,9.0,0.0,9.0,0.0,171.0,0.0,273.0,0.0,273.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,105.0,0.0,235.0
12,0.0,130.0,0.0,202.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,169.0,0.0,169.0,0.0,201.0,0.0,134.0,0.0,243.0,0.0,201.0,0.0,4.0,0.0,174.0,0.0,9.0,0.0,7.0,0.0,171.0,0.0,237.0,0.0,273.0,0.0,67.0,0.0,0.0,0.0,67.0,0.0,105.0,0.0,105.0
13,0.0,130.0,0.0,202.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,169.0,0.0,169.0,0.0,173.0,0.0,134.0,0.0,201.0,0.0,165.0,0.0,4.0,0.0,174.0,0.0,9.0,0.0,7.0,0.0,171.0,0.0,273.0,0.0,273.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,105.0,0.0,105.0
14,0.0,130.0,0.0,202.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,169.0,0.0,169.0,0.0,201.0,0.0,134.0,0.0,201.0,0.0,201.0,0.0,4.0,0.0,174.0,0.0,9.0,0.0,7.0,0.0,245.0,0.0,273.0,0.0,273.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,105.0,0.0,105.0
15,0.0,130.0,0.0,202.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,169.0,0.0,62.0,0.0,199.0,0.0,134.0,0.0,201.0,0.0,201.0,0.0,4.0,0.0,9.0,0.0,9.0,0.0,7.0,0.0,171.0,0.0,273.0,0.0,273.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,105.0,0.0,105.0
16,0.0,130.0,0.0,202.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,169.0,0.0,169.0,0.0,201.0,0.0,134.0,0.0,201.0,0.0,201.0,0.0,4.0,0.0,9.0,0.0,9.0,0.0,7.0,0.0,171.0,0.0,241.0,0.0,273.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,105.0,0.0,105.0
17,0.0,130.0,0.0,202.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,169.0,0.0,169.0,0.0,201.0,0.0,201.0,0.0,201.0,0.0,201.0,0.0,4.0,0.0,9.0,0.0,9.0,0.0,7.0,0.0,171.0,0.0,276.0,0.0,273.0,0.0,67.0,0.0,141.0,0.0,67.0,0.0,105.0,0.0,105.0
18,0.0,130.0,0.0,202.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,167.0,0.0,203.0,0.0,169.0,0.0,169.0,0.0,201.0,0.0,201.0,0.0,201.0,0.0,201.0,0.0,4.0,0.0,9.0,0.0,9.0,0.0,7.0,0.0,171.0,0.0,308.0,0.0,307.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,105.0,0.0,105.0
19,0.0,130.0,0.0,202.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,167.0,0.0,203.0,0.0,169.0,0.0,169.0,0.0,290.0,0.0,201.0,0.0,172.0,0.0,201.0,0.0,4.0,0.0,9.0,0.0,1.0,0.0,7.0,0.0,171.0,0.0,273.0,0.0,273.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,105.0,0.0,105.0
20,0.0,130.0,0.0,202.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,167.0,0.0,203.0,0.0,169.0,0.0,169.0,0.0,201.0,0.0,201.0,0.0,172.0,0.0,201.0,0.0,4.0,0.0,9.0,0.0,9.0,0.0,7.0,0.0,137.0,0.0,273.0,0.0,276.0,0.0,31.0,0.0,33.0,0.0,67.0,0.0,105.0,0.0,105.0
21,0.0,130.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,204.0,0.0,203.0,0.0,167.0,0.0,203.0,0.0,169.0,0.0,169.0,0.0,201.0,0.0,201.0,0.0,172.0,0.0,201.0,0.0,4.0,0.0,176.0,0.0,9.0,0.0,9.0,0.0,171.0,0.0,273.0,0.0,273.0,0.0,67.0,0.0,8.0,0.0,67.0,0.0,105.0,0.0,105.0
22,0.0,130.0,0.0,203.0,0.0,203.0,0.0,203.0,0.0,204.0,0.0,203.0,0.0,167.0,0.0,203.0,0.0,169.0,0.0,169.0,0.0,201.0,0.0,201.0,0.0,172.0,0.0,201.0,0.0,4.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,171.0,0.0,273.0,0.0,273.0,0.0,67.0,0.0,67.0,0.0,38.0,0.0,68.0,0.0,105.0
